,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.08312558658223095,0.06345193970465549,0.007009698431522934,-0.01409987830561039,0.07210303419174492,0.024280616632634824,0.08407569568646078,0.0015629580715841858,0.13141194987977203,0.10877788145525674,0.06295406623018959,0.05349897725100167,0.12004988213980389,0.0829476022150644,-0.0023214051610386047,0.11497495277997022
HALLMARK_ALLOGRAFT_REJECTION,-0.02693784031393182,0.06029010053741102,0.024969830562474732,-0.03617897146466324,0.013680489112407917,0.05766649448262099,0.18075004594427999,-0.03720334911138855,0.1442811383275214,0.18584620843047026,-0.07827252777025367,0.18257512400781956,0.06852271571028715,0.06741813299290056,-0.043905037525675185,0.07344422040351288
HALLMARK_ANDROGEN_RESPONSE,0.05353522982980007,0.02824744536903653,-0.03155222701810063,-0.007037954157306238,0.06218456634792081,-0.060059181461583115,0.10291378364387889,0.0010914544251311405,0.10201663559019228,0.13310030929538244,0.02113393455169404,0.015874778649586474,0.11761134321322904,0.08615913841547329,0.03942279784635391,0.12229528869325623
HALLMARK_ANGIOGENESIS,0.048126591877088856,0.046484814600132124,-0.007545979147847683,-0.022585428110703517,0.006070878281882721,-0.008963156925202269,0.19070464688538674,0.08660577011346049,-0.07046107791809518,0.11062315242456512,0.08326144260580835,-0.0880284932184203,0.02904799838495701,-0.001324691089385543,0.04161873548054629,-0.003954283759721819
HALLMARK_APICAL_JUNCTION,0.13977383682846273,0.0764558680233952,0.0618355450235694,0.04484884254897596,0.0756724815224288,0.09282267967284856,0.204955335203729,0.11489137203303532,0.15674983012420282,0.10253147373634122,0.09200424339752009,0.02664788969305624,0.145408766154053,0.07427841204597582,0.04764583649531241,0.11409274090183039
HALLMARK_APICAL_SURFACE,0.012469648852838106,0.06113630442999678,-0.013730881455488888,0.07848758374707707,-0.011066628572510957,0.02592230509688919,0.028108094275998925,-0.07005193647269206,0.12370998365528368,0.054878745311610945,-0.019409397377995078,-0.10817934814906188,0.10928189632021228,0.12503799418398712,-0.014968329220002621,0.0968368895192251
HALLMARK_APOPTOSIS,-0.03250853865394458,0.03148404791073963,-0.0008790469901729037,0.10135141944884195,0.041244487642919624,0.04540480615121215,0.11114021337284319,0.07580404468473559,0.05018995326078918,0.05379673032267105,-0.009381989788332998,0.05782767116099284,0.03373586969431412,0.0019196959470457197,0.025632741292563606,0.0813887776313818
HALLMARK_BILE_ACID_METABOLISM,0.10522592379848095,0.017207714524828388,-0.002897477810726063,0.06303290018425592,0.01764301477622317,0.06671021367927943,0.18185787990208052,0.03914916312526447,-0.039057749197899345,0.09590009222425856,-0.028969770874125892,-0.01528160912476649,0.06565620284819673,0.056666838077879395,0.021525584092437194,0.08758967262926466
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1137502899726644,-0.013281414712844372,-0.012390452240588651,0.018089567675830857,0.032755125286808504,0.04269240315315371,0.04000805694008684,0.10868021527026707,0.1425608408423965,0.06756502091094811,0.1674894021042855,0.010356788145274288,0.10587133644253141,0.0887282665280041,0.04015860496565396,0.13762219810766343
HALLMARK_COAGULATION,0.06245156487277351,0.09098271306040014,0.0317845009292239,0.028455189673052692,0.06125614242001056,0.09898270554168911,0.17470651532799128,0.04235742718060102,0.10022576954764145,0.06768058055481543,0.03321792090115177,0.0407314750424757,0.11531695687123425,0.0656879613197977,-0.03192365298105914,0.10178339414022369
HALLMARK_COMPLEMENT,0.05095382480652783,0.08290586914050772,0.03438017112676279,0.016031134835315673,0.0509447196892561,0.04383611947953196,0.20539428654673367,0.06948777947098532,0.12135657914949413,0.10746875165580559,0.0749562784745981,0.15618420131164062,0.09238156575067376,0.11136701830675304,0.055800774126699836,0.12159979088581543
HALLMARK_DNA_REPAIR,0.10515044071386762,0.03112020849718953,0.03849873739738125,0.011823366499135969,0.104135771104551,0.04682096383130333,0.14799888760841726,0.01929890368370736,0.17230727173046465,0.1652943596416489,0.05979349496571109,0.05297684940395044,0.13019821758021785,0.12448219414543096,0.05947198059584416,0.09754795916052726
HALLMARK_E2F_TARGETS,0.03856160200247487,0.04127988188781932,0.05518381516787527,-0.015717424770806898,0.015356854350789687,-0.015369687809943097,0.10554553760346673,0.037180250740316986,0.13006140937325436,0.04876241428574411,0.07889269366060514,0.01632952538646596,0.06018090574704459,0.10526705252266623,0.04277565840248113,0.04860234805319577
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1359747165816487,0.07072589137391373,0.000621027045214437,0.04969979451547016,0.04539912293314504,0.11879953152698568,0.21331624856935236,0.11805072005642525,0.0011650667585686694,0.08003678498897303,0.04644586090441444,0.04939529915846474,0.08293980759396462,0.04086901077277691,0.0479461641829698,0.08061055348026903
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08229027300748959,0.03479451725393929,0.016956918553153722,-0.009934453513923327,0.0222555483338715,-0.07756676776540786,0.13148792452974556,0.027484587603546003,-0.04317185014604208,0.06299022355088539,0.02762468574938412,-0.0005171339601307777,0.11319137190026418,0.09226514267583102,0.04649119248517114,0.1144096585484914
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06368753698203453,0.056433514854776816,0.042910977368187456,0.059356544545436644,0.02812594742234236,0.07670022430479013,0.01584201395802307,0.00925690479144348,0.11923987135025596,-0.004948000218543725,0.12065156841172077,-0.030717071178370872,0.11943716376531488,0.10390268859652095,-0.02326179759162208,0.12812483859378204
HALLMARK_FATTY_ACID_METABOLISM,0.051540728801713974,0.008344779403072116,0.005403786473598749,0.05063932225834482,0.04514050997632447,0.019885073148627353,0.09984474489971594,0.06831588354710327,-0.02684255649628134,0.10016289427541361,0.07600606354371563,-0.039076062133771856,0.025206632329437716,0.08039314659901955,0.03257391753327857,0.07743854326517075
HALLMARK_G2M_CHECKPOINT,0.09691852285136528,0.04972238069338031,0.011737928222797352,0.04273132844551365,0.04579457664456042,0.009355749904015522,0.12934514507278716,0.04619613404505582,0.13560861301773725,0.05879218785639418,-0.0019664083943463626,0.04489652218714422,0.08319469854631907,0.06669514198727261,0.019137949215381575,0.10429017179032685
HALLMARK_GLYCOLYSIS,0.0783807875651437,-0.052146330912335254,0.04395972764298054,-0.032651130830843075,0.047856623695597865,0.006268893990677493,0.13738692423546225,0.04283249365801792,0.0138178599525141,0.08748243204972155,0.07049727499090899,-0.0153145299909702,0.10012220887112457,0.12817421290357123,0.04886287034773723,0.14590144639237693
HALLMARK_HEDGEHOG_SIGNALING,-0.031828603172599015,-0.019311803232826375,0.020089115198331647,0.04333119734912237,0.03946292018511958,-0.04580463018886743,-0.060786405230363445,-0.06663844919590212,0.10432016123017208,0.0012754358266107457,0.020037896398969145,0.04654719575170754,0.036030258750484594,0.05070130679092736,0.06251677118573076,0.109426818729628
HALLMARK_HEME_METABOLISM,0.07524938949864508,0.06563830748916377,0.018945698483440628,0.04707893184566257,0.08191780551808404,0.03252230726074659,0.14186562886033952,0.0562735658239907,0.1496728916203751,0.11737276104733985,0.045401841688303475,0.03501843204223194,0.12479485970548386,0.08621823732112043,0.024594342627599866,0.12364200101545376
HALLMARK_HYPOXIA,0.052215404324804406,-0.0482555979029935,-0.04907579372209791,0.03476438690728967,-0.0049292666090941135,-0.005010616355069983,0.019085360630333517,0.0640480793004072,-0.0762683966902634,0.10760588042330992,0.04176308340294525,-0.12209532313844272,0.0005048027494225735,0.026070742405668288,0.03515938349251173,0.0685561365765727
HALLMARK_IL2_STAT5_SIGNALING,0.07154847213572398,0.0177350698106424,0.03711760144804138,0.07492949989215103,0.06021074104283944,0.07348384736689952,0.16446126131540892,0.08952588248343417,0.030438934769848377,0.09970508618538297,0.18855572466433693,0.07889872248323505,0.09297758108802345,0.08336742930333642,-0.03079251488072361,0.13374376673816363
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.12534018665446178,0.0555105546811221,0.03524770384963821,0.07575375437621551,0.0021370634706763905,0.10900162537639062,0.18964096205556288,0.0518828488465901,0.03425270223786765,0.08846156933166362,0.11818672938119429,0.09564869193671433,0.06884526156274769,0.062469030249789774,0.014230716804215704,0.10383415697120041
