,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.047957244093910785,0.0984632656407369,-0.0066912887751020295,0.016099931430453813,-0.08024257246898002,0.018259066845728415,-0.009389111643006381,-0.02462638814644904,0.06081698389469457,-0.07243201193735015,-0.0003205489990364412,0.1015438568869629,0.05491562538643103,-0.0037873956303906883,0.0003484242451106378,0.04202659640819819,-0.04099786591795703,0.07973123969434644,0.13233522050887012,0.07909970015315558,0.007680792252994853,0.0254128535826955,0.13111908647854348,0.07885911370678444
HALLMARK_ALLOGRAFT_REJECTION,-0.03992002233332013,-0.07874511363871538,-0.012845150172470279,-0.0029298235403515797,0.009170612287970467,0.03894783755890341,-0.08257323442950253,0.012930643643533284,0.07155648333077651,0.006417151766271664,-0.04844608820730725,-0.09777284068091625,-0.0015581790190672328,0.00794317095313347,0.016806579406288245,-0.010581676236245426,6.26425889505174e-05,0.09009465645953274,0.0390265779289846,0.031444282607388546,-0.03265261079190151,0.05216448925922198,0.07990807887967002,-0.08025771925418475
HALLMARK_ANDROGEN_RESPONSE,0.029217658644090275,0.033192362759795896,-0.03199652187764552,0.04888982122054469,-0.05007292995673982,0.04845079009914557,-0.04650938500442398,0.020013589915144105,0.08089625056458626,-0.011372933979244567,-0.026307157770152988,-0.0023682132328653586,0.013970858491506227,0.0222763915312019,-0.0775541364467085,-0.06043709009323177,-0.10397404928655034,0.009199240321910784,0.11931678171505702,0.11893038548234129,-0.001521543658901989,0.033674524956849854,0.08057230139872633,-0.06660417713075947
HALLMARK_ANGIOGENESIS,-0.07262794820470958,-0.0013978982042285955,0.05360240021375436,0.043992131554487744,-0.13438154301217267,-0.06372620988810446,-0.004491200668520494,0.0839435179845902,0.052370722500994754,-0.019572820607623227,-0.01659398341835812,-0.14499298330077268,-0.04992074243501972,0.07801379164675357,-0.06743611270374927,0.0382939147106321,0.07227140386626395,0.07774611090369232,-0.07507695413105187,-0.0992509602511082,0.06651884850905923,0.06383839698998302,-0.0946583754867628,-0.053276402706530536
HALLMARK_APICAL_JUNCTION,0.00845152183168662,0.12608997623945595,-0.024975891644633624,-0.004694201887352679,-0.04045345263466797,0.04084331466143972,-0.011818402174060431,0.06552498907350826,0.078415785539778,-0.07641474892753704,0.02930227056838894,0.061442949766122044,0.03341239355970485,0.04313749715602195,-0.10095628904613801,0.02217565027875877,0.013800884016984531,0.07564985946224047,0.1325329497344919,0.1037831481617642,0.027352297108848067,-0.009856481791463433,0.08371754981577667,-0.0008211219334398455
HALLMARK_APICAL_SURFACE,0.08763416002420951,0.06594552590605073,-0.04894392510712441,0.0032813471015590975,-0.04336916098857263,0.015220596604488885,0.08190011296017742,0.006620085856762308,-0.03938616960940352,-0.017064233325349797,0.020999268801452513,0.08823105652676234,0.035522711603572954,-0.03606229713313918,-0.11380690741676926,0.06610247201372281,-0.0077115857581182175,0.08114058234007045,0.11091723517350828,0.0758599377476027,0.043243653906357184,0.00716824111121654,0.05420144475250886,-0.030021435541083993
HALLMARK_APOPTOSIS,0.05955168361841209,-0.006357723287263504,0.0050110230559403035,0.03119420065776247,0.07434885016920975,0.02946367270388783,-0.056219563020160686,-0.023555000645804097,-0.027130034240861994,-0.033219091805384085,0.03015430065636533,0.07001263684798767,0.060800651766813076,-0.08899084878821971,0.047756320884896605,0.03289222583185503,0.008022357006191784,0.041990391650015176,-0.07996384479652546,-0.026202421254688506,0.03917239731688995,-0.009887670208387484,0.05438268070790316,-0.0027510656834398963
HALLMARK_BILE_ACID_METABOLISM,0.07436655507063629,0.10418190372270573,-0.03243150175428091,-0.0014397192346398652,-0.04606544785201332,-0.016140559711360625,0.05613701046703151,0.0034086807914854964,0.0262339235633248,-0.014867966836676332,-0.016349616735299565,0.013808773662080089,0.05689921262920156,-0.019679024149177552,-0.06493768413052857,0.056368476232423685,0.01919065849046671,0.08186194665211807,0.12140736247040161,0.12443231305290021,0.08250005726844134,0.02061056500467616,0.10422327224289346,-0.0003439422885869899
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014279734675827665,0.12892407343558743,0.0040863933610830305,0.021920315778888932,-0.00967165882926685,0.07052464878905658,-0.005056032623767392,-0.006821515153347425,0.022752254198788503,-0.03594872581510532,0.0023601587198579157,-0.0430506351046541,0.039763692408520214,0.04527540115924373,-0.09737447116524268,0.09627404917095367,-0.11146490056473543,0.06671740640371566,0.10156080183718828,0.09444778931588475,0.05555500820450635,0.0012758602304313812,0.10042764848491859,-0.015037174043396143
HALLMARK_COAGULATION,-0.003993238868824265,0.0965535227590143,-0.037588869982298906,0.05955801546424042,-0.03931687426078899,0.03254266228966349,-0.07262429893217105,0.024811110279451525,0.041906217370936305,-0.016963913043652804,-0.03301534900803082,-0.0869899511195103,-0.016887783322463316,-0.00544746821883601,-0.0008755079622455291,-0.003458724408097282,-0.013991890999230252,0.11304097640425079,0.08101110840338742,0.02375419334038553,0.025316166554823938,0.03646988192717467,0.08331246891210194,-0.08386651384544003
