,MGH258,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.10818297205840266,0.03889528199503416,0.010816711428669523,0.022764835881611503,-0.0011011998749365693,0.047745787461296346,0.013460642909485196,-0.04770935345176475,0.0730524468268653,0.0612376960311866,0.0837142314378367,0.12315597968564045,-0.030412124329670595,0.03893981640323496,0.06912359576300442,0.08666446561412079,0.059024447059519085
HALLMARK_ALLOGRAFT_REJECTION,0.09196413856125765,0.027148792991910174,-0.02511331501773623,0.10988351800447259,-0.010767148953772088,0.09717283182530263,0.03179088918820999,0.17702028138410764,0.024888777295208442,0.053944304156293484,0.09972666662253761,0.04040672532309039,-0.06074940653425243,-0.008046636943699118,0.06323940293326707,0.05661506587936769,0.07059442112795661
HALLMARK_ANDROGEN_RESPONSE,-0.07527776229029401,0.011817918298086438,0.012240222855877645,0.10703511318413515,0.05090117916933534,0.11429791039181594,0.07404580317919623,0.17902605361506935,0.11412050986391789,0.06649848995634464,0.12565765577562568,0.0840501466915246,0.04514501622414409,0.040934694789016346,0.06605385522713086,0.05534701526685606,0.12563548589513007
HALLMARK_ANGIOGENESIS,0.07162809526194491,-0.0030082759267054085,0.03808529785863476,0.11949527180757112,-0.012927800759041663,-0.015297566801506197,0.048985783823876555,0.24335915812222672,0.05736388558097435,0.02744548377702257,-0.07354755751744876,-0.06817122861375781,-0.022362628563547617,0.012494770467744784,-0.02583330861462526,0.022351756234246005,0.1720928227724683
HALLMARK_APICAL_JUNCTION,-0.16295456511763606,0.005339225205200374,0.012784512962930405,0.11773363393740076,0.0036163682136262235,0.015890724424446664,-0.0085381911763836,0.0017564323612370891,0.1105109280136441,0.0040516116501919525,0.05671685071928734,0.10926955117229291,-0.06603747707624702,0.05902234880778122,0.06477058689762917,0.10942910281679807,0.04967256540707937
HALLMARK_APICAL_SURFACE,0.009448126670858446,-0.05264673059551484,0.07776561088690093,0.006240745732732387,-0.01844308597328316,0.05831707623912325,-0.06338597607619029,-0.025005620203085614,0.11088424857659357,-0.08151097999350562,0.08926553652711088,0.07136915100224916,0.05944107422187829,0.004862543960789359,0.0996627841199897,0.05631236341534442,0.12826106964380676
HALLMARK_APOPTOSIS,-0.0334411755485121,0.03580214200947567,0.020600010959649886,-0.026066575012767386,-0.025876473201823288,0.03655663426292561,-0.026253109017227674,0.007949989442702065,-0.04734958631896007,0.11629106861626931,-0.06359088359401946,0.007471555273759403,-0.0554599847152915,0.042735435698452416,0.06202511322764977,0.01481570716899234,-0.01153754330593376
HALLMARK_BILE_ACID_METABOLISM,-0.14383478232073446,0.05730842214535699,0.06711903424096378,0.11741534825402657,0.04088060141755088,0.03849342570956868,-0.03526528250855188,0.17147867630551006,0.12789307316087384,0.04238777446387628,0.0730674918158593,0.10682342995218416,0.09422708085764502,0.03552948871603621,-0.014011252079752075,0.030292982068639455,0.15186351560062464
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012451012651352145,0.062360066367066355,-0.0010111703092174178,0.12550313972367527,0.05751640097239231,-0.030911441623633965,0.055085224812391274,0.23886829176962396,0.15983041761542136,0.0914769252590032,0.13064111845360923,0.09989372837439696,0.014357532166418116,0.05500573451599117,0.040450205456020336,0.026740754377483945,0.13064068682736102
HALLMARK_COAGULATION,0.17452364548882032,0.04649041860559458,0.027501311264369874,0.11102973695016741,0.018108688186766378,-0.0021555819638328032,0.07400015536352625,0.2320025423709298,0.06965303289775372,0.016084126994195466,0.06641497998565517,0.1183186571887048,-0.08858394042969885,0.04457936154201448,0.11956034279430343,0.09607533879854475,0.2603484500513426
