,UKF266,UKF269,UKF275,UKF296,UKF334,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.039646401630793866,0.09979095272303028,0.0551105564481203,0.07630547874900916,0.03413422123334085,0.014575844529326613,0.14262214417566196,0.0256725509882747
HALLMARK_ALLOGRAFT_REJECTION,-0.09499972679781013,0.07121802090697024,0.02430758905262512,0.008724760396130887,-0.06458056329441532,-0.013585444707193266,0.1129927186594314,0.06912147310184853
HALLMARK_ANDROGEN_RESPONSE,-0.0025408314912799736,0.07799762175154103,0.040982841544583336,0.01934863004368559,-0.0773379783702033,0.015332738482048549,0.049002494231775245,0.07728151609685328
HALLMARK_ANGIOGENESIS,-0.07743917140628687,0.06129016147180297,-0.01885774129408372,0.05481916874651781,-0.10730303431932196,-0.046674070522440755,-0.13794269341461507,0.08986240949868217
HALLMARK_APICAL_JUNCTION,0.0004023751319592863,0.10357299131796649,0.01273655738313456,0.049323323621496426,-0.05386548040264658,-0.07648290164346412,0.0861629271857316,0.0003416207050570845
HALLMARK_APICAL_SURFACE,0.06157432632905765,-0.027551716564616073,0.02604990160130511,-0.01680111857382887,-0.014659598903205312,0.004700814189150504,0.008955732386923515,-0.009209198447461913
HALLMARK_APOPTOSIS,-0.016590333823263942,0.010743076072634973,0.007663990447213509,0.10040494428050968,0.08557697786902682,-0.020892130836362845,0.017067030466221444,-0.000874560142292743
HALLMARK_BILE_ACID_METABOLISM,0.0022066815480548925,0.052493487644009316,-0.005760670301381624,0.06514975210632469,-0.03263672357003773,-0.04996044189184863,0.15885999718924435,0.057553695394941616
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07819131143846669,0.042171732290163896,-0.01725489925296729,0.07707905517455921,-0.09762050280299074,-0.077503303308575,0.14458939449794733,0.06133097373089342
HALLMARK_COAGULATION,-0.07334662878524369,0.057887654277754885,0.06211763978120653,0.037683147348866915,-0.07987634195293597,-0.07471089448608839,0.04162378220034073,-0.022583073413704188
HALLMARK_COMPLEMENT,0.005456820715658024,0.0845558689624948,-0.001891331632615632,0.03039968150617025,0.038108421457758807,-0.09631513686322594,0.11241363814761719,-0.021913813351205236
HALLMARK_DNA_REPAIR,-0.00031089533337662047,0.11548350379704372,0.08387775242029752,0.04543599475880583,-0.012024640304790498,-0.05209935294362619,0.1733785381803789,0.05180751317199205
HALLMARK_E2F_TARGETS,-0.05004278529964012,0.1037565703035137,0.06835137901404455,0.05860608658154266,-0.039259943964969755,0.053110838806812666,0.14296649869958644,0.07399058679350395
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06753244463618577,0.0976386863214775,-0.010833451349407611,0.055915918447985644,-0.10210058135156866,-0.09330096865561234,-0.024240031963848455,0.05713999020278442
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.023784430149361775,0.09535082425027762,0.048569585755960286,0.008413746496209601,0.11782035752738575,-0.01671223000223206,0.10501065552325616,0.004864114315756755
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00480006589478482,-0.055191903768519485,0.06671114264673295,0.09079122753038883,-0.0421071971601061,-0.08341987014606563,0.1211116601487815,-0.022349778320486666
HALLMARK_FATTY_ACID_METABOLISM,0.051530425283977846,0.05182768552157908,-0.058109842931614884,0.057652352460660264,0.10515561925635322,0.025655898045184807,0.07404808883041462,0.0016249090377421392
HALLMARK_G2M_CHECKPOINT,-0.08194043402055853,0.09315440544439446,-0.02216491451405661,0.028015910839190857,-0.08398250508294126,0.005300054389593432,0.11397930748597655,0.10422590483333298
HALLMARK_GLYCOLYSIS,0.06541333364890367,0.06895269947573773,0.05934068401344589,-0.013058524793694869,0.01866613572316909,-0.009715766319488709,0.12212491101515578,0.04120910475638245
HALLMARK_HEDGEHOG_SIGNALING,0.10632659799865392,-0.008561328795296473,0.08171153496170708,-0.03186359692427232,0.09945096233307588,0.08968462786403315,0.04031045949165151,-0.008509924727466776
HALLMARK_HEME_METABOLISM,0.02836874494166366,0.08542863555025348,0.05782211037934385,0.06868531113721509,0.005724420101880627,-0.0038567623400498313,0.12820665783471508,-0.012904942953801977
HALLMARK_HYPOXIA,0.013054011289868035,-0.026502381817192545,-0.04018387398993086,0.02854909561823328,-0.042518528026642924,-0.06458332320889422,-0.00926303158515478,0.07647174647403918
HALLMARK_IL2_STAT5_SIGNALING,0.05234327707987421,0.05835932139887351,0.015789293071374152,0.058999437873017826,-0.013586220678343973,-0.06346737330148719,0.055576554106998646,0.06088952212679926
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.089821729026364,0.07169955943227997,-0.008000999959283623,0.03265735403471641,-0.08886145224451074,-0.03180259766352612,0.04942572616582793,0.06605635598696534
HALLMARK_INFLAMMATORY_RESPONSE,0.04497912221514653,0.04031262642449728,-0.027714086172265857,0.039359106615625535,0.06051190167435916,0.010126028809560856,0.06129542680731859,0.05628641451198885
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0668197192455934,0.08345208350473404,0.01755183097888971,-0.009832229634807156,-0.06462849384351492,-0.10047535852238673,0.1562824507699121,0.0007933867848367956
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.015171318749139023,0.07424785738206688,0.020885622333402704,0.08252812904963608,-0.09178156647236403,-0.02418802821467093,0.051544082509728154,0.056130412107019
HALLMARK_KRAS_SIGNALING_DN,0.11377585433119328,0.08012775088492086,0.010586601268337993,0.02178938753528189,0.006536032432328849,0.00219755872223078,0.14127558438879204,-0.039986303651440284
HALLMARK_KRAS_SIGNALING_UP,0.09721685465551155,0.01799724719476695,0.0660994008341259,-0.01897701986286502,0.09845865330274767,-0.00302721985681851,0.08066044412620697,0.02574525449307683
HALLMARK_MITOTIC_SPINDLE,-0.027268725776621677,0.09876049465510818,0.050253065709828286,0.06882411830830094,0.012439061035648688,-0.006347491613771599,0.11342206693503216,0.0024312429880092475
HALLMARK_MTORC1_SIGNALING,0.017625980617364277,0.10342727325723396,-0.022981701607464457,0.007087077065024175,-0.09719009964434104,-0.03662769067341737,0.015782688636478515,0.03641136206556013
HALLMARK_MYC_TARGETS_V1,-0.05786450267970421,0.10151973252335293,0.06488378641698828,0.060550024798404156,-0.05897948316535053,-0.11802230081695075,0.1423725831494442,0.1148956917078203
HALLMARK_MYC_TARGETS_V2,-0.056948434765352225,0.04372920681226162,0.004911544045047375,0.03400802273825855,-0.0615526265477578,-0.001003959977151434,0.09692578783037657,0.039592190742454424
HALLMARK_MYOGENESIS,0.09989861378732887,-0.018664084638136184,0.05343873678067033,0.053153016082576714,0.09992052608549602,0.0014895660785428136,0.0803191218417046,-0.0697550066446856
HALLMARK_NOTCH_SIGNALING,0.02386759899251254,0.09875372249087083,0.0514433919580007,0.024986840793094694,-0.0011656581882416985,-0.005551629165566445,0.1725098909050534,0.06267841119122129
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08248899341738024,0.02551341053832606,0.04824350949030353,-0.025243909087013842,0.06251556692571618,-0.14046010287324376,0.18723009483408123,0.06502520425417913
HALLMARK_P53_PATHWAY,-0.0608480677844816,0.0971953280569864,0.028801706255376505,-0.0018442628455688907,-0.03852812424294432,-0.07480466295803845,0.1378969770173685,0.05011712250263808
HALLMARK_PANCREAS_BETA_CELLS,0.12263323189315842,2.3335058306923887e-05,0.06156895104240301,0.05677892111057395,0.08272431233128036,-0.007883857177320578,0.16136820663095916,-0.017572883350343793
HALLMARK_PEROXISOME,-0.02691695748765073,0.07120813381609825,0.07849107126203289,0.042736469000341504,0.014927374792901927,-0.06750762148912547,0.11967906359363435,0.05054716081247521
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08275472117994627,0.09216605603037771,0.030266030117220295,-0.01415075343170453,0.12271017240516792,-0.01696519469409443,0.1576140913856232,0.008171978352383962
HALLMARK_PROTEIN_SECRETION,0.11208321173580679,0.10735787256357611,0.03203377906632276,0.04248826953696628,0.04640777790006683,-0.06034068970761102,0.14980610599138247,0.04700218316379389
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.048589078608767,-0.0421139492806139,0.03452535986784695,-0.053709791541325304,0.09403104985419772,-0.08489892710446943,0.120003120207752,-0.040811255367050644
HALLMARK_SPERMATOGENESIS,0.06774148749423714,0.04330535381498491,0.035198509502725926,0.003456487726110704,0.13351514584492882,0.015469577396374796,0.15616449769364718,-0.0003645691082996378
HALLMARK_TGF_BETA_SIGNALING,-0.0828134199921976,0.08784749821407577,0.08503339133103005,0.023706591279054952,-0.03843864487999142,-0.05410679829250343,0.06275313067368202,0.03404815633244659
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.1068519859812459,-0.052368725868473874,0.0031167140322108902,0.04138102725207316,-0.07140377142221864,-0.00121229480881053,-0.008240719728154712,0.06276412649784029
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.006662519354487857,0.10320355541671081,0.0010029958029548042,0.06699048133647441,-0.05518860931257544,-0.010368264028765162,0.11358462654667995,0.03483531316402524
HALLMARK_UV_RESPONSE_DN,0.08281482475500158,0.03372566586464438,0.04609431453227561,0.0477860024006987,0.094115042765609,0.00923121113011123,0.011075516683938138,0.020687245933738697
HALLMARK_UV_RESPONSE_UP,0.10699240488535595,-0.011114086244366082,0.020014686641588397,-0.00023058125164694798,0.07594709835791491,-0.01646157053672277,0.1156568550492159,-0.005681411591589854
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06298822630703652,0.10026709503011248,-0.0531102541067133,0.034602447497526764,-0.09871184168599245,0.030493347746336285,0.0603677021497141,0.056154466786877626
HALLMARK_XENOBIOTIC_METABOLISM,0.021443883025648668,0.053151345583043984,-0.040469539536881156,0.008582909920806528,0.05064201202145045,-0.08133436915486555,0.16312539456232655,0.044530781091613895
