,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07472065535371027,0.014250944185544899,0.018010377181040614,-0.055011641014427674,0.10588061283953226,-0.023475548124559053,0.028502256923224153,0.04051421381716572,0.0674889944670517,-0.019570475328476312,0.047332832128054655,-0.026776876197557815,0.10397186393343143,0.042215458410065826,0.1000000712279983,0.16463628069496108,0.09680332697925698,0.11521414214142725,0.08504296405161296,0.004347729349502307,0.027875431084577847,0.025999689338433066,0.06500155135977989,0.021693556204301925
HALLMARK_ALLOGRAFT_REJECTION,0.015675241505009686,-0.03219350302083157,-0.045774499236829594,0.008824930049377644,0.012798050450215578,-0.03238803743324167,0.05424143694756287,-0.062463556298400356,0.08307462138562349,0.0074783819554640986,-0.01716912178848218,0.15738871401150667,0.048819571632863976,0.04340175720631933,0.007619515065395755,0.002254765851601498,0.012496810377388326,0.11267795575531854,-0.022550391939328947,0.03447171485077691,0.1278834624785853,0.03719248267877995,-0.026166146635059794,0.04148616238362269
HALLMARK_ANDROGEN_RESPONSE,0.03848004583802686,-0.0163595587741651,0.01268304125714993,-0.026614724980022292,0.06487907143935598,0.0022504528643142612,0.03314231258667584,0.026060677167410673,0.09626190468845297,-0.003812801066904457,-0.039939675384372354,0.10974787580515105,0.08624569331973723,-0.006573769808001993,0.14214332498827312,0.06387873956968186,0.11904895156771073,0.12936621873732013,0.10816029662906616,0.03200191361610613,0.03731279160165057,0.0983389525040359,-0.020525582234577174,-0.03355754269606778
HALLMARK_ANGIOGENESIS,0.058317383924301344,-0.02440020449888381,0.013991488009320149,0.014355130324564331,0.10619529229735138,0.006078755046490409,-0.011706923400680419,0.007021146456433395,0.09403126081350156,0.005162560578171527,0.06133446989387134,0.09106633347833977,-0.1161910794733554,0.04225516329857952,-0.017664704360316252,-0.022823901148162195,-0.08052219364469929,-0.03242037343967299,0.05674428886952795,0.06893290047465274,-0.015943709795583332,0.05748273466109455,-0.13631188407083514,0.11885630048730778
HALLMARK_APICAL_JUNCTION,-0.026897197964228705,0.02395563420492669,-0.024471052952412833,-0.02732372247034794,0.14196494580601227,-0.020088950695432,-0.02002452286377039,0.01933484336795599,0.06495170388227292,-0.061681334916534304,0.07326837222723225,0.08222540918588814,0.0324347409755423,0.024477505706827437,0.11922348181607915,0.12101949517909964,0.10456479913289232,0.13064037660335276,0.12061316478479392,0.016470133014388093,0.11569425136956955,0.046899734429193665,0.040631776758458533,-0.05350843978099479
HALLMARK_APICAL_SURFACE,-0.03008501088031264,-0.008417843666825072,-0.03012530930036963,-0.01575150104646352,0.12237989699681678,-0.013528204420367507,-0.02023266778738396,0.05431308703263236,-0.09418919741936668,-0.025529685892196233,0.00958579976676407,-0.1036595054237384,0.06196770043189008,0.03349186930604749,0.12338517096499345,0.15025389500160097,0.1016282236002871,0.15986097956589293,0.09298649675400034,0.0026840947417437,0.029943032911756776,0.05932915673989966,0.05514077961885418,-0.008021340848131726
HALLMARK_APOPTOSIS,0.038474618115373165,-0.04164729243367187,0.0315595551461843,-0.013695520667671445,-0.019731636161301434,0.0005078434036815962,-0.03631813425568452,0.028574751053858493,-0.003868327470754708,-0.0345328315983168,0.014729641992350866,0.21747308895397868,0.02101258825658307,-0.001521048566413812,0.06725972991073151,0.03476734809948333,-0.028213088404083868,-0.07030134198280318,0.10206212157563083,0.04945521109770741,-0.004121178498309504,-0.013032725467896565,0.0725645377744556,0.009586980126277922
HALLMARK_BILE_ACID_METABOLISM,-0.043877608959323605,-0.017221369371580707,-0.0301972329719681,-0.038141952324106505,0.10451270160830103,0.019425491763969897,0.0471031858230063,-0.011318715714847773,0.1010450454581627,-0.011223292446132425,0.046144175785784385,0.08519427625507232,0.08211247994078533,-0.03301478949676391,0.04106495735113309,0.05654674913359435,0.1403958625147888,0.1012219149612982,0.027535014147002372,-0.029401210630708708,0.061174117174953045,-0.014235988072150875,0.03497666789075802,-0.008171541740125883
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.048359601841034716,-0.03962519450403823,-0.058014983847624414,0.017950543453215416,0.11181365909448936,-0.027868842474632616,0.007778930090655487,-0.04745518243548519,0.12045976031871358,-0.035386229356756914,0.034983283741845186,0.15713991275762773,-0.000115953329476778,-0.008273005101540509,0.11736870432133692,0.07484667932297982,0.11474621459225383,0.1286727676439226,0.08513368651808174,-0.05085049146085715,0.04738003401313207,0.011855615716714509,0.09562577890191847,0.08772033159175478
HALLMARK_COAGULATION,0.07892834050149093,0.017446289730141028,0.009777587854676202,0.02170302266564225,0.05398210134641741,-0.05699827973760054,-0.021944197396031543,-0.056041190739503685,0.12126733346350692,-0.02752849878639303,0.00954504652712715,0.2040513317876897,0.04247006857647244,0.09051006426544293,0.07887862246812677,0.10131077619153406,0.02472042936386775,0.09829703495735641,0.10417893184092007,0.0077417139251254085,0.07830090408958788,0.04135893117662042,0.0915906791540182,0.08038983727132319
