,UKF248,UKF251,UKF259,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03134647963922413,0.09406893930819021,0.023719282339423,0.07603511547222054,0.051072402307971144,0.06924361538872571,0.0928640758194681,0.036898247946268455,0.07557337837796659
HALLMARK_ALLOGRAFT_REJECTION,0.08233481500269876,0.07839242729822898,0.03792666887240744,0.07933258404899508,0.1150324177797987,0.0905055624591857,0.09517248594768847,0.05391328128760715,0.19825832277314911
HALLMARK_ANDROGEN_RESPONSE,0.06806839056413937,0.07201789488525777,0.0037468311143299938,0.12205313077087497,0.06287786863576679,0.08269152541391551,0.10968287804030913,0.03711387555247216,0.19160146008361337
HALLMARK_ANGIOGENESIS,0.016584666423671783,0.0003391724071001055,-0.0401353948627155,-0.015632873818581652,0.10040488241286921,0.020138669017405218,-0.019858661764366157,0.0820939804039364,0.16484017028727493
HALLMARK_APICAL_JUNCTION,0.08932091040469223,0.16969513550012563,0.020310835751965222,0.07181793452784241,0.031032172899457745,0.05033445373514907,0.09082685629503433,0.008212721523764838,0.21515744013921717
HALLMARK_APICAL_SURFACE,0.09606280114451347,-0.010300923520490937,0.0684380459832556,0.11971612200179596,0.06524167454614363,0.01166632662519684,0.0703711165573459,0.00804196926225909,0.18156223022328177
HALLMARK_APOPTOSIS,0.0481473322809434,0.017173860151349432,-0.028692109161903418,0.03159298157486317,-0.052132121442773065,-0.008915908318827891,0.007517615809184602,-0.02376371706601033,0.046517966966821374
HALLMARK_BILE_ACID_METABOLISM,-0.022134831377150253,0.05817500741691124,0.014794612699073832,0.06738337579028074,0.06296691522003371,0.03461376353188104,0.08324579335441121,0.027115201803869175,-0.012999195556453094
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02793952580497921,0.06412711798722995,0.02195578509162448,0.07059684610100758,0.09702679498841273,0.018632416212856186,0.10356224945801874,0.0025399125032620697,-0.06926121248859386
HALLMARK_COAGULATION,0.11732516896359779,0.05140439133382457,0.02375552522611831,0.06242405262260177,0.01921866212013196,0.06936714842769466,0.11714391708601095,-0.03179396707078249,0.2545109434908955
HALLMARK_COMPLEMENT,-0.0206422715252033,0.06486423985670264,0.03823717875983452,0.08623782936432992,0.08298701299908075,-0.005731887664925298,0.09558158648424162,0.06321756013522438,0.011429818035167323
HALLMARK_DNA_REPAIR,0.014930524859985972,0.132166594823036,0.024768927894348456,0.09041782726513717,0.06354087576636344,0.07828153962327423,0.0930642527662838,0.016079832910577956,0.04545769946276932
HALLMARK_E2F_TARGETS,0.013194377314056684,0.12743264828031978,0.03900710463581314,0.08735203356610162,0.02875622453616957,0.07886212734870982,0.08323835898713533,-0.02905879690296355,0.003925651516007825
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10230545646115764,0.061652263216773945,-0.02374334453138383,-0.016005155081668436,0.04652634416395286,0.009398627957684055,0.0433494865958895,0.03040881040374555,0.26129844003733793
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004720445252570161,0.055408279232065226,-0.014839383785863754,-0.04485026887615695,0.0010309526353444692,-0.04979436638191211,0.08628054153776119,0.0003191240053809401,0.08375162126113492
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04703319870898544,0.0733592608071061,-0.0009282420600677467,0.08210258186936752,-0.009917800105131703,0.04016885349475851,0.07094093084076086,0.0517013574865538,-0.08285125280661321
HALLMARK_FATTY_ACID_METABOLISM,-0.03547340901709538,-0.0020825935645013734,-0.010736240572730258,-0.05120807082882876,0.0202480895077857,0.006131878061660812,-0.03804132602430937,0.006289204242200891,-0.02392719911925592
HALLMARK_G2M_CHECKPOINT,0.01122183031785778,0.13499870778611767,0.04751329764688602,0.07001914827142733,-0.015552975303152274,0.052388718731116425,0.06870025088832096,0.03272937516368684,0.021852254057548006
HALLMARK_GLYCOLYSIS,-0.019219948234876907,0.06769119696356275,-0.01615780867362119,-0.04651491423835356,0.08555528410257954,0.02085011629385614,0.07403285329182384,0.037920394039855275,-0.00584469526657044
HALLMARK_HEDGEHOG_SIGNALING,-0.007064398634597165,0.1352634111296678,0.04893670801253931,-0.043045143796123606,-0.020088971732565578,-0.04807962334112117,0.1234335053458172,-0.024806020993733368,-0.02895783513693677
HALLMARK_HEME_METABOLISM,0.018899822627334303,0.1111192866612399,0.04114782353237501,0.0391576293504643,0.05344909082115518,0.05384052215274661,0.08976717975063819,-0.026861290697159243,0.06134191906788685
HALLMARK_HYPOXIA,-0.03546900371373932,-0.05093110080481597,0.0034634318058857586,-0.11729397495906961,0.08833446580073208,-0.10450550079081972,-0.053632506477461095,0.03128476806370102,-0.0470587792679041
HALLMARK_IL2_STAT5_SIGNALING,0.06970597367972807,0.05432303275840928,-0.0017713706409361912,-0.06604181021622754,0.03540250774904231,0.04995872878722232,0.06013597519231663,0.059905325447665574,0.07791838967322531
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03573287329646492,0.027101231163320433,0.029152111406192862,0.07535370146737004,0.12852296299585234,0.053626737326831354,0.11132925534281395,0.04635070294161338,-0.0036189651250274754
HALLMARK_INFLAMMATORY_RESPONSE,0.029508394088415792,0.07473281100150607,-0.01098506150376668,-0.04381449093196234,0.07005734892039601,-0.07852996940750277,0.024024481732781613,-0.061175521114061555,-0.0033814452879551656
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05772874105333872,-0.034247798315314396,0.08367043747829397,0.09898439462302346,0.01054404548627917,0.11536796346888296,0.10664023572786127,0.007336020217417409,0.16128634077251172
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02932269700875362,0.007829386409033686,0.02506547618349621,0.043153839502796616,0.03741512947875656,-0.001973548925258251,0.07429510553014758,0.03305662529992302,0.06937471068435723
HALLMARK_KRAS_SIGNALING_DN,-0.025986845936895906,0.12456953799909819,0.014630410393124215,0.0535731643729419,0.04680653872494525,-0.0011977807369772328,0.09035054677019126,0.0038145255943399254,-0.011849502795385087
HALLMARK_KRAS_SIGNALING_UP,0.03749118373171649,0.08704089577228206,-0.00516813495814798,0.09211893788834195,0.042560298355488815,0.028907653325114246,0.1312149611537878,0.0345563085917409,0.19757464135114503
HALLMARK_MITOTIC_SPINDLE,0.06406990154880525,0.13941696676771706,0.0412474970048699,0.06387704746993776,0.036860308330868584,0.05486546334518456,0.09835602385267013,0.0006115656479911712,0.12906232453885336
HALLMARK_MTORC1_SIGNALING,-0.054090747679974106,0.1237683680548547,-0.01348573928117033,-0.019337767763690568,0.02580993801306156,-0.03140766106386753,0.02689284267115837,0.07813501086498198,0.05958503407209254
HALLMARK_MYC_TARGETS_V1,0.007718194934851886,0.15915329114050525,-0.005454854002189624,0.10233833375545706,0.11912803583966729,0.11733947194860389,0.07175901278529788,0.032482683968018906,0.03333918426388641
HALLMARK_MYC_TARGETS_V2,0.019087713894171895,-0.014629688126293302,0.03597703150041375,0.05274879314269952,-0.012354776903381616,0.06145708770860312,0.09568878730551152,-0.03334412432949431,0.044888514141935315
HALLMARK_MYOGENESIS,0.09229703422331698,0.047188880428411094,0.024268056984228403,0.030794299333074645,-0.009439593952805555,0.07411161727876851,0.11485290903582315,-0.027651768395290034,0.22908266657224485
HALLMARK_NOTCH_SIGNALING,0.056117967839002754,0.06484804488293208,0.04017852143432348,0.07364819697974917,0.06310706580219652,0.059001064611621024,0.11669971829473728,-0.01019856412061446,0.10342859357718005
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.027258177548743313,0.11981680328524828,0.01126970687343214,0.08910310294528365,0.0870061144664643,0.07209015453298921,0.07626827297337703,0.07666018733546946,0.021753803086919144
HALLMARK_P53_PATHWAY,0.040150713521385745,0.11777212750557287,-0.00188574335139035,-0.007426373162069932,0.1453171537087471,0.020229969153562434,0.046306253962350274,0.019682812380662176,0.0028022756701184346
HALLMARK_PANCREAS_BETA_CELLS,0.015749355448542345,0.13730389136031773,0.018382751311685142,0.13410577190548,0.057713904771361645,0.04274387530729325,0.07198395172206624,-0.01415362745209073,-0.028623403130830356
HALLMARK_PEROXISOME,0.03210871844436014,0.06485021458850107,0.015484017313454132,-0.04175283962572869,0.03433555598809403,0.06308475128420633,0.057415709679378785,0.04945651066253012,0.017026182531485197
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02376513972299961,0.16700500156440976,0.015835621514474513,0.10810163332208059,0.05899336617696204,0.0801940115530412,0.08786878223707939,-0.012044156024024718,0.12693381153043112
HALLMARK_PROTEIN_SECRETION,0.027604939064985113,0.11624051810537953,0.016757814643536526,0.10192589344329746,0.053771500302103925,0.04465437327220454,0.09232089793958785,0.011953539123118445,0.05296686162572058
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.017628509825492678,0.007703569609331011,-0.002405805032467676,0.08390919563315995,-0.008219822213553721,0.05465205694776495,0.07468141528229266,0.06129345352500822,0.01779765254077952
HALLMARK_SPERMATOGENESIS,0.0028807730777734245,0.09085137081049695,0.04970715659156317,0.09613795908879605,0.09190261876806902,0.05538801343552408,0.06511446047813518,0.04802389589257482,-0.031791210153311704
HALLMARK_TGF_BETA_SIGNALING,0.07763474286739994,0.09497395782924199,0.017578204927861996,0.12153131238190214,0.017948483404778393,0.07347254871369242,0.10259202916222329,-0.007619992800861843,0.25256605905847007
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05811203254132535,0.08646045814002358,-0.02803192664686766,0.056834248047666916,0.03033995645555797,-0.09951223054555314,-0.013979981444874928,-0.01596219389385255,-0.10018456300949065
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04907778896786104,0.11022253892388927,0.031346532328051166,0.08183190838039905,0.06895147874256488,0.043846547758296696,0.11225521006820689,0.027653242351972987,0.12559074357611022
HALLMARK_UV_RESPONSE_DN,0.05823513368371894,0.03362935496205376,0.014516683206649419,0.0034570505724897233,-0.0008454792360490299,0.03769188898305103,0.09529035436005956,0.023730405390954692,0.21677565735314044
HALLMARK_UV_RESPONSE_UP,-0.03452645313359887,0.11095063133018257,0.024682361986195587,0.02637790035814779,0.060024253210255285,0.015448555794442738,0.09794310561774872,-0.006559037383359293,-0.003155840022004166
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.031916065424556765,0.1085904273047221,-0.02554950348783617,0.05068484411505547,-0.0201789531460623,-0.012707137949591905,-0.018471979158713604,0.0345195479469545,0.15300998421423728
HALLMARK_XENOBIOTIC_METABOLISM,-0.016689731592013448,0.026858413257561546,-0.025844205892596037,0.03856648705849988,0.07737018997488736,0.023950110480029128,0.09556288329886654,0.010238867087838381,-0.0024957806462870087
