,UKF248,UKF251,UKF266,UKF313,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1087583458547188,0.08297452005774356,0.01797023308220711,0.11140250027392153,0.128080922326725,0.20142528555904382,0.07841658547253327
HALLMARK_ALLOGRAFT_REJECTION,0.12647725083991226,0.03903908192263719,0.08758124155159125,0.21052344844876467,0.03827720374076787,0.28330297105057145,0.045717896959402836
HALLMARK_ANDROGEN_RESPONSE,0.12859639870644043,0.07831820288448493,0.06346054573884656,0.0915554561681395,0.06765685255525647,0.3084680500489027,0.1059620790739286
HALLMARK_ANGIOGENESIS,-0.016205393133705986,-0.030238351241017283,0.07610621941301549,-0.011360790465689215,-0.062475583106433155,0.13122587640558012,0.16916114553341366
HALLMARK_APICAL_JUNCTION,0.14548829633482954,0.08531295175843887,0.08690783100888459,0.16976082964311828,0.12184613332144785,0.3505894500221955,0.14241839845832613
HALLMARK_APICAL_SURFACE,0.13644126345860735,-0.003519575368045193,-0.01454680999615859,0.1659229335612494,0.1136728127704385,0.30183098015142845,0.037895542812286034
HALLMARK_APOPTOSIS,0.03896658770443593,-0.013467330746936632,-0.016733743803407933,-0.0833036136481688,0.03745750399289402,0.07777978499613708,0.06352589036150283
HALLMARK_BILE_ACID_METABOLISM,0.03852890202817914,0.0885726018736084,0.06868724126523573,-0.017570857069939414,0.08172249902886866,0.03515538343831508,0.06669336375417176
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.053183633943467916,0.060337256758847164,0.11439849969035874,0.13569704447301623,0.10892737918747125,0.028174413789320323,0.06310759106832657
HALLMARK_COAGULATION,0.1813010246464237,0.0228933906907487,0.051415422839033685,0.20606648384378762,0.06886953518474209,0.35545783940701803,0.12871653539031958
HALLMARK_COMPLEMENT,0.061535980446033596,-0.0150199412231606,0.0367448710768144,0.05995767483065306,0.06611133095048206,0.10172984893737154,0.08796673215775441
HALLMARK_DNA_REPAIR,0.06408775778963469,0.13294475802561248,0.09284274987881068,0.13219983951007117,0.10824516797650224,0.15535351067172476,0.11564065078447465
HALLMARK_E2F_TARGETS,0.051933763646802654,0.1261157834519439,0.11202093815189952,0.17285699668643667,0.11928213401325873,0.0817331066454203,0.0682586877837866
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.16271461907426732,-0.00313909858390304,0.09180887234475395,0.05152546942362432,0.036054846715091765,0.3594388561393489,0.18539573784464558
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06137952756641349,0.021047656900645067,0.009143099971147062,-0.049927473438867165,0.06002000157778853,0.15839503865475107,0.13420630435311373
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05558928656499542,0.060588654713701263,0.057082852459057656,0.09392629639830151,0.06507752863746284,-0.03813625547870926,-0.028652995678614512
HALLMARK_FATTY_ACID_METABOLISM,-0.013024146870712508,-0.021443851807091636,0.016112116334871928,-0.013717971851071813,0.06408969113347514,0.04701691069533241,0.06180239862855952
HALLMARK_G2M_CHECKPOINT,0.0326644519905378,0.10134798767597676,0.0960793983215446,0.10732119858002186,0.06409708735470862,0.10573357638141119,0.130505367043521
HALLMARK_GLYCOLYSIS,-0.030234671512972114,0.07417234845565111,0.04910394479190608,0.05177776300321531,0.006661334495681379,0.07715434080234969,0.0685058448637296
HALLMARK_HEDGEHOG_SIGNALING,-0.003998074150224758,0.03635261992677441,-0.050854991204664496,0.12743016233057355,0.10602361371142345,0.07199774583719915,-0.08601373404812997
HALLMARK_HEME_METABOLISM,0.10601447173029896,0.08710361367475151,0.06474435215057084,0.14354055139820643,0.1319223933584487,0.1454336122083482,0.04926379645797791
HALLMARK_HYPOXIA,-0.10159199119440204,-0.03273263524673925,0.003746568218545174,-0.07861860161696893,0.022559205364467393,-0.012900682291260603,0.13993105886864388
HALLMARK_IL2_STAT5_SIGNALING,0.08482800077899263,0.03379626300491621,0.05705730830666841,0.011497235029884563,0.1607669706656047,0.19665855562447243,0.1178182056158232
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11645481192852267,0.02037750887828954,0.08167397693061439,-0.0017152702050617823,0.083379324743425,0.10627375042611353,0.12388297234052668
HALLMARK_INFLAMMATORY_RESPONSE,0.11222790617908411,0.02424671102094,-0.04635231364825544,-0.0019125139198000432,0.07301116652159734,-0.005080045461078963,0.13731542601240754
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06200949507536899,0.044527321330858474,0.0595552955284564,0.14952821131815658,0.10556046594569547,0.2578145086351093,0.09606392515676086
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08834609156495048,0.046095887267922436,0.028687792751264426,-0.010890630865259461,0.014220425932595836,0.16056423604084205,0.1804737124533215
HALLMARK_KRAS_SIGNALING_DN,-0.05468325316648035,0.06426998207164429,0.007359951571758722,-0.04280241468110723,0.07602092345583374,0.023198028234094902,0.018285962016359687
HALLMARK_KRAS_SIGNALING_UP,0.09326671964047858,0.01599033671555068,-0.036763461467427275,0.12043143791614214,0.1445976404379858,0.33678618753330203,0.05388225461334268
HALLMARK_MITOTIC_SPINDLE,0.11396741566933508,0.11603895191048956,0.07733346734872094,0.15922275044900597,0.1423353167583029,0.2505722936275925,0.09648943389211453
HALLMARK_MTORC1_SIGNALING,-0.05585149618998647,0.08265728954878991,0.11285070214711289,0.051301571903300085,0.05466364012093546,0.11564047479948762,0.1095124310245519
HALLMARK_MYC_TARGETS_V1,0.03717815179005448,0.11901234819568546,0.09779811520311235,0.17673257310609727,0.08759590144885222,0.1450118667391769,0.06950717423180659
HALLMARK_MYC_TARGETS_V2,0.051316140471990075,0.004791612138798588,0.08415350573763473,0.057532977707370495,0.032480262012730965,0.12214028311502442,0.09737782361946075
HALLMARK_MYOGENESIS,0.16990865555642223,-0.012489348421583554,0.0023340747389733398,0.13088148407603825,0.11698289236588233,0.3602952654717425,0.07243980128855404
HALLMARK_NOTCH_SIGNALING,0.10923806659077176,0.028608164397724737,0.01626106852129946,0.13244378178268226,0.11582863086435925,0.2313319685071288,0.05912790191995201
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.00046421112586671946,0.13126049844154014,0.025717312283016554,0.152267547036763,0.08427683815054429,0.0972208577317858,-0.018750620508751165
HALLMARK_P53_PATHWAY,0.007133044513831713,0.05330799557285986,0.058437155209628264,0.10173461949235067,0.10248941057304106,0.07971434002129718,0.0907307825682779
HALLMARK_PANCREAS_BETA_CELLS,0.025387384588430987,0.052729715786392954,-0.03377810261883415,0.12737238524045752,0.11928717607139226,0.04599604918602838,-0.09629903998225307
HALLMARK_PEROXISOME,0.041155496089286286,-0.04434859608003366,0.0860627972566815,0.12852595659475832,0.07165816314366133,0.15000537645681009,0.042674953007268486
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08225739501266766,0.09951645153040566,0.025692782979368223,0.13602553678704613,0.0588661008675451,0.2763353047229448,0.03298183811164048
HALLMARK_PROTEIN_SECRETION,0.07190909105383084,0.07543432678371056,0.033145560596201065,0.16358053230300643,0.15708821650101765,0.17144757404357733,0.0808227616593853
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04490167099415664,0.007768880508866987,-0.029356887532135605,0.1605370175694176,0.013155595569523951,0.10206383316533177,-0.04150221293638749
HALLMARK_SPERMATOGENESIS,0.01856778644391685,0.07993338939898421,0.01789136006959788,0.15477779785267196,0.06006984489307661,0.06485087688870975,-0.050755457390641544
HALLMARK_TGF_BETA_SIGNALING,0.1380893104511081,0.10008015588628154,0.09847398322707504,0.09905212284376784,0.04666473509430648,0.37831081602375716,0.12450218387109978
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09112661969908413,0.021440744627874046,0.02395789223042272,-0.008193413662395434,-0.037225794813300156,-0.12824589013543267,0.16341314180986868
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06344404795635118,0.07955055389647447,0.10464901621928188,0.15365671945378967,0.11125034286148669,0.2533854598346061,0.16704295175734504
HALLMARK_UV_RESPONSE_DN,0.16318491428574297,0.012928447379558197,-0.0011020058925075682,0.04460753539742107,0.08984833042768983,0.2693207654751426,0.12449725907628822
HALLMARK_UV_RESPONSE_UP,-0.00024996145317878095,0.0805935180906142,-0.017936767345176453,0.00933438636685442,0.1321896855780012,0.05926581553594795,0.030659244219769927
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1063719677198355,0.09978828593320771,0.08388488028189262,-0.028855856723813335,0.01859400096337673,0.24651380225337668,0.08514052641160352
HALLMARK_XENOBIOTIC_METABOLISM,0.006600680962399029,0.046690984311896895,0.05919837823225395,0.08203963106879276,0.0706090452408196,0.09281879394007488,0.11496277179667935
