,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06717599831398488,0.07615617790002407,0.051791977175575425,0.04483154447967288,0.019169778004437983,-0.0648499842186348,0.06108048403062296,0.16272933071972703,0.0268706368382196,0.027351175672710358,0.004718537105721922,-0.012978678411465492,0.050826992985320944,0.009429672347282885,0.08965059041757259,0.14123988658022962,0.17313644039463424,0.03883130449660679,0.01973084542449865,0.059488830548368246,0.005341652524743319,-0.03628409654051919
HALLMARK_ALLOGRAFT_REJECTION,-0.07181142288154849,0.012438964740863227,-0.061610412654402216,-0.07827536942118361,0.023123034227361203,-0.051346381661419485,0.10288602490237198,0.1772297723595802,0.05008673372197165,0.0036078944825055897,-0.06857331590372952,-0.03292603282215551,0.09785123510661203,-0.02227292484994401,0.023583475345136082,0.08390321576126418,0.12723409027276505,0.08438729268231177,0.05227170522995386,0.03674286503895567,0.019066424014663803,-0.05485079115385961
HALLMARK_ANDROGEN_RESPONSE,0.09480585764172646,0.06845728724996625,0.019891801559165655,0.0071190808354648005,0.05488340446626842,0.06227286711773923,0.010678637507088065,0.12123843718777016,0.03554927681915052,0.029573566805822467,0.02420662347236728,-0.03661859807494569,0.08507170001004839,-0.003451417118981393,-0.004281746538217638,0.16041861901959922,0.1777662427795825,0.05501972243565197,0.041723358138277156,0.07339825086241385,0.010034086651443066,0.010180557866758592
HALLMARK_ANGIOGENESIS,-0.036641486836288976,0.019406954450118117,-0.08106328123837582,-0.04465878723820256,0.032392584756721195,0.03994400649739276,0.01961944468561268,0.16906494102413622,-0.05515918976005656,0.003214183879901204,-0.02325461626772554,-0.0168039986894599,0.0733093608283759,0.02513013986711489,-0.08847091596575335,-0.012771859015961253,-0.022053994157912232,0.013097185559475802,-0.010278629521005216,-0.06944642368689895,0.008506627019623073,0.021726251366041824
HALLMARK_APICAL_JUNCTION,0.06463291695192117,0.11269901531928692,0.04286703197190467,0.07297751647865305,-0.008668308011560216,-0.008516843224866223,0.04160521813049955,0.18827060285117042,0.0034821325671641878,0.0005601883602055209,-0.004940245374278543,0.004634476790764069,0.12345884594164004,0.06034684131423339,0.02057234298095527,0.15418062241412847,0.19886400212822503,0.06981373822855082,0.03949012166556576,0.06610685639659386,-0.0268792292489175,-0.04212950849024535
HALLMARK_APICAL_SURFACE,0.07343156565840721,0.061998028621377474,0.030234301034491883,0.04385940410573375,0.014792806646872821,-0.06690793658224137,-0.028749671465666815,-0.06856782713641188,0.11264588772205537,0.0350467049880907,0.12947123896980117,0.047316322026205754,0.038562560996168865,0.04138519002370186,0.09909783026090802,0.13548517148700198,0.12777925496979903,0.053473493400475074,0.008388919344008379,0.0564488968015285,-0.09019124629433835,-0.12347633987856207
HALLMARK_APOPTOSIS,0.05741422634265962,0.035076887003370846,-0.0011759163345606428,0.040438663603503316,0.061545277062818794,0.07460984730304274,0.021750440230280648,0.04539563210168395,-0.007366054299670512,0.03486580105047698,-0.0224380440607692,-0.01383439221084007,-0.044604567231563336,0.05528320405806505,0.04864372365860268,-0.02306174608172365,0.011380141967275876,-0.012361836713033952,0.03152289251912806,0.028862040470474387,-0.07704374697639331,-0.01764979013629777
HALLMARK_BILE_ACID_METABOLISM,0.11131439378012414,0.0184359406021125,0.0074292051931865105,0.059174938020467,-0.006016931934261114,-0.07532854462463677,0.005190062337904325,0.18047244999782244,0.019111083459390464,0.08990453951953163,0.09586769682193352,-0.026282000152426377,0.07477500480481113,-0.11717557898456013,0.033368222800591214,0.1146793359188754,0.21356697241230202,0.1113731806158965,0.015144304619938745,0.04751450858493112,-0.006990348764825178,0.08447247749070019
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.031940275077293884,0.05045996217748379,0.11111443160395443,-0.032255494379940394,0.0016179957546417366,-0.01566583915780304,-0.0133298067429861,0.11995956165186328,-0.044684428810527144,-0.022842626558423906,0.008564188154588035,-0.020018227555825534,0.09058022772355001,0.06086746654936985,0.08904034066719435,0.20039436742904185,0.16609445553123853,0.017234465639421236,0.021253534973858575,0.08690059418567575,-0.062020113710131886,0.08943693085131998
HALLMARK_COAGULATION,-0.08949414318168242,0.05611528437543317,0.02589141176537977,-0.015028873248441085,-0.005678474884406222,0.06502116260536099,0.0727142106663956,0.14876982610343722,-0.03828857628281007,0.04523006793849717,-0.04168698838714458,0.03608600490956911,0.10603994723034015,0.002061769999284232,0.053776803415432166,0.10912749762990186,0.1617239767054008,0.020455877388226042,0.02691904101577042,0.023290233458504284,-0.0593729019396209,0.10098127750217929
