,UKF248,UKF255,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.002960306482713009,0.12770743905802587,0.013685516971465025,0.05153844639628421,0.017845638500328196,0.16347666696846688,0.11914929095423307,0.07092136448216593,0.04293977917313029,0.0016988685560961256,0.05582470894092615
HALLMARK_ALLOGRAFT_REJECTION,0.03328825302125431,0.08205785558542156,0.05608255395709512,0.03464358312182574,0.01705963403426319,0.06080115770052197,0.12827837232792316,-0.12356396160827625,0.09249839672104625,0.05969132839778216,0.04503812806467486
HALLMARK_ANDROGEN_RESPONSE,0.016682425590865902,-0.011621121537061333,0.04457945162692449,0.031384907478737435,0.032517907520318835,0.08915433587701954,0.11142210386391994,0.03333759223792609,0.042824770787663016,0.03990988233316825,0.049217987338137224
HALLMARK_ANGIOGENESIS,-0.03906546330217103,-0.07531679188090076,-0.005687595062328052,0.04425911928175804,0.04778164713950111,-0.12421124158233249,0.10605875269406088,0.13812514945512017,0.04962609690106845,0.027374068701745552,-0.06626809737511395
HALLMARK_APICAL_JUNCTION,0.04415105204439419,0.100343766052613,-0.0039428264519437714,0.06178984159606982,0.02607402346127953,0.12366051741927163,0.15104414872046232,0.12290721423520172,0.049483189176802174,0.017657992789567048,0.0658730146131283
HALLMARK_APICAL_SURFACE,0.038419187044498225,0.05312264124461465,-0.004980023840012099,-0.020382130953949095,0.05003884394909158,0.10281953323616919,0.016597939945128606,0.11748925232615098,0.025348662740858237,0.001515838479262065,0.07330808301955608
HALLMARK_APOPTOSIS,-0.0007932326782286858,0.0527936046330786,0.008701986542921444,0.024346840177318876,0.009071410174836857,0.11240585725823934,0.07124929691499123,-0.010169785446997094,0.0033028201374379544,0.0028387493019974386,0.056844909346121256
HALLMARK_BILE_ACID_METABOLISM,0.04126382156151171,0.05270588026886534,0.027991425505800735,0.0411807559140773,0.034529786027120944,0.07694084235572415,0.0441904489066659,0.0744522080202683,0.06505950415255767,0.019643141141127755,0.08231157142602608
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03268135654946166,0.1469794601025957,-0.010703142466323985,0.06795074863708347,0.07509388721122362,0.13728180369097456,0.07326717505015505,0.10886366893233024,0.06434758769130458,0.0021199454198823284,0.11442620470142664
HALLMARK_COAGULATION,0.04090367781612773,0.08945109559278895,-0.04017588733040136,0.06991649187457008,0.06648555764278781,0.03210794834249404,0.1516034306802111,0.032382007208689154,0.10129299940427239,-0.03594702158259196,0.02309496945220743
HALLMARK_COMPLEMENT,0.044958391408296224,0.06716096229883396,0.028504722826541512,0.016190257064157408,0.08579203879062151,0.09660135928157965,0.1274588173750669,0.12025259910984207,0.0264059868891299,0.019880475850991588,0.09924996881051158
HALLMARK_DNA_REPAIR,0.003610807077776488,0.1646770536889347,0.020613369898407747,0.008319229706998874,0.06404593940311512,0.15759331837877716,0.09154750992082744,0.07775524204502121,0.03818971079510217,0.037485487478674556,0.09401664757619355
HALLMARK_E2F_TARGETS,0.034365943212002044,0.08584413240887363,0.030022268093077252,0.035106580588774534,0.006923485888049515,0.0682779864595835,0.0015523249504769594,0.14155470973789983,0.09663734942349397,0.06442356801383589,0.07856228702304359
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01848391039712399,-0.04410882000421252,-0.024255018121907234,0.04324444832847338,0.07697685067408935,-0.0619348185275537,0.11885525063096052,0.04494971692404131,0.010338151816134318,0.03256189465522998,0.022956740321170094
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03332823725049843,-0.06832343340360085,0.016789012072861893,0.044137780437564306,0.10549472662728351,-0.08633941499996173,0.08310138930217176,0.11669318547259072,0.023140302379531807,-0.017723247067003938,0.0827672517419219
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04735582128524893,0.1279144211440231,0.011267864049032164,0.050094991338203096,-0.041607239537626094,0.12782444447119332,-0.007253774136095498,0.13653817811377375,0.06407550048884773,0.02681174084143775,0.07782205487369297
HALLMARK_FATTY_ACID_METABOLISM,0.03103998758744449,0.0328107432569371,-0.011997336265003749,0.0044825501905414195,0.017917165840809005,-0.07110087315447522,0.10123930678639859,0.014138603668071527,0.017852302305783614,-0.0007116904071038206,0.06874109775172212
HALLMARK_G2M_CHECKPOINT,0.01356671551640614,0.029200129155545464,0.04856963969410816,0.023340876391908044,0.03867809522873195,0.11249005179582426,0.010170618528378628,0.10242316149494772,0.04718816420271903,0.03469577373108827,0.11076305976692875
HALLMARK_GLYCOLYSIS,-0.013670514380057104,0.09093560478685514,0.05442782400075777,0.03517413169069658,0.014579596525815768,0.001754571675685614,0.07688575460789472,0.14884844569227892,0.039660334672177104,0.05352005686332161,0.11598076061694602
HALLMARK_HEDGEHOG_SIGNALING,-0.014634745138463693,0.02940809561225881,0.023368479996941163,-0.03552066056734266,0.027971585860054972,-0.01712256289460048,0.017731854976990966,0.08613929970208437,0.10701804785034154,0.03861567347011945,0.10074509977583004
HALLMARK_HEME_METABOLISM,0.014078656491824292,0.15023407625538987,0.05705436146773462,0.07689040480318295,0.039764404776556586,0.11976948850735071,0.1270779153409969,0.10076042894778137,0.04237295451136607,0.003758326821179896,0.09540505466635733
HALLMARK_HYPOXIA,-0.029169311307303127,-0.07164854836348375,0.00034628909120155537,0.000389064607558923,0.04072640822388199,-0.10811693381206373,0.08490241250703316,0.06550213612995233,-0.07193595070786671,0.046075772432584365,0.06784409500090421
HALLMARK_IL2_STAT5_SIGNALING,0.02309640342340147,0.07560128990436553,0.027945246155832968,0.03397657829931788,0.06758056099328592,0.0004453317528360194,0.15008526707178324,0.17357563038920043,0.07895520657707587,0.05629913322981409,0.10912533237320234
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0462201503910699,0.08884534288280646,0.00021630578277540585,0.07342372321690199,0.02462519462217314,0.07775397206226706,0.10814350027468572,0.13511315050873798,0.1458872234948321,0.08907409798445401,0.09128236764108101
HALLMARK_INFLAMMATORY_RESPONSE,0.010415287650625741,0.011890798175358458,-0.016569037161466942,0.030918587130343112,-0.005085372719511942,0.03611071984253986,0.05427501421616499,0.15862255351143023,-0.022824593988654072,-0.00311206141491324,0.02248913723133679
