,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03816433491820881,0.025973140696484598,0.12787220924164877,0.04390191497177359,0.04480023447884708,0.02872131210660594,0.07941438070835327,0.0832254353113967,-0.011670733418659186,0.05540518144713014,0.015333296432283776,0.20243339656595957,0.05800861734028863,0.08479845610163435,0.14340489423759645,0.0389193434013666,0.0011508230663517258,0.19363239986686676,0.13717916664532837
HALLMARK_ALLOGRAFT_REJECTION,-0.012111941398604479,0.09039327168229414,0.14908065508686075,0.011306353669467452,0.0047535568615307035,-0.012107332000145079,0.13583488580979777,-0.06492790125422898,0.031169110373941798,-0.11490189856460535,0.024033600298987556,0.11300429665996956,0.10057888946069748,0.055523433494315017,0.056466450557578686,0.056132254664490525,0.07211032274737147,0.2038967711129824,0.10992732018934419
HALLMARK_ANDROGEN_RESPONSE,0.029773447515747765,0.0316241912388075,0.12468420512143442,0.06224898133541884,0.004709935827993929,-0.038720744408792335,0.10149085996688709,-0.023306715582411777,-0.01231506561086825,-0.028902724464549896,0.05387699868476251,0.18914562954411404,0.0022988454233365593,0.06929169672135856,0.08988818169694492,-0.04652106595714265,0.03462964094139525,0.19819173179371818,0.18005721307047037
HALLMARK_ANGIOGENESIS,0.04257142026072536,0.04925825852462833,-0.044666376146160994,0.029291438611971383,-0.023390286203596518,-0.037144717401910846,0.1332288546557393,0.017575199811963912,0.024958891699643264,-0.14438698195970576,0.021539351061481603,0.11467351993735979,-0.12689757786306882,-0.05197616905934405,-0.05959436121108067,0.03764047226669402,0.05866369097367757,0.04109945406164115,0.05868901822450581
HALLMARK_APICAL_JUNCTION,-0.002128533618363607,0.061202916733015984,0.1757175174256726,0.04270387310767967,0.02027239674835751,-0.004639520712907762,0.13952145170716004,0.02701729130733721,0.02915492989968936,0.05330215277022066,0.10418743312807009,0.19913042403572784,0.12603587056504292,0.09185823056461537,0.1448494941540359,0.04559653280845487,0.03472733788790771,0.2646536154584461,0.14281341665625133
HALLMARK_APICAL_SURFACE,0.05502950095279952,-0.036095612492246146,0.11405742526629337,0.040708756679063825,-0.02212937899703131,0.014626067219258037,-0.04885807534916153,0.005200280696725387,-0.008333082520556754,0.043530707324583244,0.031461155333458404,0.0809456112469151,0.10986735531346857,0.13007947774801065,0.11926136520225121,-0.04323934243923908,0.018610472617691595,0.21225972818709588,0.09400739857971445
HALLMARK_APOPTOSIS,0.02394203792876403,0.036616756971583266,0.07137206679838244,0.03589071355165419,0.014320552697334923,-0.009474347416049037,0.0636277935976835,-0.06449711769819538,-0.026708323311285413,-0.016146271516858088,-0.0676432937682488,0.0458606170468158,0.019964657994958994,-0.005945725153770413,-0.054998560696639574,0.02883283280207639,0.008881979535914747,0.08339331052191831,0.08103326146705918
HALLMARK_BILE_ACID_METABOLISM,-0.014646197228634049,0.03988603299871207,0.004499403502245483,0.051307942872899935,-0.008155632059888888,0.020690561301612367,0.08817579733401798,-0.0027310193138006806,-0.047711983192465626,-0.03138645931167171,0.054165495034482834,0.02484036011184381,0.048108186143861184,0.042048742444367855,0.12119875784262046,-0.06675306941399659,0.019019885512393895,0.08061062247240529,0.07434356005635177
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06682339233816414,0.03346882470799968,-0.054476340139330184,0.05758597866355949,0.0039006696656154077,-0.06868894144463022,0.0800950401231644,0.021083760765580457,-0.03335423123279967,-0.07590468232805596,0.06114253689653773,0.08541404848881763,-0.012255728707366294,0.0923101613732854,0.1353494457970168,-0.012920611720377345,-0.056256794116218305,0.058906128083473994,0.06689857391147969
HALLMARK_COAGULATION,0.012326131869656172,0.04244728267105309,0.19040575279801916,0.08351928488737334,-0.015462846470872158,-0.05255404066654608,0.14330392467797906,-0.021008810940779655,0.011778568019441714,-0.12643178024667368,0.04441500544554782,0.15824306832581517,0.14248001248396577,0.06256207663390385,0.10717064441936705,0.048867742629100965,-0.00802837901832996,0.2573910541051635,0.055899901998500014
HALLMARK_COMPLEMENT,0.024485836362920232,0.041244476998855126,-0.020292492306536056,0.04511764058066859,0.0014571882224989746,-0.011799881707179756,0.12279119923124868,0.04435063443803263,0.012982290375498988,-0.0722758017234945,-0.015662592603197627,0.10394965315034846,-0.08098733228780347,0.10573139542110332,0.07598614085766148,0.05244861625000083,0.028563791979381605,0.08533276470675925,0.08513842835898293
HALLMARK_DNA_REPAIR,0.04543798934204781,-0.0015247386022341285,0.05153715093622383,0.05071924128650899,0.029368958444662547,-0.0033593379211480988,0.0968469494408546,0.04049246135685717,-0.022575641246910437,0.04498169224032613,0.10037268603599556,0.13333642730774886,0.08309935902261749,0.10968884568403281,0.12354530337208772,0.02245899619916025,0.04234859089196485,0.14140758837263068,0.130821208912807
HALLMARK_E2F_TARGETS,0.03938598891392603,0.012306764886772665,0.07876258373540723,0.012907039197019412,0.006772641317446512,-0.04145262434831026,0.0957677369550569,0.025029091590876715,0.00042306252707674275,0.11514456615755847,0.05922145646803706,0.04418395375795339,0.04180491708941379,0.1057162595868123,0.05935347741080098,0.021264692967526987,-0.028714049454032994,0.09166777316716056,0.12294305930746383
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06390974369685154,0.06789146698837034,0.16648573884494308,0.07428686042662085,0.03363855253782585,-0.010141998794292093,0.14207337472532766,-0.0009523565268963639,-0.020988924784792515,-0.09071735308934434,0.08507387293043242,0.19722237265138118,0.025364758684737084,-0.02749657595657184,-0.042651525384956604,0.06929459808997532,0.05050085399533347,0.19801033446325497,0.09493141118372395
