,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10251842775437141,0.0875521137062713,-0.01616150226573733,-0.004491047235080821,0.09220305396599814,0.0803023306971832,0.025914706243436867,0.009272584479939065,-0.04549830852121082,0.1698917416132824,0.07868721998233541,0.06140820680652172,0.18416677913813076,0.17918447207486524,0.05616058786729943,-0.04254423531128488,0.041929257305854034,0.061432949057287405,0.06331246780464492
HALLMARK_ALLOGRAFT_REJECTION,0.05547144818853863,0.03793143075697565,-0.12313089862507784,-0.005400131377666071,-0.00846233862947981,-0.13131445576666145,-0.07460748829403782,0.07216772970112757,-0.005126629268258981,-0.27541217554003117,0.07873025268805384,-0.08783838035129124,0.09525434187033169,0.09808932677386657,-0.008275032450696704,-0.005975962285059448,-0.009394667758579028,-0.09121606506939768,-0.06276729187457038
HALLMARK_ANDROGEN_RESPONSE,0.0565006121336102,0.061993385075209274,0.04144059891507843,0.03824128004854655,0.06823516881263432,-0.011380676395390454,-0.09427095864177394,0.06352150519001709,-0.013177556742321775,-0.07935339427697838,0.07405818963974065,-0.0644246470345842,0.175398902825635,0.1611853662837434,0.009502471721833806,0.08715277216391923,-0.024546286811595028,0.024648233001261857,0.01971240057673625
HALLMARK_ANGIOGENESIS,-0.08178696774033918,-0.06697995599172592,-0.08822024554153003,0.03159339999569148,-0.07254251629747739,-0.08561766175441891,-0.09000592059851635,0.037316067535204125,-0.05133690622461123,-0.2813403397902735,-0.0621766805103526,-0.14645339418577494,-0.037818328691205605,-0.15311065590526604,-0.01824768950903383,0.01281708776752115,-0.07847796205576414,-0.042081555844078675,-0.17350176249015373
HALLMARK_APICAL_JUNCTION,0.12007783891837982,0.09341894454475706,-0.020231030590963192,-0.007749313977299826,0.060319864468036784,-0.005248831167791359,-0.05451905941213357,0.07417777263138652,-0.009711972263965642,0.1114723851544212,0.1200752791536876,-0.07735345229449225,0.19316677730404497,0.17796651619577072,0.012436533081860001,-0.002197826446003633,0.050604396188230774,0.08440483097138905,0.09392719096766855
HALLMARK_APICAL_SURFACE,0.07278011804771624,0.10113049819066713,-0.03269234526894803,-0.017296138006969743,0.0830922716926188,0.10447811626325307,0.11037915765845782,0.035885660783804424,0.08264587894744138,0.18667629329211022,0.07506445277636992,-0.06485862601939597,0.18651704271618563,0.15184186378141806,0.03699467660489917,0.04363436292947452,0.00430140008941444,0.04762496321858198,-0.026989210076843878
HALLMARK_APOPTOSIS,0.046536167159400406,0.04156069286157356,0.08798328655496714,-0.002886014693907416,-0.011261678223060973,0.01841934971822179,-0.04780353297965436,0.045604812219725455,-0.06839863193895371,-0.018427704301313845,0.03949403430487586,0.06316670837314511,-0.13639459510354804,-0.09191165021551168,0.04536067215142289,-0.061593218278092776,0.004418656752670114,0.0749301912456464,0.11912364325563929
HALLMARK_BILE_ACID_METABOLISM,0.02402144656922522,0.0039574789192407455,-0.0021734515448184884,-0.029562992191873194,0.07828220220846616,-0.025287151055337197,-0.08805158714080549,0.05296634476353198,-0.06615389483387699,-0.06445406771957396,0.08265641995201531,-0.05863904985310426,0.24257307834838335,0.15735336879928596,0.005249385369141082,-0.007858565709737145,0.06110839527751226,0.020632156866407562,0.09142878420884704
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02078006376647969,0.02684512475315588,-0.041421678702439846,-0.013228540024528246,0.012935540007821825,-0.018226386530211188,-0.09207261111142985,0.020672818192199863,-0.045370083814678795,-0.2108764885513571,0.09672441968465711,-0.0917010235235636,0.18605394533623995,0.1885199507998051,0.03352255075043422,0.013695770412421171,0.03357909881006222,0.0492126667968007,0.008206550318628608
HALLMARK_COAGULATION,0.05997621965321485,0.07499639176002075,-0.07022125576637667,-0.028988708901941086,0.0068685803663165595,-0.11365626915355709,-0.11170268719563978,0.027895780295676454,-0.0888961396107488,-0.25633489839220625,0.022474628550710116,-0.06557646174922926,0.14866644981383814,0.06486387731292718,0.046783587101176034,-0.07465363573996003,0.008663387899109526,0.08707964320697785,-0.08832816079487042
