,UKF266,UKF296,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0024007932793782866,-0.030478271009391166,-0.006136318799337275,0.07698227937836198,0.045943650242780784
HALLMARK_ALLOGRAFT_REJECTION,-0.05100145473491917,-0.044329627948393326,-0.02479459780530346,0.0738573195281645,0.03845349058876859
HALLMARK_ANDROGEN_RESPONSE,0.007493881929455618,0.002112784274931212,-0.03624883170507804,0.019328980037193192,0.08351151589688278
HALLMARK_ANGIOGENESIS,-0.06458237960116937,-0.04492010133877045,-0.014701864928521003,-0.06278289275943243,0.0276640386021173
HALLMARK_APICAL_JUNCTION,-0.011340437461541227,-0.019724722223109146,-0.011011238776079303,0.11215193021557647,0.055802268688400845
HALLMARK_APICAL_SURFACE,0.023487782838198995,0.05284335365179782,0.021938366870245245,0.05196397072390085,0.08091765770235167
HALLMARK_APOPTOSIS,-0.02779770398479195,-0.0029456564178325043,0.014511734465505086,-0.05915419574595007,0.06442685379014225
HALLMARK_BILE_ACID_METABOLISM,-0.01228668899769278,-0.012227043825076951,0.010691529306732775,0.07765127594174125,0.02062138372307444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0029897093264669695,-0.06848689914195302,0.0032861328804610103,0.07016916189072486,0.027466126931257853
HALLMARK_COAGULATION,-0.09225370470224972,-0.09693125211419563,-0.003327449749170598,-0.008112456978217476,0.003668383995456268
HALLMARK_COMPLEMENT,-0.02427333228392329,-0.0029580784594457695,-0.039990847030219,0.08427554135021569,0.07714637177986879
HALLMARK_DNA_REPAIR,0.0037108661590235406,-0.049141234373447175,-4.5030469191096945e-05,0.08325425572244141,0.0253989033285186
HALLMARK_E2F_TARGETS,-0.00291851016810831,0.0006979125980769557,-0.03097820823664152,0.04615321503828301,0.07187501455047043
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03906927891521572,-0.07201404745832538,-0.08519210426633776,-0.05210332362891464,0.011576227888937066
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.00906825279619572,-0.003941478716129361,0.01188109536541666,0.08767890002031814,0.006535995268005318
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01068924117737856,-0.025101693172682116,-0.006800932385203827,0.0676498393138695,0.05144614613367849
HALLMARK_FATTY_ACID_METABOLISM,-0.016212760733285002,0.035205151053453274,-0.01901552149065003,0.0033464841396160633,-0.008088998728086208
HALLMARK_G2M_CHECKPOINT,-0.014431816216269062,-0.03054663122466385,-0.007260802906775702,0.09734315410127635,0.07685136489511604
HALLMARK_GLYCOLYSIS,0.037183927479247585,0.004116682784289364,-0.02792978336412473,0.013825561600810608,0.032891252445033624
HALLMARK_HEDGEHOG_SIGNALING,0.030833524227254532,0.1047388537090805,-0.0549819953912334,0.09071375230329487,0.08053269454434389
HALLMARK_HEME_METABOLISM,0.03114927332865458,-0.038442601180048386,0.03049319534911718,0.13008628449940224,-0.019707006283396337
HALLMARK_HYPOXIA,-0.02844333117180539,0.03132204309988302,-0.010108608396306801,-0.0773177653438206,-0.06096846988431909
HALLMARK_IL2_STAT5_SIGNALING,-0.05501311255999914,-0.004548310150058941,-0.024947077620234744,0.05735642362105827,0.07346738336589752
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0012453851380243904,-0.06989039734890336,-0.02196516753117735,0.029932418871619692,0.046030756560993626
HALLMARK_INFLAMMATORY_RESPONSE,-0.00192796844937087,-0.026278778675430003,0.0033619145103485314,-0.0025496820558697157,-0.023189035822128785
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.033632558496454815,-0.06556579440934909,0.020726875374490587,0.08112647572438464,0.056907101259759944
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.034387612109969934,-0.04253271067183996,-0.04635229203490124,-0.024758381310907872,-0.002281301882477122
HALLMARK_KRAS_SIGNALING_DN,0.051631071784311255,-0.0016846510652372387,0.0015277455031485238,0.11076464293634103,-0.014857790915455674
HALLMARK_KRAS_SIGNALING_UP,0.02310708223864713,0.06910454767737373,-0.0055482775968263695,0.09264945845305787,0.037820747167875986
HALLMARK_MITOTIC_SPINDLE,0.019668290817650997,0.015657754408422656,-0.012785034409503147,0.08768133207634238,0.04479850233106143
HALLMARK_MTORC1_SIGNALING,0.01837525986329005,-0.00032297876746152773,-0.05003220053703115,-0.02380443825136925,0.02952248753967945
HALLMARK_MYC_TARGETS_V1,0.0033856183367399315,-0.04207909984992388,0.0007914641659744957,0.07196523526462026,0.052736591161632075
HALLMARK_MYC_TARGETS_V2,-0.001728811353883993,0.010238799979642825,0.042698718564078614,0.03483843235989117,0.035920771518530306
HALLMARK_MYOGENESIS,-0.03223477437007459,-0.04738917013756397,0.015722121520465416,0.05969484874266967,0.04141665405221471
HALLMARK_NOTCH_SIGNALING,-0.03087035137812971,-0.06179679721113207,0.0005661729480256417,0.037794135429776,0.08036996885689004
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05573137968994563,0.008794919172524453,0.01603896369159591,0.07716563383935744,0.04795888886676213
HALLMARK_P53_PATHWAY,0.022696524864560214,-0.012843319714340587,-0.028938627945790506,0.09250714954774701,0.032394078631103995
HALLMARK_PANCREAS_BETA_CELLS,0.0514044015130688,-0.0010563381250576498,0.006737216280857858,0.09707408430983183,0.01796719866954355
HALLMARK_PEROXISOME,0.03428099405146527,-0.03717747788898187,-0.009516816016186768,0.01916446262029263,0.09569593936910048
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0672699587262334,0.0057965466445266955,0.012462870990344375,0.09334130462754082,0.08554941082026767
HALLMARK_PROTEIN_SECRETION,0.040918803616049465,0.004721875977213716,0.002134371045948549,0.07718940767514114,0.05706079927897359
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.011469638656326374,-0.02446035390169348,0.00488853106588037,0.030109809263024964,-0.05898056159843472
HALLMARK_SPERMATOGENESIS,0.07421717677816729,-0.04976551709455491,0.010210564946262188,0.04102495154896037,0.03532047936086968
HALLMARK_TGF_BETA_SIGNALING,0.01427853997601512,-0.026237260596369893,0.018872978375291363,0.06189896839757269,0.08648534280158149
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07946189289969932,0.01316570881250623,-0.03359719352580403,0.03563162758088971,0.005809298891342866
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.010786848522678086,-0.042487345934673376,-0.006183412742971023,0.08087583076414959,0.02340598373115471
HALLMARK_UV_RESPONSE_DN,0.004375021370894388,0.006162261003823164,0.04816253094696148,0.01764283299214329,0.05543917767056899
HALLMARK_UV_RESPONSE_UP,0.023751848440685067,0.03795720832018755,-0.04799002579058636,0.03443354276176958,0.020487517343681056
