,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.055776311899578275,0.1259512602906447,0.002541465313154354,0.12578673352099706,0.046942709641693725,0.20434643967425034,0.035195055792184224,0.16717225269015507,0.07277662276046595,0.08103734532904189,-0.04203838269677828,0.008291236708037436,0.04018189658526972,0.02227950661743125,0.15901919510713106,0.17219930988687107,0.23425037602760337,0.011803108283505797,0.11453138722794677,0.1553800229161064
HALLMARK_ALLOGRAFT_REJECTION,0.09580249988728663,0.10854944476104564,0.0052974440314164225,0.08577406521800042,-0.0026156514604111568,0.09324510893147822,0.17729340110023012,0.23965620650478903,0.10609792019087436,0.051321387279028324,0.07394968212645744,0.05502731368880675,-0.032075167233378506,-0.03810559196211827,0.09630712959065088,0.010552412976952884,0.15948330143560252,0.004325245053250512,0.0640914802631147,0.14936862106242865
HALLMARK_ANDROGEN_RESPONSE,0.09475691101914835,0.13368218245733565,0.026710553085102524,0.0847331117767009,-0.0034018670168174925,0.041527372304164326,0.1499422348978942,0.2084596731948814,0.07075255996516205,0.05567647704028678,0.0648455485938443,0.06602463095646946,0.032120611985925945,-0.018036866509266877,0.10000350498894406,0.14300016244414637,0.24686667674219717,0.03860886927752434,0.0982493890478762,0.12813076798148315
HALLMARK_ANGIOGENESIS,0.013450723464235854,0.04559582382041978,0.06214820761614758,0.07654090641052798,0.009270833917780132,-0.10221042555579356,0.20178533186145023,0.262173806707429,-0.03893482342659234,0.11535760429676432,0.09179626284563774,0.09145916643926384,0.034421114258740164,0.010022259951699251,-0.0341080909719055,-0.15890669157291712,-0.15321856086553876,0.12287218623605872,0.0690353214036522,-0.01840126763233841
HALLMARK_APICAL_JUNCTION,0.055265561772000135,0.14839760355117004,0.007588433761569437,0.13978689265428187,0.0356988329740169,0.16669485811669238,0.1914349933533405,0.23768471795659274,-0.035053172739085814,0.03778897961561806,-0.001665197072285907,0.10618011760495383,0.041673363566065796,-0.010458785813206941,0.18585321851656394,0.1988072385070232,0.230278086703203,0.03437059303933797,0.0852785309347067,0.15556380147163232
HALLMARK_APICAL_SURFACE,0.004667709796815568,0.11641671861208093,-0.021758960412446043,0.10993802761653224,-0.02285777225708921,0.1555259452769016,-0.08466812487133699,-0.0929755294639464,0.1280890431033853,-0.05300328041555329,-0.040825197429554066,0.09508666502186928,0.025152004454090573,0.0015975586160075644,0.10267953430214839,0.14373936463526873,0.2106580439420668,0.001470717267933048,0.03528907736115172,0.13637821266637878
HALLMARK_APOPTOSIS,0.037885362436342454,0.040117407339679334,0.009523936424394577,-0.04464490800500412,-0.024026480403291244,-0.13187607468711537,-0.07628266115101998,0.0934286883905303,0.0242333956671833,0.038109349965684304,-0.009919241553659806,-0.03895017214609898,-0.05685560164160987,-0.04050287439967066,0.08097762938046589,-0.08886179640059878,-0.10728285719180765,0.01648574637300816,0.026413119573861086,0.10727109226428637
HALLMARK_BILE_ACID_METABOLISM,-0.020709453347788544,-0.015390000020209573,0.038726419430132906,0.06719640827609114,0.04046741854394811,0.18697889421536598,0.12668293403393432,0.25569880785578675,-0.016145970098577128,0.04235655471656938,0.05243778968891484,0.05796205669288365,0.10395679718215145,-0.03780984068158349,0.08482609289952378,0.20097779105391936,0.23055657404257304,0.030484479989258732,0.11347882774614892,0.12097405427105501
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1014508166683204,0.06095897216053736,0.014364962832432764,0.13461537765014814,0.03114439360768327,0.1780450467234881,0.16364933088629147,0.11854003023353143,-0.07756157395215223,0.08970009068669851,0.02988043961542186,0.13583679976400953,0.043055444143437246,-0.040381976666415936,0.10640333020814752,0.21606275563673905,0.2596256965045609,0.11168470500897665,0.060356400870792755,0.09912783144428243
HALLMARK_COAGULATION,0.12138226482481351,0.12938351627411931,0.01627634697325389,0.08528866281713936,-0.015926015440535252,0.030420252917257067,0.1386413578708866,0.1873564279660052,0.0007176498110764849,0.11494514863001942,0.07088453109625405,0.05819046257617614,0.05424535050719358,-0.03722457879297952,0.16229997642207852,0.10033614152445713,0.14094600040480715,0.025565925549189145,0.031284220782313486,0.12656193202010757
HALLMARK_COMPLEMENT,0.1583112305312425,0.11123075154418874,0.012846553685046452,0.12615869902771293,0.022302687330347567,0.03637721478550684,0.05684827774391053,0.2621659864395912,0.025831643388849267,0.02289866789232921,0.034346810673000105,0.03650364364778239,0.05394974633254955,0.012848550381845536,0.16882659543330733,0.09275673683229288,0.1558866360468713,0.023055514470086354,0.11901487939253777,0.08421913082911736
HALLMARK_DNA_REPAIR,0.06820383939230834,0.12294063455597187,0.04297747665241557,0.10098136734881945,0.02928398584664242,0.17329559755961657,0.18709840277192552,0.2561007351255582,0.019822058519794232,0.060845964696799495,-0.055317803851281155,0.10763318871157206,0.055294919662919474,0.04881349991367539,0.2069590050117009,0.20502731608931407,0.2835648549561073,0.05210825188172194,0.1228866956397823,0.15009423162148597
HALLMARK_E2F_TARGETS,0.07376563651313284,0.08801406288059259,0.013072891874699148,0.12750423074876924,0.07019231221561392,0.19685184632843172,0.23281126087999832,0.22771211683360854,-0.07275583155125602,0.04056687462432726,-0.08170321027511385,0.09849679447374914,-0.009081599970679198,0.05230883478985261,0.1097650351831555,0.07736834359938051,0.1646263198626222,0.048483490681005194,0.04813761961546978,0.0890590277230082
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.047382701154845386,0.09299836240260063,0.03774841105113047,-0.03518461033206996,-0.0036259459849386677,-0.039319820470233476,0.19007888605869605,0.24162630265026286,-0.06187452194344594,0.11221240734072457,0.027065420144631484,0.09387506592676567,0.015329341583483974,-0.07293900662388418,0.1806618777961372,-0.10838471042101078,-0.10060574170555837,0.04741703063481068,0.06790111403110496,0.11640821798140906
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09196052043774008,0.0995458196836697,-0.008093173350006533,0.034253721542294106,0.0061095508382428216,0.054650071214537875,-0.06771391802151035,0.16577944935633163,0.03348179693433876,0.048792451543248884,0.0267736364631196,-0.07666410665820951,-0.08773533881712613,-0.03166959256667377,0.10372759651340911,0.10445267289561283,0.10839356119198397,0.025110386608801563,0.11830950185405749,0.1462034007278237
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007898163821769248,0.09141671781231915,0.020893816827837804,0.14612022706971084,-0.007931416058476092,0.13104415828925806,0.07324012920568208,-0.0008511252905090611,0.025398128402693315,-0.006345248745375292,-0.06436011568120538,0.09542243019345585,0.10244209780031152,-0.01588420160702271,0.09723852483733482,0.16309595174596309,0.24513252795548818,-0.016069174821222772,0.10070459140812682,0.053316885196950894
HALLMARK_FATTY_ACID_METABOLISM,0.10522302664934985,0.07145564764104928,0.0043435286981027485,-0.07072613209254998,0.0007229219483882584,0.07870909465740974,-0.045840144997798975,0.15470929756771631,0.018969369436663438,-0.03429272989808231,0.002344966957485485,-0.06917576654091391,-0.018064075854520464,-0.043566264496211385,0.07508726089752396,0.013284158426267872,0.06220765904873771,0.07847989349490966,0.006572726292313341,0.07650063061301676
HALLMARK_G2M_CHECKPOINT,0.008898752662671186,0.09763039791556152,0.014980336622328823,0.1274723938279976,0.05644959866954581,0.14253286064703494,0.23194500445501515,0.22233825398028173,-0.015024014310688298,0.03845773755964264,0.037727938252692196,0.1003644377880053,0.009462127906137282,0.004235106943484726,0.09669728532600455,0.04776791910231608,0.11084786891951315,0.08561354874760393,0.07174778757019579,0.08398277025179648
HALLMARK_GLYCOLYSIS,0.005814927266769706,0.0951142894216169,0.024688862160651765,0.0854675507223844,0.038086024931163816,0.020580266826399372,0.04617472711381508,0.22771441617596638,-0.05530128448123804,-0.04099476535338461,-0.0381882154593472,0.053045445763887526,0.06890639272462082,0.023028647341320034,0.12251800822378683,0.11388683164078407,0.16565805079850565,0.043755817483796616,0.07969934536094508,0.10612820060185266
HALLMARK_HEDGEHOG_SIGNALING,0.07521581168279241,0.1324091751017483,0.0884791937981747,0.03507805852931951,0.05646503973659875,0.06753214352849807,-0.16781752733043262,-0.03324230466548082,0.034222439453703485,-0.05801216653957046,-0.06843447412161174,0.006741314341681618,0.04791716098731495,-0.05093551210116215,0.18029204772530702,0.0931814453558278,0.1066982991877243,0.06677253432998495,0.06575452926875595,0.03927086944649858
HALLMARK_HEME_METABOLISM,0.07516163045900424,0.1506300670347247,0.050724624083724336,0.11724018451744653,0.06352562030014627,0.17568242632507863,0.09157865014866957,0.2414648374884094,0.023298409682287843,0.08381495277073166,-0.007751514941914311,0.09179504949030191,0.06822172310897279,-0.11042648904024203,0.15129994508485659,0.19394035738624518,0.240190949490342,0.04298633431886418,0.10267204455481324,0.15769305102844977
HALLMARK_HYPOXIA,0.003734074518586968,-0.06866020032070534,0.010037328524344398,-0.12319707477447568,-0.014534658285411724,-0.13413331780355456,-0.03772218969602434,-0.052687274062056345,-0.010097822000005422,-0.04233241827806345,-0.03462914728809179,0.08326003576520066,0.006860259724306272,0.04554709676493028,0.07318917431731907,-0.01828587536722275,-0.15962732245997358,0.08109008058439364,-0.0023894324037253114,-0.00797624981073936
HALLMARK_IL2_STAT5_SIGNALING,0.10452768672232153,0.11031031048081194,0.08276188027652442,0.08725008175283905,-0.01583312323477356,0.11230640842891325,0.10448254967660103,0.25291621620602284,-0.06127009808293268,0.03284511362412329,0.05672255011655209,0.08333836954992466,0.06007577439778883,0.027455035484604495,0.1695975267026916,0.14259970853846146,0.20154895191246133,0.015006648570055082,0.06328415846382232,0.09400629433758217
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029808567424393972,0.08829215294245776,0.04303212901003047,0.054788828177391606,-0.01738398003287228,0.015547925180023698,0.20105830725305454,0.25420469853008176,-0.029784073114879506,0.1127492799729155,0.02812826513446312,0.06996427837153008,0.059167206999116664,-0.025675174283349395,0.10666124215975763,0.03526282904199485,0.08457971909416975,0.039256282493020996,0.04517370083128692,0.10883538926122979
HALLMARK_INFLAMMATORY_RESPONSE,0.02522985731833739,0.04137827977366431,0.07400510930255506,-0.045471042906755986,0.0002739256635170768,-0.1314522826457559,-0.05010119264427817,0.13423721625202403,-0.1343442064507552,0.023811292564246214,0.020215771805616862,0.06864004430483729,0.031499581097352236,-0.020002326533309536,0.12884921205908922,0.013477044317789592,-0.009341615024028237,0.0693273105851119,-0.005324592705721589,0.046086147643170254
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0047665479103774925,0.1263623149522076,0.045329654830395985,0.114615853676931,0.04520863706248587,0.1464169446819162,0.1821846426098694,0.26044320869875776,0.12134810110602877,0.11075378135802204,0.0599519463054972,0.10536596583795552,0.0013584525207483648,0.048338352243404006,0.08913193503509374,0.15477586590877465,0.2222741811240099,0.02130374534539891,0.07319181411777598,0.16578280135211174
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07268242234989065,0.0989138403453559,0.054231797433451474,-0.02578116594981291,-0.017733605991807882,-0.05531414001136611,0.03693851305992262,0.2368977586452884,0.06512641931387182,0.05607921360147022,0.024105368509877205,0.11444160130829648,0.07134761855915961,-0.06374789564466243,0.1588293512022935,-0.011080731945318691,0.04326083034617007,0.0586024838125773,0.03688061837909584,0.15349016137968233
HALLMARK_KRAS_SIGNALING_DN,0.0804891718098679,0.06280889107668645,0.03649556890104588,0.10367243770598873,0.019878278114840883,0.13757503914816163,-0.06209111362303792,-0.010510691747096632,0.0010689800869168177,0.03514092546416646,-0.043370934868102125,0.069532648891692,0.03620664606669225,-0.05427161040698913,0.11273633807408821,0.2208153174652825,0.2552984512014774,0.05556533119038786,0.09956145606213249,0.11752894506425525
HALLMARK_KRAS_SIGNALING_UP,0.07272065585160814,0.14074398516937256,0.08511796104857428,0.12138136069222345,0.05974932641111035,0.03753516683852232,-0.18259080881190667,0.02816084916589212,0.07334524102974838,-0.010085589786942722,-0.04824429254952095,-0.024457209085057198,0.04943031483954844,-0.0076863364788421155,0.11790862656338325,0.10162148475688138,0.17934304280738986,0.05343843683228354,0.08166957159029312,0.14778870831170096
HALLMARK_MITOTIC_SPINDLE,0.0795383814740521,0.17917156837672735,0.022742367883147045,0.14913248567268675,0.04894213155613806,0.1335645654536542,0.15917993262039126,0.22030713762858703,0.016065538465689182,0.009224764961049474,-0.04652169095020851,0.07956582839201475,0.07095284702284868,0.01567644686740576,0.14624622613026525,0.1766473417647864,0.2121896690151448,0.060778918432042695,0.10805594727337857,0.15087712928010752
HALLMARK_MTORC1_SIGNALING,0.013810750915258452,0.04016876233078271,-0.027896601054437455,-0.07633880927017944,0.007803775844162177,-0.1138011123646917,0.13873019354079152,0.2256198050082174,-0.04189236897903276,0.035391980168099045,-0.0034423709543572765,0.08732226625301232,-0.035182071215761515,0.022060662447575218,0.12814426813727492,-0.03686890061464768,-0.051006105572276327,0.06153104361233007,0.06049096232587727,0.0652644494633539
