,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.09678814445254492,0.06119281728275041,0.1102395124673118,0.060427524604168434,0.012963565534215694,0.024402189437706893,0.0017539901332173026,-0.020532352933186764,0.03416431087729968,-0.06895528667662588,0.03615732850186646,0.10848459627084936,0.08951744255650686,0.03259947285463547,0.067376929955018,0.08933989280852349,0.09202990857547984,-0.009634226099155624
HALLMARK_ALLOGRAFT_REJECTION,0.03009862666033647,0.07212529856197093,0.01938852845302967,0.03473524455556126,-0.010082398089904632,0.09660745098471847,0.01101170380390046,-0.003217177245506446,0.023891409663493905,-0.08346282058175357,-0.014097125078516182,0.07807810293194158,0.08044604291071861,0.03547801930928362,0.004275801497098926,0.06710363370646827,-0.08484654969459435,-0.0540765045278112
HALLMARK_ANDROGEN_RESPONSE,0.07329828319725148,0.04661749881033169,0.029976070007159464,0.05055278779013588,-0.025594185245527805,0.08997137842055997,0.013046706080775707,0.06313666379069308,0.07784847772408043,-0.07016207003429242,-0.009934072289049977,0.1362208292820177,0.108114820742969,0.05855425486782071,0.0478113161823303,0.04440335296653576,0.10017101268288336,0.06889478290917825
HALLMARK_ANGIOGENESIS,0.00639125242795266,-0.0020115670398061745,0.024278996827765163,0.03012086277344721,-0.01838282782019294,0.19388109432783135,-0.01466802763735461,0.01193902909216069,0.0271771149190461,-0.12303569071877513,-0.012837016216512691,0.07095588659163853,-0.035582940598391184,0.023319533481646348,-0.03486184560598268,-0.056008746652002124,0.03621039860116531,0.002703485456443209
HALLMARK_APICAL_JUNCTION,0.09968277328318323,0.06336152802333339,0.11932624528655487,0.05913193885907053,-0.026553919367397687,0.15665118034895933,0.001156983185569216,0.049639854131706886,0.08215807385270696,-0.12501447992854364,-0.03391892399757103,0.11358848979041403,0.07350619300485582,0.017824039592195265,0.07619231781003456,0.08653311016374014,0.10987378445887956,0.05120315871870323
HALLMARK_APICAL_SURFACE,0.09391047606701734,0.06271520271848133,0.09710843499322165,-0.008427248658318901,0.04061284485159345,-0.03786951803577995,0.02403349176734826,-0.0007971193107485537,0.057780179848472925,-0.1136716725154783,0.0439640300582147,0.08575498567151532,0.054859606751767175,-0.04954025047977313,0.013549353393483224,0.07590495635651294,0.0651983391079626,0.07503533683520376
HALLMARK_APOPTOSIS,0.041202375303691384,0.01918661995602463,-0.046063887760429065,0.04238454729763252,-0.024751862300500693,-0.05484227492089366,0.026519214259445287,0.017864385773530594,-0.031150832661239337,0.0386441977508789,-0.00361693130245414,-0.028951286670656835,-0.0028628378295400226,0.025345449532459752,0.008209025007449815,0.07049613494414138,0.0009274504288615628,-0.015777586820398384
HALLMARK_BILE_ACID_METABOLISM,0.014853365595431956,-0.01322873691513055,0.061869204893368675,-0.000314505182214143,0.042077120768118266,0.13468396310199207,0.018245034306366464,0.05617242803393527,0.0784705346558081,-0.1295503764552997,0.020843314336032787,0.12319388879456576,0.0943947316962938,0.07173473040361988,0.05585967933292683,0.10611871717514695,0.07372769799994512,0.08032427462290176
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.057314620547348996,0.029693781019919773,0.07166458989632324,0.02679138621359941,-0.030588165259625082,0.15372620945741833,0.05880545888078893,0.018918805662015654,0.12234543211631733,-0.043470807495696935,-0.07759119698507519,0.0932399945387494,0.08400473774472272,0.045909894802906234,0.07422430573332238,0.055367905410814496,0.05854518751058543,0.021942293957898627
HALLMARK_COAGULATION,0.07637173655547556,0.06072539246973339,0.009490441864724843,0.03126474997658759,-0.029625222082315366,0.08454736363510736,0.043803396034373325,0.004676270447109053,0.07250627644672966,-0.04763440561718491,-0.0850139455758041,0.10753807496000035,0.0692410299342173,0.007910801064838152,-0.026314004204252957,0.06622461332929444,0.08304316277550225,0.030207739589443748
