,UKF248,UKF259,UKF269,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06633024570980696,-0.038314428098952504,0.07348986389103643,0.10871629785695279,0.03135550953208893,0.043668436844401914,0.027977821373947425
HALLMARK_ALLOGRAFT_REJECTION,0.09859896310567987,-0.021782716764526183,0.14198106125966475,0.11958700555107679,-0.014784831683922722,0.09320803922904237,-0.01198659261553226
HALLMARK_ANDROGEN_RESPONSE,0.062421862837113415,0.0948933686585245,0.09644802274214713,0.173850590018083,0.07375139565855626,0.03555604250958367,0.09937639055855568
HALLMARK_ANGIOGENESIS,0.06939097177736667,0.09798489344550593,0.10498526042466187,-0.02016671925088547,-0.10233057932595535,-0.08315939480463823,0.024077825878439492
HALLMARK_APICAL_JUNCTION,0.05284805475679496,-0.04348886152043592,0.08354101719426289,0.12099307520825031,0.07533221462164946,0.050596788715275016,0.04818259849972868
HALLMARK_APICAL_SURFACE,0.014124882839169515,-0.048482772410485785,-0.09765528011807181,0.11593639900863106,0.026495015678605544,0.04536905740755758,0.09716970559363475
HALLMARK_APOPTOSIS,0.045437329377500314,0.07535870455650664,0.044348040272986035,0.05449302457896556,0.015163419594541372,0.1015595138714542,0.03878949032878669
HALLMARK_BILE_ACID_METABOLISM,0.025931483376697505,-0.048722829533665024,0.08999165841223565,0.0894941954748718,0.00826759298702677,0.04281221050478397,0.05499874965396249
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08797431186545823,0.037744734137238584,0.09315273553873105,0.14047442105343036,0.04320753628190757,0.1001430278395518,0.07042745304527176
HALLMARK_COAGULATION,0.11205880084920053,-0.02838998969716051,0.1340613690690419,0.02741558448886081,0.04830895709495335,0.0453245348508258,0.02268207133033704
HALLMARK_COMPLEMENT,0.0025264423149604694,-0.029081111828019812,0.07419705337521514,0.11503407074778876,0.04160373719658554,0.08140343438539228,0.007094134879135748
HALLMARK_DNA_REPAIR,-0.0014443014053782718,0.13937861868982498,0.09525602053564718,0.17243563669431752,0.05404284805473912,0.05173844135484182,0.06252307744937846
HALLMARK_E2F_TARGETS,0.017257040719158383,-0.019591385520157028,0.10511359099927697,0.11329559184673581,0.02845353154292545,-0.00561517701140884,0.08230317695267797
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09942335491180969,0.09345091013372704,0.09693116428476269,-0.09050526001958109,0.05561750519288177,-0.00958484488091255,0.019341524078586123
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0025934396888984777,0.024093735661087988,0.017892663235228402,-0.12024483459880415,0.05591665862619765,0.01100076285803645,0.0633855116219193
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006361521908094883,-0.048278948855985424,-0.07475290997602231,0.14809026772977904,0.05365534015009662,0.04921413934131743,0.04135377670190018
HALLMARK_FATTY_ACID_METABOLISM,-0.023277657745589833,0.07236800251573326,0.06330177337308648,-0.05900467996188801,0.053268145088751724,0.04704619567780568,-0.001768349435880947
