,UKF243,UKF251,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.25271337999829785,-0.0035831091609955772,0.10709518834134857,0.11104500955866847,0.3232805143376525,0.095390196470219,0.09045308409103002,0.17840201968870206,0.20097555080813873,0.0869933826042522,-0.005412135546692016,0.1714681996796633,0.06460920348690585
HALLMARK_ALLOGRAFT_REJECTION,0.08826469897977977,-0.05266045058639431,0.09764797613902691,-0.06349750716662635,0.2987938386258025,-0.11158471206597792,-0.12218467374824292,0.1834575750397803,0.0698553517638976,0.011779051249076012,0.004708911282564983,0.010552271337878324,0.06719208854626943
HALLMARK_ANDROGEN_RESPONSE,0.15103306587378096,0.02588287091579975,0.2724417941957623,0.011111061344314967,0.31128358090841346,0.0012400802421400218,-0.07746156855938943,0.2156040159534972,0.1291769395877538,0.005445954420812519,-0.011047601063392943,0.06515902911469282,0.06379262962155133
HALLMARK_ANGIOGENESIS,-0.053019538598640725,-0.08101549015488635,-0.282253314466087,-0.052666149334808746,0.25958853913407987,-0.1453158218836993,-0.27813549809612553,0.1926878954234045,-0.056787811648677446,-0.03803948448589524,-0.07581179639802903,-0.11942123818248479,-0.05520641503030067
HALLMARK_APICAL_JUNCTION,0.2008846139226615,0.02885158620586236,0.015877520754022566,-0.0005041776965227305,0.2976789229844662,0.12784673058269264,-0.15397440883783975,0.11661052007690689,0.12081072505789375,0.11428183523305561,0.005141417735938645,0.14372287979675347,0.025621388479060096
HALLMARK_APICAL_SURFACE,0.21632761936128325,0.025869783652074495,-0.0173401453655767,0.11735204797520322,-0.17597413836064016,0.08678027709552676,-0.08844906568141833,0.09693475980866731,0.17031417201977034,0.07924888558928667,0.00919139297281465,0.13997112226413755,0.061912127402580064
HALLMARK_APOPTOSIS,0.03847531006660473,0.03531924621259702,0.05394923907069574,0.04367454694541823,0.05538287334917453,0.01734086025951261,0.16958287256299912,0.04048883868946445,-0.1006654575803839,0.03930064093996535,0.009400776097666493,0.05732364424352672,0.034626346242681856
HALLMARK_BILE_ACID_METABOLISM,0.2704045010658715,0.00947789207957356,-0.08850747064322485,-0.055478182862624216,0.26090799180361024,-0.05067770120125731,-0.06766010025775011,0.1439675812803686,0.10294314005131902,0.038084897158843466,-0.05249490942644199,0.1920998430686324,0.00015354507826512276
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.25845129326689037,-0.0023652571135009495,-0.013470928241224183,-0.018613097212070207,0.1959373026287575,-0.07358943141096928,-0.2131957555435298,0.15962246726298693,0.09767644669843208,0.11500667532990663,0.0426839790813297,0.2576911455231564,-0.020882680893977833
HALLMARK_COAGULATION,0.18570125643821467,-0.07132512431895083,0.13790701119285473,-0.023103113959195447,0.2349682343447365,-0.11071050022295671,-0.1343502293213344,0.11161865122830197,0.16088935108133126,0.09352471835507709,-0.03283224722906862,0.05085188572643416,0.02492458866225787
HALLMARK_COMPLEMENT,0.1639921370237251,-0.07247240469832343,0.287529124762149,0.02928260522246538,0.3389583678788979,-0.09128650845901454,0.07022240776882305,0.25967112770081413,0.0481524453053152,0.08285931264964166,-0.026669450099965953,0.18792362350393318,0.06070446154178582
HALLMARK_DNA_REPAIR,0.24693039497832936,0.002278840577266063,0.1536871042079388,-0.015036439085069473,0.39517734381408276,0.14611579393489305,-0.11178210433629963,0.19357197488026984,0.21506874253323877,0.069727036166497,-0.002578722774092026,0.2296882604525968,0.019646345371980834
HALLMARK_E2F_TARGETS,0.25139591621659774,-0.014799977690722551,0.10080201643971033,-0.04831740915846377,0.36634641110484784,0.10155067537509968,-0.1555278062766524,-0.015182802296377043,0.16331940717830318,0.06616272548080734,0.017412324761151204,0.2717599353957577,0.041189279944367205
