,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03955269263738165,-0.027926474266648814,0.08626369872431719,0.07933301870566818,-0.008690374696911451,0.018394015397636455,0.027841097989683077,0.03602238409683342,0.04084013843377806,0.04818637442927057,0.0335926282697858,-0.027082159524317324,-0.09315144554265647,0.06929695148477619,0.03056349519341195,0.03415501349825008,-0.0006507121219890724,0.0646529752358872,0.12302719078252242
HALLMARK_ALLOGRAFT_REJECTION,-0.06119063229094983,-0.012576112793870605,0.09411686174886258,0.13422803547011858,-0.0144802788707121,0.1305886538531269,0.08332572308007391,0.12419206874798015,0.08386147960184259,-0.021507306909348833,0.052750461032975315,-0.041541810847796797,-0.12473667496188122,-0.0014484049708875428,-0.009940825857583813,0.054693078912289375,-0.07125007202209467,0.09936686659581294,0.059135911321383246
HALLMARK_ANDROGEN_RESPONSE,-0.015442406121525124,-0.0790777732363462,0.10319322771911377,0.03110578847698164,0.0076727018901504695,0.07073041222814719,0.09893098925215066,0.03443240532216759,0.10579457340044875,0.05544294245628832,0.03668449102642074,-0.009588488582933348,-0.103075178684851,-0.005137340177700006,0.007019052753284807,0.025388721485898127,-0.009769779519856884,-0.021862394886830457,-0.0012765823318786934
HALLMARK_ANGIOGENESIS,-0.1536159771356803,-0.10278387375101951,-0.08623903011873452,-0.16202077930253314,0.08213384864944843,0.07254276351071344,0.05566632002014171,-0.17048059923851888,0.0703343478099068,0.06027593976103939,0.08669731699629363,0.010579401627768567,0.18593183435455407,0.036858581923646036,0.041674249575393854,0.013475959441020365,-0.1179213362552909,-0.11906720949557013,-0.05873840094433276
HALLMARK_APICAL_JUNCTION,-0.05212169875094417,-0.09146341452218622,0.12482698056163036,0.07082752011735399,0.039575256387169314,0.06976293267054003,0.0566759560924283,-0.15715427105902408,0.002713752717530542,-0.016670090804076672,0.014498670064329587,-0.02612303096257279,-0.07640926455469782,0.08314870147757107,0.03528626077938638,0.06717255725632505,-0.019393673097219663,-0.03285004273735056,0.0964018023590963
HALLMARK_APICAL_SURFACE,0.060236727808119214,-0.06763351499928714,0.021507695551403045,0.08252884251855086,-0.04801356310505901,-0.0692133013176358,-0.041782804158702856,0.03877143981062329,-0.07302446275937738,0.06023836108763216,-0.005835207181763609,-0.1073827318804905,-0.17058439157851407,0.06565200153279527,0.01789900802870587,0.035919696409623766,-0.06979556864135891,-0.08599089258824433,0.03167816429492198
HALLMARK_APOPTOSIS,-0.047473809968543314,-0.06974364817031713,0.008629031938262683,0.050842948618147615,0.045119467827991366,0.050160826753214406,0.05877945780766286,-0.11303599431375885,0.0006817583331394189,-0.04093544652410815,-0.03596630132313334,0.017484008458524408,-0.043454539262755054,0.061656609105918296,0.03193199313731816,0.03308958966777281,-0.028097656036659157,-0.02581802281294481,0.040155497627992545
HALLMARK_BILE_ACID_METABOLISM,0.016899756891694567,0.032137058149654375,0.058635412603898034,0.04340894855600423,-0.011327734224571612,0.08864034937329059,0.08349298746332544,-0.06924873462428972,0.013060355237990528,0.12411421422567878,0.00021000713408297702,-0.10651946531974747,-0.18139053204953862,-0.00020018429214268028,-0.0011187963648285717,0.054773299532120207,0.04016916837412677,0.0035567278741541167,0.018968247428007658
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03859081666998052,0.024267362985635414,0.13442603268609712,0.10078592270551193,0.00782182980909217,0.09862182281004594,0.1172186488659805,-0.13955683109478872,0.08559370704592618,0.0999225759343998,0.02011824736228496,0.0040895187323799894,-0.1621550589583508,0.025559475725847675,0.09422140409584388,0.027383260374573764,0.08049045031349966,0.04531105074691688,0.045761318726495734
HALLMARK_COAGULATION,0.023062661800557636,-0.10863716672142903,0.07187287809774447,0.14976645336992198,0.05609664283374621,0.126881151857327,0.1012262478910972,-0.04511351239544837,0.06365699151851228,0.03681896254236527,0.004747812403152687,-0.1660790096661275,-0.0537205992440417,0.0889484745407168,0.03490618931971504,0.11014823362768873,-0.11503913350818112,-0.022248081212187843,-0.01243310240896369
