,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02226435800442763,0.06217488816071227,0.12074492730137587,0.04076413498525706,0.020052488952315903,0.05233347860063378,0.009645785211851814,-0.03898362234525919,-0.02555843688255726,0.06702965177913557,0.22150039318248044,0.29202047852436913,0.008502012769451303,0.035130376201153064,0.06635362962323688,0.04944228828719909,0.0325023191991524
HALLMARK_ALLOGRAFT_REJECTION,0.049316312844126034,0.09680208479049833,0.03306709672433692,0.07201763715634578,0.09064484940268791,0.010904005957586164,0.0812208681566346,-0.0955498037205225,-0.05985904236715574,-0.025334206879235814,0.1875478304946657,0.15876714651837023,0.02263054892870746,-0.03368248252342492,0.0841260181774033,0.09438236907662524,-0.011730031286690364
HALLMARK_ANDROGEN_RESPONSE,0.011176487480640972,0.08757031231441034,0.008429385575937238,-0.035000006501847244,0.08817303578464056,0.05617804447395841,0.24365402054890983,-0.016228557197562284,-0.02743127835898468,0.003732456421218221,0.1730551942461932,0.24418495060085363,0.04637813174083125,0.021035832492438577,0.09552241406718187,0.10379415563326118,0.1188613387426262
HALLMARK_ANGIOGENESIS,0.0024220906734041935,0.006258214871284135,0.026914470098458182,-0.06213043668447155,0.16218875391552176,0.013444237878453865,0.19881402659745512,0.07699636723068372,0.01945711158902263,-0.009744339968058133,0.057689521307968825,-0.20985632783560135,0.05008309646955576,0.006208547474818024,-0.01596166555039599,0.0942429956524197,0.0741762610176329
HALLMARK_APICAL_JUNCTION,0.019565060704242816,0.0987561025491426,0.10320434754055179,0.026324707400009122,0.12901749713133442,0.0029391049601941474,0.012825500890562551,0.04089537624436897,-0.0425266525694617,0.04866740977290613,0.17719420681363188,0.2741824930015851,0.04787960914666137,0.08320064007968835,0.07026650872892869,0.10112222284433797,-0.030934378995887215
HALLMARK_APICAL_SURFACE,0.08429388054560547,0.029870835109124787,0.03379849381015572,0.09583112331027609,0.014474035754519833,0.029155586426830197,0.0879260274160401,0.0640395937403648,-0.022882820407919918,0.11959602698797774,0.12455076214013522,0.2182552546615673,0.04652268511547245,0.04165039116577123,0.0958717425290599,0.016595610470963407,-0.0776281046975421
HALLMARK_APOPTOSIS,0.010767129492613825,0.015461944910352536,-0.08002888952291744,-0.02103986588958923,-0.04860255758428429,-0.006923575543938115,-0.10901641572342582,-0.1381229544466494,-0.09868175721327796,0.02193430490400265,-0.04163838198192326,-0.11431602199231654,-0.017874813276418187,-0.05796795901170338,0.04507278752103236,0.04438774843158819,-0.037895136427080665
HALLMARK_BILE_ACID_METABOLISM,-0.03640498826082142,0.057106141559066084,0.07669779104588229,0.03979028939047687,0.1169845133010396,0.0058382665486365485,-0.05390149467624972,0.07020344034364083,-0.0636941856083144,0.05876463835419289,0.12102400949303205,0.25190633387751143,0.03633034470491624,0.07548407191288163,0.04783034981022134,0.0801854570749831,0.15689846966304966
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.021080743728578363,0.012501816554640085,0.05284925043746891,0.03960443662455541,0.14293474107495716,0.0016208171806196881,0.08269396062197795,0.10912263262366131,-0.0009220408574829478,0.012208730540005961,0.16557352626867894,0.26859478999281167,-0.005266531427376837,0.07379368807600331,0.05191273253404037,0.03594074365331602,-0.007742828779666673
HALLMARK_COAGULATION,0.04911404419448777,0.09278839682653763,0.06564566822312892,0.016035089658567064,0.07675271389113703,0.030592645345862746,0.09862957021764798,0.01366205436058181,-0.03416222455154597,0.041783855979339174,0.18651136539253793,0.16788487613655814,-0.019783803886846484,-0.09856349156896246,0.05741112483158211,0.10771154571439116,0.03749557427639254
HALLMARK_COMPLEMENT,0.050006314227482224,0.09372989818994183,0.025255409882197013,-0.007078824755756059,0.036535512851942384,-0.005200349987456093,0.02234995151461092,-0.105774453928863,-0.021548120548860218,0.004954309985969101,0.1440284125576659,0.15085589533754482,-0.018405208045230614,0.03018195634667417,0.06366583174894919,0.05802947249911106,-0.03802283653343123
HALLMARK_DNA_REPAIR,0.006756534755001939,0.055865686869459044,0.09593451660019246,-0.011517365144938932,0.1380045594741665,0.047946101904659734,0.08537919803128294,0.011909568929013374,-0.002858691239011625,0.05730509983891346,0.18723136234839402,0.2806092513661579,0.026483937569433572,0.11155162428535646,0.08444427189159555,0.06705251782700831,-0.02881228947433601
HALLMARK_E2F_TARGETS,0.010456897042194819,0.058908164122284466,0.09501357486212474,0.03208799214803599,0.14702920423001112,-0.018169610513034833,0.2160720414929433,0.03655362222324272,-0.03359641255762057,0.01650780659654828,0.0884971961586912,0.13113835566137969,-0.011167050476802564,0.10318613308550513,0.06674475056929063,0.05767910307665243,-0.006722410171395359
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01830072242308313,0.03869918825686524,-0.03899605150448561,-0.07608934258073942,0.110165400284959,0.008831977306319785,0.01989998091607326,-0.01461495435106395,-0.004969628680023563,-0.016781003309483473,-0.0006580185316107834,-0.13284122992440056,-0.005092561968796689,-0.020284630863138933,0.07385268915556079,0.12532087425079713,0.057352448212849634
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016231949982022296,0.006931808415760927,0.012663893985852433,0.005057291948104285,-0.08040655829206422,0.04621878575066287,-0.004186216189875648,-0.07986578163192061,-0.04486852508495688,0.009855422183368743,0.11108058940936438,0.18519960746420422,0.008726436761738374,0.06906545973195911,0.05731964905812822,0.07140872823018932,0.026565473365532884
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07269973355850307,0.09496339770869984,0.09561352676166975,0.07739587468688362,0.10092771883774049,0.028713841863627198,0.08090339872528567,0.09233618990156128,0.118497610513703,0.038210491237629374,0.18997907365527833,0.20985018214644743,0.007585555889874375,0.007368327186912582,0.06861125859130372,-0.017406006899408893,-0.06256986363948955
HALLMARK_FATTY_ACID_METABOLISM,0.02218197169265149,0.011135494132539968,-0.06703816176347972,-0.018274593962884403,-0.06415578628494918,0.042030661981193575,-0.07249412991634173,-0.042510708643145385,-0.05338706475393665,0.04000441313086331,-0.056025521273582,-0.010672579634164481,0.01318186669672976,0.016950133217885657,0.05175818645232949,-0.0002040700743288583,-0.018547253726694714
HALLMARK_G2M_CHECKPOINT,0.01391646522532202,0.037370903471826825,0.0936754004380647,0.07400032283685723,0.1425268950447441,0.0005330364947185751,0.13077837560612374,0.049851035740469264,0.05978831949919808,0.06605794276395505,0.08632897477173833,0.0762106203961359,0.06005771115661222,0.060084460230262926,0.05409051233493033,0.02949505454304936,0.05815406238865186
HALLMARK_GLYCOLYSIS,0.032733253694858806,-0.040260949539051544,0.08013075780817426,-0.0039005000428486564,0.07630159390886784,0.03488994074191153,0.16627161047055922,0.06729422155415937,-0.005800132155319369,0.0353991814831865,0.08071518195914526,0.1724137206684712,-0.06391424101030353,0.11816296221118791,0.06736766316878444,0.011040435126905604,-0.06900695927954086
HALLMARK_HEDGEHOG_SIGNALING,0.04201684276129187,0.01480788259814653,0.04812471159855648,0.10829482190724912,-0.09699980312938354,0.03308054443845675,-0.16074980702763714,0.02456756650617436,0.07161658480764568,0.023340131243596216,0.041058132550327246,0.11071941018996023,0.00230626448437309,0.08547808515278127,0.07918176175869043,-0.041351651944460374,-0.10734371703106628
HALLMARK_HEME_METABOLISM,-0.020689452808776924,0.06917625079065436,0.10797813843989361,-0.0028548548307537956,0.014146655955426647,0.1028460810025134,0.16286274593773775,0.0507417050205498,0.005332364802740078,0.05105879547707379,0.1932877555579739,0.27737052054897227,0.05913450802637987,0.04871633608851218,0.07721881680015466,0.03577895165241812,0.05550266855477736
HALLMARK_HYPOXIA,-0.03330649106706027,-0.06636384793348343,-0.08908072874954862,-0.06029661216994084,0.05645215127442602,0.0005903041128533292,-0.05028346787313226,0.03409646612473519,0.07373723956199993,0.006436633945367815,-0.08838163064678456,-0.12437247293892251,-0.05159540178362134,0.06914249577918519,0.06620054418245838,0.03638537300050379,-0.0718838210947079
