,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11988914390394706,0.00329041702452475,0.01098474288968628,0.0008520540561758126,0.05984784780651645,0.07223354354372435,0.00998492317106216,0.022425412173899782,0.11315129724736882,0.10961929566400297,0.14625757489177485,0.035562371104784676,0.072741341434083,0.047528637070803584
HALLMARK_ALLOGRAFT_REJECTION,0.12620530682560477,0.026163688969054286,0.025830285711128834,0.03543404563632908,0.07276063300697096,0.08081394064926657,0.03310711546647417,-0.048766640856378274,-0.012049097080850956,0.04470425784089679,0.15174463826578602,0.010801258717792106,-0.013270473083397964,-0.05928146015832746
HALLMARK_ANDROGEN_RESPONSE,0.044886215742264514,-0.005739183604572323,0.030803392389287802,-0.06668906307795285,0.04357829569592963,0.05686274317495272,-0.008525575575841916,0.07238841458489093,0.029679580383440464,0.05556126720940721,0.1340847260839849,0.0025876120883846104,-0.06336540227672784,-0.02517643933104599
HALLMARK_ANGIOGENESIS,-0.08089971002729188,0.008608040324895963,-0.03747042598038948,0.008692493947976849,0.048872804051226404,-0.07236018065424948,0.04925601212151225,-0.009979433445258559,-0.006823684339387093,0.09000299681708657,-0.07462152803023654,0.042032994468980615,-0.16945744076770455,-0.08967435542998527
HALLMARK_APICAL_JUNCTION,0.07573902007707271,0.012559692712170516,0.040622760055763915,-0.03914548281342234,0.055706349428601906,-0.015298312888019196,0.04458345224944034,0.0047705518326026574,0.08149920816031693,0.08494329670525752,0.13963453131811668,0.06354906585469874,-0.017334837620360085,-0.027234121152969967
HALLMARK_APICAL_SURFACE,0.15060961464305156,-0.00014051158167433198,0.0073328704928229665,-0.08638056715303957,-0.04270563679834737,0.0974501432560883,-0.04714798060554916,0.11801015335138618,0.004006877774277043,0.13898311843510783,0.13853071742943604,0.0033353814012691057,-0.07502185460137478,-0.0546289920625272
HALLMARK_APOPTOSIS,0.0851844105409814,0.05347355474375968,0.025796001247819892,0.03196075801033415,0.0011618708970792548,0.004273497157288663,0.006649857801792186,-0.00412551746585205,-0.04494103179465151,0.018454166500548815,-0.06925778220172785,0.017096121668819426,-0.08349042906032143,-0.0028137972533783208
HALLMARK_BILE_ACID_METABOLISM,0.06974977317169626,-0.004659673825559574,0.0041002627367678545,-0.08655578588695206,0.01446313914685543,0.08444173730477639,0.05933107940256241,0.0884706601929457,0.1481306825962362,0.04636485847533594,0.13154133976537083,-0.052565290616317976,0.15310972365884173,0.06312856608347993
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11427550468798757,0.0028346268466280466,-0.00040294707463397876,-0.01590284392778184,0.013869401055476616,-0.061159327771176955,-0.015011042762812423,0.02260028375943226,0.009275775780522497,0.05393906645179745,0.17430407352131624,-0.052910655222502455,0.02376225258642281,0.043971076618873145
HALLMARK_COAGULATION,0.10950072849496298,-0.03741386843666119,0.04858900202209738,0.06396634314958076,0.0476829930212624,0.05780763762736026,0.07967778615325677,-0.02457071854208863,0.07553453662782773,0.052846268312634156,0.11604485782120354,0.04520181372851276,-0.11269258146591592,0.018412870487652153
HALLMARK_COMPLEMENT,0.097752285070694,0.03105531693663828,0.006525124092344516,-0.01151803552361168,0.043128228741334755,-0.02146146764573839,-0.032509371300303166,-0.05806695028432176,0.04169686940049903,0.08344869430506698,0.09738327555726783,0.028888104042745236,0.02704804680138991,0.02622108866723659
HALLMARK_DNA_REPAIR,0.12785886253201656,0.02975866864878589,0.022824660560781466,-0.08041363154207033,0.048149308417827774,0.06795700872913006,0.03625617733031985,0.031073050113758077,0.07873160933875485,0.15055499827526078,0.16348498632357897,0.011589187696859507,0.08600967325506642,0.06265832118657147
HALLMARK_E2F_TARGETS,0.13250325314725708,-0.029317919536024924,0.07638970133786432,-0.03883860196276059,0.05917134071645671,0.0211333486820773,0.012640113982069106,0.018269888518301556,0.008834866223362927,0.039102545901323234,0.14108878478975656,0.06058304782837791,0.09714224709443224,0.019925677560457794
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.024855238866423518,0.024994679638411565,-0.01666058051144755,0.020215951597628283,0.0143989893738739,-0.08720268156198997,0.04879489280229425,-0.02277251633968682,-0.010964603746976165,0.09279907089059806,-0.05104221196600179,0.09645029114880553,-0.1441195946785997,-0.07027238650843085
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007276101400697608,-0.04248204335995699,0.040772998343710495,0.05337126595429443,0.04714936543773325,0.01476494676878542,0.015501110599186733,0.06486752194015029,0.09322904480648532,0.027988412588801533,0.07167668266808729,0.06935377009823296,0.09115060168472627,0.010709294159466252
