,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.005079749148214365,-0.039347850667110766,0.06989347550474106,-0.006848606936873912,0.05652206260867215,0.06740720866122789,0.25055835283311784,0.017208531159258453,0.053411669191789586,0.06890767116151629,0.05493482529084841,0.18730962796872008,0.30310389433941676,0.18020917665928146,0.17730602115229782,0.11939928351448653,0.06154780150362305,0.01011859291287607,0.2335450610469527,0.23138818063812508,0.04319171154165584
HALLMARK_ALLOGRAFT_REJECTION,0.042028456698704204,-0.047812199222632835,-0.004008051456907867,-0.045251825649622435,-0.01381457884320665,-0.025722377128477813,0.33098341690364746,-0.11184338695922934,0.06940920012532226,-0.06901968133851491,-0.053041481214962063,0.0396333093585784,0.06938078784507624,0.061914996621561844,0.1004307913658119,0.12370095823121552,0.0318251382331538,0.11207833924824495,0.030423111172936713,-0.04760176284580036,-0.010068243354103024
HALLMARK_ANDROGEN_RESPONSE,-0.016286095969183245,-0.024958614880407053,0.006428585409891415,0.0006379308596428698,0.05371963992712108,0.030678058900174613,0.27239530514719607,-0.016034371685727886,0.02371547044439015,-0.02622597227300551,0.03262758439911959,0.1776268699008013,0.13947758399096016,0.2204870220238107,0.1658702102915004,0.01981048571560662,0.04184031485510334,0.019401753064973923,0.038121011911887936,0.05368216815611281,0.028902447862667924
HALLMARK_ANGIOGENESIS,-0.01623344029284,0.055539568472399756,0.034308705784971895,-0.03173383775727172,0.047481821791610125,-0.0293238566530312,0.3418741757132459,0.17999772335698977,0.01679894375819173,-0.09411401854639426,-0.03263514697126144,0.1383796170026512,-0.07528941119171839,0.04567955014162424,-0.03335708116569098,0.13453013962927293,-0.036868751522819744,-0.007539711677546907,-0.2432359831132915,-0.21731052735170364,0.0087174574996762
HALLMARK_APICAL_JUNCTION,-0.015383149728808962,-0.030569455965233368,0.062386641896201744,0.04104325419052037,0.07003989612119897,0.027835737404340904,0.3391892107413579,0.14831990441759105,0.055651262753673325,0.047155906974552686,-0.002549558208708285,0.1410680765754742,0.30434528248834286,0.20092277994277088,0.1476513510560826,0.10031554667781062,0.004338839625891934,0.065824657869605,0.15404279336182247,0.09367578680419218,0.0440905640809752
HALLMARK_APICAL_SURFACE,-0.00991142273988033,-0.0286359126075406,0.014366797674543847,0.01646832685246888,0.02212733829693425,-0.008986862914102315,-0.08286514919807499,-0.06682389457665235,-0.03383538311947972,0.06551952112386845,0.09524035809215071,0.10549041794010688,0.3222037112881211,0.14239970386073203,0.14846484817067937,0.13975380894525313,-0.03326588230712089,-0.011151141671365468,0.06042124137811846,-0.0023937573473926323,0.08084338986773615
HALLMARK_APOPTOSIS,0.009914985264870887,-0.006813479690444114,0.037420538862697146,0.013989158009951465,0.06365035727688116,0.016936475189766608,0.10644712481565678,0.007890182832127808,0.056647807128013275,-0.016811143718461964,0.028742634533972147,-0.03791258980574861,0.0658969112289968,-0.01936000421843578,0.0009314786632996667,0.027322630746350534,0.037716004547781234,0.024296977234997755,-0.002713396446597109,-0.01051391679100021,0.05504041764141998
HALLMARK_BILE_ACID_METABOLISM,-0.020411499908246995,-0.02245758472168817,0.015333818183093886,0.036124217188244316,0.045959952618446,0.018003833487621784,0.3112102165368698,0.1235183324114135,0.04145295688062292,-0.017826394398383502,0.0932182365711662,0.09899499840991689,0.28735549957336437,0.18681065516899006,0.13173342366968205,0.05160742402155414,0.06038628244453144,-0.0011672567190187083,0.2842649395784427,0.2237943613801406,-0.04068740337818845
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010085953100499865,-0.04728913070942637,0.04869110362559972,-0.03406524904213114,0.062289303035816215,-0.060825848383600195,0.19081623491870783,0.18405091807896717,0.032799499440457305,-0.04603248851955085,-0.0030187247238883186,0.20712847686373564,0.22306927598541515,0.1864124660861517,0.12504968650113893,0.07543104494190339,0.10612446758294763,0.03749027687044591,0.25999517127514804,0.23756859281042456,0.11291302917594237
HALLMARK_COAGULATION,-0.013448335362944307,-0.00206643534181456,0.001762641093002532,-0.015379244598278866,0.04424316242353624,-0.04313932953546832,0.28624101556257614,0.01941886461365866,0.09357057124640866,-0.09629140602077453,-0.03722839125747358,0.03630569248882192,0.31635671275785515,0.1339801176937886,0.16783961859077237,0.1282807140928195,0.10437541718780396,0.04783973706644786,0.015794897607847986,0.06867705783003415,0.04225159508083368
HALLMARK_COMPLEMENT,-0.03353484105592381,-0.046694540148953446,0.046657955433492215,-0.010851143521205657,0.06079655569227941,0.06591161373557251,0.36532226368165216,0.15536278588135183,0.058265524444839005,-0.02800795974269269,0.0018463816681069732,0.12191303203569888,0.09059006904472715,0.1187873808678133,0.16481603650693366,0.17085617305018938,0.06602119358558148,0.04104923316769522,0.19964108001746714,0.14049486315922596,0.04351662974810777
