,UKF248,UKF259,ZH881T1
HALLMARK_ADIPOGENESIS,0.0579350966855902,-0.010619959750998567,-0.011942029597724517
HALLMARK_ALLOGRAFT_REJECTION,0.08406708721891477,0.051417056652176975,0.03225880620099829
HALLMARK_ANDROGEN_RESPONSE,0.043494489389465825,0.010125511815228954,0.041163246591199756
HALLMARK_ANGIOGENESIS,-0.025231727557816656,-0.01421581119536378,0.03473420436803348
HALLMARK_APICAL_JUNCTION,0.06948879836526539,0.054665420936283224,-0.01473769359011063
HALLMARK_APICAL_SURFACE,0.06291480327174734,0.06742857583981997,0.03616960285946969
HALLMARK_APOPTOSIS,0.015970409650922467,0.005349453882271263,-0.05424133640642206
HALLMARK_BILE_ACID_METABOLISM,0.04417320631443264,0.04538919304861259,-0.027546399364851495
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02192186526175425,0.07286547764627833,-0.02270516358385812
HALLMARK_COAGULATION,0.05252741141147298,0.08120927833756562,-0.017773442250762914
HALLMARK_COMPLEMENT,0.05982060526268698,0.03764025529790034,0.006881005845768868
HALLMARK_DNA_REPAIR,0.012898473885558386,0.0364661228920674,0.03620073610990764
HALLMARK_E2F_TARGETS,0.06131293041477788,0.045105169826661455,0.028660887839532013
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01930309833450803,0.017038928644228388,0.008262242911208624
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020111024505007784,-0.04315347317392437,-0.009962019955875544
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04827252584039046,0.05851961036618493,0.04166415408953905
HALLMARK_FATTY_ACID_METABOLISM,-0.0023033665248026755,-0.011579848745981886,0.055237773805286924
HALLMARK_G2M_CHECKPOINT,0.044947662959971366,0.03835990488596895,0.0041644560267743045
HALLMARK_GLYCOLYSIS,-0.012529723529694604,-0.019030006947871943,0.05283438903516503
HALLMARK_HEDGEHOG_SIGNALING,0.012673139045075986,0.012511639360734328,-0.016976217376066572
HALLMARK_HEME_METABOLISM,0.04736447768007163,0.028932330706496135,0.008048320683099719
HALLMARK_HYPOXIA,-0.07257751402461615,-0.0166058644597187,0.022974644986601567
HALLMARK_IL2_STAT5_SIGNALING,0.04640175834149002,0.01485696701805095,0.04140414350080237
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01853735771109459,-0.0573823592644791,0.04504932390495894
HALLMARK_INFLAMMATORY_RESPONSE,0.007996194911352651,-0.011964928310894614,0.01693037442168823
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0648403953960315,0.07420372047945395,0.002879131459245917
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02897523254586101,0.027395961155566858,0.025965713705101097
HALLMARK_KRAS_SIGNALING_DN,-0.0013053340392337744,0.03556986352102187,-0.02701419856852026
HALLMARK_KRAS_SIGNALING_UP,0.02828737761918641,-0.004750516977809337,-0.015516031519707714
HALLMARK_MITOTIC_SPINDLE,0.06661939474690128,0.06334233060471677,-0.00814362900149481
HALLMARK_MTORC1_SIGNALING,-0.052968121697318044,0.018487096361716544,0.058777981686247247
HALLMARK_MYC_TARGETS_V1,0.042885375401571606,0.039550998268131875,0.024666565030097683
HALLMARK_MYC_TARGETS_V2,0.03452710846897776,-0.01687730191582667,-0.06627425567632221
HALLMARK_MYOGENESIS,0.06011879815012308,0.043357419500336045,-0.03790208028687396
HALLMARK_NOTCH_SIGNALING,0.04328186019625238,0.046123992962394784,0.020236735487798755
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03362400108029473,0.04239558746478321,-0.009962961568984793
HALLMARK_P53_PATHWAY,-0.007715109121322819,0.059952532627454286,0.0612073915223759
HALLMARK_PANCREAS_BETA_CELLS,0.07120424691403733,0.08754413600907962,0.03148765040538606
HALLMARK_PEROXISOME,0.04092348852004141,0.02504084298375269,0.009964192601420823
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.012891695133334612,0.06990291948834225,-0.024604514593419637
HALLMARK_PROTEIN_SECRETION,0.07337938016212757,0.08099923573127653,0.02941254050696216
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01531305685267953,0.026600856429005,0.01199847703628365
HALLMARK_SPERMATOGENESIS,0.027422241623202913,0.09785067086997438,-0.0028664236834599044
HALLMARK_TGF_BETA_SIGNALING,0.039725727682292114,0.03491106970990911,0.012014927257373562
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006024015789844883,-8.333432258970413e-05,-0.012072957832987476
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03614564049315494,0.04059501671817785,0.07234253737552138
HALLMARK_UV_RESPONSE_DN,0.03582448469538959,0.03856246944179202,-0.005341216337249209
HALLMARK_UV_RESPONSE_UP,0.02095956677446748,0.05522417709359466,0.0010641975320311503
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0696680674774202,0.01649216051608553,0.00016697094441925445
HALLMARK_XENOBIOTIC_METABOLISM,-0.02966593075742308,0.005956803494413193,-0.027436178615614322
