,UKF248,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1026527825122559,5.102750283734141e-05,0.10548447997065237,0.20113498979774566,0.1614377595322294,0.10452305828160596,0.31295124280876907,0.15156067538319268
HALLMARK_ALLOGRAFT_REJECTION,0.15833260423708076,0.021131797221657745,0.08309573747113085,0.1652143010085071,0.20041634120523763,0.15754580961096779,0.3519715585135636,0.033109937429697596
HALLMARK_ANDROGEN_RESPONSE,0.08077517938038925,-0.010519148712928594,0.059343438218034984,0.1794110904847281,0.12582060795976469,0.15237783919553105,0.34313117762304457,0.2115399257259
HALLMARK_ANGIOGENESIS,0.023211459936888536,-0.016480260999885317,-0.024327103748573973,-0.028553268638562106,-0.04022851338243975,0.0753446286083727,0.03951574940502288,0.10792333976647775
HALLMARK_APICAL_JUNCTION,0.1350282551889228,0.04049474583736159,0.11645236813274652,0.19043051722940685,0.1481558376731968,0.0718217705924656,0.4547343231341928,0.2121047522524655
HALLMARK_APICAL_SURFACE,0.07518313327540667,0.024396881991941746,0.13813373090129577,0.11084134555956143,0.13396711376599962,0.04115261228616246,0.393513304332347,0.14928748541475148
HALLMARK_APOPTOSIS,0.07168805595355691,0.014233968072790055,-0.012883315750508205,-0.13070475578544233,-0.007576826800897895,0.16218744369152494,0.15658648364923097,0.07765393521748201
HALLMARK_BILE_ACID_METABOLISM,0.005397402570443043,-0.02845811587960931,0.010233505514211445,0.2083681542744758,0.15248798036873393,0.05551667577092429,0.1149700007768714,0.1603975289521934
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08615301754914266,-0.000454741209892268,0.075678037613155,0.2081892650677472,0.14765460372618472,-0.09598329702600343,0.1748886512259349,0.09678788193424415
HALLMARK_COAGULATION,0.1863985233599492,-0.006567842482294397,0.10228872640749108,0.153011482546541,0.21103886862949173,0.18759784535897703,0.41733106499190953,0.18348509839878546
HALLMARK_COMPLEMENT,0.0471052145237786,-0.005598530771067689,0.05956833391780602,0.1150578757194882,0.15866253402464817,0.10380523955087516,0.20616813426112696,0.12499061682055158
HALLMARK_DNA_REPAIR,0.010160046161842419,0.0276666481845044,0.14217960627244527,0.18739354821000478,0.14294488828799504,0.017086200024053998,0.25681959431889617,0.18660424509197612
HALLMARK_E2F_TARGETS,0.028566492915456175,-0.03422948762008878,0.10683464313885765,0.11248508166196944,0.13975880986809736,-0.015334258689639689,0.16958578026124424,0.16092485670051646
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1636057886075723,-0.008828633524034317,0.04766876874500855,-0.047571473866954615,0.010177688364105198,0.2456378981593621,0.37094263494095675,0.1689808090620645
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.060119550616266657,0.06792100477465944,-0.01446266434529762,0.1055026249365954,0.055078827476671935,0.038291129345623245,0.24059955006533984,0.18001778650198036
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0003645944253706055,-0.01612490888649225,0.0801519108708634,0.19762278441659992,0.15666759273470965,0.021977039004353438,0.059179962044596836,0.06824416906726885
HALLMARK_FATTY_ACID_METABOLISM,-0.01880703478567297,-0.0029856789059489347,-0.034375911641806874,-0.11259120156940637,-0.03000058659878972,-0.0467617779299806,0.13851528000204144,0.042014474397989006
HALLMARK_G2M_CHECKPOINT,-0.0044973459400266345,0.01776671941566455,0.08252909511004047,0.07571725350817228,0.09926436221302135,-0.07738700455841152,0.19608514603143642,0.14812241599117196
