,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.047933984331681244,0.07563741521826492,0.0008202118842309138,-0.024976111308557664,0.06145261609210128,0.041542274682686495,0.00409052638341723,0.08058679176213292,0.05574665470625745,-0.004304259653467106,0.0018659608086273956,-0.050239593091543064,-0.03584368692466183,0.10979750310640309,0.044889510716703475,-0.009239272219329724,0.045217297452500825,0.13980163497130083,0.09964013312646353
HALLMARK_ALLOGRAFT_REJECTION,-0.04308845437341633,0.012572266676646203,0.059213457640054,-0.0014816778145922787,0.040433853315448715,-0.029103835554689882,0.04618365660302154,0.032073415267263955,0.014395977037860575,-0.005431373204491395,0.10766548274398476,-0.03601831689243813,-0.052349796377900513,0.09149443705562958,0.03966572513416585,-0.01301861588418332,0.07140246808879691,0.03512130438368665,0.0035913364052883113
HALLMARK_ANDROGEN_RESPONSE,0.07995971439137683,0.08977805594076756,0.03777270743829409,0.049744703752362084,0.05674993674554292,-0.009771320712050278,0.05777193933086835,0.020832933036955187,0.039899306939134245,0.03518968081625479,0.036399343687027436,-0.0945931730587901,-0.0342639788807208,0.14775151939395392,0.01968385295417153,0.020282970573029305,0.02075691001050598,0.016747220420991797,0.034994777589517766
HALLMARK_ANGIOGENESIS,-0.05301735027527953,0.034887429526801135,0.009583050829333221,0.0790904084327462,-0.07989617177694366,-0.02212915172156206,0.0410508514583856,-0.02022742572992539,-0.017421301724618483,-0.055267982383353446,0.015065505482395759,0.030355751515237343,0.0020154615248041507,0.03119128645147238,0.004008146894702269,0.06488060356771316,0.0730924100198994,-0.13890805857127667,-0.05831886445291229
HALLMARK_APICAL_JUNCTION,0.06931083115378578,0.07224525381180878,0.03572257583768965,-0.032514558403067474,0.06637349557054258,0.022198542232016994,0.021611795065636347,-0.0013197522415768267,0.02600167977801503,0.045228483431430905,0.03763738923450734,-0.023445286502100166,-0.03520960750954187,0.13800891407898339,0.03512072737612761,-0.03580793811123475,-0.05279772237983325,0.052764649616348205,0.08049481266486853
HALLMARK_APICAL_SURFACE,0.05619220891154804,0.014437720646855482,0.044128914182442344,-0.05113300483837816,0.06198504249689733,0.0532505399699436,-0.04379744898543951,0.025405046286559305,0.016059992026179352,0.034510229758988896,-0.05573127500718249,-0.07617559842342905,-0.015279027651128126,0.10560715824646912,0.0033315297101459774,-0.007794346771018788,0.04832897222508468,-0.008518623894700608,0.02956014475979142
HALLMARK_APOPTOSIS,-0.0022292454689172418,0.03483438398602177,0.016987268079071666,0.01689486582140505,-0.029045825699679263,-0.0036419042959125627,-0.009495863818241558,0.010068508010467991,-0.002906003877784189,0.04320824264612786,-0.01863136702262036,-0.0030407271233007234,0.09546594744607938,-0.025826165303285447,-0.007131650584991861,0.012049987417338455,0.0697995475099536,0.0017146180284466986,-0.016694476919953415
HALLMARK_BILE_ACID_METABOLISM,0.08161130611694196,0.062263766201210616,-0.022791417289752303,0.0020141656298034074,0.06741765528482568,0.006406414627279153,0.03907999343205935,0.05967467511863641,0.017676176267776685,-0.021664959215324422,-0.008341075986452715,0.006265505641340077,-0.07125635555628591,0.1372036253779372,0.03192492591419032,-0.04764198605953093,-0.002258238409630444,0.16785651908528082,0.12820288486884385
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14017867360725492,0.06200330290607472,0.039089499590695374,-0.014318469598994623,0.008569262962767036,-0.032590871298083135,0.018020713967596656,0.026140041301865466,-0.013367557496602789,-0.024986218407698324,-0.017514556901071288,-0.0038114503629326827,-0.0066951634069535295,0.11806431070509234,0.03222624326777124,0.06006718041566675,-0.023052472786762656,0.18638858346771364,0.1211378289974083
HALLMARK_COAGULATION,-0.09709208877818688,0.06381227227200864,0.059973871413442174,-0.0692921834355905,0.03519884707746829,-0.031355052793810304,0.03218690563267811,0.08991146875380934,0.06668354794652392,0.014700065533561063,0.0826867410167487,-0.11613411912085918,-0.010016505488324317,0.13491822059633446,0.05888318868746504,0.011846750136839782,0.08249258362902452,-0.028584418731186712,0.057379975447054886
HALLMARK_COMPLEMENT,0.00637576875247579,0.019956224014929563,-0.024018186290726967,-0.022645514764255532,0.044152929679029,0.06388914896505693,0.018215000735443083,0.0027505767916384074,0.01862120298058346,0.014612060015444557,0.04675221156477113,0.0030968137366650214,-0.02653140263676041,0.08105662203108098,0.0074663327427304796,-0.0012322141597825111,0.07029022131737558,0.16542495949944605,0.0638006653836702
HALLMARK_DNA_REPAIR,0.14426967201467353,0.06824218146170519,0.02715526440637481,0.09854340175095608,0.034814378578722806,0.01876315468999013,0.02914454879872615,0.06776075873096195,0.032918711874414364,0.06847539572945593,0.03688276250535298,-0.042596443961114526,0.013319357096990482,0.12707076481136734,0.05166528879861029,-0.0595427459654445,-0.05558309002695694,0.16822473415594655,0.12127350739333846
HALLMARK_E2F_TARGETS,0.11331025006863359,0.06663753005549336,0.06651199590946974,-0.030312687905606484,0.07613570922274544,-0.010041194988133105,0.05588468399879159,0.03236956547081273,-0.00328603934554622,-0.0014906318570079855,0.026854792709182757,-0.05001673225472503,-0.022813060084091254,0.11648541477073539,0.07895949274095049,-0.033437079486745874,-0.07297376376661512,0.18239532172396705,0.1178793773732803
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11185815389414831,0.1355253181937029,0.03739337648844132,0.06133552299646679,-0.007314272792753885,-0.005250576160340199,0.029039499209464897,-0.003279173025771265,0.05483244123665248,0.00795717545318903,0.06710295427357156,0.01822114310196287,0.05438495396003967,0.026912874686928486,0.011290106765781445,0.012238799756578928,0.06988988498748114,-0.06895396897935155,0.01329287966642935
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03602057399915203,0.08101576881633252,-0.007237672521577883,0.003237577206345887,0.042958126619217545,0.023923634641640434,-0.0020097559963622867,-0.028184657753390418,0.042843973409474094,-0.015091774985029427,0.015300354504353585,0.06061281039917537,0.0024756607759436958,0.06978032169881895,0.04268070285127831,-0.005672019561475248,-0.00891789187323066,0.12246291989058433,0.10224652724481931
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08112846132122549,0.013063359574149119,0.06459301948041768,-0.012560575327503556,0.00165191347832184,0.07286445090301537,-0.008814568807249972,0.05012380522544407,0.007651625634474994,0.08071606092334956,-0.020749825402870473,-0.059073821606697205,0.05353626595559463,0.108155664502057,0.018731531364965085,-0.06300074304969519,0.020700311413980547,0.15182107016103225,0.05822404294934863
HALLMARK_FATTY_ACID_METABOLISM,-0.02737032429058763,0.05687464142698423,0.0027049480085868578,0.04603203159346188,0.006001358730987232,0.06371546551392616,0.034773051309256085,0.03617814422928902,-0.017866413683584187,0.051605237742761455,0.017127407706187408,0.1140422608472648,0.05160670596698463,0.07178179184612467,-0.031217869570617028,0.0222600341870524,-0.09654010927084512,0.13979532911101852,0.06480599720109963
HALLMARK_G2M_CHECKPOINT,0.08840679644067882,0.07425658118857395,0.06915649858194214,0.05166097520033956,-0.05180624453692692,-0.026323064608807956,0.03758296710683746,-0.014574132728693444,0.017097756608348932,0.07087203991220938,0.018647557198005055,0.03187183246595881,0.006727133187332852,0.0940484100372768,0.08762045052951402,0.02623288305103791,-0.01032978508068014,0.1400891946132848,0.03013909113667523
HALLMARK_GLYCOLYSIS,0.10620194695413458,0.0341968489794828,0.00697306367464897,0.03228096431484851,-0.038473907560934106,0.05330227864646534,0.007328000521932271,0.04888003897208783,-0.04022720289875305,0.05770544716162257,-0.0380005899989525,-0.013430102804502016,-0.0020486223646978344,0.10284308199708779,0.03602315537052733,-0.003909297172845913,-0.059842270841527705,0.14865560898453437,0.03138967189873055
HALLMARK_HEDGEHOG_SIGNALING,0.04162331866885584,-0.006500254703674462,0.003930666454758349,0.002912239199026816,0.08613986263300358,0.10579583659376748,-0.018539879247865185,0.02727464202161327,-0.034824668702348946,0.05952374075160321,-0.08484121246397738,0.03406320871342981,-0.016346899656447325,0.045545841499720886,0.04071857687022805,0.12332074251978357,-0.04527020780741459,0.10061799733017689,-0.06652362113931917
