,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0697836836668701,0.057630900483447774,-0.033817265329756374,0.02743120849087721,-0.03808806960068807,0.0009830064806713391,0.13385325627557276,-0.03698171233021889,-0.027788422096455573,0.03545896062618002,0.10141418083080339,0.10821705380761976,0.1265564904926029,0.1331065551005435
HALLMARK_ALLOGRAFT_REJECTION,-0.01868554991431301,-0.0019311384881446323,-0.10215511621979577,0.03925557214490165,-0.052585003941579174,0.07343673233080793,0.2169400231438172,-0.015600771110872463,-0.03313142259418262,-0.005202417649552563,0.04995096033287947,0.05876005753961502,0.14946216747536595,0.054235435765242694
HALLMARK_ANDROGEN_RESPONSE,-0.008300052175450637,0.02885276625615979,-0.034315048569234195,0.05875937220778239,-0.03140117935041867,0.11618541027020295,0.16936667157982546,-0.005344624609857634,-0.0206222641100099,0.0348774971499115,0.09139804380596248,0.0881451699219914,0.14309394618121823,0.06812549170138077
HALLMARK_ANGIOGENESIS,-0.029816435820259096,-0.012364101910357948,-0.03316813371712668,-0.0069308040511783155,-0.017666135583922188,0.0177638994796374,0.18487165164615063,0.04763509990504768,-0.04925262168995529,0.04893207499129969,-0.06943609865212477,-0.04181910402663186,-0.021408973483905906,-0.03408836725737706
HALLMARK_APICAL_JUNCTION,0.04703560341751096,0.05280234152060809,0.014012405583856469,0.1003892369519616,-0.028828709547613806,0.06447653552007324,0.19444292674375574,0.008015366969608355,-0.02451042320356817,0.06827167737057516,0.09397322049168991,0.12056320075236164,0.11992990528903175,0.08428155330629032
HALLMARK_APICAL_SURFACE,0.044774163522148566,0.03767676462388649,0.09132292812952086,0.05030593568469058,-0.03829295141737171,0.0005079673643712644,-0.1250159858746009,0.002272963889786589,0.07218455599691852,0.08401932771572054,0.03333400923424922,0.08885173551465972,0.0909063284869365,0.07888360440305026
HALLMARK_APOPTOSIS,0.021722421134668938,-0.01383119442702166,0.03660790446399913,0.026931339716808507,0.005809134954948198,0.01141597693807359,0.05365863212611619,0.026312618745292865,-0.04423268540063476,-0.015112210458375944,0.00619492536514984,-0.00869683890181709,0.04829371614858469,-0.0023948521367412514
HALLMARK_BILE_ACID_METABOLISM,0.09975110214407246,0.007724564642143707,-0.003196473504431793,0.005695077262221163,-0.004280531956845575,0.06881413096097572,0.16575217733964445,-0.015144294167231443,-0.009521122420715867,0.07333505284908168,0.03873832828362707,0.12700327542245118,0.08481598140115787,0.11556437795346593
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07885100228505951,-0.01409364903282526,0.00580054626004045,0.11620128671049511,-0.03725906656042718,0.06786775510071519,0.12537760850630222,0.024151507325135612,-0.03334316760492189,0.06183767323681148,0.021499091144690237,0.11576985837669114,0.07853891700114712,0.10585571909351513
HALLMARK_COAGULATION,0.12351486876201036,0.00864000768551177,-0.014878475514105868,0.1027531554497049,-0.008613047527470429,0.046755775569240626,0.16796092862223044,-0.04109738254299934,-0.00885754478022708,-0.0057018706026685665,0.12120814916462526,0.13291128782736392,0.1250734998749614,0.03803505927977019
HALLMARK_COMPLEMENT,0.045289737840166655,-0.04765701301370617,-0.03310660562092572,0.008238768008424859,-0.01805315256296635,0.020734242017845912,0.1896638481210392,0.07135643260680213,-0.050020237775990864,-0.006291660920588836,0.032872024790697056,0.040885907655217366,0.13081709022084345,0.07328499003050189
HALLMARK_DNA_REPAIR,0.027564489812635366,0.035726039079550465,-0.013014130248524821,0.06116804550931863,0.0017697470407669158,0.09893196049848939,0.18669746459025832,0.02498483360841593,-0.014381972814445289,0.07063613499195863,0.12632143025073433,0.10577734236164002,0.12393481587314088,0.13359641341704254
HALLMARK_E2F_TARGETS,0.07819106604760014,0.05477602133416616,0.009497287797974714,0.05386454903350595,-0.03241645810623157,0.05667133479374038,0.18356014346487481,0.01637273933034005,0.004741160389518682,0.05878412925740088,0.03455781095275729,0.05162891789651631,0.04140428258298255,0.07923406508954067
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011354415606365983,-0.0345367847105755,-0.007900725768205484,0.035475621455471396,-0.010681902757187518,0.033302856422409564,0.2026611647692437,0.006088733873411461,-0.07460766225694294,0.039028883441885806,0.018589079180677252,-0.010394350767520466,0.08101716587795586,0.013707421293602291
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.016631198915238305,-0.003286137080375882,0.0365797214418306,-0.013036098919675632,-0.009108560913925723,0.019919300375641515,0.13459905386991652,-0.02701593528169792,-0.06370546176453051,0.011493015340929997,0.036718216521549676,0.08576481860720055,0.10471472826403104,0.08646729620011326
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11538633116373312,0.013311975836876166,0.02751989527671698,0.06865646191554399,0.03989214413038526,0.048679953602522544,-0.05742375762852183,-0.03931524458538361,0.02781660182303117,0.08151619333100296,0.03743069810732813,0.08818161766463983,0.08325411939193364,0.08915267785416874
HALLMARK_FATTY_ACID_METABOLISM,0.011995870686626496,-0.03348165105827649,0.04887787768216569,0.015020463092116918,0.00468251705966628,0.03139605636014301,0.09900907306084275,0.05390772163655883,-0.03621469850845376,0.020399244326254663,0.038999400277253876,-0.03675200848574554,0.05885695030747873,0.04489584005833103
