,MGH258,UKF243,UKF255,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02619894449138323,0.05917571527958531,-0.0545395923961788,0.025363916590251983,-0.0022104751413065033,-0.005143689520312911,-0.007028129284904281,0.15745418494027058,0.0031501949884523007,-0.023825729806893278,0.0027298846731982243,0.04803029978784362,-0.06434095441863275,0.018680884582548136,-0.0017814881710047296,0.040970537879800005
HALLMARK_ALLOGRAFT_REJECTION,0.02431155918881157,-0.024047212950819477,-0.020441031984498762,0.022950643160538832,-0.07036491071075697,-0.018308776827297705,0.07972809327216278,0.09620385397813722,0.025310340035064303,0.006102121858927306,0.05108292775636582,0.040503138417952216,0.005302457992269873,-0.0016434453464623817,0.014510216604353086,0.01590323823006742
HALLMARK_ANDROGEN_RESPONSE,0.05150606251731322,-0.019970913249819516,0.08405564348967574,0.06388458274605903,-0.01899047400163032,-0.007426191932195049,0.09578856028528222,0.11226748728995747,0.09739180501946326,-0.0020149238203818784,0.05693009050934098,0.05043885769063183,-0.03212587751093559,-0.0066780326050595714,0.030718346589395238,0.12508926844049742
HALLMARK_ANGIOGENESIS,0.027475837878362983,0.03377209457481578,-0.08568786831996365,-0.005798044592797452,-0.02284967603365891,0.006708175263307261,0.07430467071523884,0.15846442212093448,-0.09224076348836242,0.014244988807379896,0.05076958713209214,0.055378387934705446,-0.08395482705024591,-0.02362407488827064,0.010484277729583937,0.0543999940314076
HALLMARK_APICAL_JUNCTION,0.024191408931714255,0.015684469970913672,-0.022275026093703982,0.03623319408953423,-0.07948096297776504,-0.04242814435318842,0.0294065088777382,0.09824652254134761,-0.046507162120994025,-0.012925497244803375,-0.01843979915493021,0.050599644962635346,-0.03682718989969619,0.006696874158041178,0.03685049672895256,0.0704831567251802
HALLMARK_APICAL_SURFACE,-0.041630271381162626,0.04621249100929803,-0.10132125919679781,-0.004919831778690829,-0.04390172914653488,-0.029906131451074253,0.003461051658400325,0.09425669196474044,-0.06002905391732902,-0.06464704367332501,-0.01046977420286162,0.04745530107568146,-0.01150863993392647,0.05736256715226235,0.04866853649547074,0.02529057576478701
HALLMARK_APOPTOSIS,0.0443173446188609,-0.05144079398104974,0.05946085475118672,0.0431368438902978,0.04138912039572474,-0.04411636722839068,0.03279206946089952,0.0019583201353173055,-0.01605487522197268,0.029680733471846223,0.02071289017007013,0.025826601917441697,-0.026373589311810247,0.019397104255566074,-0.05022725828861217,0.0468578847368695
HALLMARK_BILE_ACID_METABOLISM,-0.037540350460108916,0.0651869965017065,-0.036813550081362674,-0.0048545253802344205,-0.04709203069802022,-0.05094086071312764,0.07341391997360962,0.04759716580732941,-0.05130906728885112,-0.06663584971238194,0.01777326000450815,0.029892926305324034,-0.08632958055846106,0.010024471390654127,0.02179252178722025,0.022389285330112467
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0012453745587971965,0.06320755032902314,-0.03643930891970098,-0.017905041276705374,-0.044529623071210764,-0.011435581170522032,0.03201589491996752,0.14483928303017313,-0.10881978810305017,0.010115562492311903,0.003617055749660904,0.03264572198650145,-0.056412854935176206,-0.0570560928440417,-0.013539095815668707,0.08443116376040168
HALLMARK_COAGULATION,0.06645397178237326,0.04202596705118736,-0.018366646394113544,0.010436391493469966,-0.08858860671639295,-0.01179386789117136,0.07530150910383618,0.03168234522934164,-0.0061126839554630635,-0.06795794811122126,-0.026411855773182752,0.06717664616544561,-0.07776457772574229,-0.008594754069571576,0.001835364416389634,0.024172025577164535
HALLMARK_COMPLEMENT,-0.012917577546213952,0.022962179459268,-0.04242922098344145,-0.0009501576935357167,-0.020250789986867853,-0.02959950094858607,0.0821752793204302,0.13328072400920662,-0.05214229696734619,0.0008001010578928863,0.008224476259004427,0.03322775956031316,-0.08590934666447642,0.017861199923278778,0.0021224928032043695,0.008495653922506763
HALLMARK_DNA_REPAIR,-0.01735080050926084,0.0330625472002616,0.01665621101513141,0.05765671077187862,-0.01961790373549178,-0.04261860082826116,0.013457514847444983,0.14270473430677325,-0.06973387437138581,-0.02603018668465745,0.003482771926069343,0.020858814234530818,-0.03635355312019478,0.02174855530189326,0.03915859785717344,0.08812295087619781
HALLMARK_E2F_TARGETS,-0.05122616592648815,0.0445609157482718,-0.042084448902108135,0.02122578059842173,-0.053097334010568556,0.004744198072642977,-0.06020172509992042,0.045292830567799515,0.00140852668838615,-0.05464767689215844,0.041407058788114626,0.09714325417914844,-0.04835163019203872,-0.004968652337421044,0.0254018057031681,0.056025182532545806
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.017091246530346407,-0.006653608578177643,0.07427160248225813,0.06431823379870737,-0.06690758111783111,-0.03715679742590498,0.028837833601826346,0.08098135999618811,-0.08277859270790498,0.0031203212332042924,0.013166126462289034,0.04192582536638358,-0.06575957531279437,-0.02260147203061418,0.029453674959519633,0.04269923854106602
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02813523226553618,-0.0036481484675939028,-0.006263556409380571,0.01314043429707388,-0.031841347916854,-0.05097868911155548,-0.0399576231108753,0.12954012054643407,-0.11284022411106964,-0.03263815832531089,-0.0050831860524508735,0.020827914777555533,-0.03681978341042857,0.03553183590305516,0.05062493496550508,0.0436797183876417
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02814443425422036,0.048239782115201184,0.006673938768940999,0.05122182290664775,0.0008956091505573431,-0.018842342959295898,0.06283481124584016,-0.0007491719968542099,0.0327364125521833,0.050702458769879055,0.04201996103542796,0.05919606921528312,-0.008808000897935986,-0.0032305704779142072,0.0005860181332651087,0.030662567518596483
HALLMARK_FATTY_ACID_METABOLISM,0.03164576721985329,0.009719388666302634,0.06566685320586606,0.04406736433976494,-0.00944525912312923,-0.0515138413777105,0.015969853051286842,0.15087883445173583,-0.05658585247872256,-0.04037729922923323,0.00021674260565241797,0.0033362527634123026,0.02712027425368672,0.024091485125040397,0.006294173077349877,0.0867597216408758
HALLMARK_G2M_CHECKPOINT,-0.010010427762746847,-0.0007206727675827384,0.010985584351530957,0.026778051355400945,-0.04392334739260124,-0.04227386448261235,0.060717183080541734,0.09522526053385733,0.011989993971041828,-0.03409465087043824,0.0862232412215253,0.07227115431535781,-0.06886899874073357,0.03368057154503865,0.021827872577173568,0.1016262166986881
HALLMARK_GLYCOLYSIS,-0.016321665565932748,0.015029774229908458,-0.007553988383385493,0.00919502290258856,-0.006789588583670863,-0.01636865215897402,-0.010350137508039557,0.13035286768638712,-0.1124964456930345,0.06932415269706631,-0.04545106666773755,0.02284855148624695,0.023001201310024737,-0.025487360549621765,0.014814972879793253,0.07128518257297006
