,UKF243,UKF275,ZH8811Abulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.07838457323437249,-0.02986843103801927,0.13137144961265568,0.0021729629654175793
HALLMARK_ALLOGRAFT_REJECTION,0.003916334894908788,-0.03531251972849607,0.03998972009469676,-0.0532740253977269
HALLMARK_ANDROGEN_RESPONSE,0.15991466666552726,0.05277876838282865,0.10639875294776585,-0.0007930591039950102
HALLMARK_ANGIOGENESIS,0.012787836690881488,0.08018744577762651,-0.021208947034225892,-0.0033813027396068242
HALLMARK_APICAL_JUNCTION,0.10867918871448067,0.012603901418997103,0.1139729992998922,0.036158157654486565
HALLMARK_APICAL_SURFACE,0.09197997416421216,-0.004890883751706422,0.10060826741587803,0.0315792542224493
HALLMARK_APOPTOSIS,-0.035130562649015505,0.11492487489769634,-0.05123775735218451,-0.06398045201920823
HALLMARK_BILE_ACID_METABOLISM,0.1355635108229728,-0.03338396198657997,0.1269034777515464,0.001668686729667927
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11027269828878628,0.04865559369593207,0.13743520445486276,-0.03552577338549259
HALLMARK_COAGULATION,0.029845376566302335,0.005600295468417655,0.08066193461240159,-0.06474193115598653
HALLMARK_COMPLEMENT,0.0025388932424043544,0.06912184455854226,0.055952741265779496,-0.0035664376946702597
HALLMARK_DNA_REPAIR,0.13598218567657186,0.010079054183186841,0.1398953375980725,0.037462255713284744
HALLMARK_E2F_TARGETS,0.1503923917506607,-0.01589786488369116,0.08223685501274625,0.0058335247366030464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.035797582386949404,0.08876629342724222,-0.0392056936923311,-0.01765527377428985
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08007218862439536,3.244903832060184e-05,0.07310154770076469,0.024491480452622283
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08188056362846459,-0.03550353495410891,0.11591919005177435,0.016410538482238578
HALLMARK_FATTY_ACID_METABOLISM,0.0387447692567292,0.07879161006290568,0.054787393876059326,0.03353621399791481
HALLMARK_G2M_CHECKPOINT,0.08671814584050216,0.07409025671710824,0.051160537564929255,0.02252291590678615
HALLMARK_GLYCOLYSIS,0.10101709977356105,-0.010095360213221095,0.07236134288382931,0.02130676348216579
HALLMARK_HEDGEHOG_SIGNALING,-0.011263180599504105,-0.04242819597101931,0.033380402553333056,0.02797803881283297
HALLMARK_HEME_METABOLISM,0.11007744472556348,-0.013712151349442397,0.11741215789749204,0.025232883437614338
HALLMARK_HYPOXIA,-0.04417479939832758,0.10915537497143753,-0.009967232934672927,-0.01339181288631894
HALLMARK_IL2_STAT5_SIGNALING,0.04486368891950593,-0.012988296787065673,0.11539482879499648,-0.023919156801399034
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06826243646421704,0.08767364842316538,0.05013223937109077,0.01462360827891606
HALLMARK_INFLAMMATORY_RESPONSE,0.04634454488724145,0.04885665513675939,0.018958255225526226,-0.018668519388569532
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0708375169310326,-0.019387846579261386,0.10337180370423815,0.004488288801629131
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0563768840505625,0.0700773778083996,0.0039001595076118946,-0.014938397139744914
HALLMARK_KRAS_SIGNALING_DN,0.09991829888392076,-0.06185029969805523,0.12169206833359289,0.02570321231280068
HALLMARK_KRAS_SIGNALING_UP,-0.029696163741381336,-0.017299253251325322,0.08712046098942436,0.012622855512348785
HALLMARK_MITOTIC_SPINDLE,0.07433642271948915,0.01632445699925641,0.09529650977517927,0.06954233729834071
HALLMARK_MTORC1_SIGNALING,0.05190120003570258,0.07592794195105017,-0.030183661044574955,0.030408869719947454
HALLMARK_MYC_TARGETS_V1,0.11320218516785478,-0.007026848666136764,0.1403236135113559,0.054437210551059066
HALLMARK_MYC_TARGETS_V2,0.08568400268819139,-0.02352904783653156,0.03307823286450006,0.003509637921466492
HALLMARK_MYOGENESIS,0.053419272699449814,-0.04555072554531982,0.10218046562782991,0.027417160927949605
HALLMARK_NOTCH_SIGNALING,0.07727234595881631,-0.08322978627593192,0.11811772879720753,-0.03450044725068681
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13359120760581059,-0.06905474403605692,0.12871598985118338,0.03990446045634425
HALLMARK_P53_PATHWAY,0.022645805857732945,0.07998385860120502,0.12365620971532496,0.026262014311727148
HALLMARK_PANCREAS_BETA_CELLS,0.03251504730605889,-0.0794020934638503,0.08141218554699901,0.03357661616496418
HALLMARK_PEROXISOME,0.029471107407874855,-0.05589453751133355,0.056755854613979785,0.02729519474087686
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11845441085730793,0.029259240245325766,0.09215255613046641,0.03517112372848095
HALLMARK_PROTEIN_SECRETION,0.12372571204994698,-0.0136426176172198,0.07856661085906676,0.03417156255633904
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0959383097702174,-0.008881655589601602,0.1186532453787021,0.02205851561046031
HALLMARK_SPERMATOGENESIS,0.07901332950265047,-0.03736771893257302,0.07816157181699358,0.04739422922624133
HALLMARK_TGF_BETA_SIGNALING,0.11463694849115737,-0.023446274645532547,0.1283357306302559,-0.02359723421211159
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00985978588144059,0.09285729885638555,0.0896442323459329,0.024686869905731795
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06958160483351947,0.08483262766703785,0.10592367120766887,0.06299649974275079
HALLMARK_UV_RESPONSE_DN,0.06825369893214549,-0.07333754950834945,0.06421761923808479,0.033153155620744015
HALLMARK_UV_RESPONSE_UP,0.03227883980538386,-0.003786064988455148,0.061386760181016166,0.029098215899723064
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.138777374092394,0.058061146659125464,0.05115153514107424,0.020684398990982032
HALLMARK_XENOBIOTIC_METABOLISM,0.05448146246460811,0.08980635896087831,0.09656272949362574,-0.07787751914225956
