,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.003747891457093049,0.13845218789347766,0.06166731970713532,0.03034141083727416,0.019434568486541643,0.24346003736078684,-0.003315674487799366,-0.18039592205588675,0.061082641360728926,0.05597928172892599,0.1843173627362284,0.11898711825953351,-0.06981710685942998,0.12766839445735928,0.08749462807767995,0.1444814454860037,0.08792926917068655,0.006463984969905399,0.06282021952226662,-0.00720922867156102,0.007993037603453719,-0.011974924105717743
HALLMARK_ALLOGRAFT_REJECTION,0.09276249086315166,0.10941169482262426,-0.015203558407203688,-0.058279449155620604,-0.025359340957598512,0.14768639876732154,-0.17046877621080342,-0.38631956548770513,0.035133557519675514,0.022780092214045148,-0.3493384837113118,-0.15404692582554186,-0.08256007897513072,-0.0018190168546331174,0.05508763709666157,0.09860599468492919,0.012349199947763376,-0.02473708656918866,-0.1216832503091593,0.058909128433763024,0.03076767884644788,-0.0663168964449798
HALLMARK_ANDROGEN_RESPONSE,-0.03195500353142534,0.018342557487355485,0.08441293679202942,0.0871323487663757,0.02148587225696302,0.05046575410215987,-0.1646102422522374,-0.3519963534031852,-0.06290312580673349,0.00011560959106533442,-0.12088202251673369,-0.16948948490012983,-0.0850441767240536,0.004312362716155748,0.04319675808309626,0.12153543919852403,0.026851988848212223,-0.03168465839099747,-0.08990102425111975,0.0008745349873217604,-0.05797104592978254,-0.09855086607528588
HALLMARK_ANGIOGENESIS,0.1228413721714442,-0.1765713765268502,-0.07650619928503859,0.07363432773301819,0.08373509110424622,-0.16636580807724652,-0.22626502316897384,-0.4008956403731751,-0.19113242401110977,0.12415450898367329,-0.3223523497771284,-0.4739561225301801,-0.06541524032124697,0.11100080497853708,0.0036816044219874374,-0.05395609408243529,-0.09318667154255204,-0.20986060531610637,-0.14750998512442517,0.004249639063978921,-0.21781326221235786,0.007197965548016522
HALLMARK_APICAL_JUNCTION,-0.10405534337931689,0.03982540386813791,0.06559598449883447,0.042944004848265195,0.03687261537427561,0.161413352912465,-0.22801896915143838,-0.32266492132394553,-0.20088326490970387,0.04435908386349781,-0.041957598950455616,-0.2963195011025604,-0.0994540762445159,0.09668748753831749,0.06255458348384092,0.15569267568543602,0.06089242036151319,-0.03953964684949269,0.08791364067291517,0.05236308291290317,-0.0330511751082316,-0.0680722090672131
HALLMARK_APICAL_SURFACE,-0.07446474920696294,0.17088750846553394,0.1047734867211677,-0.023111452451277468,-0.03754506520047397,0.17657120548421953,0.06920589886455242,0.269623266752717,0.1145353584427733,-0.04410348436576244,0.25425302934454297,-0.15331184169585443,0.05555707003586786,0.07256309912350492,0.1523539613818051,0.11403227332056111,0.012903243111668825,-0.06492098795611624,0.040468314768385465,0.040989319325516,0.03224605106195383,-0.17395789828840336
HALLMARK_APOPTOSIS,-0.09601834794048104,0.12176707216794695,-0.05623298771840281,0.03662127145422101,0.000721007668069044,-0.13662003635095582,0.108827730034743,-0.107076914242678,-0.15548033480954224,0.021798215058604166,-0.12016879507942171,0.21488174687716166,0.01636300140723778,0.019793592329954663,0.007610347021532026,-0.05075505439280611,-0.06534955852222038,0.024664711014161428,-0.11484916156984976,0.012228507329629344,0.1459806203676847,-0.03300716699443966
HALLMARK_BILE_ACID_METABOLISM,-0.09066194643287716,0.041939454372825265,0.07580679812848082,-0.0419460342311148,-0.009929007649783808,0.2379672767790677,-0.14903989615723856,-0.37725884161174467,-0.10611014922624165,0.08161324401895435,-0.022879511968975048,-0.1362925039166183,-0.04475190191349719,0.03312487813973149,0.06169340635055785,0.09242762323547271,0.0600372470423506,0.08586429387662362,0.07032913190136261,0.00688733534459259,-0.10390278951704347,-0.02115563368473642
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012980127183121849,0.023078536343121972,0.07409218307803268,0.019269345235225416,0.025642212300884277,0.21578793707181287,-0.15833725232507564,-0.307674505753847,-0.21257219051005882,0.07462992740519196,-0.144626309269247,-0.36286186482660904,-0.08505614590920299,0.05725559720642158,0.07794562718094376,0.1262968284494264,0.053283496482647574,0.059370381145157955,0.0837667096395182,0.03660955088130236,-0.025078586125677586,0.029419470343878446
HALLMARK_COAGULATION,0.11250549742075523,0.09518762176457257,-0.016377867750969593,-0.00016785466246748516,-0.012873868806575988,0.07595955532609494,-0.1444764886950183,-0.3885478062407675,-0.09046408252235061,0.029971106360384494,-0.3128249662951261,-0.24084664983492785,-0.11316983384989367,0.14621273576302787,0.07008031705659341,0.12527686206700112,0.02874895478312103,-0.053648638523583626,-0.14560409648890288,0.029792881466179512,0.017933129069064933,-0.008814604823794803
