,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.027190262171243956,0.030300136190053062,0.08656132727617426,0.012867010267098005,0.018058582563957124,0.27734279545659024,-0.008635428833991668,0.035133089619020424,-0.0009730351897327378,0.09850421829741585,0.17927567710362755,0.0781852901309783,0.12298537381528869,0.30168453134968437,-0.0384378510316255,0.013224469984347764,0.12680655766391888,0.07179399618548953
HALLMARK_ALLOGRAFT_REJECTION,0.32113660612803446,0.002397107749517428,0.2073384393262432,0.019564566009633893,-0.05048936908464233,0.4302417464489673,-0.041814519352817534,-0.028717217823385318,-0.005810433110783794,0.12818715796413077,0.23884352270631562,0.06044706230957756,0.1986740991209531,0.219950904294541,0.0766825720784513,0.052998763300079355,0.10983482577620286,0.04495856702558385
HALLMARK_ANDROGEN_RESPONSE,-0.08122577805584137,0.02966697164285994,0.03957862796946255,0.1316702784905779,0.0019118093744594795,0.4659707984461644,0.008351262806799124,0.09470198585724263,0.006489140677649073,0.09148851511751288,0.09473634372188039,0.035740300029955145,0.13203732836170082,0.19565656851725943,-0.024908208729692904,0.054531526083982804,0.1276678140776012,0.05861687293570978
HALLMARK_ANGIOGENESIS,0.21977960839630045,-0.027769628804672517,-0.038342493810477746,0.031059316123254882,-0.05559131569079024,0.3642441072760444,-0.01096769237017193,0.09557401837107586,0.05519030429922725,-0.06294006329123389,0.252690509230986,0.010495619847957377,-0.12646666803585466,-0.015581232619130077,-0.01896325495252558,0.05737033547711034,-0.004810647907796278,-0.10861570520643242
HALLMARK_APICAL_JUNCTION,-0.17249651520935896,0.025135018175384192,0.11272544126159607,0.015454668298754654,-0.006216636065521295,0.35100081319952653,-0.02408096155836192,-0.007641873388838662,-0.06564954109052804,0.13805015704200818,0.1669209711641739,0.04468894758647219,0.14074180864546046,0.2654567909043977,-0.007208401810884922,0.0695855543093915,0.1194679632911287,0.07877075595423261
HALLMARK_APICAL_SURFACE,-0.12851184667853016,0.012068381009316223,-0.042646055214576276,-0.022674081080222105,0.049423176531465,-0.3260242260771055,-0.0015439677457856197,0.03506915259873424,0.01190207543686859,0.05034736906033142,0.11680910175393737,-0.008855876946675558,0.011085649733111855,0.2764660369189842,0.07065623065719144,0.0026221231011913015,0.1317167214551338,0.03793818119871132
HALLMARK_APOPTOSIS,-0.015683009461495114,0.014988641580986244,0.024724593842462526,0.11820599328213649,-0.016398463075039182,0.09216744812603762,-0.040059412280587015,-0.027226914450684293,-0.04418398103838528,0.02746810438779853,-0.05329511614732586,-0.06649784635781994,0.09172184407222303,0.08629421025189962,-0.05599904622619683,0.03505544224768062,0.07320612267964836,0.022767139729069144
HALLMARK_BILE_ACID_METABOLISM,-0.1951658411827524,0.05072142998446218,0.0487918307086902,-0.04744212157322547,-0.006381841596634254,0.3857729152156028,0.021217676592481423,-0.03623234183534523,0.04538889630036013,0.0810555881201605,0.09399097259447876,0.008970199571182788,0.1183925582939389,0.2502654343689841,0.031083800749301196,0.09812787276514072,0.0563831477703295,0.11743959387147816
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09415053389466296,-0.012932012651825255,0.12570251629338094,0.0016421955520413366,-0.032547988067692754,0.3881114701515957,-0.016023509364586103,0.058530395509758124,0.03512243777944607,0.039649465565183395,0.15215620930118465,0.014500441562783798,0.06248875134960623,0.2363598559802562,0.04274598893743589,0.07615456152755962,0.08224264928181964,0.05275245801656655
HALLMARK_COAGULATION,0.3314225996040897,0.02032092850562415,0.1139560264112227,-0.03186158892117067,-0.04116147091597442,0.43511668672473414,-0.025553780563716006,0.07518159275589699,0.005858676164511338,0.166569839816275,0.11980720393882965,0.03962202419388793,0.05146803926765843,0.2584329635180989,-0.0575576556097974,0.15622234536396276,0.1263191686999207,0.1202164283612264
HALLMARK_COMPLEMENT,0.2253322531577189,0.01278649087213425,0.08130154774470316,0.03455349281430685,0.048308195737186505,0.31118377815192155,-0.043243049316925936,0.07516122150987985,0.007963279383375443,0.054708848369439386,0.2509746184195949,0.019774147462861727,0.17614585414256415,0.28276840523105273,-0.04349656697937464,-0.02709311637858456,0.09086034693013319,0.0630239023581189
HALLMARK_DNA_REPAIR,-0.16522858472188034,0.014434289653259836,0.20101491947209485,0.1636000529302219,-0.019022952187061522,0.4034504432047624,0.011987276436236417,0.051912238945879666,-0.01642507376983814,0.10943855509606196,0.19404954662402865,0.06094713368100874,0.14873190424333652,0.26973255145318714,0.02180574450353085,0.08895927952735677,0.07752658349348027,0.08655858555505475
HALLMARK_E2F_TARGETS,-0.20907926411890573,0.046564734617095684,0.1784784801357375,0.03018117080531907,-0.05473649213421269,0.45899286673539763,0.059747424352474994,0.067064506615579,-0.010830769850064982,0.1355846961207216,0.09971521126762203,0.005568349533103419,0.026657745027483623,0.24795476650151263,-0.018490407286975145,-0.03201775169211184,0.049179652638653724,0.06030927687265029
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.20281958429787109,0.013776546571937859,0.043273004048944234,0.07820774171481758,-0.020158786899536475,0.3406163154850926,-0.024397061022037442,0.019687749922059242,-0.009708500814351512,0.04993835473701977,0.1290663331474809,0.030180141256750646,0.03470796155022649,0.18636305950874626,-0.06993629604037546,0.07791126626325602,0.08938991714869657,0.09699478406403098
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.057945918194917956,0.03876039295659703,0.04348905613583597,0.05883867149631183,0.04048493051398768,0.21006561292935472,0.016152157280224747,0.04457040142219311,0.025215836856984246,0.08194813505808736,0.059109619600947426,0.055413896282525126,0.008137178531485685,0.2048465067067796,-0.06224567354025955,-0.000613196041268022,0.08689659525326011,-0.026208174972202885
