,UKF243,UKF248,UKF259,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.06703551653473634,-0.08059373906789974,-0.0040057940308736726,0.1036069289426683,-0.008452011766762971,0.014271753273925769,-0.09720777830566676,0.055472879705155166
HALLMARK_ALLOGRAFT_REJECTION,6.896997678420194e-05,0.014305489021810214,0.019080322113509084,0.06250442547342451,0.05905010613693422,0.015313134790950134,-0.07708948079046464,0.07390369004637272
HALLMARK_ANDROGEN_RESPONSE,-0.012631509451130387,-0.0418831578474352,-0.023947094918774933,0.03700274969025322,0.06666082976531358,0.01467702779687144,-0.10029863943785694,0.11127845128553426
HALLMARK_ANGIOGENESIS,-0.054232369491110835,0.019849431436575294,-0.0206945012313755,-0.058655955841883156,0.09338604666489483,0.01686402696986401,0.0345351222012479,0.08963171861695958
HALLMARK_APICAL_JUNCTION,-0.03844502565394478,-0.07793181348070673,-0.01838714887186269,0.07125272485598727,0.04957364786320987,0.022795329114800544,-0.10234714861498054,0.09728018317933856
HALLMARK_APICAL_SURFACE,-0.04610778610861814,-0.09360631373210848,0.016398478467303752,0.029362601193527283,0.05531449975757807,0.00913833611985474,-0.1085062100831175,0.06486732881956878
HALLMARK_APOPTOSIS,-0.01913393256889725,0.0487463006035392,0.01445013699034418,0.030526297047344147,-0.0785731447571609,0.10343170260383577,0.05612401931288952,-0.0006820159713413172
HALLMARK_BILE_ACID_METABOLISM,-0.025187901631399893,-0.06947998225728369,0.020390767168312673,0.04523348048348033,0.0457435088006523,-0.003642054877392452,-0.116645604187705,0.04522896292542491
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10003086269312234,-0.030704348481718043,-0.02298888213868781,0.062129466621457165,0.09248450821419259,0.012402781067131014,-0.12768117141599616,0.04524996755059357
HALLMARK_COAGULATION,-0.08688821882374864,-0.06373346091429997,0.07095912018694915,0.04864831305703295,0.03983318366474489,0.018549520720219436,-0.06411280305451539,0.03402528126052105
HALLMARK_COMPLEMENT,0.008054102980203478,0.015183959125036662,-0.008219547066133774,0.07607324245194369,-0.0064914449151281155,0.053102324780950866,-0.07889593232134072,0.024296292597875746
HALLMARK_DNA_REPAIR,-0.03851454195484782,-0.05982962291154025,-0.025328314264908475,0.045324097431956985,0.11525413027287687,0.031495970023354344,-0.11654404553995694,0.09049089922086152
HALLMARK_E2F_TARGETS,-0.016581442012255157,-0.09532572088279025,-0.005846830876274633,0.057893221849338095,0.024751885984001906,-0.02827382584982081,-0.10357218895756434,0.0730300412769494
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.018672114232036886,0.03310722411747619,-0.019042174438003434,-0.020607750895960408,0.12371811822763433,0.13090179606531685,0.07501954960958317,0.07181028918387769
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022531439626696036,-0.03042684887365784,-0.003572012284296696,0.04620251758473884,-0.05581511412361048,0.0743377978298444,-0.026618171242194098,0.08765521154661801
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.018963314169296096,-0.06850836474209501,-0.0014132840932651726,0.10902343207215638,0.11110793752550596,-0.01373312589781344,-0.1376263108881983,-0.011400661324943247
HALLMARK_FATTY_ACID_METABOLISM,0.038966792733190016,0.1086070342220253,0.0076471121015696305,0.05346527185904234,0.00953923440623736,0.13772039567453598,0.008080610738003665,0.06700702591343799
HALLMARK_G2M_CHECKPOINT,-0.04431851034599429,-0.09992582854492121,0.04059033103494191,0.05649172623740479,0.08831957810745152,-0.001245722058523721,-0.08372576601620149,0.11267654178973832
HALLMARK_GLYCOLYSIS,0.023719391581878312,0.025895929546962407,-0.017353021691834152,-0.026736915743059704,0.07335792865362377,0.041623492651321085,-0.07153905130028432,0.09736286971025937
HALLMARK_HEDGEHOG_SIGNALING,0.0308222662248802,-0.07101283981317849,0.03847856837608033,0.019838753734761964,-0.05144606495152984,-0.006440775663647894,-0.020623774675897457,0.017850764405903687
HALLMARK_HEME_METABOLISM,-0.05400698095085632,-0.051869344467115455,-0.022048132346802616,0.1098433426978121,0.059549077269580274,0.017683274594333158,-0.09475909448359304,0.057076425752939336
HALLMARK_HYPOXIA,-0.011726636026768447,0.10207095992991477,-0.029992142556125406,-0.08681394497349061,0.09814736926865247,0.13000587077136722,0.12335703136983792,0.019045003425114854
HALLMARK_IL2_STAT5_SIGNALING,0.015756901188157476,0.00025480377039335545,0.011905148309226217,0.06766958161430633,0.03798538607201994,0.03105979945108027,-0.08941202111298029,0.0807585474136833
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04680056181897799,0.03528413073674859,0.0060412367612355695,0.007709017994955003,0.1264728545657963,-0.03534661922050553,-0.10694245191724018,0.0829380295898685
HALLMARK_INFLAMMATORY_RESPONSE,-0.03243551543822229,0.008828681913947103,0.07435928257624556,0.024896427242594086,0.02629284821811154,0.08439548420800103,0.04682051936710351,0.10631746507882274
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03205365783394865,-0.07855604243252781,-0.015050113078762029,0.01510549714900006,0.05849590791910088,-0.02588350138219828,-0.1292529911829027,0.05348940905897444
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02130656258842281,0.014523861620412718,0.0015274758832342385,0.022904408867887346,0.09212585299350663,-0.0021956942141248344,-0.03959019620414783,0.10485311461605451
HALLMARK_KRAS_SIGNALING_DN,-0.06784257957799016,-0.09358969524105729,0.026078086731461732,0.08693619527844876,-0.0070756652910627,-0.005713123116492738,-0.10480426516038144,-0.017218059789868734
HALLMARK_KRAS_SIGNALING_UP,0.03358172180338268,0.048079908135521224,-0.006534118492162056,0.10382521597028022,-0.019012239877244645,-0.024274580946679964,-0.12373414832386485,0.035750194747090486
HALLMARK_MITOTIC_SPINDLE,-0.06631438706170464,-0.05980015972283852,-0.03192844857356695,0.0685540323132128,0.045007873584085395,0.014207522106570543,-0.11073857427757482,0.08524042631460066
HALLMARK_MTORC1_SIGNALING,0.02769754476786446,0.07517529996463315,-0.043799557061387,-0.0517410152446511,0.12557966428528414,0.07322168246966264,0.04987152436990878,0.10622917225240579
HALLMARK_MYC_TARGETS_V1,0.002862040556951725,-0.057525968849724204,-0.02515298938613448,0.05176755515998164,0.13619025607839466,0.02474513725830563,-0.119023639038611,0.13447321755224564
HALLMARK_MYC_TARGETS_V2,-0.012233666127681985,-0.04647964033250199,0.005670279171205666,-0.008704543195151388,0.05374504494572396,0.06705195826419143,-0.07415237081549898,0.09412790116456886
