,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.045800892171574216,0.03090031309423931,-0.03448849339350092,-0.008139795965629693,0.05389547777985025,-0.037006054701323676,0.05938076096361252,0.023701675877854277,0.08565154933760324,0.11074952712038953,0.13663249827005777,0.10232643705586737
HALLMARK_ALLOGRAFT_REJECTION,0.023077885374523023,0.01800072418200759,0.01852562370773888,0.024209336999648143,0.057438108940731945,0.045893057498055057,0.024339667865892596,0.03713162281786468,-0.0031868381433653565,0.06782487922575015,0.05596476335619176,-0.03085223581421315
HALLMARK_ANDROGEN_RESPONSE,0.014542922889249563,0.042757701642369965,0.06700428415382563,-0.03807441383338628,0.07178141822954988,0.08699599813924921,-0.0004289179320652905,0.004510443806867875,0.07112042709855858,0.07594671059388565,0.03324104902040703,0.08761924882860256
HALLMARK_ANGIOGENESIS,-0.004800891074096833,0.004993449086756256,0.0372337358475942,0.050336006909886814,0.03204916711614363,0.021615165197709788,0.05815444742144654,-0.056357919988018125,0.08048768977784863,-0.0458454974352702,-0.1441607043454032,0.03215182030077008
HALLMARK_APICAL_JUNCTION,0.006739500138499452,0.06526704561897224,0.0021159718859643504,0.06638466707056151,0.06679894663465465,0.07728656599808852,0.01610798352657883,0.0709487003861219,0.10284642588447565,0.09542522533670689,0.08105328192695532,0.09394510676133024
HALLMARK_APICAL_SURFACE,0.0033579977678972455,0.05256548293854758,-0.006534377580630013,0.007405729784191499,-0.02468685825342951,0.01083646067644755,-0.08602216706569801,0.0340044776304855,0.10083001289049329,0.08364048068738213,0.08901693797133615,0.0677552889583508
HALLMARK_APOPTOSIS,-0.013889153770881879,0.05592256275884306,0.00021005153120993506,0.007677320869746294,0.027825887969200068,0.03891616418566602,-0.014875449410572714,-0.007405338548410628,0.09129666603959664,-0.007354160062739437,0.01904472320789036,0.04211765630310402
HALLMARK_BILE_ACID_METABOLISM,0.02378730217666073,-0.018904929931821236,-0.010816888699239675,0.05114555654564823,0.043921868159956086,0.06178625285035978,0.001376831318237025,0.02816223008901237,0.0666768513616316,0.0821362855346102,0.17544664841001464,0.12557997108064756
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03062163108980368,0.03945977997240866,0.012904327506130207,0.04057565628139709,0.08058392577384414,0.02042417243230152,0.05160182815044848,0.07315071044320842,0.0793795466971917,0.07762233023180336,0.1418390450858536,0.09827186532594183
HALLMARK_COAGULATION,0.076772956993277,0.0672466665877114,-0.01932023805342438,0.06923518619983152,0.045699624294075834,0.05194063952095234,0.04781148893056834,0.06703905350128793,0.07979457353422044,0.08175024245178357,0.005398809214570315,0.12494601693403702
HALLMARK_COMPLEMENT,0.06121370415913973,-0.009578607268540405,0.023783929246409208,0.017111994114538974,0.08227935213906523,0.05208054825997321,0.025799626001319142,0.02219003787869134,0.10493564016283427,0.07589722289862876,0.1422240588293182,0.09431074659229619
HALLMARK_DNA_REPAIR,0.008676472267978299,0.06359883990371142,0.05678087087815734,0.04912278942471814,0.09405837802964574,0.07850147932208608,0.03943001249688965,0.06731471654999438,0.08456774934402637,0.09730096467609631,0.16877397164150496,0.10957149939401106
HALLMARK_E2F_TARGETS,0.046175912341882855,0.0451428754054709,-0.0015360114442502174,0.013235133740144312,0.0628555167890358,0.07077791470839545,0.028796012038664668,0.0828765991849024,0.0733420051476075,0.03167906495969719,0.12932166258955746,0.10745898014426324
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.015516473727886794,0.01992193615803637,0.04243236667286973,0.030032884003554985,0.07558338111604872,0.03869118117357256,0.04226501288486327,0.035844446122286905,0.11191601937429603,-0.02095567747242953,-0.040037445726966485,0.08022760658262328
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007060408264483876,0.012434122209404269,0.009642448580985175,-0.04626232028210405,0.016176375159377695,0.020845563900467424,0.026063712297002172,0.04274928342442602,0.11006666500170142,0.06569459912398024,0.11484594089181972,0.08480671481330168
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013468976076500357,0.013226939991463947,-0.030697763212952783,0.13082634859718723,0.028003843496647328,0.01597205508002011,0.010823034981037535,0.010506017402979026,0.09156469016677936,0.055821174011818665,0.13964654372940993,0.10574980716497166
HALLMARK_FATTY_ACID_METABOLISM,0.03525831814231436,0.008499116236110944,0.03157578332458621,0.005676481705453691,0.013297049904743945,0.03649517613289449,0.005745081469302637,0.09248486908679485,0.028522328687014747,0.017424040954963,0.09536864598575154,0.005970453068345972
HALLMARK_G2M_CHECKPOINT,-0.011859982497367279,0.05462376545778594,0.024853815532672286,0.027124639190448465,0.08470008494711519,0.08805221438600967,0.03764327423857942,-0.002915735582727619,0.10556771307928019,0.01242897866248286,0.09308095946408602,0.04965640997914028
