,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.04921619315195958,0.0705051438116748,0.09949806711139368,0.04620135042278703,0.04324261048400493
HALLMARK_ALLOGRAFT_REJECTION,-0.00670414295701112,0.08599506856924444,0.037710362147365055,-0.031862857893163114,0.007185223442302392
HALLMARK_ANDROGEN_RESPONSE,0.06905541334438499,0.020307018480379264,0.045589882581888,0.062365039260632735,-0.0047358916108379305
HALLMARK_ANGIOGENESIS,0.08778835660814878,0.04989414554524297,-0.12822555900571783,-0.005457373315995349,-0.02024764586907155
HALLMARK_APICAL_JUNCTION,0.010773777789853691,0.05092933658735594,0.11592363344524617,0.06233102996399577,0.015012698922848278
HALLMARK_APICAL_SURFACE,0.009108155590175403,0.06762202649720692,0.044498436248899015,-0.0013333390317542058,0.04514890992689853
HALLMARK_APOPTOSIS,0.02094147698617888,-0.06392097921344975,-0.07421001771692827,-0.012949311072527557,0.01265327144455859
HALLMARK_BILE_ACID_METABOLISM,-0.0453532641337793,0.029905806706627087,0.12259907764556187,0.041111330762004225,0.05970229131134592
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09058772367517982,0.0606069408730827,0.11881536643209455,0.07714338689619653,0.019748455568509477
HALLMARK_COAGULATION,0.09570600455345728,0.08226325788873859,0.02017114780175191,0.032440263246047714,0.02182013998931556
HALLMARK_COMPLEMENT,0.0328867160025747,0.058713346176416256,0.02711696051774902,0.03273506424713539,0.04813254324965122
HALLMARK_DNA_REPAIR,0.06930534784035246,0.05768361871922576,0.12276882027901032,0.046290032147132676,-0.02357102028294639
HALLMARK_E2F_TARGETS,0.02860924532605292,0.08295783712559232,0.017890265824508172,0.03041482837128979,0.028138695346464068
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06426386836396213,-0.03280390510374093,-0.08378758390174719,0.026731291795627478,0.021958309239340546
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.031776985743422095,0.06549570324628365,0.07479047843559376,0.05408883442520975,0.01962742284697383
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06471006694395559,0.08094262504489563,0.08697043907697627,0.02689314829537793,0.06381132771130164
HALLMARK_FATTY_ACID_METABOLISM,0.001568456410037466,-0.016089859634047292,-0.008216571818872639,0.033621208165914324,0.0020376016647265975
HALLMARK_G2M_CHECKPOINT,0.0363770719480039,0.09192082077570958,-0.017643055676940776,0.07525522320986681,0.027206144010289705
HALLMARK_GLYCOLYSIS,0.005504911297209966,0.05589782944975576,0.04760415145449584,0.031126002600211797,0.016081817472399843
HALLMARK_HEDGEHOG_SIGNALING,-0.03454838310069377,0.08132681818148857,0.020751062072437126,-0.000988079642574253,-0.010952231091390402
