,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.01945652155201473,0.01692213073624729,-0.03832105147991197,0.007116139026166823,0.0725690625078296,0.10261457276932191,0.06959557293819786,0.12306278606657717,0.10819995013966362,0.05931876921998894,0.024264071230306935,0.059677032814533744,-0.015568675839109234,0.0753877232908537,0.19222852274212368
HALLMARK_ALLOGRAFT_REJECTION,0.052154995105926256,-0.06503489603820096,0.01277426871108314,0.011801654874249735,0.0979457160030304,0.06274216545646938,0.08487216950302395,0.08687980936197923,0.04146428719026862,0.08876518300036476,-0.02847541517847838,0.08646208267740858,-0.03881684163130787,0.058853450945443204,0.11742289999119507
HALLMARK_ANDROGEN_RESPONSE,-0.029004497077213583,-0.02475195334639335,0.006573676288848754,0.07301511993073401,0.08744349198683517,0.0026247730097324405,0.07076752974905193,0.10101875300006627,-0.002286961129508168,0.06083159719009214,0.05559431749447308,0.042682360166071166,0.01760004840192293,0.08644449157845893,0.045289925966366856
HALLMARK_ANGIOGENESIS,0.08252834004351621,-0.09900238382490936,0.06821686797808492,0.07377137118529897,0.08643540459777031,-0.047982164375732786,-0.025789437191328233,0.1111593720090772,-0.10295320016945987,-0.021630633855876595,0.04150356651906065,0.046486554784137664,-0.0031954157595355834,0.0523270385022347,-0.15379748224888912
HALLMARK_APICAL_JUNCTION,-0.0341757763746132,0.07896459382852652,0.0064346298222183575,0.01290948826317454,0.08789770694126159,0.011238868488110931,0.060745573089307316,0.14470527327745075,0.1115917507626241,0.013607156793613118,0.018584933346126188,0.04318433404688612,0.05096148900930508,0.07932028405627442,0.07679004982952616
HALLMARK_APICAL_SURFACE,-0.06163127630535602,-0.012275800552096384,-0.010721537331278454,-0.05523776670696544,-0.0851783817082959,0.1345416964277237,0.09348771724206949,0.1331149569644064,0.193425742488787,0.09492009392715509,0.035247544701749324,-0.0016708855189938605,0.054288367834480815,-0.03366554602556523,0.046929834590962304
HALLMARK_APOPTOSIS,-0.015946300726450223,0.03558886580885876,-0.020343379318840567,0.01168581668031267,0.012487928266830952,0.004996528200933789,-0.008036915821158855,-0.02485912563623025,0.009002333463236315,-0.055615302255611856,0.0893831724386639,0.06750037576169679,-0.04239893206626392,0.07271580248486628,0.04682349626471031
HALLMARK_BILE_ACID_METABOLISM,-0.03506585947536859,-0.012239116492295324,-0.02625422900280816,-0.057595120319141824,0.06521150337499093,0.03631795862203775,0.028740683058062596,0.12018313074681582,0.06587497809064663,0.06722960373104532,-0.016961924839554304,0.043333315608936315,5.039582600616434e-05,0.10575123927521211,0.1721707050083954
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02807092902875815,0.06302552611746122,0.03362295245336014,0.027960300706826348,0.02672495161074023,-0.008709628288547325,0.07868888049235084,0.21293486553038257,0.05004711593521769,0.004495734635801938,0.006003194112922983,0.02789484136994331,0.05038189605660154,-0.007900634680478826,0.13746392559729892
HALLMARK_COAGULATION,0.1071406171546951,0.06087279980451695,0.009549606889863562,-0.011405001002599653,0.07983692844227945,-0.009144227147761445,0.06544883938360867,0.005227700142042505,0.053587201145990526,0.0332908407283086,0.0463184863731241,0.13169600852881197,-0.03979626394720444,0.09520239164406778,0.04527890129375306
HALLMARK_COMPLEMENT,0.08018596106909423,0.013231337812573279,-0.02816556503499718,0.007979099191095056,0.10440596780528444,0.029243625879779703,0.08337574049124596,0.11719905757812943,0.06741164097544206,0.05653840064567514,0.0835062307149412,0.05298237081387154,0.01739565548821618,0.07573692031825124,0.1583965635557093
HALLMARK_DNA_REPAIR,-0.03606574662322449,0.006504788119231916,-0.02280485943597152,0.07719858006393769,0.10332946175127015,0.06929665367813227,0.09428850871252596,0.19676598212790336,0.09429390564256863,0.06993755682820758,0.0007767615022085555,0.04272471450220425,0.06103371685564834,0.05774818071546767,0.1710157905651579
HALLMARK_E2F_TARGETS,-0.02858222235620213,-0.04790514820582577,-0.03354311222280564,-0.005794200218457488,0.10064526662314308,-0.014731921091627711,0.08875419064394668,0.13217535645424286,0.05368709019921475,0.07851986314304701,0.016398354794739393,0.07081275940910318,0.048254899618770435,0.015577258167390454,0.14482382969132146
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.017546808698892424,0.10892697382332095,0.004614909958816966,0.06942558618284587,0.0889564177497656,-0.05331159897532317,-0.025658536274651002,0.06166216960517451,-0.04087716688235585,-0.04557660726367361,0.11025593719604568,0.09698479936939516,-0.04357287270834726,0.09605643281851356,-0.04485017407886743
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009682443307434695,0.02861874180840558,-0.02443656721322948,0.011894926604582214,0.04022753436761984,0.021994974941243885,-0.0537863844100154,-0.041215547425059555,0.046685039213258527,0.03615535233749103,0.0881743554181718,0.01427181338903098,-0.0008446962933849486,0.04615445226042291,0.086207718068359
HALLMARK_ESTROGEN_RESPONSE_LATE,0.039615450017719496,0.02168500749398252,0.01594981565513758,0.021643401061151823,-0.01913789436479772,0.05784654339695366,0.09363291303013732,0.0911828573608407,0.11886255186474672,-0.004991906764312431,-0.015624738902905829,0.0158635364528305,0.08189523636934791,0.03938014544811673,0.1049712024852101
HALLMARK_FATTY_ACID_METABOLISM,0.08199142462770911,-0.0013193505331641135,0.039179465872706175,0.058072630675822016,0.05169111364301679,0.008632956304396458,-0.01366444470817024,-0.013047808060892355,0.045911171170991194,-0.06334960971042702,0.02120257918446043,-0.018694777178461235,0.03220522431654752,0.00812256004389386,0.05242445717140632
HALLMARK_G2M_CHECKPOINT,-0.01657421745743387,0.05185230434154917,0.005804943321285992,0.03523321587516168,0.0886806860141294,-0.026494024029574532,0.08928325865241667,0.05915225050083001,0.04937763739597409,0.005443488546862239,0.016239339035139872,0.024204031496921415,0.03539720187576028,-0.018238256284221804,0.13174012433514282
HALLMARK_GLYCOLYSIS,-0.04233698573817648,-0.01217803938619104,-0.05915835730436147,0.05485172140094972,0.06023393846746235,-0.0406710466558698,-0.050843581290427244,0.18698520588702439,0.0701286148502112,-0.01346455805414871,0.07068285919337196,0.04085699841272359,0.02408477802897965,0.029473418888122806,0.10757393656017683
HALLMARK_HEDGEHOG_SIGNALING,0.11587303672312647,-0.04630975866313227,-0.032562005237018944,-0.01869788931746025,-0.04105848744008362,0.029633353992508518,0.005798819634735815,0.004589282826739081,0.004946643231713443,0.011327519191407736,0.07700189243038416,0.04936160169020931,0.08070701148115879,0.023384731771855936,0.09760905782399759
HALLMARK_HEME_METABOLISM,-0.009990945923766046,0.015227206516534626,-0.033934016612193404,0.02115728437391626,0.09648154425704877,0.022146845576783734,0.07575920004995466,0.09347858289868304,0.14125874723940807,0.005309994006890711,0.013110699782544123,0.060614891592375604,0.030777835928118176,0.07250464610521902,0.14220028315376407
HALLMARK_HYPOXIA,-0.05741132495217883,0.05604215529731567,0.009068545272682013,0.05847163310487573,-0.05750666497496704,0.015027174449332869,-0.09606374743197409,0.18353823104373396,-0.02163309701342586,-0.04477802060341555,0.06971914299760866,-0.02971069826801165,-0.013743077184591791,0.010343284686643157,-0.08559522516661723
HALLMARK_IL2_STAT5_SIGNALING,0.0052935392963700265,0.0438306772312921,0.01761517227369377,0.09166262155784455,0.09514510035259532,-0.06983160347064649,-0.019497294836118534,0.17053535464063327,0.10776182611860123,0.00546359871196429,0.03830505075151769,0.028947459419985118,0.03064119746620261,0.001258461665883478,0.0760427889567297
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0006665491904393502,0.09360297284980779,-0.013090285000561657,-0.02054511519205078,0.07713370792849353,-0.019849332092898082,0.06197084630547174,0.05216354270912989,0.03582672025270885,0.03765046420976625,0.02737683847606932,0.0827898340754607,-0.03612187926280678,0.06132687325067455,0.10138412997023742
HALLMARK_INFLAMMATORY_RESPONSE,0.00815774820355873,0.06507705690383916,0.002817987274739492,0.020488113943866095,0.029630394555646977,-0.08512343524788481,-0.021622541896522938,0.06407032815570901,0.0037740667356974825,0.015022630523805793,0.11038015670779273,0.04553137352782054,0.03967322971061056,0.07748854452167214,0.015150204168418991
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.11125592319963439,-0.09407964393833235,-0.015340389654183465,0.011996841253256637,0.10013616601159946,0.06055041957044958,0.07673300885858408,0.10024639329630261,0.21267808062595323,0.0418219881858495,-0.030363827994926734,0.08132823234298107,0.08558041947902541,0.05637427909803076,0.15544182350266306
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08888336510347511,0.1252763331546855,-0.022274962536944973,0.04672790048171405,0.07884677705373591,0.03508304757323299,0.032733065914169926,0.14350008174673634,0.12576728847341054,-0.015722460223046276,0.1045346496891099,0.10530938769798083,-0.04588497004167479,0.07742058872769332,0.09887939039408125
HALLMARK_KRAS_SIGNALING_DN,-0.04981797287723212,-0.10419582038220981,-0.016918914056961106,-0.05114626871366449,-0.03286352396344186,0.031966507323681996,0.05255588866322018,0.15348062252819977,0.17031421631773874,0.05290460441089876,0.01301833127801396,0.04421560053572855,-0.0031384521137437574,0.0031552810225506846,0.16735805436680612
HALLMARK_KRAS_SIGNALING_UP,-0.01230241734656855,-0.06812316763490668,0.027713562411126533,0.12668714637581058,0.05420034736002572,0.052022625100265,0.06206921772729396,0.13913479072125573,0.0016204863788516733,0.01885982131910459,-0.008378108547330357,0.057687758697911005,-0.011849560263752553,0.0855167955024338,0.07461386769771856
HALLMARK_MITOTIC_SPINDLE,0.02502651803364434,-0.047517029108693376,-0.011906372603309316,0.06234570186822918,0.09846495537396296,-0.009275817791167098,0.07533080214350267,0.09200788690426191,0.05252271917446114,0.022390268030008088,0.025542406823687504,0.06653407286253396,0.057485035060837505,0.024830118403085837,0.12040739985091448
HALLMARK_MTORC1_SIGNALING,-0.03480649424271723,-0.006461896770532478,-0.00889463698355246,0.08729936273318342,0.06380141674200122,0.01061668511832007,-0.015654923348271055,0.10319052480926183,-0.05677114378518813,-0.04460920176941165,0.09988101774858413,0.032984536737664216,0.04538520238588474,-0.03131210758742894,-0.02120294718536593
HALLMARK_MYC_TARGETS_V1,0.0059901380086794485,-0.019555347728250193,-0.028409585179168546,0.08862828034576956,0.10352557600139108,0.06032768271239591,0.10913905913158783,0.16686775072947913,0.12300969542266033,0.06792070014262411,-0.013774793185749404,0.02074618851330039,0.050710014656606975,0.015014421457665938,0.10834804226359791
HALLMARK_MYC_TARGETS_V2,-0.058641760733563635,0.01063743607308948,0.01525943734900975,-0.030155997492270218,0.024322630121803992,0.05723948516018525,0.03224181923071698,-0.024013136353001185,-0.09389184801687617,0.022839752474748794,0.03641753473555348,0.062398378375935516,0.07087411285440652,0.022995529314683273,0.07836191032045134
HALLMARK_MYOGENESIS,-0.015943800559765024,0.019738938836727525,-0.025399021196943726,0.0006202229106788253,0.028465888761970395,0.06940612537178366,0.046500318688619764,0.00040216906491509957,0.06721114070379322,0.0532282890502023,0.00986659503594248,0.08627398035435825,0.03128221705824723,0.07568073379388748,0.06025408563625398
HALLMARK_NOTCH_SIGNALING,-0.026149544330952342,-0.019144747197203667,-0.051637571839619305,0.043908531440471014,0.08972118810927822,0.05593554413815448,0.09188455810543544,0.1832512172042591,0.1016786413877548,0.07528543104884017,-0.015068928808484134,0.05267515196753881,0.048709944002881964,0.05068674983617027,0.13655621511486557
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04987015164636234,-0.04280785557581254,-0.01464096969789068,0.0718586071225981,0.019186154273009855,0.04774294912129267,0.10751602872298562,0.17215868064616394,0.14917111362585503,0.06691575837104558,-0.01364301603868582,0.01562611094096947,0.06313531442195333,0.03640487024679227,0.17068850078559333
HALLMARK_P53_PATHWAY,0.08028438896176336,-0.012937381979701392,-0.03232283911987173,0.03009307470007591,0.0858197993612068,0.038563182334537864,0.09602563121533475,0.16358460202508737,0.09824818922733021,0.013958862135800294,0.03255915278270558,-0.0043866419093502,-0.019931167269003243,0.049977561580317166,0.16050575347477045
HALLMARK_PANCREAS_BETA_CELLS,-0.03997583571292896,-0.09110067223250407,-0.01658352090083442,0.02844912867521173,-0.022788737727020798,0.07152366656436232,0.12392969789420676,0.11254043406355198,0.06368846072096589,0.09554961223090463,-0.030481203810137473,0.017030803812899828,0.009766197540489366,0.017217908281282054,0.16622457082747774
HALLMARK_PEROXISOME,0.002909811208301141,0.04862391446411927,-0.006086306608830273,0.05196862085126434,0.018753466038084293,0.007532248536872896,0.04827095414984391,0.08715985970334324,0.09712420712298654,-0.0024036637747043158,0.06282418487874286,0.015167960422184882,0.014931692560906212,-0.010260934623214703,0.09459268445017265
