,UKF269
HALLMARK_ADIPOGENESIS,-0.011239755193494207
HALLMARK_ALLOGRAFT_REJECTION,-0.05926644363723925
HALLMARK_ANDROGEN_RESPONSE,-0.06935931413867592
HALLMARK_ANGIOGENESIS,-0.07349882145642801
HALLMARK_APICAL_JUNCTION,-0.05940092851362896
HALLMARK_APICAL_SURFACE,0.017749340173253487
HALLMARK_APOPTOSIS,-0.01632569872639262
HALLMARK_BILE_ACID_METABOLISM,-0.07869053605898496
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.048766857979387665
HALLMARK_COAGULATION,-0.08181000852702347
HALLMARK_COMPLEMENT,-0.05338514448291381
HALLMARK_DNA_REPAIR,-0.04630552218963649
HALLMARK_E2F_TARGETS,-0.05797090169797134
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05631238695657447
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.040523939809268134
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0448088180667028
HALLMARK_FATTY_ACID_METABOLISM,-0.07370058744143558
HALLMARK_G2M_CHECKPOINT,-0.08766729402708523
HALLMARK_GLYCOLYSIS,-0.02262803059164706
HALLMARK_HEDGEHOG_SIGNALING,0.0736050104380265
HALLMARK_HEME_METABOLISM,-0.0607300825132099
HALLMARK_HYPOXIA,0.04750639893336429
HALLMARK_IL2_STAT5_SIGNALING,-0.06406283118374491
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08997208516018795
HALLMARK_INFLAMMATORY_RESPONSE,-0.06135098296627641
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.085360120253182
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07033094990105841
HALLMARK_KRAS_SIGNALING_DN,0.008059728913585452
HALLMARK_KRAS_SIGNALING_UP,0.03428066107209958
HALLMARK_MITOTIC_SPINDLE,-0.04575155956038005
HALLMARK_MTORC1_SIGNALING,-0.05172150624968173
HALLMARK_MYC_TARGETS_V1,-0.0497112684071108
HALLMARK_MYC_TARGETS_V2,-0.026627540123230157
HALLMARK_MYOGENESIS,0.045941197957987435
HALLMARK_NOTCH_SIGNALING,-0.06722620747204615
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05242949520909133
HALLMARK_P53_PATHWAY,-0.04720722283121103
HALLMARK_PANCREAS_BETA_CELLS,0.05609452457759411
HALLMARK_PEROXISOME,-0.0244861742683586
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0186785592305881
HALLMARK_PROTEIN_SECRETION,-0.02045901063532064
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03957706397247068
HALLMARK_SPERMATOGENESIS,-0.02944520825720734
HALLMARK_TGF_BETA_SIGNALING,-0.04535053641886152
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06327888130182181
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.054442321934718804
HALLMARK_UV_RESPONSE_DN,0.0503351213808959
HALLMARK_UV_RESPONSE_UP,0.07088795596044896
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07181209494537068
HALLMARK_XENOBIOTIC_METABOLISM,-0.020631495647392844
