,MGH258,UKF243,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1019280279117574,0.11413830193563863,0.020690022802531436,0.10863951583164783,0.10871807640192091,0.13770574552500559,0.11804936504551086,0.163348688997232,0.08992192546665118
HALLMARK_ALLOGRAFT_REJECTION,-0.07558879108935088,-0.06411134017715592,0.014157335476350903,0.04363348758009514,0.011082210330438125,0.06933825299360921,-0.06305109186889617,0.16363844885268836,0.07065447926558303
HALLMARK_ANDROGEN_RESPONSE,0.09786317660826348,0.12995786176037846,-0.008014288357268482,0.08849775680923307,0.04888088316556863,0.12273847784013647,-0.056629283510835356,0.10910489438502419,0.0881708437768723
HALLMARK_ANGIOGENESIS,-0.017725053978703584,0.03994756514253959,-0.04965697180458125,-0.04702362864772539,-0.14154782549264266,0.10027528819341323,-0.15916176119322592,-0.047161796598329045,0.0007329721805190626
HALLMARK_APICAL_JUNCTION,0.07020493130029191,0.1319187789216364,0.010848486958944014,0.0853671572446766,0.11633581036830175,0.1320592093480933,0.0004407788043277327,0.1744002415246791,0.05822999193743087
HALLMARK_APICAL_SURFACE,0.08966665285545732,0.110094155833963,0.052285084654514376,0.10437559556378392,0.026984580942967348,0.024898805132613253,0.009715882551698944,0.14213428013732832,0.09202470794834483
HALLMARK_APOPTOSIS,0.019772021577821004,-0.05476699719661023,-0.023611541153379063,-0.049685684876896986,-0.11967088905689001,0.07073200740129203,0.04085645805802932,0.06393887813268775,0.0011662257871307418
HALLMARK_BILE_ACID_METABOLISM,0.1251145705442482,0.10974903207139908,0.02663762813423137,0.04817592424524396,0.10364450527957034,0.11940117700451852,0.05894606732975759,0.09802187100230349,0.0429728225929868
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08705646306756698,0.15968930933751918,0.012376673626895984,0.10553383360355896,0.05978704180324703,0.04432940198318549,0.10158585564376224,0.0668348106288529,0.09724156309542645
HALLMARK_COAGULATION,-0.10458040730004353,0.0868495727114918,0.0126084018042351,0.10541637029043795,0.004397342000410779,0.15887824817966933,0.026671531783944245,0.15774159332216178,0.03558363047638793
HALLMARK_COMPLEMENT,-0.04643667486693982,0.015156468956644204,0.015867037563406308,0.09481330749010705,-0.006695355545218133,0.1352905911235117,0.06612415052166513,0.12915795287467804,0.022057466621940202
HALLMARK_DNA_REPAIR,0.12802823820664505,0.11958310484809398,0.0629491217599398,0.08648163871581546,0.10781600312149471,0.15002954257545797,0.05805216139360073,0.1598353248043775,0.09576267518053509
HALLMARK_E2F_TARGETS,0.08425683299738884,0.117453546587477,0.06768214441609006,0.05402217988957939,-0.01789824097930954,0.17584222301222135,-0.054907097828095754,0.10533371514730747,0.10346224139635544
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09473274416493957,0.06154528534014046,-0.06412309390113609,-0.02706639446680035,-0.15104701484484598,0.16335335131346929,-0.13909892615284158,0.09919867209400818,-0.027068075348357642
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026507923411903857,0.06931587947244112,0.04438077742486226,0.09559229673006571,0.056383093377920426,0.15147250777665897,0.05043186644311453,0.07756717922217649,0.06494164588140855
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04048851570782122,0.07445601270423156,0.11887989808384662,0.1015131642738255,0.03845372455915225,0.07718915513673649,-0.06623092638081146,0.08146583801155191,0.06707883567834914
HALLMARK_FATTY_ACID_METABOLISM,-0.056051918186416645,0.05345850447755062,-0.03793842124748635,0.0103021821817395,-0.08725661619076444,0.08425074460996246,0.020214071939469648,0.048864066515029385,0.023488200619740073
HALLMARK_G2M_CHECKPOINT,0.11812484889297575,0.07456886475626952,-0.024723553042524774,0.05745011284391024,-0.049342525278917325,0.14362368167743583,-0.01483185319974238,0.09896880598350181,0.07910458466585017
HALLMARK_GLYCOLYSIS,0.1270122408170289,0.13370657635070302,-0.02627337127263199,0.061212784104299665,0.009228650400249469,0.0822517398181834,-0.05373054581943588,0.06756594498390375,0.08589223064630302
HALLMARK_HEDGEHOG_SIGNALING,-0.002781030739961083,0.08049761322353065,0.06821492258325969,0.13059208512586823,0.012570524307765745,0.07783956141960927,0.028655930442266896,0.04752186167626742,0.0447313291855049
HALLMARK_HEME_METABOLISM,0.06431770469595767,0.14401106383036075,0.0729003135259997,0.10884766810821715,0.10857160596954021,0.1516306039627715,0.08314908205356969,0.12684284873889362,0.07970406394077269
HALLMARK_HYPOXIA,0.06656527935670166,0.013681764361334206,-0.06124653299339869,-0.07041019910673271,-0.07935433683499488,0.10138733627278806,-0.09364570142190026,-0.020275506699910024,-0.05889666131625503
HALLMARK_IL2_STAT5_SIGNALING,-0.03252710472385893,0.09452196925819502,0.0239180350773185,0.11375303632062407,0.08606269907672441,0.04333199895753611,-0.03589697432116733,0.10762020658929423,0.045496115231200666
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05383888513893286,0.03769859117982399,-0.03701123319777471,0.08899329244314584,-0.04883535134069039,0.05402463004020352,-0.15223548129112935,0.01943805872764173,0.051446153194340045
HALLMARK_INFLAMMATORY_RESPONSE,0.07932919538929054,0.08170750084888176,-0.07720638302085761,-0.01503262642212567,-0.02829910774137204,0.13174550123065237,0.022593598387129186,0.0049673015009993465,0.004941364926013429
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07464058430871111,0.08973801789741917,0.0918515598175937,0.08168694404249925,0.08870077718052778,0.006100764086288526,0.04485658411576481,0.1764175785130118,0.11655667875184707
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08701301675567004,0.06390678693096093,-0.06052383610620719,0.03877988222080164,-0.09697888196232032,0.13805724036290784,-0.02351842186880857,0.08089968561662204,0.04478513866681054
HALLMARK_KRAS_SIGNALING_DN,0.06330012744045437,0.12455201741461845,0.08760051286504979,0.15667199637064205,0.1291947515454083,0.14928582900471726,0.05825694197815604,0.10110492927274367,0.08222680366069746
HALLMARK_KRAS_SIGNALING_UP,0.024851757183601473,-0.0035976992058662925,0.06863301607241497,0.07851471179866103,0.07328661226736155,0.16796408737181218,0.012824814902627863,0.15974150052033606,0.053924022278632855
HALLMARK_MITOTIC_SPINDLE,0.0644839496745385,0.12336265949400807,0.06799871427940474,0.11868574154658504,0.08147333972229578,0.19379744854930234,0.04905066364648002,0.1641141734583794,0.10028164476195693
HALLMARK_MTORC1_SIGNALING,0.12815846942420714,0.03011955355444805,-0.06660602108260827,-0.019500299958032218,-0.0971217945918508,0.09472663709780918,-0.11346505884434596,0.035795864067969474,0.04336984688694175
HALLMARK_MYC_TARGETS_V1,0.10546319327053767,0.05140024826720106,0.03781098093971101,0.0676645861792013,0.10066987009709145,0.11410721062082585,0.00938514321174263,0.09512801747174789,0.08663669299545827
HALLMARK_MYC_TARGETS_V2,0.08499506123920776,0.027466719271723717,0.07780720494430308,0.05020148308244098,0.0352733893268284,0.08391303174891453,0.023474399022126013,0.06421604542816527,0.03472652287407914
HALLMARK_MYOGENESIS,0.0402585734091535,0.06995441303135853,0.06180490372137629,0.12094363163947269,0.08405799710598065,0.07533347707265825,0.12502853134319275,0.16999568704408208,0.05140731200100342
HALLMARK_NOTCH_SIGNALING,0.11147537290412919,0.09382886126351087,0.07868846752359282,0.08642599948663429,0.1126571764145735,0.12385486073028494,0.01747266327946717,0.14677122368028997,0.1009130616504351
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.14209719527411474,0.1244524667438367,0.06790898476011632,0.09760332638490442,0.12211512477626486,0.13038037795655025,0.08573659350376885,0.14439252850406953,0.12032271316956936
HALLMARK_P53_PATHWAY,0.025081160891625837,0.02628066097989612,0.03404826311526814,0.07348205923084097,0.10527428259757288,0.09633349313575774,0.08181792881845276,0.14863969318939838,0.0431337534104435
HALLMARK_PANCREAS_BETA_CELLS,0.07695655998116059,0.13787924576294,0.05058234629360706,0.10543842538020488,0.12004551345187064,0.13344137056678326,0.13085334915449548,0.11431078410638566,0.07809086164168383
HALLMARK_PEROXISOME,0.019034762799160127,0.07142814435486929,0.05873771839845474,0.11139600841019667,0.12392013185237527,0.045449797003126256,-0.004268721909971005,0.0953789152108553,0.07488291924847336
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10313436323473357,0.09176812835337951,0.06332092229686058,0.0674277536124601,0.10501259202375907,0.15024978206454026,0.037786104366002125,0.15322877834464677,0.0732369973513914
HALLMARK_PROTEIN_SECRETION,0.11544650943568015,0.1641262299560269,0.017167419112071772,0.08079352498164927,0.08026257294789244,0.1677705643128971,0.03845150082590658,0.10355846166107978,0.08459380736213874
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07742542108921853,-0.058938641903985435,-0.013558306517265474,0.11916261364179415,0.09943495521809975,-0.1684161925846122,0.13605578093924686,0.12371270128691605,0.01878905603145688
HALLMARK_SPERMATOGENESIS,0.08757114028635259,0.10916699970989978,0.0741799122979355,0.07669776782335866,0.11725005163641092,0.07280050717960401,0.044052213937719506,0.10708508661321745,0.1167567298547292
HALLMARK_TGF_BETA_SIGNALING,0.02605288613035858,0.0876231299288004,0.028216999923799294,0.07053334688183258,0.12434571787318942,0.13515059423027512,-0.013982715661827615,0.16384822791533782,0.06474185280706132
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05721434041893831,0.0022919007880069925,-0.06978598429738374,0.02586208248382658,0.008265103117534086,0.05477299915883791,-0.146679019467981,-0.03690974786837054,-0.017640868545271724
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09366349811371753,0.03255803461436479,-0.04895463926350093,0.08936672556687662,0.0916983560817174,0.14415431500038545,-0.0378598921645706,0.1457220819546747,0.0779247676205847
HALLMARK_UV_RESPONSE_DN,0.08603619285884692,0.12275250511645613,0.1160704367534506,0.12214023312570127,0.07472252203967071,0.09783559254258425,0.033875164134796604,0.09235504807712652,0.03906330324630077
HALLMARK_UV_RESPONSE_UP,0.0650080342765613,0.07148752976018025,0.04233663761986903,0.09324831461540042,0.07276587305254346,0.12200863372001006,0.028602717997670838,0.0885425137402744,0.08718821845705106
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1009719936137676,0.1614854349663313,0.021708695395291418,0.04575154346665158,0.13906189252515322,0.14632730704467817,-0.12309055832585457,0.14642677248875283,0.04578413563387738
