,UKF243,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.10177540687129341,-0.07523013883184076,-0.08698836048010886,0.20367873048260776,-0.055967789964322404,0.10379224065374933,0.006197666215817948,0.017283340224572313,0.12270445447238958,0.033134102916136006,0.07956851660830024,0.15668102472572545,0.025716437412650957,-0.023742888573829373
HALLMARK_ALLOGRAFT_REJECTION,0.08852495704541337,-0.018239469703457085,-0.020192482837074158,0.2518380783142014,0.009681247182153279,0.10907414422528017,0.10822120101529854,0.07342960431950118,0.12957699687329863,0.0056385351361599514,0.0918718493118655,0.1107528155704609,0.02573481228062432,0.002872393883994329
HALLMARK_ANDROGEN_RESPONSE,0.0007014330715798827,-0.04644555269533462,0.09879343143144251,0.19375480542388723,0.03511409822203854,0.08282807639778464,0.030836791620868748,0.07757748908159538,0.11614814394492247,0.04054216914403693,0.04479302886479612,0.09182588668743527,0.03716287904999805,0.11928751764869568
HALLMARK_ANGIOGENESIS,-0.035754784168826194,0.04958708195501905,0.05029246922426532,0.26489014038563735,0.11993466957900267,0.09919051106505992,0.004730141207262198,-0.0074142696502703465,-0.023240937985537613,0.05034329413147695,-0.05164325375318668,0.07926804422778705,0.034102324867462355,0.040485615713792084
HALLMARK_APICAL_JUNCTION,-0.045521062815961084,-0.049746316744440834,-0.08777440635976978,0.2548815187344665,0.015334226514803309,0.12766103872127893,0.004304465568122078,0.025410462012377715,0.16150728004514517,0.032635574348358974,0.05696071688577382,0.13787125928458663,0.09585098607113698,0.06180542209596372
HALLMARK_APICAL_SURFACE,-0.10756042049120838,-0.07900013854034857,-0.1393241629590417,-0.11124447015036387,0.005488220265636458,0.03503795892339469,-0.02279169134899453,-0.032644593044542376,0.10244475026228841,0.0230666207738616,0.08112926728359307,0.09133491551851419,0.02667059659674582,0.022522769883442473
HALLMARK_APOPTOSIS,-0.10975980558369619,0.0014377483123626798,-0.0036885238141248595,0.041918086748421894,-0.10624178438819629,-0.060476963928846744,0.04045374619548026,0.08113075985241865,0.020248022821636298,0.008757030718236115,-0.014451519115753783,0.00867423679439263,-0.0069774535242138735,-0.038368265128211454
HALLMARK_BILE_ACID_METABOLISM,-0.05789619262353478,-0.06761302872499109,-0.08418330951718456,0.22169878140529675,-0.0733620383460988,0.003580619670364842,-0.042253150280949024,-0.03404419496249299,0.09491648446378802,0.00928349283609186,0.027243121098708224,0.02542169616388368,0.034222698879924865,-0.09654550869578042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08196604186097334,-0.12904788242787527,-0.054121798374847305,0.12490707459347328,-0.018990328820785444,0.025731268148020958,-0.042215171851516006,-0.011057129638812016,0.025267297942415078,0.013054425369712061,0.08937871446667292,0.03584844485869578,-0.004099841341874382,-0.04203754210617534
HALLMARK_COAGULATION,-0.12391323213326771,-0.07535047164820674,-0.1331862551171079,0.2221047478886799,0.07723175932888267,0.12771129620977648,0.0173415461299567,0.1373017382143043,0.12654604219599744,0.015251486198161728,0.048169375169322536,0.11495626978225282,0.010363846152005132,0.030125525738371003
HALLMARK_COMPLEMENT,-0.04030101707731155,-0.04094791715963385,-0.05476048398544774,0.2605793377955308,-0.03761755612634062,0.04719257404696112,-0.06937912320578099,0.09513522237735056,0.18918568781755507,0.057723143882808296,0.06418542909596767,0.19111881344125636,0.026058145062065337,-0.0391057714899272
HALLMARK_DNA_REPAIR,-0.014947113463936595,-0.07037386762533342,0.11317309857571399,0.249198943630311,0.020820129145065206,0.1006693716218619,-0.03842796857145769,-0.02572207259874977,0.2023346936787751,0.05328119676716493,0.07806721212436374,0.14784880992950852,0.06275727501203653,0.021939545569207394
HALLMARK_E2F_TARGETS,-0.10428247493825613,-0.09596581435469091,-0.04542768218307331,0.23339935735987513,0.044266129883045555,-0.028247877926771678,-0.018258268069504095,-0.06507919831409711,0.1488617223390279,0.018443716776472146,0.051864436215767064,0.09199833869834367,0.07505403199164865,-0.044037870771741025
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.017571196839892975,0.0003968356802931027,0.15378742187498842,0.26752392260307056,0.1448071950106904,0.15686086592342027,0.08816507936401441,0.11146084301027452,0.19903247953611056,0.09246506363758061,0.004479934979227014,0.14724521156550513,0.04597910525177912,0.06615624488823514
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04736615425725295,0.007707168215657384,0.005201449497163265,0.17727257914137232,0.13404267771374143,0.12515235242044448,-0.10760367282203058,0.04623930805227675,0.0707462057748472,0.049325444317019546,0.011447502281020405,0.1295410915627275,0.04496661427416941,0.027374429868466128
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.13296894226900224,-0.09286274091303218,-0.07367945135439286,0.0022454157393880492,-0.08050751648792388,-0.03102052923475975,-0.033622030902262776,-0.1091710682640811,0.12699803505367688,0.040484814866171136,0.05866046480885068,0.08456079473135951,-0.007412576767136385,-0.08617982279590782
HALLMARK_FATTY_ACID_METABOLISM,0.05892968118679023,-0.008528165542249033,0.08237514164427906,0.1330373522485515,0.11680109433107956,-0.02549695958678253,-0.013515348573221028,-0.039064917080948544,0.09044196423773981,0.08371509036347771,-0.03447324635961567,0.055623022183805826,0.0390261059849016,0.053466826279173575
HALLMARK_G2M_CHECKPOINT,-0.0060999286150035,-0.10039569382614154,0.0003820984754393828,0.22374423477696945,-0.023460596401627114,0.05164353117015797,-0.02377973645822326,-0.0013804400116445943,0.15936615466540027,0.023539389731006815,0.022362288794293573,0.11054458901470217,0.006604644397811229,0.018729701154625408
