,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.012105361987563587,0.0662553000724981,-0.003473291597281716,0.06470084861637397,0.06468245114742742,0.0647723660970854,0.16623977348161456,0.006696597893063807,0.04384054152592664,-0.07621610862501915,0.10011855799797255,0.15139161811298502,0.01444108722297168,0.022268912390663875,-0.017096066364689952,0.10555133275979035,0.09102013243679588,0.047434764279876515
HALLMARK_ALLOGRAFT_REJECTION,0.05505222638786295,-0.00047678934242596115,0.0900190531808085,0.05254515187350876,0.04949977060495752,0.14888304028354407,0.19909829873272508,0.05364990615323088,0.03465990765411654,0.13704324981810806,0.11260078695904782,0.15525061935112078,0.12042297420912615,0.1255860589686551,0.041936155738675006,0.0830378825182755,0.10306574196935576,0.04914009688859184
HALLMARK_ANDROGEN_RESPONSE,0.06154325965679482,0.058559008160833724,0.0282496808833314,0.0852211500602495,0.050062172609737075,0.048752690824643494,0.18166700188500373,-0.0026016313435673574,0.011213769052377271,0.0944393086797587,0.1326115347343085,0.15728659573080037,0.07412959166431858,0.03695480081752466,0.08399254040344789,0.050136507100353396,0.1108357267813979,0.01806320551901122
HALLMARK_ANGIOGENESIS,0.02070494886497908,-0.0387805198409797,-0.057156991362653176,0.10608165899290928,-0.028570166882127074,-0.03819122682548452,0.21805767420296912,-0.07274614669332582,0.08161376026310734,0.1225213310417146,0.08327870372832055,0.14421443734191164,-0.07149922750698877,-0.06260814576874708,0.06508850320668232,0.05621190729513078,-0.042325438606789875,-0.08364457537804254
HALLMARK_APICAL_JUNCTION,0.0030002824026708593,0.061741974133422056,-0.004570887092417081,0.05865434595477448,0.040559534556221764,0.0561477059204759,0.1968919922952413,-0.015213235468827706,-0.00831105077787598,0.022894943286969213,0.13927053381173837,0.1544996853307285,-0.048187210027009035,0.019704461384989956,-0.05494724891841978,0.1025169174358699,0.11826938317006523,-0.03660487183436872
HALLMARK_APICAL_SURFACE,-0.05104309244835493,0.05856834495737915,-0.01503145182212169,0.0037100745001126946,-0.004280365919402314,0.044905128714418284,-0.0871408078748079,0.0315335813694415,-0.012368310006462406,-0.11687302429166825,0.005256799527625815,-0.016274218269390125,-0.04517505344974628,-0.08319097967315928,-0.05657793229427368,0.11239273488320063,0.016100879220316697,-0.008165811033131042
HALLMARK_APOPTOSIS,-0.03171493460184147,0.00689354920734941,0.03023670519112854,-0.10230263147875082,-0.00015394068014052447,0.03519484603377312,0.060677496623447166,-0.02304600106448007,0.04612670066543472,0.06433072013270522,-0.01490469989745179,0.02090915846522842,-0.02298224754981113,-0.007710443055423003,-0.0750355576534332,0.08227692207173341,0.010271065710113702,0.02422921625388824
HALLMARK_BILE_ACID_METABOLISM,-0.009713585310325939,0.00483084540951956,-0.024719891207438355,0.06547663316285778,0.031285746455337084,0.0865610563656859,0.20432190274385698,0.0028008427451735865,0.007518231169299644,-0.01674673609527714,0.060750856044901984,0.10921225711758008,0.03983851967502291,-0.017199573448257257,0.06960424011879444,0.048329548914258315,0.09166402043320601,0.006618661198821055
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030812343559278733,0.03198777532102862,0.057227542905744694,0.0409993495183828,0.01827849486438722,0.02018933803963659,0.11269067597843724,-0.06738306324847883,5.1179391536796744e-05,0.1163519671524187,0.0547718080250274,0.14510956760769608,0.07793895575931019,0.07872567780336075,-0.03458845760961085,0.10565463673475653,0.07886439343202775,-0.008649153949512593
HALLMARK_COAGULATION,0.07175827521859043,0.04660182113551119,0.05150536698643741,-0.00024244010950386275,-0.003279424959675784,0.0988633321060807,0.19156912704280124,-0.01796704350607299,0.044837021533146094,0.17770249030160984,0.1273717824628661,0.1301635000324117,-0.07959868939161363,0.0963152595394695,-0.03654397292898951,0.11615025086628707,0.08694368487791405,-0.0434209578348942
HALLMARK_COMPLEMENT,0.07021355898311381,-0.006019842043653075,0.0792699533142391,0.10174960525693402,0.003380389224825078,0.05654350958248092,0.21126211965404887,-0.014728807331397566,0.03120236610591368,0.09194267576221815,0.08535182472362206,0.17019855759236596,0.036886107331128196,0.08392097385770105,-0.01079776693278956,0.0932397935312704,0.08245994241207101,0.06884661671306186
HALLMARK_DNA_REPAIR,0.03892546636440097,0.08794221833147525,0.011372593249494078,0.06212796616254167,0.050524966921144145,0.07529617940073564,0.18616398708383636,0.020772769650231965,0.013544849808026194,-0.0338397683529161,0.13114237414713018,0.1647395724372534,0.023177615017026216,0.09326079327344121,-0.04334762107982672,0.15654093469358016,0.11609484802836927,0.03905510179236494
HALLMARK_E2F_TARGETS,0.018650515714323634,0.06473938340428055,0.005888142964479264,0.08172637048232363,0.05461095910955715,0.0720629339629116,0.1911191807326313,-0.0033028800031729647,0.01788956216419564,-0.1027474111672953,0.10931421920438286,0.09312114273176077,0.032926514875816264,0.0973644190134458,0.0014501810492972766,0.06156383330377991,0.11243614367361605,-0.009658989069549635
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0019165170203649475,-0.011721233986938716,0.02598378196912894,-0.05602035126873187,-0.026453977346678547,-0.03996380001770599,0.20028554678783633,-0.054668852625226264,0.050606532393269926,0.13902320515379724,0.10650887958942246,0.13534049613022106,-0.11805434038975407,0.02487114800926326,-0.04286140986991726,0.10910877638288434,-0.01297569229537375,-0.09266829193671167
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014557598544791299,0.017470253481126567,-0.019306573393579246,-0.11329857179280808,0.012782305079284665,0.02231428083317749,0.1291229829038542,0.059611348472130885,0.04008024313009513,-0.12078750380694823,-0.010935597160544463,0.040906168032040904,-0.0945787984423726,-0.08965354744673544,-0.05745721739194059,0.07715692914105876,0.05229561938968854,-0.049310035328431846
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05415825173361641,0.034763990401452456,-0.019049510049457086,0.07423653693268686,0.020506210759887147,0.0806869282760772,-0.02790988447288526,0.04309837557610255,-0.03602384780182713,0.09096999486139432,-0.008515647835558757,0.1150946492490201,0.017614032564188017,0.04780242542070705,0.11892297352356045,0.07557485908804971,0.021696094784514494,0.05449350702496402
HALLMARK_FATTY_ACID_METABOLISM,0.05787598377512395,0.03902332645584386,-0.007962614486753773,-0.0819958019244843,0.025758207608637874,0.04332333441822016,0.11535606095379354,-0.05076835679033429,0.05012466047971371,-0.02438248901747023,-0.010064685760171211,0.06385001886954385,0.043192447978226876,-0.010989134154192125,0.003226530561247298,0.055349827440401865,0.0044263288064814044,0.05758779105411778
HALLMARK_G2M_CHECKPOINT,0.03435014550484328,0.05844826874485347,0.02508619816322216,0.03501024335380317,0.05464781525825361,-0.004351950139652789,0.19485336086845811,0.04269380120274462,0.00422189165990301,0.09253362000733913,0.13343583828157127,0.044615444044622254,0.06558200390518426,0.0110844527090805,-0.08080722520233691,0.10818796224308765,0.07313611210779258,-0.04562072174153411
HALLMARK_GLYCOLYSIS,0.0043124639880728404,0.058351352001933664,0.0015572814344532084,0.06327834616583,0.0026053643766750967,0.016619093544395527,0.16926291374597047,-0.05382758940937557,0.0033788513930751714,-0.12527056524910987,0.004934021637786701,0.12624086294452083,-0.00315964923413492,-0.10259136188668395,-0.026882211132857853,0.0872586647503715,0.013318482223150154,0.005591242105608349
HALLMARK_HEDGEHOG_SIGNALING,0.03638605808653315,0.048261843121171544,-0.02557275722829343,0.014923063098899753,0.07304663132816915,0.03317663746411636,-0.12410116403703116,0.06513489573317936,0.028277687797426496,-0.18735968228028393,-0.04268229324335351,0.03782549112743344,-0.04022962231152945,-0.0757788182835492,-0.08967235657833354,0.11010255505311152,0.07311463199514763,0.07260129284240742
HALLMARK_HEME_METABOLISM,0.021869660601444903,0.06973900090711085,-0.021852810829124616,0.007060358425820265,0.08145903641689847,0.0668186523007715,0.1820194573644008,0.025705819587488337,0.037310496280567,-0.07086626212179659,0.07951453031357673,0.13922988185393304,0.042570604934758775,0.08128222655676506,-0.04357452590562182,0.11563865928355843,0.08228708734211182,0.04785506972112017
HALLMARK_HYPOXIA,-0.025206826160491903,-0.08102582017254817,0.013156548414525212,-0.08000066113732147,-0.008525052966033588,-0.07610661677824879,-0.05665048050683889,-0.061852038135856005,-0.04231915304431355,0.03769844146067883,-0.015579422454024388,0.11424375635904818,-0.04693918505557172,-0.14258366496456723,-0.055095031811837517,0.0444684210794368,-0.11709439742306509,-0.059587348940645546
