,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.028026820027905793,0.21841597182520475,0.14823760517682888,0.09030656536829126,0.13876081221091818,0.03299228748066254,0.128500356188601,0.0688024943321788,-0.15995576407069276,0.10729900498688441,-0.024984074005348533,0.26332934025623567,0.14806842869639497,0.15156996163129668,-0.027606600037617522,0.11767558117496245,0.19099863878310394,0.21712550087008825,0.3087192469933435,0.11700869646138161,0.12100193032762364,-0.024272096016041432,0.29125007853425916,0.0351275255136376,0.14418143913961234
HALLMARK_ALLOGRAFT_REJECTION,0.022701632284963236,0.04638485198994541,-0.08347257381849862,0.00027196370949636,0.1431299430604231,0.10010103098464583,0.06628402053771229,-0.13470327511719646,-0.3634096448711923,0.09802988280092029,-0.09781465270616091,-0.5441094418512042,0.07219133533616236,-0.13036816434968787,-0.018333881576494748,0.09477549262085579,0.08133275512975251,0.13310363627148702,0.2534845454470688,0.00783917990449134,0.05200598564463539,-0.017241799459082094,0.24367905539092052,0.027870165142515488,-0.05924514922240421
HALLMARK_ANDROGEN_RESPONSE,0.0073182361800394734,0.15782988452031282,0.08241209052033295,0.013122774135785244,0.05079617027624088,0.06875410829201827,0.21812079080880456,-0.035773785934752673,-0.3445100989036635,0.024559441556921514,-0.04306314657665292,-0.289559153653481,0.13631757651136617,-0.10218519452456402,0.03277515515029056,0.16054652435050742,0.07874577607589217,0.16240924930663886,0.2712096373092527,0.018914453705312882,0.06291824614361573,-0.024598159909452733,0.28304598854714735,-0.010542636028731255,-0.006540485921318603
HALLMARK_ANGIOGENESIS,0.047807246861212654,-0.16109352464251206,-0.06773797593018269,0.013947250629611246,0.1137149194200605,-0.017936840904349542,-0.2993613387010667,-0.13349601536602954,-0.4567459341066328,-0.18596345313172344,-0.17667179763019264,-0.5532002778814817,-0.11254312430366915,-0.4381738320184981,-0.07895798088262292,-0.1271607611483898,-0.09550781050998007,-0.08801691373402508,-0.104655757043799,0.1581107093033662,-0.006260364288242873,-0.04595235831223907,-0.06600449404980187,-0.14336793973718073,-0.17882150229101004
HALLMARK_APICAL_JUNCTION,0.010159157108915432,0.2293882765066296,0.11400573196240804,0.07660355843225596,0.14622019119560978,0.06953551473892976,-0.03300048568663222,-0.03204914534588998,-0.33432918130951095,-0.050840576078290595,0.04023951531698576,0.07806660269764143,0.1103912169043881,-0.20330477811537728,0.006376021066866512,0.15460223158671912,0.24968681547878704,0.2221391246921948,0.2857526852622176,0.09360721966226151,0.12254143334490798,-0.018664091052433163,0.28135696818709244,0.02387013136299851,0.26973763573976334
HALLMARK_APICAL_SURFACE,0.021151945943116875,0.17635834229408048,0.16915154230421153,0.019562041769074032,0.1215915590611362,0.03367246388605097,0.007746067034310743,0.20295037797074553,0.2784093632794045,0.0811925062877908,0.174262171147479,0.3745897594998279,0.09698682221448515,-0.07723382184701992,-0.043586076540332065,0.09958039485494911,0.15526164690718214,0.23733602175920332,0.2679414549155877,0.1340988913644171,0.13399414833791973,-0.04358883246632906,0.21569081746974275,0.199474156016681,0.1682808548749517
HALLMARK_APOPTOSIS,-0.017108261922941237,0.08780184899195355,-0.020596192714048625,0.03984713733819099,-0.014087045182162816,0.03428215896164837,-0.009357761550621915,0.04494611743423546,-0.10034066178747078,-0.12500014812009244,-0.02809831652315386,-0.15852864203460046,0.085113677140504,0.22715930568601175,0.07873260351645091,0.0956147379384947,0.17466743343832017,-0.059352983878664216,-0.019455863308052372,0.02682326533793134,0.009969300245930726,0.027393062789316726,0.213800059365283,0.10467343946893781,0.20405466347177925
HALLMARK_BILE_ACID_METABOLISM,0.05367431001215581,0.11484956246249148,0.14701948130083214,0.10248505987545416,0.11993604391259378,-0.013557414955444314,-0.0649241393802037,-0.0649414361514572,-0.46025181706705165,-0.04796059074601381,-0.005566229026274743,-0.11798505563408855,0.14288027429331918,-0.09418721683751506,-0.055929865914579414,0.07611073333155685,0.12157578872030525,0.154360309198006,0.2815206408135677,0.05867382368594965,0.12016799914776295,-0.004216956372140406,0.216181741564951,-0.03801588773082968,-0.043953197360185804
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004052353730972353,0.13052578982903862,0.12168086840551658,0.05004571071228704,0.07389863970650164,0.017653285024012245,-0.027173161350318584,-0.13852637762586248,-0.306620808855177,-0.19430111425079483,-0.07458767044537543,-0.40290287365539257,0.13880529484527615,-0.2972962854926601,-0.06127028616018777,0.10720883043585364,0.17289428371430074,0.2593987975516941,0.28480064357899776,-0.01929686529464261,0.0972087329336964,-0.12893173192656573,0.24969102799288032,-0.011342998414829067,0.011088491350813433
HALLMARK_COAGULATION,-0.026666216882028432,0.11640628844606779,0.02470234433850557,-0.020884167125364356,0.14405089903649038,0.04855176150477982,0.049006304921644026,-0.15642845623823592,-0.44441176238691293,-0.014308816980919651,-0.21081679430951145,-0.5811667623934526,-0.010857938800411023,-0.17900156357016064,0.060487455167413884,0.16498209398770775,0.2285675379739788,0.15134007703180416,0.2791628573183145,0.0972848186186938,-0.00937131934560934,-0.028141279888094235,0.26947515475575673,0.0004289951260716185,-0.21240561158378551
HALLMARK_COMPLEMENT,-0.01475568686339451,0.11040418118107989,0.04678810310646282,-0.01570452033327988,0.12475476017380513,0.03145193212450574,0.21992082319811193,0.09630029073165246,-0.28247587433512056,-0.08446027096283407,0.03588818713739625,-0.3779682260489026,0.13876136644289183,0.10858766460163352,-0.011432897510258413,0.10231572119845112,0.15310309801132813,0.22449605291418415,0.22331342081570718,0.10043392493206238,0.12014946031872677,-0.06228943580094978,0.2555925333606152,-0.010502243029595818,0.18332682118235955
HALLMARK_DNA_REPAIR,0.03579466127778759,0.15132822442832433,0.15811766415438286,0.05187888863417131,0.06822907376184274,0.0970862209685352,0.1708279011337925,-0.01981786177205047,-0.2313326337437706,0.03293281814390929,0.00436252316069905,0.2890297842028297,0.12506862127255858,-0.15730037810238906,-0.02583848392961555,0.06824320460996865,0.19193994847040063,0.24650411428375937,0.30152492059793523,0.0792940133089191,0.16611703411814427,-0.057149402971248174,0.2485556165956996,-0.08137380484729062,0.21922502375596878
HALLMARK_E2F_TARGETS,0.04629765168012853,0.2256925666539954,0.14045597918799307,0.05344254759517145,0.12027887673398985,0.04840689913466859,0.10797283604969327,-0.12028236716477796,-0.3622600203926089,-0.018633506240966838,0.0222145960665965,0.4440272291789355,0.030036743696702613,-0.14942805362178785,-0.06250601030281196,0.08847710635062508,0.11107762351851418,0.12693553932995372,0.21033010962161938,0.09284054337824683,0.09757649106543655,0.014688227546713551,0.18269768917860676,-0.04813357144753522,0.1496337436166515
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024964072360252464,0.027876081830684487,-0.0904534508651927,0.027658467434321134,-0.03935700374393231,0.044138438689070796,-0.21838433995076206,-0.1552801490451131,-0.318756925598584,-0.15334089921688573,-0.12937997554143096,-0.4607421273867189,-0.12696439636986737,-0.3734789124804404,0.013615563240368361,0.1941379514673273,0.24177243408417454,-0.08342799639974627,0.012751802360124907,0.13651860023834406,-0.013668071364043168,-0.050165173796124576,0.19127630053250178,-0.13349416413811593,0.06421721763459962
