,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.004433079541196428,0.08732511723283869,0.035018421913073146,0.055079643860712735,0.06281964000696331,0.12380673112126242,0.0031268653277239204,-0.025580412579805915,0.08652209774402637,0.09173785006191842,0.06467926725380285,0.05995092314385022,0.1546420183578017,0.2036662989863666,0.21853511240056844,0.08825195609699123,0.16878705339038416,0.09809441581649571
HALLMARK_ALLOGRAFT_REJECTION,0.04427166586283186,0.05710349594255577,-0.037243604556463375,0.024601561885611176,0.07624210954752841,0.1337347253367644,0.06925744536146139,-0.0007747575131870491,0.034444853967352404,-0.007632457693143224,-0.056300468579243985,-0.027939011539611636,0.07693785977121335,0.12819371965518336,0.12915068712221156,-0.00533465547735717,0.0620374478877887,0.025626573298003823
HALLMARK_ANDROGEN_RESPONSE,-0.023849664564209883,0.11901794736169254,0.004396090196645074,0.1043476705803302,0.10830804578589688,0.11537702112818014,0.14439834496774315,0.02103508860079497,0.059510690441754915,0.12534310384891417,0.01831301235418973,0.1037248143022539,-0.0070529984881963345,0.2070638061331536,0.16465899302615475,0.06011503217768672,0.08628006092324225,0.12879495149699
HALLMARK_ANGIOGENESIS,0.08388725145285719,-0.01160403252749467,-0.02263479610083751,-0.06697022310326431,0.13226979382055878,0.10066184427761281,-0.029717461479085574,0.03236763241142628,0.01476240223025745,0.05193075140138722,0.018796323309848775,-0.022381326810757687,0.040983224369531765,0.024500883171007695,-0.1263761505321702,0.004615664776637053,-0.06515263023197256,0.031007003713778663
HALLMARK_APICAL_JUNCTION,0.06835004693186897,0.09567723416196754,0.03431696627676872,0.04110957491336582,0.15199026563190582,0.14430992264068143,0.06703378266184735,-0.023075472706456098,0.061175421542316706,0.10884083442289713,0.1125007882455961,0.07860783462879442,0.17258394590375747,0.21505629216046102,0.16943832274191328,0.10168961810078095,0.13768636644480411,0.11667796834171414
HALLMARK_APICAL_SURFACE,0.04183766285020943,0.10574085802093383,0.002301408717443406,0.03731061784968496,-0.08507373739421983,-0.04715446643982309,0.09312126204869213,-0.022673040340128396,0.024575844524239894,0.13382890953971813,0.03798379592190787,0.09161001948379889,0.18671733401063936,0.2144545025586474,0.16554103249976176,0.05848682032877226,0.08472929183073348,0.0753955978466017
HALLMARK_APOPTOSIS,0.07019624524666665,0.07992397847285758,0.017068483542313925,-0.05362121769865308,-0.021459761824924508,0.0996592378631609,0.06279160037736306,-0.002142578673624679,0.015930439578612537,0.06486174291793116,0.08833301409268873,-0.03582642364876993,0.07053699060934115,-0.01564394287109875,-0.08531333517589308,0.007437540292087916,0.017284005901891133,0.0645657207328707
HALLMARK_BILE_ACID_METABOLISM,0.06312481756040918,0.01204291758282333,0.015495489952106716,0.014730549563098666,0.09320137637875414,0.10831062594239867,0.08228540738603674,0.019464381302442865,0.02855631701214697,0.09332901624375066,0.06840500303581724,0.06143065552835468,0.04935200094787836,0.15267710038457777,0.18196254524156488,0.054131559412455975,0.1602805281291893,0.12633340807726262
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06327456867929375,0.035950039917550726,-0.02331313637624923,0.05338676170933785,0.11310044517776865,0.1150337442429577,0.025908759192212603,0.04460900968012444,0.059515291193044814,0.15485030142184708,0.12250097543039122,0.15064189073030476,0.07659473356457255,0.1749682483196981,0.20415180263424665,0.05147722596597719,0.15633524133751914,0.1099678792078092
HALLMARK_COAGULATION,0.08644293304379137,0.08828214766738093,-0.03207660330486704,0.046747287321795415,0.039022358593966994,0.13624147936283063,0.051618156646317276,0.031930890629124825,0.05480052606562893,0.03254429070659578,0.04255717489544079,0.005818415045748137,0.13909770624004925,0.18705520377899004,0.14483749713112998,0.011616158869236493,0.09568106566954403,0.07742897324568883
HALLMARK_COMPLEMENT,0.06714298117232596,0.04971394471575905,-0.02488754469214465,0.03651164914965678,0.05432548274281975,0.14603756991543348,0.025633952764393106,-0.007597272231643056,0.02329068010785989,0.05103991440804489,0.042342374219046096,0.07187178395818478,0.12489076501546725,0.16820565565751436,0.10809707560450404,0.04690697906849342,0.15218876901030604,0.07669825685314517
HALLMARK_DNA_REPAIR,0.043793573345990974,0.07967726615133573,0.015462675877693094,0.04099943997522714,0.1636921884106862,0.140741879103546,0.09225090035137543,-0.003592452679174202,0.10848515904252938,0.17283927237283497,0.08286770351740214,0.1166668756667597,0.13339479846266725,0.22297275610530923,0.1846827724396131,0.06187219265186243,0.18870977771311623,0.1265152913623852
HALLMARK_E2F_TARGETS,0.03322876348200306,0.06764197578027768,0.007966514498322266,0.04195545893442063,0.16563567446475316,0.1462056540737401,0.052855323368470694,-0.011806731936201943,0.08268470507607376,0.14868475382606747,0.010756046073704754,0.16762245307970938,0.09096590925581921,0.12584800598976273,0.07073449852381702,0.0447295631206498,0.15250130782568114,0.13459392162691672
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09604969302731489,0.02633302347452968,0.028983449921281202,-0.010064029372146873,0.13518588830392606,0.1448216451879115,0.005340197774825004,0.0005102995896770436,0.05372423894122057,0.10628567424590012,0.07304487122732886,-0.05844561614662626,0.09880921416222833,0.021049451963721835,-0.11070967923486252,0.029804560247597506,0.02715282497332435,0.06603241638995248
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006243164723652987,0.06666718245248879,0.02215075248367682,0.009031630975289055,0.04997826831721614,0.12087618228981659,0.05926441975128951,-0.0030730010711862645,-0.00038088924643338534,0.004741672994349933,0.1241698346762786,0.051755240263589145,0.14867520244337673,0.16072687022693227,0.10821092938104115,0.11105664338056812,0.12756960117867702,0.09448845302653641
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04070125802506654,0.03457459473824066,-0.0021706285932599993,0.047032107821315616,0.058830002019119684,-0.03897855815343715,0.028609325261360896,-0.035252714570783585,0.05376600383648095,0.09987747840163075,0.04640227932645592,0.04658302677415894,0.07068660290152887,0.18337349429012592,0.15877275140291428,0.06793946560534156,0.1170520631367858,0.10824381340013184
HALLMARK_FATTY_ACID_METABOLISM,-0.03401320789372483,-0.010827188067625343,-0.044872484474340855,0.08046604123498875,0.03273433146182334,0.0673230551544895,0.03973240047870847,0.0498574771907271,-0.01231955450730719,0.028769813753239042,0.05358839777991362,0.10258049337210565,0.07965679801002994,0.06360004082273178,-0.06994775896718086,-0.01509733904808076,0.08346742110929545,0.05208253005589852
HALLMARK_G2M_CHECKPOINT,0.06957392127216394,0.04814788178771549,0.009108302866439042,0.030044791868022343,0.15196545224765864,0.147398968753119,0.09789001700924771,0.03526418771386037,0.07928660565630415,0.12470976145915472,0.04319805498345307,0.06921589174867682,0.1242427282132526,0.1427144319701494,0.040105253846691606,0.045625686557508434,0.13287679048923787,0.12133750508349622
HALLMARK_GLYCOLYSIS,-0.005008037120555021,0.014376720622957759,-0.007240848608691085,0.06142077184859505,0.11759375247084221,0.13795756655256655,-0.059809862013976554,-0.0056681828045930475,0.04324043773775518,0.13777385227542907,0.08937533258247747,-0.014578850196557561,0.15016256469614814,0.14217066274495696,0.09524761521487896,0.06431472554931206,0.13216365350178932,0.0451190316717013
HALLMARK_HEDGEHOG_SIGNALING,-0.04554636173504413,0.056263635662686856,-0.0017569140606640992,0.042910958399170376,-0.06690967114017393,-0.007231942793119506,0.007962216096582325,0.01969114419074449,0.05207865026519537,0.024987278781945406,0.041746310832444726,0.04947200475113588,0.12268336421126855,0.07244739524952415,0.0234322868480106,0.06811662473330705,0.0729673237375868,-0.00477676525170085
HALLMARK_HEME_METABOLISM,0.01802365501224474,0.07135648047472401,0.001930397544353614,0.07972343503702202,0.11141463119010908,0.14041151292133364,0.03086555394929117,0.009622166160879226,0.08290223039134595,0.08974167241738196,0.0981226646655793,0.14929140682786665,0.16344310728140146,0.2138365285727741,0.1926839802991327,0.06768685285784626,0.16712388518670668,0.0661286955273201
HALLMARK_HYPOXIA,-0.027582856054302413,-0.04333542189468145,0.018679042212414967,-0.05110642021691251,0.07772839353628407,-0.05373686239553273,-0.0007375526299850231,-0.003960356377756205,-0.025064463990490428,0.22838060053136686,0.029942034439127175,-0.09029381209904713,0.10080131871524714,-0.04288349354516395,-0.11812463588209915,0.038551542082300654,0.03607779379917604,0.017184899126247318
HALLMARK_IL2_STAT5_SIGNALING,0.018111491791677165,0.07921630257024628,-0.007867618581902951,0.005972367343376134,0.10525040520022791,0.13015019522250984,-0.03498298345505695,0.07888039050726313,0.04717573691094495,0.01568088063011153,0.07107665956020143,0.029825895026931434,0.0573247082375366,0.1968613569705244,0.15558463491830826,0.09027098487100257,0.13072454302172037,0.0714458202697793
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07187094897091544,0.013696999186707387,0.02687207069381581,-0.06630480044841454,0.10775799480861288,0.09659508830977517,0.05949720501381849,0.0054026712329917174,-0.0025510315787257002,0.04860586952621697,0.057289228406499006,0.010371785550188136,0.1000437314306095,0.1195095482718499,0.13746691577648318,0.02844910731660399,0.06793521851225746,0.08282339151117138
HALLMARK_INFLAMMATORY_RESPONSE,0.08000385243778414,0.04707440512822165,-0.013559475911006784,0.007422122920982837,-0.026753021043805652,0.08335573023496479,-0.016021978939751047,0.006923862494240278,0.06890159652492273,0.13626727022244522,0.03232233838007572,0.0813281400002636,0.11572645229255869,0.026796158227588383,0.004792498913253172,0.07002496004739255,0.09446773298328696,-0.014243762749715741
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04248186579193619,0.11658501518754288,0.022629156612882825,0.018984710723509723,0.12412527333352787,0.10342959594237904,0.0827579780413654,0.007451506990879507,0.061786608090580016,0.15800897205903341,0.09215998052666918,0.08232213177715818,0.04488659383981498,0.18572615536407736,0.1591039201626935,0.06846700385562263,0.11707267353550548,0.0963011039669268
