,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.003187147881072731,0.035403090255420426,0.05277044576904651,-0.08348823094677535,0.04685201890727342,0.1616625792685642,0.010826048090010145,-0.006105476092659689,0.021891958939308852,0.06962166732108838,-0.010902350063963711,0.07485895626358682,0.027753703699675846,0.08201610829514946,0.06093671989079463,0.1111249006620268,0.049069814223792814,0.18888842254874635,0.11552080928909372
HALLMARK_ALLOGRAFT_REJECTION,-0.01390203519575312,0.0906032001892685,0.03749534668091033,-0.030997190372648146,0.10893230968298456,0.16139959243165408,0.06835065252621134,0.01197435444529191,-0.001096342759694781,0.04800989589378336,-0.003977633770575338,0.05294894736108589,0.004171543212244018,0.0828471128764891,0.05472099863512926,0.024072909978852874,-0.017978432649227875,0.061815435525110145,-0.008079496995731674
HALLMARK_ANDROGEN_RESPONSE,0.04411789300470119,0.07382090643390227,0.06424286369386038,0.05361552227180367,0.09793474125958086,0.14527274800047138,0.06967260801715645,-0.014356121332173634,0.06600618157114727,0.057368338845924176,0.024435990494098274,0.12210193222345843,0.023981886819015346,-0.0375101776907747,0.018843820227576812,0.11380517951009049,0.016896181529305398,0.09944392801013907,0.09181466348367008
HALLMARK_ANGIOGENESIS,-0.02880507057256298,0.11168137747864441,-0.05585832434925459,0.0300200625062152,0.09695267862281233,0.16666911958681926,0.033363388173712406,0.01027781274969621,-0.030071859004362947,0.0036464366126022023,0.027504046762682078,0.12800790320942348,0.0657717608196946,-0.07794967794657241,-0.0174069868096066,0.0022589191657600995,0.028611870392933923,-0.026638598039805457,0.04525725635675115
HALLMARK_APICAL_JUNCTION,0.052886199913600114,0.0345857006944135,0.09698040525212483,-0.019590262865068313,0.14444123812727502,0.17989657058050657,0.03686810411619399,0.024358246018711064,0.08826470663544252,0.09143858937831498,0.031469563591791094,0.10186540067531125,-0.015067538731832674,0.019446545469811984,0.07331380419110951,0.1392723321654628,0.024294558855489583,0.14957521039938826,0.10828524882964159
HALLMARK_APICAL_SURFACE,-0.026762118377819347,-0.028033469996077913,0.01881112987382993,-0.08863886861596314,-0.030663597840210537,-0.06811490580809358,0.014207801572713867,0.03362674614356357,-0.029415877316630163,0.05741043083631122,0.049071338529910656,0.007113470063971541,0.08486302831844811,-0.013477028313767047,-0.003022058159507404,0.13824455057004575,0.05219072639521425,0.13030464898213726,0.0871650632440729
HALLMARK_APOPTOSIS,0.008671036267674317,0.03223562364838467,0.040247571376564116,0.002838366107044574,0.03383528510315636,0.045435518702130896,0.06596087923530532,0.022459386993509283,0.03452606839973243,0.05727181231707972,0.0032923490015383046,0.04048271369193455,-0.013156109398603604,-0.017510178514071842,0.04547951676187431,-0.07709559403281718,0.05400049700007278,0.032086182150156656,0.03307977465481301
HALLMARK_BILE_ACID_METABOLISM,0.058060290064760996,-0.0319796896733903,0.027745046437693252,0.03505180863643267,0.04629868875625566,0.16713009286104574,0.05140185115647385,0.008005816017143879,0.04427994499847505,-0.006691832568361791,-0.039244049543462035,0.10581526399975047,-0.01955666735710528,0.022698286852915438,-0.008842075878091422,0.12508283636528614,0.03637548438747094,0.14564133345367927,0.0817654529858719
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034135147112909436,-0.01331683727929242,0.023349746455306818,-0.0003602883223306408,0.05813304096349305,0.13210816498064532,-0.009320195252561933,0.0172722460434568,-0.0157492747002703,0.06763302303158643,0.07557520825008741,0.10008565331101366,0.02467638659232124,0.14610380621598368,0.022295549979340364,0.15969708542642524,0.015000381828629266,0.16500125101253924,0.12732375924726957
HALLMARK_COAGULATION,0.032207526003302636,0.08302188943708254,0.015799516245238714,-0.04025598001940366,0.07409220133271434,0.13201940866543035,0.058197851220643186,-0.00561323209409113,0.005322759840048982,0.04022977480054988,0.03135112191772813,0.030674077868644657,0.04366394873089442,-0.0805027937225222,0.07122853451736572,0.0806503367186233,0.05822398945367858,0.12506610982192246,0.06762585948686249
HALLMARK_COMPLEMENT,-0.036237179538662026,0.14778596228523402,0.06839575592054219,-0.04430755133459294,0.06809404947909892,0.19275471583303075,0.0678163085343969,-0.05401620466011111,0.009320233904519803,0.04791471824424284,-0.024336116054348735,0.09121137667833709,0.015916500501475198,0.08107666254977074,0.05454973331243947,0.07525628029523705,0.029880415016668237,0.16715533156014195,0.10538843170055573
HALLMARK_DNA_REPAIR,0.0265700759664365,-0.009951612455841101,0.043660624466187285,0.07698241380316087,0.1397189648753677,0.21445414858345246,0.08120352360370586,-0.0064877384873570105,0.08803978749899229,0.08293127414499661,0.006838642322506905,0.09052503646087787,-0.031075910883373102,0.10270496843011644,0.08766483137700663,0.12568474961371712,0.04340373502452448,0.1639277079250741,0.10449511452004716
HALLMARK_E2F_TARGETS,-0.049288264193236744,-0.028738161356082193,0.0245424459993672,-0.008365616208699479,0.12774191508181648,0.19259311765018444,0.04907802346812302,-0.006637831542574102,0.04563069271096367,0.02565750504560826,0.014314469738181314,0.0572742962742615,0.01483478533709904,0.12168158502198824,0.07475589829592312,0.09354855095373743,0.005268859615154587,0.160463467702003,0.09135143863577179
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05728304849794171,0.07947080891382453,0.0020121376196917946,0.06993312815896663,0.12998944926940226,0.16497659958112812,0.030143332440493338,-0.0048417618268628455,0.03510503174861688,0.02663143068357495,0.03658136497528274,0.1035024780651964,0.005539406041692398,-0.04563827966663452,0.11765459534250433,-0.012256194858372779,0.04858697825034834,0.06656394254064046,0.07049392917099218
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03636395477373813,0.01781229562702781,0.0937857599598898,-0.02378979639215756,0.002814614117346769,0.1058423582862196,-0.027763564609521674,0.07457646173220843,0.04519526678775583,-0.019209131581839338,-0.012211116323088541,0.05640044351523461,0.011230565158128817,-0.016897539498616332,0.0756500152863799,0.12665028847804563,0.038174790372357915,0.14355174836611953,0.09152561017313775
