,UKF259,UKF266,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.008569591782792754,0.0007467586488841586,0.06055128921143621,0.1203523936534846
HALLMARK_ALLOGRAFT_REJECTION,0.05613526999656027,0.009520303092482694,0.014708537002838263,0.05136711809381412
HALLMARK_ANDROGEN_RESPONSE,0.013498553881484509,-0.0004856236579341416,0.05423936990480804,0.09461883333559339
HALLMARK_ANGIOGENESIS,-0.036991406069081426,-0.046471715578596445,0.017112547387705023,-0.12163077897289384
HALLMARK_APICAL_JUNCTION,0.023769828416485998,-0.007266975766026437,0.0867386711070523,0.13461780043160163
HALLMARK_APICAL_SURFACE,0.002081177147554541,0.024431418167018167,0.11480998786056859,0.10230079645639736
HALLMARK_APOPTOSIS,-0.0035399803461027726,0.039553752836421006,-0.024113388353440457,-0.08873085087452233
HALLMARK_BILE_ACID_METABOLISM,0.03991140720355654,0.0020391195417728083,0.052783841419156624,0.14275358822578815
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008195135743045331,-0.04337312963676405,0.08361642175641043,0.1152511505237371
HALLMARK_COAGULATION,0.07898540222639223,0.0017734115609682698,0.01618818918083374,0.04754777181836895
HALLMARK_COMPLEMENT,-0.025726432555193066,0.040226588980947844,0.02928690507645231,0.057026325145208126
HALLMARK_DNA_REPAIR,0.0009239353088371627,-0.0004608967137445699,0.09013227640135923,0.1511396436405562
HALLMARK_E2F_TARGETS,0.04249207560698228,-0.014196557472586293,0.048069717516400386,0.06458548718483544
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04849628293657233,0.014346591014687358,0.0645644810850568,-0.10461130865840505
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.016015256945884373,0.0857449297825711,0.07582898369659866,0.06828673516099792
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04189702670032004,0.01769682636775249,0.070412493004107,0.10322151841711782
HALLMARK_FATTY_ACID_METABOLISM,-0.014103027668569244,-0.008572598474621409,0.04359658958492303,0.008464708819884226
HALLMARK_G2M_CHECKPOINT,0.03146590474154808,-0.008527238653008248,0.051392653732127064,0.012115703590318242
HALLMARK_GLYCOLYSIS,0.007892942551793508,0.012255415435754334,0.09445556056436472,0.0784548369933512
HALLMARK_HEDGEHOG_SIGNALING,0.018438680063619196,0.050703301481246583,0.0789373060122888,0.07519813253900268
HALLMARK_HEME_METABOLISM,0.05295888159706153,0.019498392801198614,0.09463965896834703,0.14588010462343204
HALLMARK_HYPOXIA,-0.0382226395892798,0.00920371316172591,0.01746119859439969,-0.10359480795056553
HALLMARK_IL2_STAT5_SIGNALING,0.020364634082316632,-0.008125160950946923,0.08810621043463882,0.09394836966453803
