,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.12935539094283613,0.10598923289218697,0.12013286108114375,0.03987239706659121,0.03317951942617947,0.021628983060697507,0.05328593758469951,0.12705673180346977,0.23889745205989837,0.0369771812872808,0.030242118650900263,0.1355801128535477,0.06921878516306149,0.13409141615522885,0.03879105079590023,0.10335371600406823,0.19436825537482202,0.32942751160884237,0.2214558533525881,0.07245049909203617,-0.012751157709134812,0.17698353502769906,0.2000687741842318
HALLMARK_ALLOGRAFT_REJECTION,-0.07001002280959567,0.066226497813894,0.07232629631554961,0.02110217248552814,0.14927330345833495,0.006992252601323283,0.03384863571483824,0.23103973361958446,0.32501543603836824,-0.012457855287694289,0.012040557932150692,0.18342612961206564,0.1071131731395438,0.09819299702820067,0.009227678894193,0.07448112503560585,0.07878135319487875,0.23007988979555352,0.13638186115991605,0.04408442853421004,-0.023812504744720856,0.1221110465660901,-0.05610506820733854
HALLMARK_ANDROGEN_RESPONSE,0.11318329090075727,0.25257761990155336,0.058692734045458474,0.019774981817596748,-0.07667682490036243,0.036476470922855345,0.07146605820271372,0.1973247881967901,0.29124075294182944,-0.012067569920914964,-0.011895356333661641,0.12036740468703169,0.12631289812991817,0.1204914665153214,0.039956502644788866,0.11145617153546616,0.1512393833246981,0.3038836478869564,0.12451490864951938,0.13156811862918563,0.03086064720227503,0.26164417039520094,0.29480532329899406
HALLMARK_ANGIOGENESIS,-0.02697440774101639,0.12023807004338294,-0.06698236338007525,0.0023899113949141437,-0.04196481889585754,0.11797159441233324,-0.040791219013016314,0.25376594835234656,0.2997043524702557,0.09520574364739812,0.07699598663139175,0.02703621146787515,0.0915350077407612,0.0796461731591036,-0.07918035601250183,-0.13032520082985727,-0.011311865751152011,-0.2079703950519234,0.25563909591006656,0.07815984472375484,-0.07732386527976909,0.061863719303666104,0.3630948037777549
HALLMARK_APICAL_JUNCTION,0.18488858618211526,0.13675720547711923,0.13485675661211255,0.041351587699177884,0.02756142997504238,0.028915830309756804,0.08608697442294658,0.2704168901049272,0.3339363186832389,0.10192856900725433,0.04501290334152814,0.20444798076244225,0.17316146422605386,0.10358953030257197,0.09607043290327465,0.06918779147773065,0.18748568840880095,0.36741738451493783,0.21083776824291553,0.22225500958224598,0.024246809482343434,0.214931283308249,0.2637019303330996
HALLMARK_APICAL_SURFACE,0.18112773602808155,0.012849746776804425,0.09504744343890018,-0.05785720160361527,0.015660869284386668,-0.02975076935807093,0.003973776639594477,-0.06841070526365019,-0.15239915945944071,-0.06025146390927306,0.03498467971795757,0.17656065294205056,0.08969234916311739,0.134754231247782,0.11395465649890037,0.08096768410943628,0.16525785503377857,0.3042047765447803,0.14253077591604527,0.14227967527608498,0.006557088427608608,0.19522967603914074,0.11940933442127727
HALLMARK_APOPTOSIS,-0.018424520148618607,-0.0023756245931654944,0.03198502280741203,0.001246113003529501,0.05802860920151313,0.033907973304201866,0.04287781989275816,-0.010014464449639833,0.11590610311115934,0.08166953207028611,0.0347900768260934,-0.08848287548246302,0.03166565635564283,-0.029133889808244044,0.017477538996969036,0.031606017941448405,-0.1338681839802058,-0.162101328139081,0.09992590685181806,-0.048764802557029974,0.0487727683872714,0.1554609330957572,0.003981633136387352
HALLMARK_BILE_ACID_METABOLISM,0.19507069337291758,0.07199839312076849,0.0472362441565474,0.05860749388695348,0.0666320524822083,-0.03435784991086932,0.03273030629514929,0.18328741896366463,0.29825267043727655,0.06716872235471832,0.06952739574539471,0.006557312604511883,0.083035177884669,0.062487156429467575,0.022470695185767543,0.05346544819994101,0.17063447688684302,0.2893723256701002,0.13273413010591703,0.019582564963159597,0.020523848094601924,0.09941605136920457,0.2202437966249942
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07272270974538499,0.16138628177418798,0.061656255239534725,0.02423579099965524,0.09123054705148916,-0.001383308137253372,0.02940251853995499,0.24535498665775024,0.22650463136536436,0.09116145115719415,0.01000544381165491,0.15064747847510002,0.12393595487457923,0.17847720208943302,0.01877910695371741,0.1247014242860559,0.19838361924216605,0.33582833035681786,0.12431698667093743,0.015169459731439381,0.02514985476822513,0.22028141720861538,0.26922766297791667
HALLMARK_COAGULATION,-0.1360084016556603,0.022700601499974143,0.12418995203953878,-0.006731383687373759,0.08983537331891768,-2.0073208269950892e-05,0.06062670080473978,0.19871290033458552,0.3698653980860922,0.1087785108007961,0.06428276781135901,0.2313074641487759,0.14892927322558147,0.017908914337191283,0.11288574249765355,0.11066522631643895,0.14411917685740913,0.23064754908056903,0.16892263539274308,-0.06064845488957029,0.008637678905311596,0.188334502753003,0.19337686940678264
