,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06404315336714711,-0.14890617066925668,-0.16023335497032254,0.09414924492803907,-0.052099858740681924,-0.07345658332880754,-0.15380808820668265,0.14719660479099142,-0.060755158265974094,-0.02575988784850568,0.17635554480672078,0.029475898141510158,0.18884060726473728,0.0006512335486799418,0.11658175732127983,0.11598410116175818,0.038457004198821476,0.07187637295724499,-0.08435169000767208,0.01562501492393843,0.021911656412876714
HALLMARK_ALLOGRAFT_REJECTION,-0.05464977584804729,0.15611232215628992,0.030706471253134505,0.11321398643164828,0.0686611753951758,-0.12850330621035996,-0.1021402662196503,0.20724809131410243,-0.1581435160994619,0.1674717897548444,0.19347238722976004,0.11821810617924541,0.14919192675543225,0.14408647710667383,0.12968647916167242,0.01681215852260252,0.03951230534637528,0.08207024459783029,0.026242444881996563,-0.011961064601596906,-0.035588847256484285
HALLMARK_ANDROGEN_RESPONSE,0.09969245727864677,-0.10302491376953861,-0.06209002052792419,0.09469260849621518,-0.041330424399494664,0.12015721730732837,-0.004653139840068377,0.1312755290237467,-0.1565903224711412,0.15606961863780436,0.13238012483609812,0.06309331810300489,0.17139862908716658,0.029040546895465844,0.043516484103117224,0.14846572796960686,0.041315399215669575,0.056505819554067825,0.061096348186671465,0.05971585238635113,0.11134117956822728
HALLMARK_ANGIOGENESIS,-0.030497338085322834,0.12261436689361653,0.19067885411667518,0.05775228920648377,0.0029009807968353634,0.18521103151750185,0.1742263994804468,0.23942742124244784,0.11105873184143257,0.1882217323578657,-0.07979527482131589,0.03314007488461758,0.1911562207711329,0.15361585505033998,-0.035087294956297525,0.04147566018792226,0.07465115215140491,0.1191398488049918,0.06479301729410293,0.01350480234668352,0.3099300829612535
HALLMARK_APICAL_JUNCTION,0.07570956084578814,-0.14080137245709337,-0.17707916268299306,0.10220731020442815,-0.05631365250071853,-0.07043571734963902,0.034360910558886515,0.2269529706615363,-0.014409335083689816,0.07297941153135919,0.21320080882294049,0.04480771160999251,0.1699601102998549,-0.029588541630815066,0.041826504049916585,0.1405864200558352,0.05513410871342725,0.07860289930751087,0.053570434830610844,0.013985650513958777,0.0913837493236117
HALLMARK_APICAL_SURFACE,0.0718883544759668,-0.17580222468497278,-0.26247455393543895,-0.08321082499442796,-0.0531256250810955,-0.1647069033068116,-0.10764511872607037,-0.07872276353488941,-0.03772633021754168,-0.09151549589431061,0.11021834052096076,0.021552859073199374,0.12085190855627481,-0.09563134391986162,0.009181057924043334,0.1208215691129082,0.06343492254440768,0.017837364069295668,0.006070695305249315,-0.03690770620886428,-0.0980771715733945
HALLMARK_APOPTOSIS,-0.019693645694372954,-0.07594850501686401,0.07863109523414206,0.0015028903478922016,0.05289005250230038,0.05726264177783929,0.2225399025529377,0.04546749821154387,0.05517642146461984,0.12258874718925036,-0.01258955812660962,-0.019363855274418983,0.13370226800603321,-0.040160984929884735,0.03424715525123684,0.09093129170952781,0.07009628854550794,0.0373072762536956,0.03886833879011991,-0.03149149508346805,-0.05257597466902225
HALLMARK_BILE_ACID_METABOLISM,0.05245873518086293,-0.11513940058028561,-0.18949494365562736,0.021854119292337625,0.0020884731901447237,-0.12121525657309234,-0.1817399801370097,0.1850787033640125,-0.057603427914286964,0.07559031127838821,0.05250033064868242,0.005079850590154431,0.1502089789485814,-0.0593194120010492,0.0624781784804516,0.12970740029194697,0.023866519414248118,0.06468165203616655,-0.09026165006661185,-0.006132805125663652,0.02696511554580181
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05688453063191567,-0.18072232785294762,-0.14240928276304596,0.0654009864341547,-0.03208606659925054,-0.010521161600823357,-0.08488001042205065,0.10811458092501695,0.07062917635753689,0.17100911448044742,0.21481913441948836,-0.0049331639788648225,0.1715239437964992,-0.04602825535929546,0.08675234386692253,0.14917873758000474,0.06847527632383037,-0.008212141869323593,-0.04800859321827463,0.05577892199371152,0.024288542826849474
HALLMARK_COAGULATION,-0.03723192319654351,-0.15284828776120446,-0.0910193272541412,0.09247149147006867,0.018073873920327947,-0.1581310226726563,0.0008083930405992785,0.17968557809922334,-0.08604735067696666,0.241093611890178,0.07793775764738985,0.06000324524272316,0.1428189094197709,-0.014967976727934278,0.07571663131817759,0.06862922865383464,0.05594588149701927,0.10056346556204987,0.0014526057769558933,-0.031752924828183156,0.04865120346630723
HALLMARK_COMPLEMENT,0.01444602147318414,-0.005198077402255243,0.07535188051578061,0.07230024871715786,-0.06647669093961972,-0.06022146184176679,0.07596181573057924,0.2251701223740721,0.016452201256656855,0.1742924720343884,0.19965160749399413,0.020342630438867155,0.2121245467016533,0.1720809727889544,0.11036551137331949,0.18995789763186538,0.13738652593155812,0.13514362283700615,-0.06546499696427278,0.06851647412294756,0.15626889775272113
HALLMARK_DNA_REPAIR,0.10477324979241871,-0.11365220696394117,-0.14152114826123458,0.10225548516377915,-0.037539595879003705,0.2077405648344178,-0.07712835741237842,0.2333755747586635,-0.09452185495044303,-0.006800844412018692,0.19925934663106892,0.08018037332597254,0.19499566094620224,-0.04195967763526608,0.10376752296136049,0.1732538539793955,0.06839049517370659,0.09751557251775776,-0.0017872121766529239,0.05451478768570046,0.10256993353436535
HALLMARK_E2F_TARGETS,0.1264538197040141,-0.13665767105044474,-0.2728360364011691,0.10963097319093897,-0.04954385115943431,-0.08753512545008918,-0.17074756238972627,0.20980917290435605,-0.1127479188464754,-0.12186836842625824,0.17199427374317675,0.04677425206925343,0.0603329584532624,-0.04181174506533972,0.07456471195971233,0.07044860278010684,0.03433494036651425,0.08533638273775307,0.018353629058656905,-0.002725765317199933,-0.013464679718993242
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12924621647611229,-0.05333858638716169,0.14280924204457615,0.04847674115557275,-0.008115180384838248,0.25361362505758234,0.26327757429344306,0.25711008192252105,0.09976538464221606,0.1735059238503676,-0.05186929412251832,0.0855963416235685,0.1305623495059622,0.06247271737164082,0.09028581541900714,0.14760570740671675,0.16417126703527593,0.10076128844973661,0.12280850490889084,-0.024743964813711862,0.22591303589073822
