,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.017952217722760247,-0.013122435611267528,0.0660451017547935,0.071597962864741,0.027313000112169725,0.05737139161085159,0.10867818495201086,0.11841797534828681,0.11026263421699105,0.019435764105289084,0.14182876534808084
HALLMARK_ALLOGRAFT_REJECTION,-0.001385262474210868,-0.019793281311001668,0.09509273669841964,0.04266299014173956,0.03800913332283181,-0.04972535110019811,0.04417709612538962,0.040897652101083655,0.040581238477895624,-0.03227290631148138,0.0998540234224082
HALLMARK_ANDROGEN_RESPONSE,0.011755604136601358,-0.05803264769039442,0.03399947110249471,0.05624893749051199,0.059518447506242106,0.01566533234737493,0.06561628489260107,0.10544497270571934,0.10667852526904635,0.03533174585637317,0.0784927207027205
HALLMARK_ANGIOGENESIS,0.016345219599265406,-0.019215004609032107,0.073930258792844,-0.04860353538975264,0.02190964203678649,-0.0839658636871739,-0.03139583370992016,-0.008838935505005198,-0.06304582449690735,-0.02470556611104788,-0.05422352928452343
HALLMARK_APICAL_JUNCTION,0.0885515508674919,0.007241860927494658,0.08891192808946238,0.07229586431885068,0.05677273280182878,0.02948859527849679,0.03363758485642118,0.10612588466958846,0.10486840781219339,0.07357564472750128,0.09527321910129961
HALLMARK_APICAL_SURFACE,0.07233696627546793,-0.06305936062137275,0.00859059366905258,0.10487853029120925,-0.005689823113433274,-0.04249663506088394,0.14006476878479843,0.08963230223663438,0.06236436745250557,0.0054371859206399755,0.09045104198339078
HALLMARK_APOPTOSIS,0.004446246562473178,-0.04697018176976869,0.07692644013585996,-0.0047330744224919835,0.01122080378781821,-0.031020732254194317,0.004520432875473297,0.04158601466667178,-0.02341511741999075,-0.01500696447204075,0.014064056292820676
HALLMARK_BILE_ACID_METABOLISM,0.04653064809553371,0.013792087251352485,0.07021898449690814,-0.0008227707237949384,0.06782136348231688,0.0038210596705620615,0.04166490669336371,0.04874920029520342,0.10247571489663232,0.06969881177906427,0.09332976609946142
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02459590894659567,-0.002515393111104327,0.033261002970556466,0.05827764978326313,0.015867159687679006,0.056860799321421004,0.04937616119365039,0.11559718116896164,0.13217407576498938,0.07274872680762863,0.10314470972512954
HALLMARK_COAGULATION,0.06740645683185724,-0.04788267329809618,0.10012605340088594,0.08158595916983928,0.04563713699507488,-0.01471416865296666,0.01964305837806987,0.1280288763120926,0.07302738088480305,-0.06845649677097863,0.06800567675550252
HALLMARK_COMPLEMENT,-0.002403798414840258,-0.022581445315436315,0.11445378847955584,0.06458229153670056,0.0351213901410062,0.0025275538690800376,0.07546605308805347,0.048444881648224365,0.0445555846836787,0.011745548493429235,0.10469261594413175
HALLMARK_DNA_REPAIR,0.014215145976424022,-0.006928674787340616,0.07102717937076544,0.08399222435824194,0.03333337962819673,0.02143601351270973,0.13317052243356892,0.09954216943843991,0.12584829620987936,0.09179651821973779,0.08742975427711172
HALLMARK_E2F_TARGETS,0.0537627008769281,0.03043602018852553,0.060046070666125696,0.08694340662935382,0.07728457745470894,-0.01727103126368198,0.05352606136055893,0.045220467815527216,0.07842009294932374,0.003234715679830511,0.10622628191638771
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0027781017944147027,-0.02713234147070742,0.09979056927594523,0.02277841664912353,0.04805722963959375,0.04889278277808607,0.013029699502926357,0.008740578685345142,-0.01860671466193272,-0.004357395096868082,0.01650594250882389
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012786685896690722,-0.02629243266174055,0.07585145740452667,-0.004173766848686996,0.025722412708877644,0.11593297820966668,-0.010556094878790355,0.10103369395738067,0.05955908279437938,0.07851453234441466,0.10624711590668921
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05939263047154995,0.0805616653926051,0.003907807236255523,0.06779256936902676,-0.04403330997733174,0.0029008452070819718,0.07887481891177338,0.06821407986920364,0.10707718089996876,-0.004721028309229842,0.053738635842794494
HALLMARK_FATTY_ACID_METABOLISM,-0.02112612616536548,-0.03297508834422427,0.04078064447896277,-0.004663587993306294,0.00716730712909378,0.05504989920173297,-0.000800521035717997,0.05062039480788816,0.03774699451183309,0.052424739167280666,0.028371947283379693
HALLMARK_G2M_CHECKPOINT,0.008433460242525188,0.018230533669573397,0.06714246419942409,0.06639704669106798,0.033362717366189044,0.02400992120729759,0.08788710791861287,0.06792027639583938,0.07172189282663972,0.05653841643458753,0.07864231497952362
HALLMARK_GLYCOLYSIS,0.0011338956669728986,0.0018144936912822792,0.06424590553445396,0.007334888290017779,-0.021181428370298683,0.10006718607308658,-0.006788320783588915,0.06405341208618645,0.08285338356002302,0.06515113547488613,0.08745558307253337
HALLMARK_HEDGEHOG_SIGNALING,0.013985983820146626,-0.035284722607283193,-0.047283003737003865,0.01963394889185015,0.003745765707910384,0.14052977445851458,0.056400691581810054,0.11614268505387762,0.03872202712840596,0.12133433406449924,0.08090389118849481
HALLMARK_HEME_METABOLISM,0.0322298633947438,0.023749876590312188,0.07684562628031394,0.0875400675624645,0.040067071948178566,-0.037328053477976186,0.016468972000408456,0.11397475968545812,0.09877478093329313,0.06541060449937024,0.11231858827407432
HALLMARK_HYPOXIA,-0.016289350392649914,0.0604917768652433,-0.015088835595632805,-0.0674957454737295,-0.031100133318964125,0.07876503248548382,-0.062177963574734686,-0.008543136731045188,-0.03826667193206678,0.039338988179562454,-0.043648164129108304
HALLMARK_IL2_STAT5_SIGNALING,0.03160087676553905,0.004293665252257258,0.08766628082748688,0.05334156588456748,0.05239594564247122,-0.03294078492976094,0.061231939628235005,0.08779504195652844,0.07726205250627086,0.09203997066742223,0.0823245718834216
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03390873134650284,0.04714048505138151,0.08957430093425707,0.008766854246150256,0.022564740445856976,-0.07897175414235579,0.06631487807210687,0.08563541857188194,0.04285229811902926,-0.01612601500205713,0.04667682524917867
HALLMARK_INFLAMMATORY_RESPONSE,-0.0368481498822293,-0.009640134106635022,0.0360811680130905,0.04772297851736619,0.02840637644887479,-0.015667272926172628,0.09503148693835341,0.044125051823448856,0.028505627791107914,-0.0011366702054836015,0.029728580321399776
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05107901856278892,0.022361578533551016,0.07343153351084138,0.07923996617276843,0.04766497554876141,-0.04745611427684834,0.11187700199968102,0.06418350608852766,0.0880190543367407,0.06618368232047313,0.09900049342728766
