,UKF243,UKF248,UKF251,UKF259,UKF260,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.06361419504957543,0.11789126647737312,0.07961632134701899,0.05345532626875863,0.13498950554787398,0.1041325271163908,0.10335566520268931,0.07148526331273519,0.08748770047196035,-0.04693012477390052,0.0793041228001321
HALLMARK_ALLOGRAFT_REJECTION,-0.04616786274990144,-0.02954195262475689,-0.016768256921935,0.039390267525222566,0.027726738944923012,0.1080464919149717,0.03137857179739668,0.12063097331922659,0.024941906646348776,-0.10688820401081324,-0.08320265151677773
HALLMARK_ANDROGEN_RESPONSE,0.01413794726967727,0.06664221657524028,0.03979933568872246,-0.04695300080407775,-0.008305819732403005,0.12662228149720567,0.09987534171680665,0.04298503628039763,0.010006718903051878,-0.011467749833775333,-0.06576303979357302
HALLMARK_ANGIOGENESIS,0.07396073395570316,-0.10940252645991451,-0.013275891692163089,-0.13578415494851415,-0.01433664712735761,0.05639013642549378,0.08933004310924146,-0.012679922474172465,-0.11383582731503931,-0.04774796915757172,-0.13078351264874954
HALLMARK_APICAL_JUNCTION,0.01722514203854973,0.12279986659562252,0.14785901248795705,0.03377291432174544,0.08918804939018421,0.1306018529704817,0.18270155179844474,0.005415518297660235,0.11728832485984633,-0.008163951300149222,-0.005512940674369731
HALLMARK_APICAL_SURFACE,0.10506342520497637,0.16910853569987616,-0.004184710221614883,0.061569154138920446,0.14285531952863892,0.1335281336293049,0.0907318978926849,0.12186543704356495,0.05844181710229316,0.020511242415618667,0.0007148725711592457
HALLMARK_APOPTOSIS,-0.07644462483703351,-0.02656045697075355,0.05969563819269229,-0.0512167329781603,-0.11841051271982304,-0.031896674407587755,-0.0491330039440503,-0.013023518938096394,0.03446679424741754,-0.03508293762410605,-0.009220197759524018
HALLMARK_BILE_ACID_METABOLISM,0.05109718174730396,0.11085850935280071,0.07713781867723597,0.0612745996055069,0.14766649178251448,-0.04794602081484769,0.14971693862177365,0.0659121721561381,0.10693665913781376,0.01210367822827494,0.05360444100747481
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05485664546306652,0.09543696018680932,0.1300319398078296,0.04173027446908951,0.10638708529150548,0.09087941975536176,0.1680754708496393,0.1493200598619471,0.05350199417556278,-0.004947862043618175,0.02445338568825359
HALLMARK_COAGULATION,-0.02688249278520716,0.07161019357390047,0.09536770257560818,0.01921576512176781,-0.08868863768773314,0.14817580163584568,0.09396376324993735,0.019854769675203474,0.0723444623822169,-0.09219305405473235,-0.03406681712384768
HALLMARK_COMPLEMENT,0.04408538293961944,0.052681689882605506,0.02941926193570477,0.014055737202397632,-0.02230628673164726,0.07220348075055896,0.05457851086733721,0.09387472331439849,-0.005190448100114108,-0.1052261859163508,0.05842227552955034
HALLMARK_DNA_REPAIR,0.07363161673485101,0.117788096638979,0.14514364558082557,-0.03262212169354387,0.10686726099590405,0.16263626831370967,0.20371350744233155,0.10538653439117429,0.067930380418932,-0.06102606006485175,0.020585030275213308
HALLMARK_E2F_TARGETS,0.0583687106537059,0.11295842103854459,0.1516429528989721,0.07744553429799905,0.11008076065048554,0.17630177608254025,0.15411868327100378,0.11205374142747121,0.06017509973327259,-0.020747447077562257,-0.005730058316168867
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.030549535761014355,-0.009935935361409088,0.058057624279008783,-0.1439804133166111,-0.0840443608928645,0.11499163858132692,0.12601162036881722,-0.046805000848658386,0.026000778121255036,-0.07170861464683274,-0.11500380756296431
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009713356643397923,0.05155560920920594,0.0507807413495596,0.018627136061492182,0.0684813786537186,0.02736636017429779,-0.03984969701831474,-0.06115977106291858,0.07844949993319843,-0.03287751036008652,0.050000529230170954
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07011197643471802,0.07763406338670785,0.059884069826868516,0.029522741283697324,0.04415924317786487,0.06178281122948734,0.11332450882147517,0.15084711959912905,-0.018916051958983705,-0.05610305928679119,-0.041966099695618035
HALLMARK_FATTY_ACID_METABOLISM,0.0569138271969244,-0.07326442099041992,0.03534939572033337,-0.0722333692017993,-0.008140931242068383,0.018145731081038508,-0.013163430142227544,-0.04545241151295693,0.07211141785876243,0.02782809258921578,0.03533279133500833
HALLMARK_G2M_CHECKPOINT,0.0863772706239599,0.1331293974206885,0.10516676184711762,-0.0022866944716346247,0.07717005461844517,0.11991311309456709,0.1413722459272944,0.13151392728654063,0.021459643090931797,-0.020096406182186423,-0.05857922628702549
HALLMARK_GLYCOLYSIS,0.08317691164669318,0.021055696917625457,0.09875490723088326,-0.025915794904021357,0.06906093551974243,0.10766987810890058,0.1160702898440025,0.013678730974378156,0.06637364763820851,-0.024595111046616585,-0.022114893460098022
