,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.08432091485246873,-0.011485210100072777,-0.010459332832340736,0.029022130304410552,-0.06266326666719485,0.04365257781722031,0.03889659256051692,0.11993322852404878,0.12153046638999354,0.12494739093659434,0.00629201217454722,0.061999236539236904
HALLMARK_ALLOGRAFT_REJECTION,-0.03230910911471089,-0.020853724242724123,-0.06511389741792903,0.009910562656983066,-0.04354838453284603,0.11467063906949333,0.0418146301971406,0.04089817072010896,0.08790072541394078,0.09912913941818308,0.012705990107901965,-0.014187512639657111
HALLMARK_ANDROGEN_RESPONSE,0.1518043763158985,-0.03884780963437703,0.03830040435656021,0.02707320379875306,-0.009696026605080182,0.004112112391294793,0.02933136513018221,0.013423835399287817,0.13410057384640922,0.15369319307039842,0.020310172131578184,0.0667713711139847
HALLMARK_ANGIOGENESIS,-0.0369375158935426,-0.07973938847496681,0.08218257453687058,0.010893766706913327,-0.015665234181844623,0.003167230818337727,-0.04275010927910106,-0.06141739141461948,-0.03013147610743081,0.017569081484397942,-0.013777177528612135,0.01815411840512843
HALLMARK_APICAL_JUNCTION,0.07959861041766475,-0.044685835663948396,0.009055021607020267,0.026468132958049242,-0.019366600926430496,0.044869071049303565,-0.004152123169489173,0.14854765261183336,0.10201903894922551,0.10866081850312306,0.013683357480916897,0.05835222928047148
HALLMARK_APICAL_SURFACE,0.03209038423073037,-0.03574972585272002,-0.033272167731281964,0.0035531772260837457,-0.05384996137858068,0.015454691808507138,0.013965171723753143,0.06108891167503377,0.11994282918655216,0.0844135156768443,0.03739821872729056,0.04972390509645613
HALLMARK_APOPTOSIS,0.05491191226171634,-0.010915254085337379,0.03972007357477448,-0.012644055536567661,0.04502261174685732,0.09199839019581266,0.06402310795485533,0.10110253304252823,-0.06985764335887777,0.01361106233195867,-0.014960479860838672,0.02089736677092218
HALLMARK_BILE_ACID_METABOLISM,0.10100956694107179,-0.027961353989609115,-0.010750575452078892,0.002684315094809037,-0.062336996859630775,0.04375987737118848,-0.069453078037401,0.015014703616865509,0.11912028431241113,0.08064938193656307,-0.008450201734179524,0.05388743229331079
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1073682726085152,0.049649014468662045,-0.007569032613797242,-0.01009101544762124,0.06575544620624754,0.01974184239509906,0.013085581549716084,0.04205594519165617,0.11158956601799837,0.13829238492393228,0.03318024499420072,0.07804565177365415
HALLMARK_COAGULATION,0.030539654163206333,-0.06354372268957634,-0.08911228637627765,-0.009736143443300546,-0.022387891708343804,-0.03164699074539126,-0.026006575223063905,0.16829346709125703,0.08182838042202097,0.12315546750443757,-0.05107423380484537,0.012961801923305972
HALLMARK_COMPLEMENT,0.011671090031780948,0.01435273362293366,-0.03292713466698414,0.04004941112793716,-0.01245690411361273,0.12931818776346038,0.06495999600088109,0.11679833701967264,0.053958949675003684,0.1515120291114069,0.03271640622191902,0.08242392956068453
HALLMARK_DNA_REPAIR,0.13410723080122758,0.015621344412130693,0.09126459258955988,0.056129672143870143,-0.04602237356951393,0.03956769616647687,0.05913383565994507,0.15149493196447789,0.1261389923581422,0.1079626239478652,0.04821794288483662,0.10071019226701385
HALLMARK_E2F_TARGETS,0.0840946657002962,-0.023608315999312374,-0.025787219317672687,0.019494817750684824,-0.03439814147693298,-0.0037372983513706895,0.014242581093053616,0.02985107109670943,0.01499782532493533,0.11889760546908582,0.0535357348638045,0.08830968770149196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06430852532429711,-0.06448206091087805,0.0810433215097137,0.023952153908923596,0.03658617848813554,0.002253000739003412,0.0017393817937640034,0.19792401625739467,-0.040769591915189536,0.05982278226099809,-0.007717345994337781,0.03514567748609031
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.14931397699842108,0.002672069442065958,-0.00675132043596877,0.013716191355030638,0.016692215301411698,0.11097236049468275,-0.01117361731310962,0.18411687966028625,0.06526754164855973,0.12360429411482818,0.018998117497037385,0.05465377629122983
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031021448815832842,-0.05568055220012099,-0.04014224948729036,0.057776348753365424,-0.032295976365258695,0.05444540163065412,0.07213942979783576,-0.0008605299682828356,0.09512296899153293,0.07074485716783263,0.055968490893661856,0.07252387095753277
HALLMARK_FATTY_ACID_METABOLISM,0.028486580692043212,-0.003319531427974905,0.03580552799503524,-0.0019057777895609106,0.0001451056636049585,0.06847104968572679,0.04589516755534189,0.1397075419211037,-0.005802983825274368,0.024122675251364478,0.038183052416879325,0.05532922691387017
HALLMARK_G2M_CHECKPOINT,0.1159817739456734,-0.03689041342367832,0.02011305107997363,0.010294613730730406,-0.023648317386143796,-0.009584872800884757,0.07493674530599073,0.14237191867249852,0.014963852278621697,0.0600856157449206,0.03510761526487863,0.04183608890489702
HALLMARK_GLYCOLYSIS,0.07026817151444503,-0.006056033091835603,0.05958923165209319,0.05010106932014902,0.0009409962817795833,0.05829879299727819,0.03879277800083175,0.1591793177814436,0.04402941031082166,0.07472784274450012,0.06753624475444654,0.0828680937141559
HALLMARK_HEDGEHOG_SIGNALING,0.006457617383891637,0.020073517755662434,0.02517227156951141,0.054116686032119075,-0.011496342454864741,0.05247939627645389,0.051680948029843604,0.16610340318770492,-0.013537194402116686,0.03781268737635125,0.10918995371244622,0.08057639146633987
HALLMARK_HEME_METABOLISM,0.13214685389930675,-0.0011225516507792131,0.011566910208871115,0.03033730882140787,-0.023958354671826446,0.10011262907032714,0.04225922619875199,0.16249904285911318,0.10078733591736658,0.09678020799076088,0.051001239299294544,0.08267044122285917
HALLMARK_HYPOXIA,0.010112425801387201,0.057774595295730036,0.10819114815537,0.018131133182137143,0.07816314747315004,0.1109968082496845,-0.010817379013548558,0.17066202032341765,-0.07539145631500539,-0.02969918536297635,0.007370198376163439,0.023706018889681275
HALLMARK_IL2_STAT5_SIGNALING,0.06303060399586186,-0.01718603226493824,0.048302003904519185,0.02479258835021819,0.012697005558718097,0.0610411740146645,0.0024099338843654324,0.07198483233204049,0.0939581765373407,0.09564611616685699,0.051473696931297074,0.05356792952064116
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.026316639575566538,-0.052384920375652795,0.00944845063625305,-0.031590784058255925,0.038637736671720734,0.10384295063153529,0.0225353052370091,0.16113858535316486,0.04314888277737917,0.07607261549851976,0.015467053138799997,0.06036605739582865
HALLMARK_INFLAMMATORY_RESPONSE,0.03982643769451297,-0.027252197678368898,0.05913700805185642,-0.012201535119808938,0.03364496034378397,0.031292855834203825,0.0047782146162523775,0.09291074499495017,-0.016949492993541072,0.06456698199112625,-0.035745151146069964,0.025015794533596345
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04054732168840152,-0.053587701793314714,-0.025916060473992187,0.01183777129111798,-0.06478809825220509,0.0030143598759947523,0.007938009612939114,-0.04355983756515624,0.10479247918069502,0.08470840399559604,0.03769845985890726,0.019847571697776446
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.015971603310807297,-0.026667452322479294,-0.011233929998074394,0.011689292701447557,-0.0008035615964995896,-0.0011007867426006531,0.06866660473292371,0.1829681276449604,0.01826216884680324,0.15675426860069516,0.017716916116431593,0.05450766526444561
HALLMARK_KRAS_SIGNALING_DN,0.08949909525086111,-0.020404227446941623,-0.05287984454301842,0.039990450382767745,-0.05464571258859159,0.0527051080003001,-0.041007951304289886,0.05709597824504474,0.09703363249195678,0.07767185301799674,0.09801357370123642,0.08301532744009284
HALLMARK_KRAS_SIGNALING_UP,0.036662711698193434,-0.06282269589332583,-0.0029428161431918304,0.0891259760754978,-0.05743273824523238,0.06945628454915315,0.03933536484399175,0.06496410416432155,0.04839620532058047,0.12788670169739824,0.044619984330297346,-0.0016576087288472047
HALLMARK_MITOTIC_SPINDLE,0.1229248782117689,-0.037305483227792625,0.03218179721242242,0.03673390874562173,-0.05202225388339633,0.05786837722522757,-0.01507677131387559,0.067250118825956,0.06943919398756981,0.11528742433026182,0.033006372031445935,0.09056993348560635
HALLMARK_MTORC1_SIGNALING,0.017548541217878535,0.08095208859822882,0.09559328052388331,-0.007460087365247239,0.018366297941281827,0.05510891176877283,0.0792785463489813,0.12372673292024113,-0.06432023328574513,0.06338263661048435,0.03378434236780251,0.04166709222158614
HALLMARK_MYC_TARGETS_V1,0.10043043342366725,0.020516846646493527,0.07360243826586899,0.03876994567603354,-0.043937115079955756,-0.029431115806671147,0.042556110582466104,0.10970022068822839,0.12923597787977248,0.10965353016360993,0.05672744273773104,0.08006989575215821
HALLMARK_MYC_TARGETS_V2,0.0378590894055933,0.025761814925504646,-0.03459478664832353,0.06590562066473021,-0.05926778319794495,0.08834290002382726,0.08739765480977975,0.09243373808816552,0.038710044100280415,0.123636076221355,0.03638179360887559,0.033141844004120416
HALLMARK_MYOGENESIS,0.06829046464684885,-0.048901197414269564,0.008665020751133888,0.016493871357106928,-0.03559697815737563,-0.0010840308504373967,0.00811809609402563,0.1184988323063146,0.10346232437860564,0.1101696356475437,-0.009911154042846896,0.07485408439721462
HALLMARK_NOTCH_SIGNALING,0.09550659108404265,0.004170998427109982,-0.10533643942265228,0.0219842670943123,0.0064990574198609714,0.017920127111130522,-0.029308205935657087,0.12282791033770267,0.09586955303553571,0.09706358448153739,0.04214137188368185,0.09740379278436995
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10316829473725722,0.045841359578575304,0.034702943000799055,0.09160121983930912,-0.04566852800365875,0.045293688934792506,0.017234135343573175,0.10306503876744834,0.12982292085782013,0.1074020140871489,0.0746363912530647,0.08243650030995707
HALLMARK_P53_PATHWAY,0.06285237924801965,0.026003521830589398,0.058790204976360984,0.04849350651912245,-0.01449797903857453,0.12556511916064195,0.07235584667826522,0.15672007512984026,0.10974543002884768,0.0911165056307587,0.019359178792718385,0.06866158396046383
HALLMARK_PANCREAS_BETA_CELLS,0.07462715674586562,-0.014078688987945533,-0.06370087986264823,0.06309625048311696,-0.03794005410501298,0.004387859876168315,0.030895033449847543,0.027333578664805822,0.10669900679976681,0.08721017185864517,0.0525083684021276,0.08624262101825195
HALLMARK_PEROXISOME,0.044065794052132304,-0.023025334412775423,-0.07060581713774114,0.0903336517295619,-0.010229843404531562,0.09024072223206213,0.11450335768179552,-0.004104668203990236,0.11808847891737281,0.10891106271392498,0.027912079172464577,0.08044742031328683
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.054417207515481666,-0.0042646615126066155,0.009352473526703797,0.07154260452091853,-0.005362261489812515,0.0049534243839717065,-0.061030280418291574,0.09855600288120497,0.0986489023750499,0.09718637198216434,0.03067839154170572,0.08954742087218062
HALLMARK_PROTEIN_SECRETION,0.09976993740148028,-0.007255686492164575,0.04088920427909804,0.045241249247580564,-0.007218084141119732,0.06143554625859002,0.009656987519683462,0.1921048700726068,0.11166035915891816,0.10329620733969368,0.050118564168620615,0.1045060224367184
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.016044726614820367,0.005072262240120235,0.061464898816696735,0.004624014660863111,-0.050512761697945864,0.13462412365038226,0.07567859097829613,-0.10874496021208986,0.10033134974658715,0.11659003194192001,-0.014793435889070488,0.04368194730205974
HALLMARK_SPERMATOGENESIS,0.09297758858486554,0.002436391784515144,0.0455879626872982,0.0553998122046862,-0.09558918970175825,0.0022321090210928236,0.03892261143025605,0.050801610627829834,0.10873087868559264,0.10239027799338943,0.07829112331192128,0.07761461188624688
HALLMARK_TGF_BETA_SIGNALING,0.06426681774647261,-0.06699085066831494,-0.034310707400917205,0.03723457992050651,-0.010257325047606661,0.017559827113899158,-0.02169309957617122,0.08539261959198378,0.1205872259451386,0.11057851345390711,-0.04480919296113421,0.031943102436097826
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.026706341379793844,-0.0011598140691282547,0.03625849259522046,0.045675944798783105,0.000807256795168206,0.06530312312100166,0.11530227161713084,0.04787267200586478,-0.020186303927298775,0.09954862332519639,-0.004142142320968142,0.022905974770374014
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06950218321861995,-0.018916799977169916,0.11954835314184924,0.06998919363660357,-0.02310247795606716,0.032778718875942754,0.06284206209147007,0.17405176980370443,0.08546270676652941,0.11862835866128621,0.06063812299362115,0.05535092372772813
HALLMARK_UV_RESPONSE_DN,0.10658764884846188,-0.05053394725804596,-0.05406519112244026,0.06458830221906917,-0.01977637504762009,0.01819830970835995,-0.09046682732514084,0.08641168172283045,0.09472055898083136,0.0951732802065587,-0.006995757028436924,0.08329283256135732
HALLMARK_UV_RESPONSE_UP,0.09341629981164087,0.04442628660439952,0.03707819624536322,0.050708101261208276,-0.07211837184835017,0.10619059220551387,0.025165621974728512,0.0874742819591668,0.06821949081941263,0.10086073602324651,0.05719306430416701,0.07920050189697216
