,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.12577101549182795,0.018840556332927975,0.22449783642152518,0.029944944682471112,0.008932464990378803,0.0003440721449710902,0.07950905210009464,-0.07627702384957301,0.0187052782514002,0.08397813037009673,0.008626380660922263,0.009495609973719194,0.1312323905145936
HALLMARK_ALLOGRAFT_REJECTION,-0.05892883947597823,-0.001383354625354645,0.14847263494066817,-0.020889614826010452,0.062072234248918196,0.09094275544322493,0.10659555835267796,-0.06237066540213801,-0.02093685911943781,0.07863557765670433,-0.020169131959064064,0.01980685692305757,0.022025525565808873
HALLMARK_ANDROGEN_RESPONSE,0.08687438362708085,0.004842243041423926,0.18101487809631073,0.015719415147107407,0.06995409147508891,0.05695064482930682,0.1193599894739777,0.03327213029629182,0.026869111169355912,0.029899763753401795,0.04138234002443007,0.024702019679982617,0.045297688072425145
HALLMARK_ANGIOGENESIS,0.0789964268191433,-0.037614130976506524,0.09077925889083598,0.019289905129344642,-0.016593862889512985,0.05049233337253227,0.11362899116051497,0.05123263707689379,0.04966007123453095,-0.054219515945865104,-0.02984936743337493,-0.018929082025610344,-0.10427136441238306
HALLMARK_APICAL_JUNCTION,0.0990771104597457,0.043866473261311614,0.22484584590085316,0.020109386471462917,0.009693346997644098,0.061950167157113205,0.1239590130856929,-0.03155664492085269,0.06413419696777327,0.10601578994803079,-0.058403502409248596,0.006618545470969017,0.05106190585297497
HALLMARK_APICAL_SURFACE,0.06587719103073592,-0.02128519380264109,0.14641030302518052,-0.00825618221842689,-0.04235258012513549,-0.02532915853241406,-0.04008692255868165,-0.07081795413056671,0.08070106879410202,0.11493489328786122,-0.04767086117431663,0.05128212805205005,0.04752072111829616
HALLMARK_APOPTOSIS,-0.010470954547850641,-0.006508343470598928,-0.07353597569541452,0.00152866040531554,0.037676363639896716,-0.015453031102667422,-0.009939046009961214,0.043244040134370165,-0.018875509106929225,0.07104744076485305,-0.0036016382469853956,-0.06083693724825468,0.025417005171186332
HALLMARK_BILE_ACID_METABOLISM,0.11158045416616917,0.006012029939983662,0.0903906468167721,-0.0014054811061012208,-0.04004323266558506,0.032894547759949794,0.10174083374359268,-0.036494730584941494,0.006073009960031083,0.059345628931393474,0.018424705938804697,0.020486181064667004,0.13132063118708873
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15224994721165053,-0.0008465320301088229,0.14160221385343263,0.010757199661140374,-0.008436746530714674,0.05165403243015276,0.07110108398867081,0.04502954286824428,0.06955297621073459,0.06322052491326347,0.0236258009534595,0.017975895432251466,0.12293963736156466
HALLMARK_COAGULATION,0.10879592790675308,0.013565160611734,0.10414507398433114,-0.015036748022223483,0.013015376184162429,0.019643422351582375,0.07851566655603041,-0.07299815687516478,-0.015729076744941173,0.15933217313948805,0.0104425587841129,-0.01921234831525612,0.034398192955469066
HALLMARK_COMPLEMENT,0.06421994092919617,-0.032655504835480194,0.19560994414571972,-0.01852067836026981,0.07230942947791878,0.012225833177876993,0.1160440846885075,0.03706975549244896,0.03425802079823294,0.11331753583374597,-0.0061925413964893485,-0.0035631710067496637,0.11826846390451938
HALLMARK_DNA_REPAIR,0.08685734359292491,0.035421658418879995,0.2159217577976666,0.051053270126569114,0.01988296713041596,0.08822071167924556,0.13858728570319617,-0.019344560094271487,0.07278927789470724,0.07859484486161905,-0.011029588293342787,0.014091877815123775,0.1378993808594355
HALLMARK_E2F_TARGETS,0.08177909205787989,0.02329317146415257,0.2194641726082319,0.05126475577482012,-0.015186487375507164,0.07487627631759995,0.12665303164653022,-0.03572089384018674,0.02906488969967291,0.03835098999649827,-0.06827345823596702,0.03926116917908633,0.15252662034659986
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0971168821237819,-0.00018788438326939718,-0.05789066497020976,-0.00023350088763155665,-0.003155901017561523,0.040442091305797984,0.11767020733062254,0.0625534720370714,0.06885725595035885,0.13656497556041733,-0.01894581474288512,-0.006422704513686476,-0.02626905618524195
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10576847438073987,-0.002642241859222067,0.08422341902182938,0.011216716592930285,0.031107775541095183,-0.006727221666809871,0.10686023128434595,0.019127748143714856,0.02922246091434385,0.061752266797297964,-0.024115196933837874,0.008556600171990255,0.09169330561722709
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04941550311881398,0.009756105424959732,0.18108897375935867,-0.0005442107959083275,0.0060561417086484525,0.04977802827411069,0.0022437812537279634,-0.035381974025672454,0.04378141694444734,0.03598093390623033,0.02331722308740488,0.013945508207039254,0.14449264892897368
HALLMARK_FATTY_ACID_METABOLISM,-0.009846841432438911,-0.004280480495404476,-0.09213925402017054,0.005694072747915147,0.024258489704455412,0.025277461570785274,0.08263026225780715,0.08068402700254257,0.024011091712958166,0.07121249879261488,0.019540095913536486,0.019913283573984725,0.10449559790339334
HALLMARK_G2M_CHECKPOINT,0.06957839302588983,-0.0003137125756301583,0.20041749734430045,0.0020659664471996786,0.05886733662563105,0.06726631762819517,0.13407965508208372,0.027122574920829645,0.07939980070746662,0.06524814390088075,-0.0008500181919678241,0.03245997867857817,0.13567104414816744
HALLMARK_GLYCOLYSIS,0.06850094137466402,0.02756095462780111,0.0548502275647594,0.060011081395170314,0.012835101742598377,0.026969870055603,0.1352839880772935,-0.0124327961208504,0.08194943953255134,0.06970424127722642,-0.02690186935138591,0.0014442948267085016,0.09996645186052894
HALLMARK_HEDGEHOG_SIGNALING,0.0415675260319863,0.0237223431130409,0.15859911754038003,0.06946072484205193,0.05170070760143079,-0.034425902898782786,-0.028357473735973217,-0.05880935393918307,0.04482879008977461,0.08442956473608143,-2.1982098495105532e-05,0.02736373298643727,0.11241527304755601
HALLMARK_HEME_METABOLISM,0.08378856320441296,0.01888503391341076,0.19944925656308857,0.07428900563940878,0.044039696418424874,0.056596475682603946,0.12338457268347729,-0.03662857260382709,0.08361425722717392,0.08465097688653597,0.003915922757934553,0.017426679771337723,0.11019414248349318
HALLMARK_HYPOXIA,0.0248394050436391,-0.040751120736154285,-0.17227208028961505,0.0403598859367567,-0.020962300856855184,-0.010657857077333617,0.0023477526978839805,0.10914293976140402,0.06927849019446161,0.08459408005105315,-0.04788092584372489,0.0032448203446543457,0.011685681356096118
HALLMARK_IL2_STAT5_SIGNALING,0.04541835408977039,0.012296172914730437,0.1669409513685177,0.04324019418183013,-0.010633366238875926,0.01583669371132096,0.1207836425078469,-0.00632013090014773,0.01846652179168633,0.05163266809781525,0.04479574535727918,0.030724757482348077,0.11326254796281977
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09990045855078562,0.02167285768754532,0.09281950906214363,-0.007577064018036172,-0.027810650217786042,-0.0192186428266528,0.0741223876478327,0.022412444552571992,0.07236250628858695,0.0991973518037848,-0.014979555794333715,0.04099337772195064,0.08318843679496056
HALLMARK_INFLAMMATORY_RESPONSE,0.05268597950483628,0.03636705292446868,0.006570932943457196,0.03293234017534453,0.07332752441136856,-0.08856320785096407,0.05452514831311146,0.08095226538857142,0.054622840538170674,0.05771061130972956,-0.03860873467212541,-0.03496310634001219,0.03539369492934977
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.012809303641739449,0.041375686620343105,0.21446952799182112,0.1024988327829546,-0.004497512668288889,0.02191855867511778,0.13511474176618174,-0.037554486116610566,0.059260325999798705,-0.03685361607273864,0.07609006470683748,0.037867702174053865,0.07090202801890164
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0891143040490978,-0.03515872056940584,-0.11209737617659844,0.06541040675168586,-0.040774852879373706,0.08218815017855996,0.1031305980227228,0.029523683758079775,0.02272088636287242,0.13859954713891343,-0.05446429884327455,-0.02695766312204445,0.08547217831532361
HALLMARK_KRAS_SIGNALING_DN,0.12695506803469625,0.011136361329011914,0.17434800595592212,0.07470176060328446,-0.01202250300768831,0.025332269646095147,0.031605775857688985,-0.0709713958376976,0.030629181197767794,0.0911840507785731,0.0016549558085439833,0.022450958468120893,0.133915172804858
HALLMARK_KRAS_SIGNALING_UP,0.04148961740124589,-0.018033038238592945,0.17292476599285625,0.05676275828896847,0.06095176277502098,-0.028038158381060385,0.016972436193716352,-0.06887441960496292,0.019699189780477452,0.058080286727278795,0.04673312250984716,0.004759884306160731,0.06936895630541011
HALLMARK_MITOTIC_SPINDLE,0.05777681072611362,0.036098692312715217,0.22860721275641074,0.06435081665141626,0.0508734726442425,0.06162955303518118,0.10672115673405669,-0.035277828125600805,0.08415375143999324,0.07361476562037193,-0.005628703129123476,0.024543112918808653,0.10648826118075662
HALLMARK_MTORC1_SIGNALING,0.007513202856466687,0.05414837303752794,-0.081046788382425,0.008024608257605861,0.000104725513201136,0.0588890041828446,0.1357138728202407,0.07141231370598923,0.07641588354163849,0.09272468037849636,-0.0035373841124581567,0.0008478634143040747,0.05644429361888106
HALLMARK_MYC_TARGETS_V1,0.04241125179099092,0.06252252969211274,0.19491065505012534,0.017417350641931815,0.06149460816624822,0.07919617885907734,0.1312179751300775,-0.05424282103880827,0.0773727083595567,0.05416675546191778,-0.013595732792911916,0.008397103724789265,0.13143780255118567
HALLMARK_MYC_TARGETS_V2,0.03963467605598586,0.007227470414630873,0.12655534694570994,0.02994096853537398,-0.06769623461256587,0.05458081805552614,0.02551582101330005,-0.05391232009305245,0.06716680729939901,0.09515185332294583,-0.03912686220207932,-0.00784048390384311,0.06344144487135048
