,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.12566606824843723,0.1505346023572091,0.013128513776923919,0.1033405852423628,0.03608543151086147,0.11866386681566649,0.1392410232604876,-0.1213975469425973,0.10757184414769362,-0.04599018626423739,0.269081609429844,0.18665722946600208,-0.02803768941106521,-0.023977454066159466,0.0256114741600379,0.041702163904489144,0.18384324544640931
HALLMARK_ALLOGRAFT_REJECTION,0.1310226965197312,-0.005047592818965817,-0.0790960114096836,0.06847491934565823,0.028648435151946088,0.07022479345583377,-0.30401931231895185,-0.4532212106965106,0.0730912539313466,-0.0470152042678772,-0.5650462529723541,-0.18015995704751725,-0.09337507829816173,-0.05644309724851187,0.022579231462761893,0.06797450766300507,-0.08919822750054654
HALLMARK_ANDROGEN_RESPONSE,0.02587691485692738,0.12943597608584184,0.006512724682158432,0.02103842720880718,0.02338260510890993,0.3155188473460489,-0.07892449580296293,-0.42525431309578215,-0.004759804333266996,0.0058581218722419314,-0.2727527336322248,-0.13270704749397386,-0.11265628358503205,0.01709099184976825,0.04821333853140219,-0.054669956913140964,0.025574719381059586
HALLMARK_ANGIOGENESIS,-0.2436599470240867,-0.03556700789687059,0.052825176134529826,0.12916565090120233,-0.04976370763074801,-0.3727599900055497,-0.2647421306263475,-0.5061399345626127,-0.2698329425267487,-0.13463501170560702,-0.5510723513451214,-0.45041509228354343,-0.15710612241542357,-0.025262763918233247,0.008716061306620065,-0.26574756260744076,-0.2980060824300677
HALLMARK_APICAL_JUNCTION,0.06542031611241096,0.15917130131018317,-0.03243487134458623,0.056023096071984704,0.05269330302087689,-0.027918737985555553,-0.13120919476302495,-0.35728764211270114,-0.1704401718683629,0.04153692692590445,0.021839165048341175,-0.2610066856173024,-0.16029006119164185,0.012777821455113582,0.03770487249275651,0.008826542757759105,0.3291550574723327
HALLMARK_APICAL_SURFACE,0.24976292714581574,0.13978763808707118,0.04332820886040553,0.06019569449721857,0.04784935141872494,0.019349729291111308,0.24042952609975923,0.36112461643578725,0.12290910838050718,0.13699348941861014,0.30635089706199053,-0.11740900593386254,-0.13879150751214947,0.07298494231902737,-0.013745144550879218,0.21725245488988312,0.27301877896634674
HALLMARK_APOPTOSIS,0.044149015376676634,0.0014412060184727862,0.0061710362295365985,-1.94733171535519e-05,0.011603696179872204,0.07669843389559275,0.08122915147975282,-0.06482398641747962,-0.2550196016842681,-0.06031642089461009,-0.13882859997098884,0.24874764480269096,0.003350630070577561,-0.012704418065567654,0.038122196536069394,0.12622338915111464,0.23778840007201255
HALLMARK_BILE_ACID_METABOLISM,0.013445293764365703,0.07721907616624453,0.002166537252297555,0.0616711767359068,-0.00140962481403045,-0.0826008212074904,-0.06282194323407969,-0.4878995262080612,-0.13587431823429752,-0.05687107634781394,-0.13524762404339236,-0.1771930206378742,-0.010943275610099064,0.02041174203022986,0.03208208014378072,-0.10629830753902893,-0.02721015189713067
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0751723860456266,0.0890447222551991,0.0006460205181481772,0.08976119112308781,0.0485699773897187,-0.04581723839020287,-0.20441990987817094,-0.3981065095094626,-0.25139260454389745,-0.11563981801578498,-0.45238049238310307,-0.3600073113677968,0.01506218912696231,-0.016940512239727392,0.0039014503477725797,-0.116545290846666,0.022505444937180107
HALLMARK_COAGULATION,-0.03474549606586916,0.0911801521236754,-0.06585845785420791,0.1000644660644044,0.012707410114524899,0.08534113919975007,-0.29640651399236323,-0.5099604081642315,-0.08028558539542083,-0.19352888920064848,-0.6213134386782703,-0.28081977887131704,-0.020760599338071138,-0.07312901310520939,0.03927702343929718,0.035575293650568524,-0.24676112427485455
