,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.14538034033651748,0.02877189816422632,0.05376523727049627,0.008435828819968667,-0.005075108509600087,0.12216922023713092,0.06001826251720799,0.05386754683517569,0.04540067102892145,-0.022399480980105153,0.0023277278220687216,0.09583850754261794,0.16676943975627634,0.06368696130717481,0.0185710820219148,-0.010695327873540363,0.08399351109193928,-0.015897819880580914,0.02032658844487387
HALLMARK_ALLOGRAFT_REJECTION,0.052278247087345076,-0.05162949559144857,-0.01071931465283317,-0.02119388833685485,0.018134088637412917,0.1694677008687496,0.05984352373704833,0.008063734482739364,0.04887015726812495,0.08135542617955555,0.0651046873814825,0.09520770712740358,0.033203622767073504,0.05007579715399382,0.02845366313413311,0.025305021780277475,0.07407074839137204,-0.05020059182883883,-0.004309125361223143
HALLMARK_ANDROGEN_RESPONSE,0.007036459946855762,-0.006396141795095599,-0.013619646764934948,-0.024278614285942798,-0.0178563933925349,0.16277882747062508,0.03948597300155028,0.04205231325515056,0.047104422613474244,0.036932800708602005,0.016998319502211666,0.07316861848669554,0.0988370740304517,0.045908544172685035,0.07712554276803792,0.004574203133105992,0.0706815899397147,-0.042372903179523816,0.019131396311257733
HALLMARK_ANGIOGENESIS,-0.08622143914052718,0.05630482780771683,0.04018759045437928,-0.05119060701796745,-0.043771042891308384,0.18615733610003718,-0.009328521221510904,0.022869494917743066,0.027065124038346627,0.10011387490010303,0.042029643140296544,0.01844432956231296,0.009407458840365883,-0.009573039087592574,0.011339497147867245,-0.011659935386193872,-0.0006684593727031917,-0.012071637255867525,-0.014415924829620645
HALLMARK_APICAL_JUNCTION,0.10042725854856961,0.036512696870731574,0.04569757113535111,-0.030593153758274427,-0.07216220496907108,0.1348758719922384,0.04110145315223006,0.03178370475936852,-0.010662552559313561,0.043550120867507966,0.04751446927182644,0.02795713866536724,0.17572029070765283,0.056412764695179585,0.04250862681430902,-0.03581703068465648,0.09216515892421094,-0.01993624383404953,0.08145345886378608
HALLMARK_APICAL_SURFACE,0.1728283329617968,0.07796543571909172,0.037821447607745376,-0.07271532629758541,-0.02523865415816759,-0.09386828387883168,-0.005749548577478901,-0.018704258445505103,0.003792065541982172,0.010767767442141031,0.08838074976662162,0.020934762901531765,0.17411028463233372,0.04383935550533523,0.027682573291048927,-0.035430974056496777,0.042729009790121925,-0.039791167452831754,0.05099998570509842
HALLMARK_APOPTOSIS,-0.01871556190556933,-0.018654601666192185,0.05057817119256188,0.01179390188968073,-0.019078808065800493,-0.05182767189168046,-0.0025596783312595225,0.02979213695254759,-0.07554526299620215,-0.00016798591323922675,0.11820888592914716,0.011236654168287447,0.09841020154712854,-0.03897932898529845,0.051589928010382854,0.052101818598525876,-0.0026001255295614867,0.005557988568467802,-0.0032477281691848186
HALLMARK_BILE_ACID_METABOLISM,0.07960008006350419,-9.927257837612601e-05,0.0009421229136563418,-0.06091097801367989,0.010722077581906178,0.13052205474365955,0.05449033026701444,0.05776329931617579,0.06636132006225294,-0.012250411941228213,-0.041011135568605216,0.11293276940080371,0.1588304396576136,0.08675299645993603,0.03550479678631926,-0.05281435815106001,0.05308612425224771,0.07255900168649373,-0.010053825633873274
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10830682249516231,0.042435880961158745,0.05039171723481906,0.03128897811304673,0.002262846057205288,0.10515966538565671,0.01817926377045529,0.09015283582891645,0.0230635520981183,0.017318693611044586,0.007243500256189639,0.0570976174307885,0.2058575953027376,0.0743216722783181,0.07955298718562971,-0.03092802531639645,-0.014296590644802744,0.04146672285970189,0.03673143269609528
HALLMARK_COAGULATION,0.09157608040479405,0.0031255859784883396,0.014230394781463008,-0.007285996827431618,0.05171198039947103,0.10707959192224413,-0.00315209910132487,0.034547721136126634,0.004492017841863541,0.046379344089263225,0.08075867671555925,0.07217489532645734,0.11775186303573594,0.058447017050326254,0.033687245228944736,0.046619616614640855,0.07268770881132189,-0.04211337481055452,0.06476627421053095
