,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01743410231984182,0.12774590169805958,-0.03270953088941886,-0.0008818754035791872,0.027833832578125127,0.043329530548267485,-0.028213663372608486,-0.14262269796660587,-0.012411678281495461,0.003286294817857911,-0.04188926420324277,-0.010306592889033989,0.31827921807125786,-0.09183535930613958,-0.04845317530598849,-0.05316925641176574,-0.09074354694100502,0.15590166058043933,-0.12860678542420645,0.14502223342588566,0.2692401781174509
HALLMARK_ALLOGRAFT_REJECTION,0.0011124497538370294,0.26227154772794947,-0.0066831331938613375,-0.03817222575082231,0.04295402513364204,0.07065136462315222,-0.06820301131546752,-0.26632082545276436,0.06900494638012357,0.09233604774879951,-0.07736556663609838,0.13716777797352958,0.27596626650756967,-0.2032553729486664,0.12439826045125948,-0.177521170899479,-0.08434158773610247,0.11438171427169085,0.13889114884732887,0.1976816077619219,0.05068511740298586
HALLMARK_ANDROGEN_RESPONSE,0.047853465035491156,0.13943923285573992,0.04487694967379864,0.05399566605173474,0.08157793183556852,0.04684007526340515,-0.06715108084061958,-0.07765000318887622,0.03282444504891593,0.012830094935145305,0.008432454995760483,0.05958132135362471,0.2552421109705748,-0.05913970925315509,-0.039498992519092876,0.051100435372163716,0.028629680405650674,0.036221583382581586,0.23945682118914377,0.3734383408622666,0.3930112139764387
HALLMARK_ANGIOGENESIS,0.042197139820107386,0.13342950584669147,-0.15379475957528296,0.03840423736192254,-0.08155836654197635,-0.025877718826795033,-0.09104424136263468,0.25464382727859386,-0.010359477470079885,0.10981053038214234,0.05634852644030492,0.06508886470224814,0.26260266211345074,0.3992248793408615,0.08259695370238831,0.1210671703562214,0.1684668463945902,0.07623750852209948,0.46698128439333086,0.27822588430842843,0.356034399538588
HALLMARK_APICAL_JUNCTION,0.04201320938938872,0.24054445199883187,-0.08756962416690206,0.014991230257234173,0.03867365642878828,0.04363345317778071,-0.04753252487466447,0.03589225154583779,0.03385570229257216,-0.025664526292060993,-0.055009221659680245,0.07463966544509887,0.23745168651325368,-0.09437475245462534,0.021079045713948762,0.05936272460108438,0.017424201210664778,0.1548686544125571,0.06047970355255972,0.3206766244279467,0.37254920799962715
HALLMARK_APICAL_SURFACE,-0.02156799082727132,0.0747832926494134,-0.09670544919832715,-0.027252738133203547,-0.005311293521041723,0.01114971543584934,0.13532733274721462,-0.2433069388459477,-0.018672004147787292,0.0002530251679509339,-0.005482688409373369,-0.06754939550050812,0.019590205052471412,-0.28190090227152653,-0.053742870327848496,0.1435539816902207,-0.023025679206518674,0.03498929326346144,0.057107052145419564,0.28189929823316834,0.1893633384092502
HALLMARK_APOPTOSIS,0.0953030600563501,0.20472084791731412,0.20997626748518036,0.0011111783136178717,0.012025797245799963,0.03718968336611775,-0.017368897297851765,0.1908893114346693,0.010258865796169157,-0.0004925403129845166,0.023644246675112644,0.026214069685363516,0.11698834951078878,0.09161216074837161,0.08033108981597,0.18481962689139522,0.11657136103413533,0.07818694311111253,0.09559664849683899,0.2278560672780185,0.0843561576855481
HALLMARK_BILE_ACID_METABOLISM,0.019795902480058598,-0.04031179572262974,-0.10308705869473415,-0.016952097786712562,-0.06080522021258077,0.0684548820763445,-0.10032696771882722,-0.06688069712317982,0.049309083690201656,-0.020141388977094925,-0.10550003566856805,-0.07223737927190016,0.07456397710728643,-0.22486981071670423,-0.04302138174537083,0.0018356467331562317,-0.07505811103789774,0.05401109353327091,-0.10035539439507303,0.02714223484813005,0.2627737385979871
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011445151278241182,-0.17693468546929964,0.004465964794946601,0.008586284029127386,0.010299860019835645,0.004581381797793114,-0.07681180875599172,0.2662749435167172,-0.034138938490419664,-0.008163778226776157,-0.06073129860524905,-0.025122805178557736,0.20667755113068467,0.11677415447749033,-0.09021239015686998,0.02285416341047147,-0.08390082591881111,0.018413121925862638,-0.20385726893986517,0.15235716720031858,0.3110019408266162
HALLMARK_COAGULATION,0.06898748814128539,0.3605307581139135,0.01698254664694837,-0.016348614817322846,0.09399479432316395,0.08159088134807903,-0.07106347700377613,-0.10535517701596772,0.06009252165418442,0.088132090275191,0.06755655151436595,0.09617280513825173,0.3245568834149835,-0.3332689167589531,0.06764037354077392,0.022450662488096986,-0.009151750007313495,0.13114247363914164,0.07210073176665033,0.35652516876152407,0.2504683978338567
