,UKF248,UKF251,UKF255,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06818621376640137,0.04040523727780084,0.09698608344844327,0.04485587960903211,0.10662257188463313,-0.023651372079606926,0.14637546585374137,0.09702606345459934,0.16795983359011296
HALLMARK_ALLOGRAFT_REJECTION,0.039959019611551176,0.04480623634845341,0.006178238208939403,0.01664499161183738,0.1610096893188463,-0.04467963073170446,0.13188811336882658,0.02232430255912838,-0.03362652565546376
HALLMARK_ANDROGEN_RESPONSE,0.05112351986059194,0.05456995749382065,0.02709106305596262,0.0937300656406449,0.17036876740211743,-0.11683942775154824,0.13904027251221462,0.046963143040274394,0.1769556137571214
HALLMARK_ANGIOGENESIS,-0.07800932636559504,-0.04001900904043007,0.04459674219452914,-0.052135094052385575,0.15596815991187635,-0.08669702179395386,-0.10722258223117129,-0.019668162947109793,0.12928663615015373
HALLMARK_APICAL_JUNCTION,0.09521848849954179,0.0034649743040380747,0.13808566909149486,0.01843848846548339,0.16956182007808462,-0.051983633851186095,0.1414721779130306,0.08129639799763183,0.1897249720541679
HALLMARK_APICAL_SURFACE,0.08292577051881209,-0.029661240357936956,0.07463976179278857,0.03444217592887207,-0.08375323691148345,0.04863281740722267,0.1038645423058344,0.0872688003223297,0.14414703799385692
HALLMARK_APOPTOSIS,0.03303306344572517,0.02105614267109076,0.00020971239577767414,-0.05097994099599526,0.04274184393501714,-0.06978897861714724,-0.08214355120924079,0.024037292747514306,0.07955021738381293
HALLMARK_BILE_ACID_METABOLISM,0.06779175647005876,0.012555437595130241,0.12229578784499082,0.04623491839903528,0.14937113328755766,0.016904056486475035,0.08540365584392032,0.06543154297550044,0.15356700383421978
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06281035665732718,0.032038743532140604,0.07267511459893021,0.04962761431555479,0.10530299917784135,0.10530592618174126,0.0593745641209589,0.09688280337643129,0.14116437640149931
HALLMARK_COAGULATION,0.04598092692423861,0.058031682216311296,0.06351903372639148,-0.016067420644031397,0.1804513982509004,-0.08500095878054503,0.15723138449492216,0.05428479603144538,0.15652562801614603
HALLMARK_COMPLEMENT,-0.006996063360521115,0.03905804228262949,0.06251402869008378,0.03830684879874308,0.13223173979233885,-0.04184862331839021,-9.191692084041372e-05,0.08003698322756256,0.1036463353003388
HALLMARK_DNA_REPAIR,0.08787832299561817,0.006618631942230939,0.07919179643728594,0.10661378982788927,0.15399321642182154,0.05988176331914588,0.11793519633230555,0.09741572350838033,0.19192405217068073
HALLMARK_E2F_TARGETS,0.12660360352756497,0.002147029469305883,0.13401458540150452,0.04947480370044198,0.1636224752488763,0.062179649118748945,0.05889591433125286,0.10195058527129262,0.21336717824479598
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.017197856500435392,0.031724920966170245,-0.0382051268759533,-0.03191311965791409,0.16083342315116297,-0.07916390957081237,0.09690236163345076,0.044443701877574626,0.1630342093780156
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03883322144478905,0.002358387341910844,0.07557596097160925,0.09082428855524892,0.09719895982581184,-0.09178608030622361,0.037962214388368574,0.08435011486735032,0.1701279810205337
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05466525503982182,0.02259458551366971,0.08328233512646362,-0.03348836234009652,-0.08370922386520724,0.04493711038610847,0.08295539983699333,0.06685093658293052,0.06445534917715784
HALLMARK_FATTY_ACID_METABOLISM,-0.018250218206192322,0.03476833549020812,-0.014162869517852245,-0.0075109114116694,0.09505112554511684,-0.1047438801313917,-0.003988832420554895,0.05182846011579916,0.13564514563975097
HALLMARK_G2M_CHECKPOINT,0.05346204856524619,0.03429062422896429,0.0523254403315154,0.07503124420263077,0.17584878753127606,0.033474267911015224,0.03206968321306348,0.07537672431558502,0.18853804949952307
