,UKF243,UKF248,UKF251,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08357720236013805,-0.010431738393232307,0.03478513139239116,0.039186172398383345,0.001700306424930055,-0.010514131923640571,0.07078875021048815,0.013581553699329438,-0.007896083260241568,0.012574654699333162,0.0684832908935001,0.0387636927509603
HALLMARK_ALLOGRAFT_REJECTION,0.021635252898351543,0.00038497993895904255,0.02665170607568249,0.04669065593527915,-0.03714192011491506,-0.005598977631526957,0.04731759400190765,-0.046251222491708995,-0.03731521384765951,0.013688748819151924,0.04511894667184718,0.05224604468292039
HALLMARK_ANDROGEN_RESPONSE,0.039016713659619416,0.029911713904057724,0.05752742932611769,0.02288603052149891,0.04260759938621281,0.011058617499149749,-1.0009449369105684e-05,-0.013739331381930007,-0.0037590241533965846,0.001502408670355706,0.03646410905103524,0.05009233873134568
HALLMARK_ANGIOGENESIS,0.054390194931894724,0.058955837840221285,-0.014514633408950725,0.00019767032134852399,0.05024328165361013,0.06796543742198989,0.058520755102639765,-0.02396211805035933,0.03280543886861665,0.016842213548099227,-0.04497840764299678,0.07509231765418137
HALLMARK_APICAL_JUNCTION,0.048306440766105525,-0.0018307360399810715,0.06014911740863544,0.0033055869462437692,0.03152224229003598,0.03759252829921565,0.02595843161020848,0.02077239853653125,-0.01168021361730087,0.013036180490389444,0.03508816134164646,0.07061736772302875
HALLMARK_APICAL_SURFACE,0.030484978250533413,-0.052164420397149476,-0.007576595922715203,0.017642052153254296,0.006489862685944779,0.032274967098959204,0.09651406999177091,-0.04632492186377636,-0.0020021242579356703,0.05399714868572641,0.02607721314091805,0.016929752630698795
HALLMARK_APOPTOSIS,-0.02559057725973195,0.01682819021395316,0.022817816006929934,0.01850089742610536,0.05863675807554028,-0.01767058712558861,-0.06942714168920193,0.017464546212354014,0.04847427138260707,0.0029821137463040518,0.02040681533422198,-0.0023356845367244776
HALLMARK_BILE_ACID_METABOLISM,0.08479906240752783,-0.05875746609406276,0.009542747714674043,0.04323353841173751,-0.03042102138068054,-0.021747834836929103,0.09467039086532832,0.008073277330797886,0.018423946657466356,0.03655278169529603,0.07550895227057972,0.07410189016804064
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08616712704093243,0.033415505486411395,0.04377732977580027,0.008445949660032032,0.02084556194561722,-0.00582542801392533,0.10140348387914912,0.00993912538023044,0.004910619260159432,0.0310001845615245,0.10776227560401182,0.031198750356431024
HALLMARK_COAGULATION,0.06035022311109482,-0.004250770757742275,0.05409592247766115,0.03369151195674511,-0.015521445117466719,0.02998951941929141,-0.009204133379638478,-0.03018346758181294,0.023876521780152427,0.03316274665224297,0.031226499920551015,0.04876951167177315
