,UKF248,UKF260,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.002622581712501553,0.07057858497423125,0.051572323906754425,-0.007033722158478516,0.02847186770101762,0.11334824859755767,0.16911865002423696,-0.05615379373207533,0.1413165474063292,0.06066138789731356
HALLMARK_ALLOGRAFT_REJECTION,-0.01049877526382037,0.04953395601998609,0.05626082261962111,0.019848596338218758,-0.020913181539289713,-0.0032157476810067403,0.08212341272051307,-0.029327368983538712,0.08454933815165333,0.02944342069654733
HALLMARK_ANDROGEN_RESPONSE,0.022498533421132054,0.05263870988859163,0.05118089754821786,-0.013583592792806555,-0.019078967244637198,0.13399865618976456,0.13077094317571725,-0.016345810164633694,0.08225221040587037,0.06020334146223728
HALLMARK_ANGIOGENESIS,0.07660534453122363,-0.07162287590127375,0.04126607670464178,-0.018544479281404205,0.045909762234834554,0.021971384861939003,-0.044730094302225513,0.0841231593227784,-0.04876101898961593,0.06491896740884565
HALLMARK_APICAL_JUNCTION,-0.01566060572961772,-0.0037666309215858085,0.07980786230214705,0.020763342897575764,0.03925590801551225,0.07052659426582283,0.15921289328423927,-0.06946200558276498,0.11239489096032285,0.13285181556898806
HALLMARK_APICAL_SURFACE,-0.04623970506486462,0.032825824976422134,0.03674704455461767,0.05976904898441141,0.08588450884771334,0.09097374798185275,0.12732313541637796,-0.011688341337292118,0.061333923729996034,0.08186342748980402
HALLMARK_APOPTOSIS,0.061440573820653224,-0.09461512293683168,0.08492794527372735,0.029538282003577786,-0.019024682961009596,-0.036668449175447704,-0.05092033171051111,0.0115198552887685,0.07735231993276837,0.05087140068495836
HALLMARK_BILE_ACID_METABOLISM,-0.07848812867014777,0.05245583853822488,0.055461058541293184,0.006954206632673245,0.080087784704536,0.0529888175975465,0.15851052817519767,-0.06668551949847701,0.09669016039967764,0.10347533482459353
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014568433604640635,0.02498536804523379,0.015954715812707774,-0.04521642333495487,0.07478121454491382,0.12776284589139242,0.1317028333968125,-0.05465153548855641,0.06990627678718837,0.057436467566848025
HALLMARK_COAGULATION,-0.0072788576731967125,-0.01784084113203797,0.05455470347401876,0.007269072795249905,0.028537656458144742,0.010174931607676012,0.09710530323509844,-0.004393012937789789,0.1136951269174528,0.06968432114304209
HALLMARK_COMPLEMENT,0.004630300771379589,0.023384696308734174,0.09088846900472172,0.005444227817404286,-0.014485078263522574,0.06265284770808867,0.07568263235987088,0.0016382533073117623,0.08066502600889268,0.04583204158529428
HALLMARK_DNA_REPAIR,-0.011528777629992798,0.07686337154974315,0.06948203252131246,0.03732684848718735,0.06886252763547325,0.1193905420509938,0.15920554893012123,-0.05842270104086257,0.1026390650659708,0.11549418977205599
HALLMARK_E2F_TARGETS,-0.0537885726210989,0.05870596828993473,0.056896999278583826,0.03432178484767757,-0.0040666867645313964,0.014247072469451706,0.13067302063179684,-0.0402150591552905,0.10128335408657575,0.08496579413496769
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05044855343637991,-0.09956637133707837,0.08153038523286636,0.021174252989832613,0.02586800387627212,0.00800176457503306,-0.06211918736050032,0.027542082666962578,0.057193298042751646,0.10722871778481011
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.036930175877220195,0.05153123509230462,0.09857984641386329,0.03128720138808468,-0.01684307454867065,-0.021366451843162815,0.08916000560554532,0.020048682097090948,0.08636283583962114,0.09714762061845103
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.032347371143382,0.034726873645800176,0.009123450259395099,-0.004568736732946312,0.057281272758691416,0.012339425765497798,0.14133665173903764,-0.026330418744043176,0.09475898912474862,0.02721024069949645
HALLMARK_FATTY_ACID_METABOLISM,0.03736010514015743,0.021653668919159656,0.05071402610339165,0.023701080004353347,-0.038149675688903935,0.04328646455393719,0.0050069471104250305,0.005017531783493275,0.047735676938191265,0.05635527315530967
HALLMARK_G2M_CHECKPOINT,-0.0429620639281664,0.02717093429168738,0.06933641979599416,0.03953386346971331,0.03324049262621708,0.014833302939150354,0.08030173328853277,-0.04812865654398597,0.07734355455216582,0.1341202137853738
HALLMARK_GLYCOLYSIS,0.046657099381172226,-0.062100220736572356,0.08270097121587049,0.059075739580986754,0.05809282764761739,0.09398153289452502,0.0834349567909893,0.014460536813728248,0.06599797029986547,0.07578100814391497
HALLMARK_HEDGEHOG_SIGNALING,0.012656100846288543,0.07977587034704618,0.03302078470565851,0.04777029895383668,-0.028260877866354128,-0.004087504620086193,0.07784687671826565,-0.04127852438934885,0.07351653592472204,-0.02574820870535801
HALLMARK_HEME_METABOLISM,0.03043768213400698,0.0831229472988017,0.064398962270618,0.007490886753134304,0.04026823843964415,0.08796487230885022,0.16805636452609632,-0.08422838391291566,0.11946168432879399,0.051845341796052574
HALLMARK_HYPOXIA,0.049052968950416914,-0.06321754632689217,0.03166502082955841,0.022443291022581656,0.04514775255887231,-0.01703356605463182,-0.10569639314953323,0.056067422742371295,-0.005522057969368285,0.07527997125423742
HALLMARK_IL2_STAT5_SIGNALING,0.005014045710814406,-0.025789218638538988,0.07476702731622029,0.004042628382581637,0.008012958128398896,0.07190888024728921,0.12349041608110173,0.0049491608073324676,0.07792752515108906,0.10302584836778741
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.1193565598260406,-0.04962989839451673,0.06905732238976366,-0.01963953932671473,0.04442456362955649,0.0737946452348615,0.046456348087762674,0.010854538990910772,0.10479098064947705,0.05102888584352423
HALLMARK_INFLAMMATORY_RESPONSE,0.04193897574792366,-0.06355164927361491,0.024429286563968634,-0.00991475744742012,0.012988062338621093,-0.012875627581511786,-0.0057421886895463285,-0.013726262698722827,0.05988389642540132,0.03726573477106544
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.031890308399878664,0.08696828337347894,0.03618988282206637,0.0165523184221665,0.06690972610834177,0.1094049504743062,0.15847091099654387,-0.07966898821804844,0.11931456579997576,0.04969660898139753
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04067823465233134,-0.09709526106481448,0.07928611212866928,-0.05564370088424245,0.03680035686452194,0.06416078395881994,0.014997219452943824,0.019663218262313684,0.07153227319593736,0.09557447795484546
HALLMARK_KRAS_SIGNALING_DN,-0.03273047394240424,0.06525724230889678,0.04436304970848276,0.06767482769130684,0.1090520072742392,0.1641405010231814,0.16090109910821845,-0.05053548615571619,0.11514676401556112,0.052540900734118406
HALLMARK_KRAS_SIGNALING_UP,0.05017606135551336,0.05867993118893111,0.007049630858388134,0.05615520197061183,-0.013652688328695692,0.05312046704862788,0.09866746081390393,0.02761694357094654,0.09377763873912995,0.054027662920415415
HALLMARK_MITOTIC_SPINDLE,0.0156941829672986,0.09755885335522495,0.06134438363929653,0.03531034127116441,0.02676826708471743,0.1347411447277519,0.16001992817873575,-0.0623551571709554,0.1366044438012877,0.12108103094331511
HALLMARK_MTORC1_SIGNALING,0.051977013233632664,-0.023373018369228813,0.06997624024656891,-0.0013238517152559352,0.037508574715445143,0.024278170035039917,-0.08151010623467728,0.02116394538434863,0.035733184649545065,0.06810432127601795
HALLMARK_MYC_TARGETS_V1,-0.02979066978586662,0.07866604239201302,0.07186377248212567,0.03685319468156041,0.027300844183224423,0.08543606420071855,0.15587872898480476,-0.03920127934687869,0.05906031190644223,0.07988162808262059
HALLMARK_MYC_TARGETS_V2,-0.008188812295656515,0.018580674909075563,0.032481843051644574,0.02148087282793669,0.08606317940100063,0.025068678631469568,0.07520642658166822,-0.03511048818360586,0.06183450482807694,0.10382168660604783
HALLMARK_MYOGENESIS,0.003270146789098312,0.02357087609353845,-0.012687003384009677,0.008278323759523146,0.008881574126521187,0.06944341605004464,0.14420805639943135,-0.09134913778865543,0.11274599681140907,0.04675557256941947
HALLMARK_NOTCH_SIGNALING,-0.018434042684961075,0.08840232900675914,0.05591457726021511,0.007691363956686287,0.047466853891285264,0.08084227386196928,0.18209394435521245,-0.08669293867181276,0.09071092473383917,0.04513776741236918
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.06898748752243596,0.09547894237956328,0.019449038017170583,0.07182412746884409,-0.00013019120959740658,0.117498884297247,0.15382122144054566,-0.06249951471881138,0.06858708212464491,0.03342812285411093
HALLMARK_P53_PATHWAY,0.021076330589395956,0.06479824179186196,0.08829340812685194,0.011258552849937558,-0.0016619887088179213,0.06118510996611437,0.11342343502377848,-0.07006891519767333,0.0919370210953881,0.08251765879130954
HALLMARK_PANCREAS_BETA_CELLS,-0.03355711287842255,0.06029156246202966,0.009294048504134404,0.03688020890618133,0.014147605837194006,0.09556819011640913,0.1735948764148356,-0.02873366329083531,0.06752363226983207,-0.03909440123843724
HALLMARK_PEROXISOME,-0.018386455203373592,0.07578909119363283,0.06517962445491082,0.022713581101673538,-0.03961060384367529,0.08060277215774374,0.16085464714636033,-0.046981925242536034,0.06240718734496272,0.027872122193430843
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.018861563921351156,0.08337439832476283,0.060419765915353967,0.022512190084628344,0.005833337258685354,0.08464604777663305,0.1486357899313328,-0.03692928978918078,0.11625220397335788,0.05283532710340179
HALLMARK_PROTEIN_SECRETION,0.05112752751072015,0.09085929252457603,0.10316554471189898,0.0315956089726766,0.02934175363515767,0.057905965166399564,0.16807783052748487,-0.049929366108681095,0.08727309046970652,0.06616667414454393
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02426517955733659,-0.014134457079579197,-0.04125205953580208,0.0023932314698633874,-0.07009605544771816,0.05215160583624398,0.11750667117956955,0.015838892918972718,0.03821294768005194,-0.033378757751419054
HALLMARK_SPERMATOGENESIS,-0.02846899952236166,0.11519390430485484,-0.0174479028468161,0.024907876267938504,-0.025472094998353508,0.03208700305116782,0.16548393949329668,-0.025059934682024543,0.06242483893221623,0.05816058333008726
HALLMARK_TGF_BETA_SIGNALING,0.008226358204937887,-0.025110662627678377,0.05367894079370119,0.030143890065067264,0.03906044243190249,0.00716793151036333,0.1670572854201386,-0.005001727088732812,0.10164031206798627,0.09528126565788406
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10540931781905817,-0.10415296131342401,0.018208045733510078,0.0657674238930578,0.044056860654598025,-0.04485862264460188,0.013713217037058271,0.054977270914434294,-0.03381349429014487,0.124739190676678
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03349523878870026,-0.04099798832451377,0.08564556045112388,0.05504398138464601,0.03966689675120349,0.015604523700471589,0.14517480649739356,-0.08302071317616612,0.0661274335800348,0.05759127254550311
HALLMARK_UV_RESPONSE_DN,0.019850783259010473,0.09155340985412043,0.0318680423208776,-0.014235876852309223,0.006277024738706341,0.030801741531274403,0.10983908839140323,0.0032353637265247295,0.06623293058633999,0.07035423088230562
HALLMARK_UV_RESPONSE_UP,0.011973693556039932,0.028275157369555794,0.009631373745144497,0.05260711171060916,0.013392670193936253,0.08892490102294999,0.12072817849612458,-0.01562446922474154,0.06592184622797428,0.07019481242882701
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.019774793256706096,0.06678353932716202,0.0429121102643905,0.047044721413901244,0.06612617389888306,0.05077918990557101,0.1330365385756673,-0.10118221335541473,0.125736761963922,0.1420839350125938
