,UKF243,UKF251,UKF255,UKF259,UKF266,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.05321576742759582,0.026481886182394523,0.13824394284152824,-0.032567219309535884,0.07000925352935998,0.19258285470334421,0.06824518904622316,0.03308169855238069,0.12036277425895991,0.03947461304730352,0.2130679939085295,0.0147012678963195
HALLMARK_ALLOGRAFT_REJECTION,-0.01289166417454254,0.04390192971614478,-0.020996700986564136,-0.015959898746731302,0.34563155275938573,0.22030026848329567,0.10449785517350645,-0.02005568390541226,-0.031291300586560065,0.03845608235887843,0.08134948104415429,-0.014198953987818105
HALLMARK_ANDROGEN_RESPONSE,0.09803547419602827,0.027433574599840214,0.03395375305456021,0.05882933671489988,0.2995334342111609,0.209321741190456,0.08192165888743642,0.006687897574719644,0.07465761917068128,0.049012689079745306,0.19862202610810123,0.03862504936733821
HALLMARK_ANGIOGENESIS,-0.02037592905799649,-0.09335656224301213,-0.05492222041332663,-0.005953440977123311,0.3813687872206303,0.25184085772662484,0.050782119694528643,0.07866688289140925,-0.012578224192054809,0.004061008582356643,-0.170834698811575,0.0775701322452469
HALLMARK_APICAL_JUNCTION,0.039117609896328925,0.1060858303472668,0.1483177553844815,-0.04394494035760006,0.3835992577838242,0.2247524484209983,0.0888321141170687,0.08543797284690825,0.1092101695906611,0.006595692136177768,0.2570345177108957,0.022572705456409416
HALLMARK_APICAL_SURFACE,0.0028216966683814646,-0.001000047855663376,0.04861652090216326,-0.03762535461937158,-0.13063349651706027,-0.07796735775423633,0.09714266416450976,-0.0674407974864687,0.1143034500105859,0.04078219330351365,0.19466236150937707,0.05608940325194752
HALLMARK_APOPTOSIS,-0.019385167032673453,-0.028849784556666758,0.05098738944289306,-0.012724802193516701,-0.09083399982419664,-0.014522553214644275,-0.0882785842619327,0.1386984676114814,0.06526089123998405,-0.011303806704768184,-0.13778842992500573,-0.03897640512966776
HALLMARK_BILE_ACID_METABOLISM,0.04676551069915481,0.06647703934021226,0.046575786631404034,-0.06876130387149731,0.2716095550736517,0.23048523988431444,0.011386148500700598,0.009435909538301052,0.037265489892004476,-0.016596609806306447,0.19575264773127649,0.00510929635597131
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07182567800253366,0.04171117204189798,0.12196100687246089,-0.009148576866392267,0.34700226779942295,0.12140147769731073,0.08600760318358246,0.05193481176008069,0.11138448516885213,0.031070280293375396,0.19902436058729525,-0.013692869027582011
HALLMARK_COAGULATION,0.009074385341016258,-0.012198282399636913,0.0836409707574013,-0.049093098667173075,0.30685326345420727,0.1764686351562802,0.09298735735696283,0.0691102699003386,0.07962866133740013,0.005486098298053816,0.05898993848463792,-0.032670287254922346
HALLMARK_COMPLEMENT,-0.04400318826591136,-0.035256517652442795,0.07053219130999996,-0.01447318985543625,0.11051727622249428,0.23288300210202903,0.047389854662614174,0.06796222125396995,0.09256891766851487,0.007716453776107485,0.09263499072149932,0.013073722392373827
HALLMARK_DNA_REPAIR,0.13321675851665477,0.07027362385890916,0.14268954386276395,0.08209757058473026,0.36110696764031996,0.27015190542060785,0.10102768680592907,-0.04621226863850622,0.18962062324123435,0.03603189717202192,0.2610019072790207,0.03814638105045661
HALLMARK_E2F_TARGETS,0.06497512390507106,0.01638151154551606,0.08302032659405253,-0.022570222730790984,0.43409529372231836,0.2527361720623573,0.13310271896860812,-0.04672127563275682,0.11647902731326952,-0.0016022772529977838,0.1035131457733657,-0.00015762303255318998
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08237978200030534,0.008028832505951518,0.014636568718272154,0.014264246669672164,0.3859681430356738,0.23251919554814546,0.06311917357404967,0.05867977682466032,0.14582313597676091,0.011516152664014982,-0.0688066770507409,0.04207808536401861
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06811512942399446,0.0053418835754101635,0.06442462793041186,0.027824686787166982,-0.06417335776928938,0.19284344364914865,-0.026474510845207452,0.04305208809525605,0.1365519943398524,0.006750442205844882,0.1852009234409372,0.007918546254455363
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007862353355252252,0.041345387817265725,0.15738852354400826,-0.06444527674408726,0.10840399635543695,-0.07509452185891523,0.0847141529131382,-0.03446078609862422,0.07290823981747473,0.004793291511256702,0.1679394522190821,0.12130570110601037
HALLMARK_FATTY_ACID_METABOLISM,-0.012691484179721792,0.02335110820334286,0.045617407580500854,0.04063782981422766,-0.04412555486351649,0.16615136207046013,0.010589603432908757,0.048661290910598565,0.16866171367761273,0.01845824381234305,0.10221956360998027,0.027674911311125188
HALLMARK_G2M_CHECKPOINT,0.04363286969471466,0.02481832395641821,0.13822101987556135,0.03651432107753278,0.4388140769030477,0.24522522991690718,0.08323531739317862,-0.0373454322350558,0.16925397576464038,-0.0046678333721203455,0.07609806933484257,0.03346216711696219
HALLMARK_GLYCOLYSIS,0.13158768308977722,0.06098183403613672,0.19985960926946073,0.01737067738858518,0.13773651171083343,0.22834408525748257,0.02180443789414809,0.09469102056554696,0.21662156712258449,0.0037113707324327393,0.22810923955971912,0.06350579383192527
HALLMARK_HEDGEHOG_SIGNALING,0.0292164939480136,0.038349435920481525,0.2155844820037563,-0.019350156516850927,-0.31644025987709723,-0.08921205436575921,-0.07677353599823991,0.08484594109831717,0.09959585544982505,-0.019927691476012952,0.17988980579266012,0.0069116425239936965
HALLMARK_HEME_METABOLISM,0.0754165355056761,0.01795727257940707,0.17445464575353267,0.03331914253772433,0.17534083009175785,0.24567974302066262,0.08435405157755903,0.031542614674415874,0.11067304144727126,0.029817304629497828,0.23556791292664886,0.01910845736640143
HALLMARK_HYPOXIA,0.14085107723660506,-0.036032857302317034,-0.009151425489939071,0.05328579380783528,0.006670821270264613,-0.034195162976663765,-0.056583530490507634,0.09222262191879699,0.18266940548754537,0.027731418622077446,0.0032993517723194856,0.0727100365743454
HALLMARK_IL2_STAT5_SIGNALING,0.02768911935159799,0.00780106556003601,0.07624574897375395,-0.006346884975067847,0.1459390054241283,0.21179179059393305,0.02937821765662984,0.04609633943505151,0.09836447857728804,0.018285832930954066,0.17628140918170396,0.08635751380446965
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02707788442442006,0.024631479360585344,0.13805625908576794,0.012970456288983998,0.3454336820283714,0.19791740457850535,0.03244677736571901,0.0015259220983191177,0.08221482233501314,0.010724995616356415,0.05253135398994073,0.09582242400121596
HALLMARK_INFLAMMATORY_RESPONSE,0.004916628309589955,-0.008257390036024374,0.08834142553430335,0.0301449824006466,-0.1798222698426894,0.11034708971326139,-0.07010244829669399,-0.032722773096410716,0.05147851163294948,0.016368124423794844,-0.03543259146022133,0.0556793750065947
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024090178844754402,0.007115430575037318,0.09823394278916821,-0.05973704646027579,0.37984558166249893,0.22381782208067233,0.07787032286190801,-0.0171280198580538,-0.07348551354478168,0.030056974243496157,0.19747318483490853,0.0013226660773828721
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00840670946036963,-0.01951744231423042,-0.03885360496533887,0.014129346989144429,0.0951558264450758,0.20449088748322491,-0.005180948911178728,0.05764465252261972,0.14074249267143935,0.008843029332473551,-0.05854983267136889,0.04511555145953512
HALLMARK_KRAS_SIGNALING_DN,0.036046602413076605,0.033958977525977936,0.1768166801538463,-0.07505770434272152,-0.04323506891079466,-0.037228750813378855,0.06337900988633177,-0.005337107854714347,0.05988258692601588,0.022439802838816695,0.2605099065248713,0.04118140664602966
HALLMARK_KRAS_SIGNALING_UP,-0.0541969517938952,0.032287849654487014,0.09597848394735872,-0.02681597369680506,-0.32569195034000986,0.06472886900704115,0.030449040665672816,-0.04891358111789193,0.030770069283370054,0.03289300881489446,0.14567988447401092,-0.000329725633275464
HALLMARK_MITOTIC_SPINDLE,0.05694821180025877,0.03481903863885118,0.15746642885648449,-0.0014666016920394896,0.31176125979397185,0.24195211249712315,0.09033402861891728,0.03672279314040187,0.07507740252608436,0.035768620297105605,0.24418293373881014,0.04764174552181691
HALLMARK_MTORC1_SIGNALING,0.14441565715014132,0.055534642726980006,0.0016128229611666906,0.07800454975486994,0.2934218834790723,0.23888546474024352,0.06445052115255363,0.06043245403608285,0.175924368749369,0.05300224388428703,0.04868709653229192,0.12009756874201791
HALLMARK_MYC_TARGETS_V1,0.13094450340689154,0.10198317519493721,0.1322410569015646,0.08578960441572452,0.4276737368999661,0.262071393905601,0.11661588631297468,-0.11674800894156616,0.15208926051224894,0.05723595908228996,0.254353390416701,0.00868296211843286
