,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.004398299846667148,0.054535906536530815,0.015217902138072004,-0.1286589880543974,0.02414207232861845,0.04543158403804103,0.16879960910339023,0.09774354180559248,0.0272044641046679,0.003626984122996084,-0.0026899455900610126,0.18455116319263742,0.07605954695536545
HALLMARK_ALLOGRAFT_REJECTION,0.07932366910906741,0.05938883933332433,0.02584640902739376,0.023371749953361606,-0.10315207116986942,0.07001956250060686,0.061784482003324745,0.12357795763828952,-0.015381721015615586,-0.01800366925492577,0.01884439215724492,0.1562779132516047,0.019206407281950832
HALLMARK_ANDROGEN_RESPONSE,-0.011806528405228587,0.05492683247845266,0.00039841739081446974,-0.005836501584993832,-0.012750837573653096,0.07578900974596044,0.029676291006980687,0.10984392647206666,0.04850542889382195,-0.002845453799423272,-0.0043376840800483495,0.1468617159647695,0.099622588584231
HALLMARK_ANGIOGENESIS,0.09671350263515868,0.001974774357897,-0.013230187916352987,0.13920241089142593,-0.047781294931415697,0.03297429780953497,-0.18972449741249905,0.11926914717555641,0.07025958596554156,-0.02323624566781842,0.017178857931875458,-0.06805000791603305,-0.0007876391859226369
HALLMARK_APICAL_JUNCTION,-0.022722165817000702,0.03716906356037231,0.02027660639605471,-0.0539073503244204,-0.035650887910199776,0.04437234527094002,0.11435096919001862,0.12091361047959778,0.0451730065300414,0.02179674508431631,-0.014271460163827639,0.1415003221077552,0.07338830543300902
HALLMARK_APICAL_SURFACE,0.008248805668082879,0.022910044336573284,-0.05279422756333771,-0.062124560520062336,0.06771704570268984,0.0035223775286512523,0.006292812944306836,0.01598991519138556,-0.017420593548231247,0.038041723202674294,0.021552138514944273,0.12067977999688757,0.052611744815403684
HALLMARK_APOPTOSIS,-0.08400578983768965,0.03367156561108989,-0.0094461670359562,0.07795938151533138,0.0590953058732479,0.012615091781708554,0.15126016919725946,-0.0014745742324296512,0.036416815472354036,0.005652731437389015,-0.02290464627494193,0.15884432703601775,0.04726873916465014
HALLMARK_BILE_ACID_METABOLISM,-0.04061710158593006,-0.009502704248531309,0.0473969255503972,-0.13983724726424307,-0.036079460275430755,0.03901291334155903,0.1415020950331391,0.05606864750824311,-0.0023250668966344613,0.034365264246112394,0.026746473634365865,0.17259330642533488,0.10158370175042347
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0453097783909004,-0.00616818558592839,-0.01512774981284479,-0.09972241476811727,-0.07700842000792076,0.0024297079896273546,0.15285600133118774,0.13116939005746053,-0.004455333805250133,0.043571080288816046,0.011941007215575448,0.16483639738191727,0.06674211653690713
HALLMARK_COAGULATION,-0.04022736821968771,0.03829584284171295,-0.03932649028529549,-0.020258468520041283,-0.09824971034745157,0.08278247381302617,-0.1280346655528263,0.07483797318474572,0.010202814584948674,0.03443921807590972,0.013943967639266891,0.1595121789449697,0.07754235708515761
HALLMARK_COMPLEMENT,0.049345289356377386,0.037655209431186616,0.03639344429645411,0.03673100471706844,-0.011928056614683429,0.035252835827653116,0.15539653875704082,0.1019268223960323,0.021595182102328244,0.02264998492089769,0.025830551003916416,0.18197124246059526,0.055022606134777344
HALLMARK_DNA_REPAIR,-0.009493514436090356,0.02662399167751836,-0.00535010279404616,-0.10365592058928783,-0.0006790898804342893,0.039687753111253166,0.15436322149386542,0.10304554780457505,-0.030293914003925792,0.04315754959045419,0.009104337808578373,0.15708369064745312,0.13065884996828414
HALLMARK_E2F_TARGETS,-0.0007877121367009332,0.027216917375505294,0.020261863406093303,-0.12898562250138826,-0.084985858811651,0.04882555694774488,-0.027279552624299677,0.0854441622791939,-0.08308255429958597,0.04713868725311745,-0.018965934564099306,0.12609713523742475,0.07435071068436512
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01948180209893799,0.001887943682825795,-0.011650538353710743,0.09120155929524168,-0.09174018427481724,-0.004328841063604209,-0.19199775614662107,0.0891067047414526,0.01951664698436487,0.054399158936986186,0.005728257503447517,0.07973312442641767,0.04556075771393941
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.05158459332972512,0.009704143139323957,-0.016289879794243973,-0.0707925209730862,0.02299054019891751,0.03680116531526461,-0.2222141574410253,-0.0026956163078629487,0.10646919602271455,0.06176936211899205,0.0035032135486360704,0.17140634078623596,0.09848563291528718
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.021297367091894562,0.010622717084199377,0.032297164510928955,-0.10399187564231709,0.06549092906021058,0.022711421093558407,0.15135080610577567,0.08735171086707046,-0.04490524639890856,0.02767709159137388,0.023902185391464787,0.15486257377115475,0.06960048016342842
HALLMARK_FATTY_ACID_METABOLISM,0.005597921569049454,0.03030485935551689,0.023990599765620572,0.07453667365189208,0.01546911860105814,0.010018614785090143,-0.14136755028709688,0.05928111476255406,0.049900981480289146,0.11805696208539694,0.01437443522268082,0.023627575825672303,0.0315371608176994
