,UKF275,ZH1007inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04824731727054679,-0.02745968007032804,0.07089867524933732,0.021009146119905644
HALLMARK_ALLOGRAFT_REJECTION,0.10445136944140553,-0.03060983290596636,0.015997396053827533,-0.06475487656499405
HALLMARK_ANDROGEN_RESPONSE,0.04040695305056494,0.005446030134993503,-0.027729100704894778,-0.005876109497552715
HALLMARK_ANGIOGENESIS,-0.021327712662917487,0.00011037244732802131,-0.0478175960034759,-0.035633955607345565
HALLMARK_APICAL_JUNCTION,-0.02560503488130217,-0.018072823407380877,0.03886802884224601,-0.01190079847996748
HALLMARK_APICAL_SURFACE,0.0177205182009705,-0.019831284856020117,0.030236783076934146,-0.06669132961393043
HALLMARK_APOPTOSIS,0.002731651965145242,-0.06270326846899807,0.015855707078542256,-0.0025921839686805013
HALLMARK_BILE_ACID_METABOLISM,0.03604801706755995,-0.0031542019414318,0.08535809985921003,0.018438491970962083
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.031120545389839434,0.02573827823403584,0.09025191674691799,0.025042359996801346
HALLMARK_COAGULATION,0.031533433901570346,-0.0029393934476424593,-0.005597285544639631,-0.007819045221087333
HALLMARK_COMPLEMENT,0.021931176859259698,-0.009319171398729993,0.04612806020779757,-0.02470150862287928
HALLMARK_DNA_REPAIR,0.05175411035199254,-0.03854673223583548,0.11262031899263956,0.043018155418571846
HALLMARK_E2F_TARGETS,0.006358350952553091,-0.05226570316710049,0.08571438150985693,0.04311342131160623
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05331697115219407,-0.003105338156263106,-0.00965040558485666,0.0061013231181485175
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.023828415541352385,0.02470896465832467,0.10040000492063021,0.040516346071608575
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008881580908369652,-0.056251275745517616,0.03152491520325713,0.03193693279217905
HALLMARK_FATTY_ACID_METABOLISM,-0.012125074358310846,0.019956052217588494,0.07183845558786393,-0.005311480878958518
HALLMARK_G2M_CHECKPOINT,0.020854482872183073,-0.020689129095714465,0.04733790436202428,0.017064541451146976
HALLMARK_GLYCOLYSIS,2.917933139075244e-05,-0.021398254483638367,0.09262512117715159,0.005902106636241686
HALLMARK_HEDGEHOG_SIGNALING,0.010177526963254673,0.07594463364614057,0.04686780763985734,-0.023366454150653592
HALLMARK_HEME_METABOLISM,0.036766184712651015,-0.011117626345693752,0.08077578622661966,0.01311181841097832
HALLMARK_HYPOXIA,-0.031238954260777566,0.07803181042485248,0.020764427358324112,0.04877485588504277
HALLMARK_IL2_STAT5_SIGNALING,-0.03609052174736366,-0.048393539865356494,0.06536274033869657,0.021542576273778903
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.008059315491425802,-0.016925897034151656,0.01759427865987358,0.007202590007767076
HALLMARK_INFLAMMATORY_RESPONSE,-0.09181885508967316,0.018774897174622076,0.027853459449403605,-0.029095872966045645
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10071171829308895,-0.02046318556099307,0.07266874646430183,0.022411833649665
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.050997480369002424,0.0020873655082192448,-0.006764793301885707,-0.001529246802223301
HALLMARK_KRAS_SIGNALING_DN,0.0018585839178819682,0.0669849919588607,0.11915839805885603,-0.002018481503942947
HALLMARK_KRAS_SIGNALING_UP,0.06366531918986201,-0.0009218406999047501,0.0511905442803134,-0.0625865975040952
HALLMARK_MITOTIC_SPINDLE,0.01816150095420471,0.0599431852105403,0.08511039555324258,0.00385371117996769
HALLMARK_MTORC1_SIGNALING,-0.06026829107828556,0.04311475838830696,0.04779115470517067,0.02616461569231775
HALLMARK_MYC_TARGETS_V1,0.041960293958437665,-0.06216465161232644,0.0882143803665455,0.025373017531018425
HALLMARK_MYC_TARGETS_V2,0.10019537180962454,0.012106431706242255,0.0786895589470938,-0.01235303226444634
HALLMARK_MYOGENESIS,0.05948380096089333,-0.012403251749577366,0.04559344065382742,-0.013069037187983036
HALLMARK_NOTCH_SIGNALING,0.02329147249574143,-0.046967534022480516,0.10620998563322322,0.04655704716536627
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.027478553720752794,-0.06531706920205264,0.1106141647570927,0.012583586419313408
HALLMARK_P53_PATHWAY,0.026047247912507353,-0.05217893906541577,0.08605115875512713,0.025081879317643982
