,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06807755611108067,-0.006134507077589136,-0.005385260812364466,0.008400354265641792,0.016465169572915148,0.11649315746543588,0.058058305489357795,0.06304547550877337,-0.0043553499087271245
HALLMARK_ALLOGRAFT_REJECTION,0.07251990246746576,0.01140044015782166,0.07735325313457489,-0.03631715339684428,0.008998949527006311,0.08717610463753356,0.09151012453837025,0.06364413773470894,0.08744468743521285
HALLMARK_ANDROGEN_RESPONSE,0.07113729094536117,0.006299805652857988,0.021902385853041446,-0.051295294827660126,0.016530160233061444,0.0971960829689364,0.015918078398728188,0.09532815019289231,-0.004579817340536593
HALLMARK_ANGIOGENESIS,0.032060668472694835,0.02227558604949944,0.014150906765297866,-0.021378194177288125,-0.019941944236177702,-0.11606113515372722,-0.02540009336657234,0.06116031956174372,-0.013316552939640689
HALLMARK_APICAL_JUNCTION,0.07584593243182929,-0.018701135977597066,0.03478083211572145,-0.037144236591934186,-0.01678586726459305,0.11096529360629165,0.0917552765457909,0.12901287071925893,0.05449580559476592
HALLMARK_APICAL_SURFACE,0.04513633567204488,-0.01300605731999285,0.012353557765233733,0.07236898998337331,-0.018799039988041534,0.06788310918956518,0.0437291057501463,0.07483082395661907,0.010581237433221032
HALLMARK_APOPTOSIS,0.01187437324947618,0.01715566968419078,-0.010845298160593377,-0.018261436680247285,-0.04462088558500581,0.11760874213252048,0.06308141709693557,0.003317757886727716,0.027141294362116146
HALLMARK_BILE_ACID_METABOLISM,0.045887246959527596,-0.06296797234879632,-0.01582084036860217,-0.051915791127079426,-0.0328640174456086,0.06316154751607256,0.01971126428457002,0.01719703381291171,0.020570542152666325
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006387925367504392,-0.007029740555658591,-0.019315105513993028,-0.06584882653203748,0.03567799065436172,0.10906533416416898,-0.019541681316682144,0.03848480229572526,-0.03791971669894811
HALLMARK_COAGULATION,0.08583061804145198,0.005638695307633139,0.0058293587023355055,-0.039931437504666545,-0.017868503505789765,-0.0633277382061551,0.07280243088662508,0.09884522517860075,0.05744872811116193
