,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.14796632432855603,0.09581453140613333,0.08092106953652958,0.016276913727007347,0.06657834211027777
HALLMARK_ALLOGRAFT_REJECTION,0.11650094627408902,0.10757105118456427,0.07251719318923287,-0.011761485833341544,0.11812210075519283
HALLMARK_ANDROGEN_RESPONSE,0.14924943775455904,0.09407181332660587,0.04963728299239299,-0.008872179674005881,0.13324711729242977
HALLMARK_ANGIOGENESIS,0.018965145066829933,0.08491736737480043,-0.029402671602724754,-0.05370144309313565,0.06147738880757448
HALLMARK_APICAL_JUNCTION,0.19516058393596952,0.11138694069309553,0.08339744585998062,-0.003744900466172677,0.1388325769492526
HALLMARK_APICAL_SURFACE,0.1493370207381373,0.07324080003718153,0.12338169241378266,0.02726066254857587,0.13519183159702772
HALLMARK_APOPTOSIS,-0.007243814225851323,0.03094533112712269,-0.0013655431426615155,-0.04029237147433412,-0.01903219658077111
HALLMARK_BILE_ACID_METABOLISM,0.016592955943865992,0.11946254363753467,0.05067632444334348,0.02856422686070766,0.0084946846105894
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14266665134017514,0.07102608933885603,0.07200792776038312,0.027103142454798477,-0.0008705692882445759
HALLMARK_COAGULATION,0.11178980841451559,0.1368564212004903,0.06263099417305826,0.012068946634664153,0.1314602719825438
HALLMARK_COMPLEMENT,0.10736712272585837,0.04504199505469584,0.08675937388762887,-0.017044370866022656,0.049985523240090084
HALLMARK_DNA_REPAIR,0.16573451517444135,0.0877785769907209,0.10676325366756767,0.018064896843579977,0.08400513331675372
HALLMARK_E2F_TARGETS,0.1660504724386441,0.08492885997960231,0.09520473118334175,0.01701356232354383,0.05549809127028781
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010141908191323205,0.08945030732931233,0.026144906638723237,-0.006968426793311193,0.14212590939734596
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.09202733913474495,0.019064139673938576,0.07895169519865824,0.02476348319216011,0.08230622662236457
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1402167086626182,0.10787386993701008,0.10076679307935484,0.024081229665983656,0.012170720167381495
HALLMARK_FATTY_ACID_METABOLISM,-0.10062350445606583,0.02705588979900585,0.03260580679983978,-0.0018647061451443144,0.05100882147164804
HALLMARK_G2M_CHECKPOINT,0.15699252588019186,0.0912209919529818,0.0547043730293516,0.0011721882841073021,0.052661693742660484
HALLMARK_GLYCOLYSIS,0.016866386839305955,0.08403202825476484,0.09095895647948588,-0.012879232433397352,0.05006863611906699
HALLMARK_HEDGEHOG_SIGNALING,-0.023439392760652315,-0.028004764872897988,0.08049954417792853,0.010232320577258255,-0.007372296941648055
HALLMARK_HEME_METABOLISM,0.14278423566548676,0.08655193453196902,0.0933828529348801,-0.013995670742512713,0.07934038754015685
HALLMARK_HYPOXIA,-0.15306819048969306,-0.05596383382131527,-0.034325053903907346,-0.06115401522389776,0.024666556945161917
HALLMARK_IL2_STAT5_SIGNALING,-0.01836546438960236,0.06338333053272151,0.09232402496915901,0.011975933674715226,0.10409586349573498
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09936486724574572,0.06414540875322769,0.03368274603449019,-0.02857110393398844,0.025482249530613715
HALLMARK_INFLAMMATORY_RESPONSE,0.00943241936842769,0.08086952982212389,-0.05087039608991134,-0.01338708549432728,0.008868794216754728
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.19022654438006767,0.11245099928680444,0.08966264380191037,-0.006376563430043911,0.1027779224843962
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.053765248337485055,0.12968768074168033,0.023638900800491504,0.0061824609112049135,0.08107035255708737
HALLMARK_KRAS_SIGNALING_DN,0.06304076669489074,0.04022555524405292,0.0891178296563071,0.03907585356964377,-0.0031546928364044077
HALLMARK_KRAS_SIGNALING_UP,0.13726507052854256,0.08032082975831512,0.0616003308126988,-0.010177757697608952,0.14025075899418976
HALLMARK_MITOTIC_SPINDLE,0.15867174180504404,0.10478862368310124,0.09100729290616169,0.001147893228115831,0.11584886587693564
HALLMARK_MTORC1_SIGNALING,0.025707625962175393,0.02844731208061508,0.013854878750949491,-0.0303423838111195,0.0870877744828896
HALLMARK_MYC_TARGETS_V1,0.17196706958686864,0.029488149271583226,0.0937316837922721,-0.006955744761653328,0.0886217528041432
HALLMARK_MYC_TARGETS_V2,0.0479578051385753,0.05489072328522028,0.07217530901792969,-0.028858250488570675,0.0826917879901939
HALLMARK_MYOGENESIS,0.1229408113899145,0.09354424510102843,0.12582799807438141,-0.0008057083342313514,0.13045968868538665
HALLMARK_NOTCH_SIGNALING,0.17130378969157756,0.09030571162906412,0.08698571263048546,0.0038215489128380175,0.09932672906665162
