,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04447277050044973,0.16683884221101972,0.039780779233550806,0.028995487250208805,0.03477696230715576,0.07561956487391068,0.0892720319605825,0.4917034823795438,0.0011513830506419806,0.04784702613386866,0.02222710329186001,0.0053475586826097765,0.06366489156770336,0.16006374875393883,0.028930720096620486,0.06993109194424392,0.017655605451023973,-0.017591560195803945,0.09795292607275617,0.05986534615374987,-0.05310414860367056
HALLMARK_ALLOGRAFT_REJECTION,0.11124955495903466,0.0017569303608854611,-0.03778365342387291,0.026617325449198988,0.06460587656935447,0.08657328432467098,0.03999485851726477,0.7448419958102773,0.004843167842595371,0.05372578259227905,0.11116835484979543,0.007041359525391963,0.05446451188822454,0.004588390176226427,0.028717171835644578,0.05018531884189681,0.07568488144809027,-0.006577827425103089,0.0038637316209927317,0.0001188196125394236,-0.05653476790818019
HALLMARK_ANDROGEN_RESPONSE,0.021492432828338497,0.06325956672550086,0.004453799472824344,0.047770807508476586,0.002985591730539182,0.12934621156460216,0.08729924175765516,0.7222367848662747,0.008931581421527435,0.08365954324018507,0.11428719792420076,0.08474658665518299,0.019927435660219154,0.08777372467493194,0.0650703426018868,0.08361723014658093,0.05028051243353723,0.010176940093494093,0.04086453587638697,0.04208655626745534,0.016735925362486158
HALLMARK_ANGIOGENESIS,0.10524452487017211,-0.12011769269577005,-0.053294752258117445,0.12130061741676998,-0.041432914940617085,-0.10465895197300161,0.08548614170963356,0.7985613498700909,0.06843379846395117,0.045743738188814095,0.13623914069940554,0.10148366073440251,0.02741703444677738,0.0023890328287448515,-0.05183200628464724,-0.1708168228268714,0.01415177187583315,-0.04343775881018003,-0.08491553005815525,-0.02803927593744238,0.05190133483698279
HALLMARK_APICAL_JUNCTION,-0.06913624464973914,0.15469354462589377,-0.016502487590013513,-0.0009281934157877292,0.021345179580016332,0.017906283693062738,0.14319859572150512,0.7262586079292912,0.11452774760863328,0.016518567845372003,0.04025082317217141,0.10109892699832768,0.017954376498938586,0.1834699207576219,0.00994376394570539,0.05857424605060133,0.034861462370901576,-0.0001196255938621485,0.06950389814951398,0.03544859573574769,-0.03499653323483518
HALLMARK_APICAL_SURFACE,0.02309417101431082,0.18410648057251586,0.03189472370009571,-0.06252967539257702,-0.005774651075194129,0.017747843484326887,-0.0003621389903134254,-0.39808235762153216,-0.0008076441459221626,-0.02855695490648662,-0.022157939426538386,0.053929270170229894,-0.022433143929714832,0.14178652197043476,0.09672674436201655,0.11648726548263368,0.1249659391509924,0.02013706185269548,0.032307417151265456,0.019613602468659178,0.04015234490945563
HALLMARK_APOPTOSIS,-0.04071984284066025,-0.021038198951326248,-0.06488034048746676,-0.050933107648773894,0.02211418091612894,0.009751211923987684,0.019701895892650548,0.16265004012460732,0.05756203353134192,-0.02918961688929166,0.03364940299696932,-0.10366136807211503,0.008265532587665936,-0.02646134232470718,0.005891271001614891,0.010683796195260711,0.045431588561376475,-0.03977439401838002,0.023315197432126473,-0.0423922843632966,0.00041842044268033913
HALLMARK_BILE_ACID_METABOLISM,-0.10050334660453743,0.1965323218754812,0.040989589609460725,-0.01224108904890576,0.039314522221941095,0.033552974498517164,0.04187939373752475,0.7408602639300962,0.1189306337104349,0.008663883839889292,0.09766543599926446,0.09328986074805405,0.02191193157062319,0.13694694099091273,0.04364502611451759,0.09063872584303304,-0.025982236516333822,-0.029729884328332117,0.08280073611379889,0.138035935393046,-0.060080432756670535
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.038794162989931005,0.2035666113473997,0.06454576143112983,0.025535349617993575,0.011435893294630605,0.03659686808303162,0.10692427609817756,0.5308703888877592,0.08792816261238004,0.046124917946235966,0.17173639940280694,0.13958949926568387,0.0029842527568574757,0.13048388141457518,0.09203866137549752,0.09055501414701513,0.03314933067764937,-0.01388121185331642,0.13260131001338646,0.10160261511538285,0.009109144211825912
HALLMARK_COAGULATION,0.15314738480802356,0.12327667082938303,-0.10944384445487795,0.03054565010628674,0.06526487964285621,0.03262655465534082,0.09836408471938392,0.6852581946791354,0.04894531522919122,0.07078391211117556,0.16582298746097499,0.06096696083832839,0.05495311146616186,0.13501065264220025,-0.03302086214236039,0.11899415684764879,0.04520117612592688,0.011668944776630552,-0.021188886247028322,-0.0032460282364148905,0.061276933184411915
