,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.036437830650630616,0.03032356753291728,0.0610104386200191,-0.002795499103185116,0.19683265882681372,0.03414891599450439,-0.02768267931243603,0.10132367397958982,0.1602296843663629,0.11647742309109115,0.014782173319151205
HALLMARK_ALLOGRAFT_REJECTION,0.09975293100918724,0.010254533843318217,0.012816877630562223,-0.06298240861560725,0.22202242683993237,0.014283496562846389,-0.01118549513375764,-0.08600860987758063,0.1178250049642346,0.060619432657271814,-0.04227656229842526
HALLMARK_ANDROGEN_RESPONSE,0.061238732909603896,0.01688322002841981,0.0651784060974752,-0.06183173855824914,0.1986091608417927,0.060547169628150405,-0.01397383403667776,0.09069977085794771,0.039425791910797196,0.10051599226867748,-0.02737751602201671
HALLMARK_ANGIOGENESIS,0.03986100793411774,-0.10255531530034852,-0.0549824996720409,-0.07233081547353529,0.22764120783992003,0.06613852364892372,-0.06839639511652693,-0.04736151544141601,-0.046639822487924046,-0.04228611857326647,-0.043529814879319575
HALLMARK_APICAL_JUNCTION,0.0863426104914564,0.001677747711460948,-0.01386797899248285,-0.05480599256149774,0.23989903591975079,0.06615039675027676,0.024334545552126993,0.04313655970916135,0.18355800070597114,0.09946097751339873,-0.005343906276035026
HALLMARK_APICAL_SURFACE,-0.015615850733956453,-0.050858956269126634,0.07540413667479241,0.06578021218154344,-0.04473582535520072,0.004417388331113856,0.047556617181868585,0.10717483187837455,0.21822875841949071,0.07141249876718345,0.035033650958338575
HALLMARK_APOPTOSIS,0.0006696002122144008,-0.02565967478845465,-0.031378152568181925,0.0008616332634071949,0.009288266699152432,-0.006555470235460922,0.004693793913136162,-0.022735753812242885,0.09865896831791138,-0.07043328618088318,-0.018036089603048894
HALLMARK_BILE_ACID_METABOLISM,0.11408295560031724,0.040295147358225585,0.06474756396817376,-0.039880851942988044,0.22323225525101373,0.05031793878520406,0.026968517504194732,0.107884894428829,0.17544462489469814,0.11347638275718022,-0.01423557469660744
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03405454688580369,0.031115648107729117,0.021361541587669126,-0.04391120187734398,0.1236243889716709,0.06259820115404785,0.002664526152297553,0.11309452092392072,0.10646332595060502,0.13595671825395778,0.014054641296652794
HALLMARK_COAGULATION,0.03794533016391349,0.02019520702678194,0.02750516289113318,-0.07792840551521671,0.2020807155113416,0.04522070311594119,-0.018528710358908462,-0.022931416173825128,0.21317972782228342,0.0644644732608997,0.034555535922357446
HALLMARK_COMPLEMENT,0.03764662829400946,0.029645307797497248,0.02270334549168876,-0.009715432745152757,0.22099619600868173,0.06527390947080484,0.039038162573997656,0.03606919900873609,0.1910300686069868,0.10132011849525505,-0.05056714874740242
HALLMARK_DNA_REPAIR,0.10735924985646988,-0.03413616398341727,0.0779286410265648,-0.009592824608364744,0.25674659878949907,0.08966230130585671,-0.007516016634992845,0.10262724537428573,0.19485079254973992,0.133754587573258,0.01753465066054267
HALLMARK_E2F_TARGETS,0.10212066659127599,0.01380690340260388,0.07187005918031023,-0.059242326308408026,0.23817083236475922,0.1218835782300084,-0.00014461589300925035,0.06068650437706652,0.1824537113709095,0.07762013177384668,0.026326502190941407
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036173177019132634,-0.05837246170955238,-0.08445296312821272,-0.08005821678582871,0.2347761736971937,0.053065915101284375,-0.007401067959068098,-0.04141164530182029,0.17562483742326074,-0.04639276735457464,-0.007789928407952822
