,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.008800332889714296,0.02763804778745775,0.02129659965904653,0.07385705221085676,0.026349273768948613,0.1274275820839178,0.09251162757766902,0.07228816514778758,-0.0032131243140694848,-0.007991364768646163,0.11017437069702662,0.049013352493758704
HALLMARK_ALLOGRAFT_REJECTION,-0.043323894992149344,0.0652336899978483,0.03895831852986438,0.10886020089285123,0.05347449236431819,0.11780204450415999,0.05941039372707544,-0.029947804411272653,0.04568793915307105,0.043741664248802346,0.053767668523384604,0.015072044762781496
HALLMARK_ANDROGEN_RESPONSE,0.01478674469249455,0.02917880269480044,0.06623804744397674,0.09746313012896346,-0.01504233035130125,0.10142705312007116,0.1018384705666187,0.0491046599643438,0.06903025762701694,0.04140597602404965,0.10296472596706074,0.06701319906184487
HALLMARK_ANGIOGENESIS,-0.01773340585307526,0.03289731509936254,0.04562979372547743,-0.01719671354454174,0.08169126102297324,0.022387512252974563,-0.07762287082831211,-0.009648887317113952,0.08409493770749665,0.043982077031629686,0.017054412458246567,0.10373250127656411
HALLMARK_APICAL_JUNCTION,0.023805170616815922,-0.017444260808534128,0.09039771779901898,0.08576499930370124,-0.0067726523600201574,0.10858104343405373,0.07862171422258026,0.05021284733651082,0.04975384105965915,0.05677489482089446,0.10114094920933121,0.06738333292553149
HALLMARK_APICAL_SURFACE,0.015183240760470252,0.02838947779306159,0.04184803003415875,-0.04352467568674961,-0.051388260048342904,0.08360755067419931,0.06455996144211612,0.06535817817434976,0.050563581690380346,0.020828367903425956,0.10751230610677254,0.05042611987213761
HALLMARK_APOPTOSIS,-0.014308481901724214,0.059607740577439415,-0.014094052511686047,0.05010802829766033,-0.037891143376213104,0.0494633975700784,-0.04880669126456392,0.027323954816357736,-0.02369264257290036,0.04438241533480667,-0.019613772833329265,0.024470084932404653
HALLMARK_BILE_ACID_METABOLISM,0.03958644861141155,0.0023147353786615705,0.020401926447888644,0.07550716401123003,-0.05673883545601476,0.12705130180341642,0.07569008297483645,0.01043887797027637,-0.015776097833374587,-0.010357585385029906,0.07722411860313232,0.010332428067292844
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.002051766658287182,0.002689615800895462,0.06644556504412814,0.0440045097734503,-0.12738468858510615,0.09103726718859298,0.08370812115471547,0.0662706653624575,0.032546908355331236,0.05593818649573384,0.07588923916475353,0.05858207327315269
HALLMARK_COAGULATION,-0.04314021851378559,0.019188397238900853,0.07298054842236097,0.0720569421340163,-0.011904679462490308,0.1452742407315782,0.025672690653118165,0.029540865455120965,-0.006712481143842028,0.07593308845187148,0.09848114126365472,0.03511307581800845
HALLMARK_COMPLEMENT,-0.031065837372475816,0.05685502653492381,0.045231722027461785,0.06979867785154528,-0.0060812257385097455,0.14104560383958908,0.08415769149379658,-0.057727332953647736,0.0025240307547301625,0.07355583739311816,0.12271076283440584,0.09244873820069953
HALLMARK_DNA_REPAIR,0.014878915446890973,0.05518782559322819,0.03763878963842635,0.0892461239466543,-0.08878004815884591,0.1158247626904453,0.10274463853962718,-0.01215777110406256,0.00822607160462429,0.11316234138005536,0.06965130336477621,0.08691897283886199
HALLMARK_E2F_TARGETS,0.04494401256659418,0.04564791388824891,0.08988177943996623,-0.01044350468809358,-0.042187028416587564,0.07903711356987884,0.1019094462445657,-0.010071421271238704,0.03642502439848148,-0.04161997296362306,0.04190937583035126,0.0284213170779238
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04714677561534443,-0.005076435895017362,0.03558862518818384,0.03056773442881668,0.06098191789444017,0.02438403730849602,-0.05288492920873889,0.010532238771254228,0.048167550208700984,0.08878671672025153,0.06653565692296308,0.09334101134491095
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022370527565969047,-0.03594318387928124,-0.013394455396568633,-0.0009475860201391363,0.04133579449333309,0.10314306685615832,0.06848465808614339,0.03364847980217454,0.03213171466236674,0.004409808740462035,0.10339855893359627,0.08675869362220189
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02903623593208269,0.07061287616685091,0.019314489870517877,0.09905296192225994,-0.08497574550832156,0.12735946867916526,0.07654205930164662,-0.00266481261295178,0.02928049855592584,0.06481057208712906,0.06701481469782428,-0.026315837912295602
HALLMARK_FATTY_ACID_METABOLISM,-0.04509151631576668,0.00028503741255683036,0.00021312437625850488,0.08274140993933574,-0.062354520775621314,-0.01843682766939946,0.01770806330889901,0.04220575956862894,0.009465315432247618,0.0056138911937643554,0.031189627080372907,0.09398902173914395
HALLMARK_G2M_CHECKPOINT,0.013152555566785271,0.03200959463015719,0.0686161450700257,0.07128692715424655,0.02312298183596318,0.10458757647053694,0.06566129470662968,-0.0071696093469654516,0.046933488404251704,0.02669363874635052,0.040576740056671654,0.0614575798381135
HALLMARK_GLYCOLYSIS,0.04375380760764907,-0.04489243904759229,-0.029145225075071286,0.06256465857277926,-0.0884064584027924,0.051627631928714515,0.06013384524442482,0.022916773132957372,0.03941568007253735,0.04693321307977523,0.0816512973905745,0.08161981007539386
HALLMARK_HEDGEHOG_SIGNALING,0.06325841855943178,-0.033680319575955436,-0.04881112969685703,0.07924051450013538,0.04641488660910718,0.040333818905556325,0.07373800570623215,0.027229686755512867,-0.006547238731537142,-0.020315452333240773,0.05273105927413725,0.0011725060078258132
HALLMARK_HEME_METABOLISM,-0.029099968014870626,0.021895251161509113,0.04129784906076762,0.13871900233894618,-0.02333827725880986,0.12979531860965052,0.09556915603767022,0.045825296312201794,-0.046751294787842436,0.03370372328235241,0.10650742338893238,0.06346987104437644
HALLMARK_HYPOXIA,0.06724660604269371,-0.034202864461579496,-0.004212601326200333,0.05614513856533947,-0.016790243990247006,-0.0889917619673896,-0.04376688514226172,0.005071439281314687,0.005475276647449618,0.07791483298623794,0.019695791757962194,0.10341224208500986
HALLMARK_IL2_STAT5_SIGNALING,-0.027988187385045046,0.06757436684019363,0.046417101093179626,0.07817321404222535,-0.0037757642814909985,0.0819765719479766,0.0812104100869991,0.047159753355035104,0.04546784698228377,0.019108111608056946,0.06325312076716728,0.066723023851389
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007115106373185734,0.036237846458499555,0.06634748251701157,0.042472351519824106,0.04689442198697967,0.08816870702135805,0.06411927876385985,0.03682679914943908,0.037806683095469404,0.007666809101230171,0.06150074075784823,0.08119217165789853
