,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02050684474181346,0.139316757882592,0.027258706378298185,0.08431583707758943,0.08817152054964641,0.03448400299863788,0.035495373952269746,0.03405308999603693,0.03736090180602815,0.08189358909589398,0.03577153826601408,0.18346317906739934,0.20808449800084253,0.005671723971834393,0.03681129309390098,-0.01943903933231054,0.1831208554433169
HALLMARK_ALLOGRAFT_REJECTION,-0.06712567324849052,0.10123026626887707,-0.006285878943280557,0.09029698888610364,0.04267817782334328,-0.14932449979532328,0.003948302370728134,-0.01642434345083613,-0.17606992318525896,-0.09858757459949467,-0.0040769926974005815,0.07559911194220821,0.1308657302101303,-0.004106254134169783,-0.04593577069454284,-0.04887536733379916,-0.022313545410363584
HALLMARK_ANDROGEN_RESPONSE,0.05273253811641291,0.09241691037981262,0.04175094689064189,0.15729721526157858,0.137959054320303,-0.14264682581399585,-0.00667312847810401,0.009551152349846121,-0.0695832487157359,-0.0705980957907538,0.049744238108117685,0.16125644597533406,0.18556936926767745,0.06248204304345869,0.0018728328644212749,-0.052035581681964184,0.06988636390590511
HALLMARK_ANGIOGENESIS,0.06759455150372015,0.07029613678576205,-0.015239014904436401,-0.1833704032191175,0.010303537583465548,-0.1525627063031517,-0.09459728426858491,0.017662926810739603,-0.15076983211414033,-0.16958372846822112,0.027561261300545554,-0.09938625857286441,-0.17967377296821316,-0.016068908580545316,-0.031134771063159747,-0.08644476467210058,-0.10699229011658766
HALLMARK_APICAL_JUNCTION,0.005835030117648207,0.18499841200794326,0.0706617255181276,-0.0070462889393357745,0.11298156241620791,-0.07577898566531746,-0.09903937476495721,0.039588632722958886,-0.07190679156166105,-0.08664097594688808,-0.004250360707095519,0.17110740876118646,0.20677194038160115,0.011081471993793385,0.08836229216973239,-0.0024566778047386876,0.20464568712730735
HALLMARK_APICAL_SURFACE,-0.01042049319990983,0.08695214968621418,0.007831842012720925,0.021508279381805905,0.024591234372610477,0.1070652583549782,0.04604543916876268,0.06117821065779413,0.08286532574509302,0.014748060870885529,0.06431521185998447,0.20787894274095625,0.22497064954745186,0.11135826132491579,0.03428527481256447,-0.04424694664715359,0.06441153574927509
HALLMARK_APOPTOSIS,0.03974663479126789,-0.10662599983084599,0.03355542101111007,-0.026210906611464406,0.021506507581856606,-0.004089826887178441,-0.0777890942091631,0.010795499644080251,-0.04040404460274251,0.07899316061986679,0.02598217571413226,-0.0941470628652111,-0.13658234877163664,-0.06945123000587082,-0.013136772468360003,0.08623315584696448,0.15787013714036324
HALLMARK_BILE_ACID_METABOLISM,0.0024096019449231522,0.1088719147917629,0.06106656394257649,0.0024236361151289505,0.030886697676663,-0.11891760223906585,-0.06315250466228209,0.07630415459390763,-0.056453281969698635,-0.009556477819086742,-0.045482142758764166,0.10637543963120957,0.19164776709605102,0.04022437777377695,0.01600534182284245,-0.02169036209959513,-0.03295685683190746
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04091356673020459,0.10400911916150148,0.045750705071461374,0.04712952054381341,0.06038563908990349,-0.13585887069822072,-0.12454234288176654,0.032115473476650565,-0.11450808900605433,-0.09446605064557577,0.02871469853212162,0.24097901741135996,0.2501225347102945,0.06657393073764893,0.054597076511584915,-0.020719361994823285,-0.08656156393636266
HALLMARK_COAGULATION,-0.041474237139009947,0.08301521980322031,0.029790892041634983,0.06307051111771615,0.0519215718750633,-0.160450483269271,-0.044421421817305726,-0.02547361391716319,-0.18173504692949702,-0.12143048404141256,-0.037298372392775704,0.09981543902851985,0.09845880111850551,-0.057318794174848926,-0.06656061530240258,0.025671328283515458,-0.12441412736302179
HALLMARK_COMPLEMENT,0.07220176210704825,0.12805773082857438,0.0016531514142750473,0.15566554165830984,0.07508120247821473,-0.10113858293656203,-0.11140252701548482,0.012703067453666098,-0.12722952822609956,0.08253742727226465,0.039419382464666454,0.11104678072540293,0.16569856899132207,-0.01546056608606556,0.04178697456446748,0.003628976436035752,0.18518379003398186
HALLMARK_DNA_REPAIR,0.057310254210840295,0.1209745338502037,0.03202810983861879,0.04936888209051074,0.11817822648460768,-0.05295512073145869,-0.0030469467888691536,0.0748417896735333,0.05667626575759483,-0.022650705268926527,0.08683476173465401,0.2492033171122828,0.2586500030034226,0.02141886871109963,0.09319304006581317,-0.08089971045244261,0.21763561250767616
HALLMARK_E2F_TARGETS,0.00022369126612545718,0.17012975914086956,0.0428171663573778,0.11358813871010501,0.105261821136385,-0.07713615079698374,-0.03308476018158677,0.08761386269626643,0.07920852388639416,-0.08975858762903782,0.06276792647913146,0.11197060952621546,0.16145286437168196,0.01405940628559161,0.05328268473588236,-0.056802084990386546,0.17680189344938255
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.012077856191288094,-0.1415724285434583,-0.010321389536429958,-0.13876187202935739,0.07034024628679805,-0.13530255489329565,-0.1364667314746402,0.026971290296659324,-0.19484865179955746,-0.15385127886929464,-0.005633688933507332,-0.07830776906158894,-0.1347354613400383,-0.022858537774921885,-0.006581722308015688,-0.049181381348383034,0.05500220517020174
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06251567216279842,0.0633439045247244,-0.032787493239196726,0.16989464223348358,0.10758281268624642,0.01733131408091551,-0.005495308884761667,-0.0018850236858468533,0.10444825795839473,0.15308121350088466,0.001065412951236516,0.10786673859099385,0.14519043256563782,-0.02430899915465867,0.10751047058890302,-0.05153062766780321,0.20587997017675858
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027875862942888754,0.0788845157309625,0.01053229545676732,0.017554412039620257,0.015380044469471839,0.08989511531455786,-0.04804172135249483,0.06726026588533736,-0.08429483820314652,-0.051915417699893794,0.05616240282209002,0.2016394994142903,0.21466428879866542,0.05220551309942997,0.046474420879538784,0.013594417220320601,0.06520596816159166
HALLMARK_FATTY_ACID_METABOLISM,0.07201943511168181,-0.05514291237295956,-0.029079101347508858,0.055871969308225806,0.061564257097564044,-0.13189695734834594,-0.09361617526899743,0.023088702659260562,-0.0886486359777431,0.1098769212397944,-0.029718969851018004,0.047557084815545055,0.012718068300226818,0.005064818820789787,0.03022996192481761,0.07023858192940222,0.0400647185257416
HALLMARK_G2M_CHECKPOINT,0.04591288514955265,0.11585626545625712,0.04709845494609884,-0.07137067128646304,0.07139890138725684,-0.12981988290707447,-0.09888922221723269,0.033903128325261774,0.03465540657888564,-0.1256176846019751,0.06276474453012147,0.12471512356216953,0.09682462339178499,0.05335027146447044,0.0541492359216268,-0.08419845426027409,0.18445828405996692
HALLMARK_GLYCOLYSIS,0.09705253009743293,0.0032459987609050767,0.0033674328434755802,-0.03415135850961357,0.1167618287963024,0.01302839453331659,0.06158096561672839,0.07152405318456848,0.12318761096974105,0.046414999534530696,-0.03310229766424429,0.17042909303467252,0.13919841182905687,0.11499661121034067,0.07316282831045363,-0.039515084931821653,0.19384139237178755
HALLMARK_HEDGEHOG_SIGNALING,0.11478490011902963,0.10424732925115605,0.05216770322691545,0.1981848875021679,0.0016226663375891839,0.15743139793239347,0.10780520806540098,0.10822261236605958,0.1296095521259562,0.16274231200612796,0.00878065578891092,0.10178938390530778,0.07873060075708596,0.027078674273135997,0.13258246888815078,0.07424226884862581,0.28017539445164624
HALLMARK_HEME_METABOLISM,0.07680383770803945,0.10650853083507855,0.04119676793052881,0.12017529440913102,0.10846995213604438,-0.05987510138336853,0.018813961979781114,0.05177739172672277,-0.008571455192336886,0.06281246605753316,0.026570257744793793,0.19047250948404992,0.2270636865057355,-0.0093349895587282,0.10960321535237492,0.029461929869793575,0.15232605709176006
HALLMARK_HYPOXIA,0.07351072383493332,-0.18397422846470535,-0.016535748394130245,-0.14252464381263172,0.02858334064785212,0.07273581187282256,-0.11234334152777582,0.004429958961781531,-0.07978842528844969,-0.10716703072429895,-0.11000238784222767,-0.08586268968605291,-0.12007923760428374,-0.027661800308153104,-0.028983097640145592,-0.04064774904230453,0.21978283959927922
HALLMARK_IL2_STAT5_SIGNALING,0.06685604841563969,0.12501940257487362,0.05022288902562616,0.06710988488864465,0.08894763071551293,-0.12156511293407865,-0.040629720885922586,0.04777312072450963,-0.09967171440694492,0.03955527596602648,-0.036512006727444174,0.18367701462530578,0.18432905424161086,0.04014522246645048,0.05198924586815777,-0.011247888840933702,-0.013556354249055689
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05992929061415841,0.05740833200106306,0.01576227262360129,-0.20668188349621988,-0.007410020079085578,-0.1381207242696233,-0.12990314477859888,-0.04735125453067986,-0.17901045424458975,-0.14476741014436614,0.0848203180277882,0.026099108055667713,0.07459398139537297,0.021549151128767163,-0.03417252616218751,-0.0768059060447387,-0.0949369049541488
HALLMARK_INFLAMMATORY_RESPONSE,0.03914551106123001,0.08054567107451939,-0.026808217524031005,0.019923323842810915,-0.00694038206374447,-0.06467364884949094,-0.07320866916773244,0.060584364085558576,0.05278163764424712,-0.011699640646580215,0.05281779836408815,0.025182805143141567,-0.018831299756029426,-0.014829434179188836,-0.022969838188797578,0.03245776810053459,0.019596681406739508
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00315748870840847,0.16279468803347413,0.05700016350237236,0.10737135118848284,0.07173422340375617,-0.1315099771548589,0.027632821617205927,0.03006763336865575,-0.14829662262074958,-0.07190010518772073,0.02396466576549321,0.14634882559658313,0.21997073490308192,0.03239061474637832,-0.0005431166388517563,0.027461191848265367,-0.21424796524024348
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06696750823807678,-0.11018878279890698,0.02505066658912322,-0.18297421783556111,0.03882941830780963,-0.14473188902216538,-0.0425346731016376,0.037065876263941804,-0.183744784994759,-0.17272891718537395,0.007546937019586241,0.05760400328732205,0.03149946305105645,-0.043204903480381605,-0.012254224530286689,-0.06544782503743768,0.14307343245555046
HALLMARK_KRAS_SIGNALING_DN,0.07894673399927617,0.0626904510449878,0.01672873842990953,0.15827654635697996,0.14979376069714626,0.07014206007380852,-0.021957332100091115,0.01716775080718389,0.10656861611220597,0.05757960827321043,-0.06334328071375309,0.21020097227324885,0.24758184365268182,0.009075755402656102,0.1329757601221033,0.022118784439895355,0.20901887785234405
HALLMARK_KRAS_SIGNALING_UP,0.05169295054239352,0.05638094368682728,0.016740937137648376,0.160537974264697,0.023036635181628545,0.167147191133586,0.043257640410686,0.039168838134730925,0.095456290940134,0.15805242874983536,0.00850534970366009,0.14787339465630903,0.19089198121468157,-0.012299036525025257,0.07966832728934531,0.007214189957711409,0.2433476381433977
HALLMARK_MITOTIC_SPINDLE,0.02777817311854575,0.14056053219994963,0.048188105158009795,0.13953909866664801,0.11126426078769057,-0.0845989466587002,-0.0304318782222896,0.07049779375598934,0.03090920635898641,0.06122016690842724,0.0017867800763370408,0.16779541330298908,0.21327438252290903,0.026868984750751897,0.09730659582309098,0.029457172017655252,0.11793666943103
HALLMARK_MTORC1_SIGNALING,0.09003794624203423,-0.11819377223367615,-0.031009499211307717,-0.133353131947308,0.06315829212877001,-0.09377932492738833,-0.04666310552789375,0.01794146912130219,0.009021398716895335,-0.12760754251573989,-0.023465408323558583,0.012951853298790407,-0.031504415126578915,0.023171903124086356,0.017183664975272066,-0.02934658158273409,0.18016169118120462
HALLMARK_MYC_TARGETS_V1,0.010526051434720518,0.14450955066766336,0.04591750257149415,0.0811906636966602,0.09866892858487275,-0.09534968424012066,0.006978272320768058,0.057963770730355836,0.07873578438458999,-0.07903433942132887,0.0742484756452749,0.22807481237224567,0.251099688873229,0.08871657530925194,0.06816268768781959,-0.05511901762404242,0.2093324524649073
HALLMARK_MYC_TARGETS_V2,0.01956001007096254,0.1507762716399175,0.0022916979748386565,-0.12637125515120604,0.006063479499961477,0.019956689148338765,-0.022220881007502993,0.006762512335787974,0.00744284544022861,-0.06549065607500605,0.04122502282058988,0.1493987534359381,0.13841378705161225,0.09804151045830603,0.04380714386217354,-0.05209296732363908,0.06980432633397718
HALLMARK_MYOGENESIS,0.006390218042755483,0.08859342669705843,0.029380425605233938,0.15229247173717173,0.07765905517520996,0.051910451003533684,0.019827573171429184,0.045665036583428784,-0.038643534813154655,0.12324125281645412,-0.0326017770849754,0.1597868155715052,0.21880525939558396,0.029449115886646046,0.101867014841748,0.05989773126349352,0.09625708452620528
HALLMARK_NOTCH_SIGNALING,0.05809147288608421,0.15938003146609403,0.13623699890182514,0.13332502489012196,0.11767920434651535,-0.0972124279643184,0.00836669000336234,0.06287526757436068,-0.05885637121128131,-0.04567044868329389,-0.0782064055960841,0.20480211075460975,0.2560411406754057,-0.0008877781453283564,0.04541516114436033,-0.07869020005499099,-0.015735685020690653
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.031890038689861316,0.13888099318578415,0.03981539345189561,0.19648880422495113,0.1416811970033177,0.1344459170830154,0.07456482992122633,0.10994327006631453,0.1324734530230449,0.13904733815487758,0.06792847887939513,0.24936331042153634,0.2873968467441853,0.058799420532201004,0.10192614114576402,-0.025054730851232433,0.2566768489763843
HALLMARK_P53_PATHWAY,0.04686153276663564,0.057700541808760504,0.008672749686260205,0.07336761316885977,0.09684556686756282,-0.10826533555699179,-0.08973754282130027,0.01140401400599366,-0.019007694874394822,-0.006984507863014804,0.01639305417767508,0.22126605657193796,0.24023238432410635,0.010593282317808624,0.03906755623741473,-0.044649805974617526,0.2139415738551457
HALLMARK_PANCREAS_BETA_CELLS,0.0881382068877628,0.17041881467291048,0.035038555307167984,0.22903331944622302,0.11038150669560626,0.15746819462687117,0.09657466769413295,0.04651212789216405,0.1256078411474442,0.16385101402289218,0.05873066957527664,0.1712861921466375,0.2615628747012935,0.0030095383614416513,0.14181387785536717,0.12368014680232296,0.22433138011322284
HALLMARK_PEROXISOME,0.042356728445610434,0.135100915298457,0.043350397306056596,0.03839860828266678,0.1084479201150807,-0.02151205229351546,0.07823239834933048,0.03535090459043342,0.0860537398706574,0.027677915164154895,0.04894836516483513,0.18793337160179735,0.2077583920987097,-0.056225902574982924,0.05471293559835207,-0.048972641999608005,0.12204010555571201
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03421735469834965,0.12691090756661447,0.05028289976104471,0.13518085367371108,0.1110873803085577,0.04446801539616598,0.021781055582937955,0.09932325786881464,0.11401351485173651,0.1526700820636134,0.0030865869623719028,0.22157237041159492,0.2147821182620196,0.013504493798416523,0.11696309352243808,-0.020687067272040373,0.25071149239661705
HALLMARK_PROTEIN_SECRETION,0.1345689332700422,0.10635146339262208,0.06934491650562175,0.13373549344585092,0.13432580569156047,-0.022802250940805794,2.67482121607136e-05,0.07113370428917137,0.08562181150705965,0.07124398783543243,0.07375135878721972,0.18924939436493765,0.23887054340749014,0.004871677982432766,0.08859340029103271,0.016307686826271654,0.2116100702453582
