,UKF251,UKF259,UKF296,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.061443428407111055,-0.008166550921851744,0.04643477908930734,0.0376405079291104
HALLMARK_ALLOGRAFT_REJECTION,0.043909875552864464,-0.04693186144620774,0.03876208317865189,0.04213070237551756
HALLMARK_ANDROGEN_RESPONSE,0.05229895744470266,0.006607121827678174,0.025877548516504225,0.05891565892547973
HALLMARK_ANGIOGENESIS,-0.01520116141216119,-0.031080752922675804,0.041964628510863154,-0.00435001910935612
HALLMARK_APICAL_JUNCTION,0.07573577899273846,-0.011467617546231977,0.11094657173731695,0.06666119880730274
HALLMARK_APICAL_SURFACE,-0.004304258865424714,-0.027787973351262728,0.008055525460269749,0.010119867637693661
HALLMARK_APOPTOSIS,-0.003919363676372101,-0.020012627666289553,0.045993615937740845,0.014067198081636815
HALLMARK_BILE_ACID_METABOLISM,-0.0001308637723135865,-0.029603966038651192,0.0539353132534378,0.04019076243939016
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013539318716907106,-0.02811185675305714,0.08787108928931046,-0.050250991336435714
HALLMARK_COAGULATION,0.02434149513606407,-0.06321002272266493,0.06956916996115538,0.023624198996352725
HALLMARK_COMPLEMENT,0.02522058935464578,-0.012040135504093554,0.08783326960543697,0.060654173540474074
HALLMARK_DNA_REPAIR,0.08531583031165112,-0.06624977495145679,0.1518874692841818,0.07099032858600159
HALLMARK_E2F_TARGETS,0.05970312913114907,0.010737889438052622,0.0734726522213838,0.07636812492894932
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007325853033420841,-0.02464360687353299,0.12723606203240648,0.03818155040240133
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0004884699990159433,0.013819794314322157,0.038040506609316724,0.06617241802359392
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03696761953078231,0.0033836561454086006,0.02930107964376214,0.05622612137169082
HALLMARK_FATTY_ACID_METABOLISM,-0.02298911006709405,-0.04608447380323285,0.029380886470207028,0.03759344370732482
HALLMARK_G2M_CHECKPOINT,0.08184123013399763,-0.03841875796617711,0.0812846158026197,0.0500180316795247
HALLMARK_GLYCOLYSIS,0.07463447558239142,0.029514098663965496,0.020058621044374517,0.04802587552100205
HALLMARK_HEDGEHOG_SIGNALING,0.08112393159839326,-0.036755498204859086,0.009146639508790806,0.000318114014478146
HALLMARK_HEME_METABOLISM,0.05089524255915629,-0.05531438845087893,0.07928226489681005,0.07138635915024057
HALLMARK_HYPOXIA,-0.040280136922772075,-0.02005437771484578,0.045755856986258704,0.07509031226808625
HALLMARK_IL2_STAT5_SIGNALING,0.04055767109818682,-0.0452108321171685,0.04111192610792608,0.03926938410642021
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.000995100278883557,-0.01196433477360316,0.011851828735171575,0.06856506621406495
