,MGH258,UKF334,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.0583077801651958,0.03150741647808871,0.00773397787149976
HALLMARK_ALLOGRAFT_REJECTION,-0.05915316981647923,0.06943843338796082,-0.018242286677203828
HALLMARK_ANDROGEN_RESPONSE,0.0566714215887633,0.04359873267990988,-0.011721573650805167
HALLMARK_ANGIOGENESIS,-0.04094499355265401,-0.009763052467600123,-0.013339864277312997
HALLMARK_APICAL_JUNCTION,0.07154122907864868,0.058469601347341305,0.03834056930016649
HALLMARK_APICAL_SURFACE,0.07741662855128921,-0.02452224411749754,-0.058023647777104184
HALLMARK_APOPTOSIS,-0.036982621483051516,-0.011045786473060924,-0.00017668241412728024
HALLMARK_BILE_ACID_METABOLISM,0.0775153855370345,-0.01959376159510786,-0.02145091761771718
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01594524198076288,-0.006968128511703848,-0.03323080960974318
HALLMARK_COAGULATION,-0.05142218746806193,0.06834959599923836,0.053192180777509604
HALLMARK_COMPLEMENT,-0.010205095414169798,0.07895811426315544,0.030081883966298295
HALLMARK_DNA_REPAIR,0.06338258020104043,0.03931747210688438,0.011873108033676853
HALLMARK_E2F_TARGETS,0.058603981875077614,0.05563185801959772,0.059963485203852786
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09924396391558432,0.017639314551879094,0.06285948053544645
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.007519670200452674,0.021931253185319712,0.04712531122618218
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01570613599665527,-0.04766998087303383,0.030207453905267703
HALLMARK_FATTY_ACID_METABOLISM,-0.06416161036940758,0.0016252472558507926,-0.030785480363460706
HALLMARK_G2M_CHECKPOINT,0.07070822444487328,0.022535277987967096,-0.025875792206231676
HALLMARK_GLYCOLYSIS,0.0733257846869027,-0.05250274539267403,-0.020676217668156614
HALLMARK_HEDGEHOG_SIGNALING,-0.016958930914277425,-0.009309852308140004,0.0125687357390601
HALLMARK_HEME_METABOLISM,0.020884422356055237,-0.026143536577923707,0.025619224287452783
HALLMARK_HYPOXIA,0.07919233588652551,-0.049565103729520825,0.060785609586885454
HALLMARK_IL2_STAT5_SIGNALING,-0.0010872373176681262,0.035212238835427956,-0.039939767218562613
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03939687405830136,0.009271607959114955,0.00127397253298673
HALLMARK_INFLAMMATORY_RESPONSE,0.017294783146146003,0.015640596804692517,0.030247656711814945
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08119966536219816,-0.007574754886362813,-0.017900137278280857
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07153569185504134,-0.006186255194310664,0.04490591708748007
HALLMARK_KRAS_SIGNALING_DN,0.010090614149621091,-0.013487834870281804,0.03900662962861599
HALLMARK_KRAS_SIGNALING_UP,0.026607552026569264,0.08310208693786886,-7.014213982195215e-05
HALLMARK_MITOTIC_SPINDLE,0.044555709605363196,0.020351888096974434,0.03296295060949555
HALLMARK_MTORC1_SIGNALING,0.07326926345769545,-0.050248170311724245,-0.05349325737030818
HALLMARK_MYC_TARGETS_V1,0.06817390465184787,0.01732234339341035,-0.0062731256467332235
HALLMARK_MYC_TARGETS_V2,0.01966503031025427,-0.03405861474811973,0.048830488332199815
HALLMARK_MYOGENESIS,0.005781051235103223,0.035721015880461886,0.041057429827520454
HALLMARK_NOTCH_SIGNALING,0.05332518682834653,-0.013970635664216137,0.02187839947516613
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10855790230687601,0.06450493491745345,0.026592148597192364
HALLMARK_P53_PATHWAY,0.022514735894950687,0.03428857702418813,0.010593600285989092
HALLMARK_PANCREAS_BETA_CELLS,0.036528489641028644,0.033975250547445185,0.07705125407262016
HALLMARK_PEROXISOME,-0.019877363215511954,0.06398414575925637,0.008263246527303494
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08096403969881089,0.0012976623150790562,-0.009606198048503588
HALLMARK_PROTEIN_SECRETION,0.06086596208348413,-0.002131264852808293,0.06639591533837685
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06767516469023149,0.09379532262587352,-0.02081926009863389
HALLMARK_SPERMATOGENESIS,0.05220957348381802,0.009893066790067089,0.004497015205626003
HALLMARK_TGF_BETA_SIGNALING,0.11675780208976469,0.03178097284640839,0.005071088839653234
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04293748357682503,-0.021585129083789234,0.011188238692629948
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07544661570530009,-0.009215787493326794,0.021575179405148474
HALLMARK_UV_RESPONSE_DN,0.05469092674514416,0.01152887031622582,0.028966853421278593
HALLMARK_UV_RESPONSE_UP,0.03387131991248152,0.016016121940243776,0.022121362617948642
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07382945659895769,-0.002808279143296867,0.034815154491880045
HALLMARK_XENOBIOTIC_METABOLISM,-0.006619013466485377,0.04985552577231177,0.022543176869456557
