,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02260557518728041,0.11181578653007711,0.03760932702643459,-1.753836593483967e-05,0.06210116956027909,0.15602103118021798,0.06435305779877537,-0.02625463588722481,0.13245850319186817,-0.0012734607038582734,0.10376750565996767,0.1334783790519239,0.04088631072563206,-0.010302694397280258,0.12835183769782804,0.1052781213817576,-0.028796041796138455,0.05506156133223256,0.005206857978178061,0.2283541893368856,-0.0003436199026566732,0.036223449845213786
HALLMARK_ALLOGRAFT_REJECTION,-0.0814423029733446,0.1473768870706323,0.04286355325983001,-0.009033354069694011,0.08156540339959681,0.11864856753305147,-0.11862041564388055,-0.2780489318854214,0.1062633226766407,-0.030648910248103747,-0.1049843197163647,-0.06181794018321197,-0.05597566830140415,0.01129432180526728,0.057053391453138994,0.10098564857592057,-0.0668017100192314,0.012185903026207949,0.02109498029595474,0.21865810792911525,-0.010166043525930361,-0.001956363012508771
HALLMARK_ANDROGEN_RESPONSE,-0.018901634393760535,-0.0048732773590033605,0.024198646659332197,-0.0037390361254746735,0.07573248490317852,0.1471880414496536,-0.01457364434068565,-0.22122489920407526,-0.004664811376526409,-0.01303017940962646,-0.07490549211980582,-0.01295944839264412,0.010975692301173741,0.010746518994276016,0.10352355539652136,0.05157479152150106,0.06679735114852782,0.019536956880111225,-0.019648682124908508,0.22277814316732952,-0.04095012137422189,0.02717636350682227
HALLMARK_ANGIOGENESIS,0.008925989850551354,-0.3564781260221545,-0.0176277571482689,0.052852300568376163,-0.017927235596990505,-0.16185321680227785,-0.07420786589831113,-0.3365463091390359,-0.22450121442775756,-0.06423667468331096,-0.0784961705948327,-0.26880176339710904,-0.05090524127025541,0.058541766933474314,0.010926583962776792,0.013503751150155062,-0.09313077237887785,0.02042143659786306,-0.022498644549917117,-0.043821462068617416,-0.1764088776885438,0.022678896083365405
HALLMARK_APICAL_JUNCTION,0.005515277494796061,0.050672344347793365,0.041990598595006264,-0.004360537889981044,0.0898106978383481,0.04387658417851933,-0.0319022779002558,-0.1950264758978354,-0.15098703040552175,-0.007599662258355681,0.03243725835982806,-0.1116166267950921,0.019484876362039355,-0.006237554289108147,0.13898405108064255,0.1007127744238663,0.009676573146913298,0.013449010293996887,-0.03398065807992388,0.2010809442126875,0.004298826224088547,0.08905565925042244
HALLMARK_APICAL_SURFACE,-0.003218834942141943,0.23852798646657433,0.0431759653104668,0.027371852349898498,0.027133948695106234,0.054450108486383,0.07623684150865762,0.2085483458303247,0.08346730490051102,0.0793537704764175,0.08230917638049924,-0.08566243541744785,-0.07477709004071721,-0.01438348565588034,0.16045533954195895,0.1268542482157656,-0.0531514055841648,0.06206706801110415,-0.01803690697344529,0.17209736143164214,0.05805193873983727,-0.09333717443121861
HALLMARK_APOPTOSIS,-0.0404561197218715,0.0675616034957598,0.008339423479178537,0.006584609980260782,0.03429021339927411,-0.04904272440477133,-0.011241232673210358,5.302006702637793e-05,-0.2417507735492296,0.002908315740353898,-0.042532129208261604,0.14481459376503186,0.08983797716759523,-0.08302973881025315,-0.03697410896297325,0.006057385883208025,-0.00870599833630025,-0.05928079721858537,-0.05076229736754854,0.2394266180962201,0.09795632462916833,-0.03315837502395802
HALLMARK_BILE_ACID_METABOLISM,0.02753638764370585,0.0017941162988723434,0.04230204116197286,0.020464465225139443,0.022894287312249944,0.051777574349887556,-0.06039206761567662,-0.278472185332771,-0.07796958163019808,-0.059568948538410695,-0.017322314887789222,-0.04131545864235724,-0.06490477182154517,-0.018987031611780746,0.06494311782776009,0.09876543979544561,0.08159157877611883,0.04327368968864902,-0.02463105348615486,0.14302493808230196,-0.09540886870902436,-0.04044762971063599
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04656753711716069,-0.07022964547940685,0.031757015252559286,0.021988997164608493,0.048089694720461144,0.04794942409529748,-0.09298669466068195,-0.2174779465026167,-0.1994747913884414,-0.012957073074456347,-0.1046265498995086,-0.1937583598415405,-0.08164247270031141,-0.06019599943861783,0.1461376411039793,0.09465057944333913,0.07378863349163557,-0.0013937505199519875,0.016586825272960883,0.20650673308483158,-0.03345601116549221,-0.013682010986915696
HALLMARK_COAGULATION,-0.07300432627360455,-0.01369436187412055,0.03931662568241099,0.0049492314907199795,0.09366404101797364,0.05836089366111438,-0.14165623696133034,-0.31377747412259316,-0.08324544196584922,-0.016478420701533568,-0.15892180322734403,-0.0990568407112547,0.0953582490884177,-0.03846652243749835,0.09168232228936814,0.12783762712292465,-0.05688742505573785,-0.046114163026146994,-0.11083997139071142,0.22608295285019728,0.04057072115800413,-0.035607464034519226
HALLMARK_COMPLEMENT,0.030849523898134404,0.15457908042929075,0.0038764537615761287,0.03837459654462151,0.005434702116538531,0.10167064422745095,0.07133561392477114,-0.2042463270534921,-0.09722219485772197,0.057107616981903,-0.08252115320588833,0.047429108884260565,-0.05814404296672549,-0.02078083850450835,0.03557693430919784,0.11986110557569812,-0.020161305843795503,0.04992185786011685,-0.05494931379432633,0.24564851584789865,0.054644636764020524,0.07370632637911864
